,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2020-05-18,1.0041232,2.7295130161084495,4.770684624465665,118.00000000000004
2020-05-25,0.79112244,2.205870987389475,5.574324407419314,263.57142857142856
2020-06-01,9.703007,16366.743905572233,6.67112837733064,789.2857142857141
2020-07-06,6.6659718,785.2261425535273,9.004201419477797,8137.199999999999
2020-10-19,9.591747,14643.433430140181,6.736119284813859,842.2857142857142
2020-11-09,3.7003586,40.461812546925934,4.606597737979277,100.14285714285712
2020-11-30,0.078742385,1.0819255658145681,3.9318256327243257,51.0
2020-12-07,4.8523393,128.03955859938446,4.106179019869104,60.71428571428573
2020-12-22,5.812412,334.42471438247173,3.709498741316672,40.833333333333336
2020-12-28,5.9872985,398.3370429968516,2.7245795030534206,15.249999999999998
2021-01-25,0.30724096,1.3596685583924288,0.0,1.0
2021-02-08,3.0039184,20.16439467639836,0.0,1.0
2021-03-03,-0.067549765,0.9346812049456146,0.0,1.0
2021-03-08,0.24697638,1.2801488696462615,0.0,1.0
2021-05-03,0.17573738,1.1921249428549006,6.325382503924098,558.5714285714287
2021-05-10,3.1810737,24.072585589603204,5.724051846418264,306.1428571428571
2021-05-17,4.892216,133.24855325277073,6.266929435621171,526.857142857143
2021-06-07,9.76968,17495.168274569798,7.8961806086154915,2687.000000000001
2021-06-15,9.423952,12381.418289746665,8.76963661177531,6435.833333333337
2021-06-28,8.350553,4232.518813045658,8.831482418858531,6846.428571428567
2021-07-05,7.169906,1299.7226043011358,9.004001260403339,8135.571428571431
2021-09-13,5.9171233,371.3419431304513,6.556067876554444,703.5
2021-09-23,7.178723,1311.2325588105605,7.0931969631123355,1203.7500000000002
2021-09-27,9.087095,8840.469460562943,6.783891291759751,883.5
2021-11-01,6.6449294,768.8757700275964,7.032844889820959,1133.2500000000005
2021-11-16,-0.08423841,0.9192120806208568,6.585021568471437,724.1666666666665
2021-11-22,5.9838185,396.9532561407176,6.576270583871963,717.8571428571429
2021-11-29,0.06820536,1.0705851376279447,4.432303787964892,84.12499999999999
2021-12-07,6.648229,771.4170299134797,6.276016726550835,531.6666666666665
2021-12-13,0.10233581,1.1077554053500474,5.703782474656201,299.99999999999994
2021-12-28,5.944998,381.83851646969237,4.139464997502571,62.76923076923079
