조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2016-10-31,하천,낙동강,강정·고령,2016.10.31,15.9,8.5,10.7,0.5,11.4,63,23,0,0,0,23,,,
2016-11-07,하천,낙동강,강정·고령,2016.11.07,15.1,8.7,12.2,1,7.5,60.4,10,0,0,0,10,,,
2016-11-14,하천,낙동강,강정·고령,2016.11.14,13.5,8.5,11.9,1.6,5,9.4,0,0,0,0,0,,,
2016-11-21,하천,낙동강,강정·고령,2016.11.21,13,8.3,11.1,1.6,6.1,11.4,0,0,0,0,0,,,
2016-11-28,하천,낙동강,강정·고령,2016.11.28,9.7,8.3,11.5,1.7,3.5,15.7,0,0,0,0,0,,,
2016-12-05,하천,낙동강,강정·고령,2016.12.05,8.7,8,11.8,1.8,3.4,13.8,0,0,0,0,0,,,
2016-12-12,하천,낙동강,강정·고령,2016.12.12,7,7.8,11.9,1.7,3.6,10.7,0,0,0,0,0,,,
2016-12-19,하천,낙동강,강정·고령,2016.12.19,5.6,7.7,12.2,2,3.4,11.2,0,0,0,0,0,,,
2016-12-26,하천,낙동강,강정·고령,2016.12.26,5.8,7.8,12.7,2.9,2.7,11.1,0,0,0,0,0,,,
2017-01-02,하천,낙동강,강정·고령,2017.01.02,5.3,7.7,13.1,1.8,3.1,13.4,0,0,0,0,0,,,
2017-01-09,하천,낙동강,강정·고령,2017.01.09,5.3,7.6,13.2,1.8,4.3,13.8,0,0,0,0,0,,,
2017-01-16,하천,낙동강,강정·고령,2017.01.16,3.2,8,13.7,1.7,3.8,17.1,0,0,0,0,0,,,
2017-01-23,하천,낙동강,강정·고령,2017.01.23,2.7,8,14,1.8,3.5,21,0,0,0,0,0,,,
2017-01-31,하천,낙동강,강정·고령,2017.01.31,2.8,7.9,14.1,1.7,3.7,15.8,0,0,0,0,0,,,
2017-02-06,하천,낙동강,강정·고령,2017.02.06,3.6,7.8,14.1,1.8,3.3,11.3,0,0,0,0,0,,,
2017-02-13,하천,낙동강,강정·고령,2017.02.13,3.4,7.9,13.7,1.3,2.9,12.3,0,0,0,0,0,,,
2017-02-20,하천,낙동강,강정·고령,2017.02.20,4.7,7.7,13.5,0.9,4.5,11.5,0,0,0,0,0,,,
2017-02-27,하천,낙동강,강정·고령,2017.02.27,5.3,8.1,13.4,1.5,4.2,16,0,0,0,0,0,,,
2017-03-06,하천,낙동강,강정·고령,2017.03.06,6.5,7.8,12.9,1.2,5,11.9,0,0,0,0,0,,,
2017-03-13,하천,낙동강,강정·고령,2017.03.13,8.2,8,12.3,1.2,3.7,9.1,0,0,0,0,0,,,
2017-03-20,하천,낙동강,강정·고령,2017.03.20,9.4,7.8,11.8,1.6,3.1,7.7,0,0,0,0,0,,,
2017-03-27,하천,낙동강,강정·고령,2017.03.27,9.6,7.8,11.4,1.4,2.7,8.3,0,0,0,0,0,,,
2017-04-03,하천,낙동강,강정·고령,2017.04.03,11.8,7.8,11.3,1.7,3,9.5,0,0,0,0,0,,,
2017-04-10,하천,낙동강,강정·고령,2017.04.10,14.1,8,10.9,2,3,15.8,0,0,0,0,0,,,
2017-04-17,하천,낙동강,강정·고령,2017.04.17,14.7,8.1,10.6,1.8,3.1,15.8,0,0,0,0,0,,,
2017-04-24,하천,낙동강,강정·고령,2017.04.24,16.4,8.1,10.4,1.4,4.3,17.7,0,0,0,0,0,,,
2017-05-02,하천,낙동강,강정·고령,2017.05.02,18.6,8.1,10.4,1.7,3,9.1,38,0,0,38,0,,,
2017-05-08,하천,낙동강,강정·고령,2017.05.08,20.3,8.4,9.7,2.4,3.2,5.1,0,0,0,0,0,,,
2017-05-15,하천,낙동강,강정·고령,2017.05.15,19,7.7,8.8,1.9,2,4.1,0,0,0,0,0,,,
2017-05-22,하천,낙동강,강정·고령,2017.05.22,22,8.4,9.4,3.4,1.8,5.1,215,0,0,0,215,,,
2017-05-29,하천,낙동강,강정·고령,2017.05.29,23.3,8.2,8.7,2.9,2.4,7,3813,83,0,0,3730,,,
2017-06-05,하천,낙동강,강정·고령,2017.06.05,23.6,8.5,9.7,2,3.8,17.9,11844,0,190,0,11654,,,
2017-06-12,하천,낙동강,강정·고령,2017.06.12,23.3,8.8,10.3,1.3,7.4,31.8,51555,9560,185,0,41810,,,
2017-06-15,하천,낙동강,강정·고령,2017.06.15,23.6,8.7,10,1.1,6.7,36.2,51561,9480,1331,0,40750,53,정량한계미만,정량한계미만
2017-06-19,하천,낙동강,강정·고령,2017.06.19,25.8,8.7,9.2,2.1,5.4,14.1,49821,11900,154,0,37767,63,11,정량한계미만
2017-06-22,하천,낙동강,강정·고령,2017.06.22,25.7,8.3,8.2,2.5,4.2,13.5,30313,12480,58,0,17775,35,5,정량한계미만
2017-06-26,하천,낙동강,강정·고령,2017.06.26,25,8.3,7.7,1.5,5.9,13.7,41081,7120,181,0,33780,26,9,정량한계미만
