조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2018-08-22,하천,합천창녕보,덕곡,2018.08.22,29.2,8.8,8.3,,,52.4,1264052.0,,,,,정량한계미만,13,
2018-08-28,하천,합천창녕보,덕곡,2018.08.28,24.7,7.3,7.3,,,17.5,4640.0,,,,,5,9,
2018-09-03,하천,합천창녕보,덕곡,2018.09.03,24.2,7.3,9.0,,,7.9,822.0,,,,,7,정량한계미만,
2018-09-10,하천,합천창녕보,덕곡,2018.09.10,22.8,7.0,8.9,,,4.7,512.0,,,,,정량한계미만,정량한계미만,
2018-09-17,하천,합천창녕보,덕곡,2018.09.17,23.0,7.2,9.1,,,9.4,1321.0,,,,,정량한계미만,정량한계미만,
2018-09-27,하천,합천창녕보,덕곡,2018.09.27,21.5,7.1,9.4,,,6.4,631.0,,,,,6,정량한계미만,
2018-10-01,하천,합천창녕보,덕곡,2018.10.01,21.2,7.1,9.6,,,8.2,874.0,,,,,3,정량한계미만,
2018-10-10,하천,합천창녕보,덕곡,2018.10.10,,,,,,,,,,,,,,
2018-10-15,하천,합천창녕보,덕곡,2018.10.15,17.4,6.8,14.0,,,7.2,250.0,,,,,6,정량한계미만,
2018-10-22,하천,합천창녕보,덕곡,2018.10.22,16.8,7.2,11.1,,,13.4,0.0,,,,,3,정량한계미만,
2018-10-29,하천,합천창녕보,덕곡,2018.10.29,15.8,7.0,10.7,,,17.7,338.0,,,,,정량한계미만,정량한계미만,
2018-11-05,하천,합천창녕보,덕곡,2018.11.05,14.3,7.6,12.7,,,32.2,677.0,,,,,4,정량한계미만,
2018-11-12,하천,합천창녕보,덕곡,2018.11.12,14.2,7.6,10.4,,,33.2,534.0,,,,,3,정량한계미만,
2018-11-19,하천,합천창녕보,덕곡,2018.11.19,12.8,8.1,7.6,,,53.7,209.0,,,,,4,정량한계미만,
2018-11-26,하천,합천창녕보,덕곡,2018.11.26,10.4,7.7,12.5,,,26.8,101.0,,,,,정량한계미만,정량한계미만,
2018-12-03,하천,합천창녕보,덕곡,2018.12.03,9.6,7.7,13.4,,,29.7,1132.0,,,,,5,정량한계미만,
2018-12-10,하천,합천창녕보,덕곡,2018.12.10,6.7,7.2,12.5,,,17.2,209.0,,,,,4,정량한계미만,
2018-12-17,하천,합천창녕보,덕곡,2018.12.17,4.7,7.2,14.5,,,24,165.0,,,,,6,정량한계미만,
2018-12-24,하천,합천창녕보,덕곡,2018.12.24,5.9,7.4,13.8,,,19.2,52.0,,,,,5,정량한계미만,
2018-12-31,하천,합천창녕보,덕곡,2018.12.31,,,,,,,,,,,,,,
2019-01-07,하천,합천창녕보,덕곡,2019.01.07,3.2,7.7,11.2,,,16.4,35.0,,,,,5,정량한계미만,
2019-01-14,하천,합천창녕보,덕곡,2019.01.14,4.1,7.8,13.1,,,9.7,0.0,,,,,7,정량한계미만,
2019-01-21,하천,합천창녕보,덕곡,2019.01.21,5.8,7.7,14.0,,,8.7,35.0,,,,,9,5,
2019-01-28,하천,합천창녕보,덕곡,2019.01.28,4.2,7.9,15.1,,,15.2,134.0,,,,,5,정량한계미만,
2019-02-07,하천,합천창녕보,덕곡,2019.02.07,5.7,8.1,15.1,,,21.7,0.0,,,,,10,4,
2019-02-11,하천,합천창녕보,덕곡,2019.02.11,4.2,8.2,15.6,,,29.1,17.0,,,,,10,4,
2019-02-18,하천,합천창녕보,덕곡,2019.02.18,4.9,7.9,14.7,,,39.1,0.0,,,,,11,정량한계미만,
2019-02-25,하천,합천창녕보,덕곡,2019.02.25,6.2,8.1,14.8,,,46.5,57.0,,,,,15,4,
2019-03-04,하천,합천창녕보,덕곡,2019.03.04,7.0,8.4,16.0,,,38.3,35.0,,,,,8,정량한계미만,
2019-03-11,하천,합천창녕보,덕곡,2019.03.11,8.5,8.3,14.9,,,33.3,56.0,,,,,11,정량한계미만,
2019-03-18,하천,합천창녕보,덕곡,2019.03.18,9.6,8.2,14.8,,,29.7,56.0,,,,,15,정량한계미만,
2019-03-25,하천,합천창녕보,덕곡,2019.03.25,11.1,8.1,13.2,,,26.3,67.0,,,,,27,정량한계미만,
2019-04-01,하천,합천창녕보,덕곡,2019.04.01,12.2,7.7,10.2,,,22.0,20.0,,,,,17,정량한계미만,
2019-04-08,하천,합천창녕보,덕곡,2019.04.08,13.2,7.9,11.5,,,22.0,17.0,,,,,11,정량한계미만,
2019-04-15,하천,합천창녕보,덕곡,2019.04.15,13.6,7.8,11.8,,,15.4,31.0,,,,,14,4,
2019-04-22,하천,합천창녕보,덕곡,2019.04.22,15.3,7.7,11.5,,,14.1,172.0,,,,,11,4,
2019-04-29,하천,합천창녕보,덕곡,2019.04.29,16.5,7.2,9.1,,,5.3,14.0,,,,,4,4,
2019-05-07,하천,합천창녕보,덕곡,2019.05.07,18.6,7.9,9.5,,,18.0,129.0,,,,,15,4,
2019-05-13,하천,합천창녕보,덕곡,2019.05.13,20.1,8.0,11.2,,,9.2,0.0,,,,,10,정량한계미만,
2019-05-20,하천,합천창녕보,덕곡,2019.05.20,21.3,7.4,7.9,,,2.8,69.0,,,,,7,정량한계미만,
2019-05-28,하천,합천창녕보,덕곡,2019.05.28,21.9,7.6,7.9,,,9.5,575.0,,,,,6,정량한계미만,
2019-06-03,하천,합천창녕보,덕곡,2019.06.03,22.8,8.1,10.0,,,16.8,2686.0,,,,,7,정량한계미만,
2019-06-10,하천,합천창녕보,덕곡,2019.06.10,24.2,8.4,10.0,,,36.2,13984.0,,,,,133,정량한계미만,
2019-06-13,하천,합천창녕보,덕곡,2019.06.13,24.3,8.0,8.8,,,13.9,12325.0,,,,,110,정량한계미만,
2019-06-17,하천,합천창녕보,덕곡,2019.06.17,25.8,8.8,11.8,,,36.6,24785.0,,,,,51,정량한계미만,
2019-06-20,하천,합천창녕보,덕곡,2019.06.20,25.4,8.8,12.1,,,62.8,130310.0,,,,,30,정량한계미만,
2019-06-24,하천,합천창녕보,덕곡,2019.06.24,25.6,8.5,11.0,,,42.3,33235.0,,,,,23,정량한계미만,
2019-06-27,하천,합천창녕보,덕곡,2019.06.27,25.0,8.2,8.1,,,19.5,79382.0,,,,,36,4,
2019-07-01,하천,합천창녕보,덕곡,2019.07.01,24.6,7.1,7.7,,,11.9,50003.0,,,,,22,4,
2019-07-04,하천,합천창녕보,덕곡,2019.07.04,25.0,7.3,9.1,,,19.6,32464.0,,,,,33,정량한계미만,
2019-07-08,하천,합천창녕보,덕곡,2019.07.08,25.9,8.1,11.0,,,12.6,263603.0,,,,,42,정량한계미만,
2019-07-12,하천,합천창녕보,덕곡,2019.07.12,25.1,8.1,7.9,,,13.4,72929.0,,,,,7,3,
2019-07-15,하천,합천창녕보,덕곡,2019.07.15,25.6,7.8,7.7,,,6.5,286378.0,,,,,8,8,
2019-07-18,하천,합천창녕보,덕곡,2019.07.18,25.9,8.0,8.8,,,17.4,103887.0,,,,,20,15,
2019-07-22,하천,합천창녕보,덕곡,2019.07.22,23.7,7.1,10.3,,,13.7,5538.0,,,,,22,9,
2019-07-25,하천,합천창녕보,덕곡,2019.07.25,26.5,7.6,9.0,,,26.2,16067.0,,,,,25,11,
2019-08-29,하천,합천창녕보,덕곡,2019.08.29,26.6,7.5,7.7,,,10.5,20982.0,,,,,9,22,
2019-07-29,하천,합천창녕보,덕곡,2019.07.29,27.1,7.8,9.8,,,32.3,16050.0,,,,,13,11,
2019-08-01,하천,합천창녕보,덕곡,2019.08.01,28.5,8.4,10.5,,,29.2,12429.0,,,,,20,5,
2019-08-05,하천,합천창녕보,덕곡,2019.08.05,29.8,8.7,10.7,,,20.6,44400.0,,,,,32,5,
2019-08-08,하천,합천창녕보,덕곡,2019.08.08,29.3,8.6,7.5,,,19.7,29173.0,,,,,19,20,
2019-08-12,하천,합천창녕보,덕곡,2019.08.12,29.7,7.8,7.8,,,14.4,39200.0,,,,,13,8,
2019-08-16,하천,합천창녕보,덕곡,2019.08.16,29.4,7.5,7.3,,,19.4,45475.0,,,,,15,16,
2019-08-19,하천,합천창녕보,덕곡,2019.08.19,29.7,8.6,7.1,,,10.2,60640.0,,,,,27,23,
2019-08-22,하천,합천창녕보,덕곡,2019.08.22,28.9,7.8,7.3,,,9.6,9051.0,,,,,16,24,
2019-08-26,하천,합천창녕보,덕곡,2019.08.26,27.2,7.7,8.0,,,16.0,17453.0,,,,,11,10,
2019-09-02,하천,합천창녕보,덕곡,2019.09.02,26.3,7.5,8.5,,,25.9,16620.0,,,,,7,19,
2019-09-05,하천,합천창녕보,덕곡,2019.09.05,25.4,7.6,8.4,,,21.8,11339.0,,,,,12,28,
2019-09-09,하천,합천창녕보,덕곡,2019.09.09,25.7,7.5,9.1,,,25.5,21783.0,,,,,5,11,
2019-09-11,하천,합천창녕보,덕곡,2019.09.11,26.5,8.2,8.4,,,31.5,21748.0,,,,,7,17,
2019-09-16,하천,합천창녕보,덕곡,2019.09.16,25.9,8.4,10.9,,,27.1,36405.0,,,,,7,22,
2019-09-19,하천,합천창녕보,덕곡,2019.09.19,25.3,8.5,10.0,,,45.9,9754.0,,,,,정량한계미만,17,
2019-09-24,하천,합천창녕보,덕곡,2019.09.24,20.6,7.2,9.0,,,16.2,520.0,,,,,7,6,
2019-09-30,하천,합천창녕보,덕곡,2019.09.30,22.2,7.3,10.4,,,15.5,889.0,,,,,16,8,
2019-10-07,하천,합천창녕보,덕곡,2019.10.07,20.0,7.1,9.1,,,4.9,88.0,,,,,7,6,
2019-10-14,하천,합천창녕보,덕곡,2019.10.14,19.7,7.0,9.4,,,7.4,308.0,,,,,5,정량한계미만,
2019-10-21,하천,합천창녕보,덕곡,2019.10.21,18.5,7.2,9.9,,,4.2,558.0,,,,,9,정량한계미만,
2019-10-28,하천,합천창녕보,덕곡,2019.10.28,17.5,7.5,10.4,,,6.6,17.0,,,,,8,정량한계미만,
2019-11-04,하천,합천창녕보,덕곡,2019.11.04,16.9,7.5,11.1,,,17.6,566.0,,,,,5,5,
2019-11-11,하천,합천창녕보,덕곡,2019.11.11,14.9,8.5,14.2,,,48.6,321.0,,,,,12,9,
2019-11-18,하천,합천창녕보,덕곡,2019.11.18,13.4,7.9,11.3,,,7.7,293.0,,,,,7,정량한계미만,
2019-11-25,하천,합천창녕보,덕곡,2019.11.25,11.8,8.1,12.1,,,10.9,867.0,,,,,4,정량한계미만,
2019-12-02,하천,합천창녕보,덕곡,2019.12.02,10.3,7.6,11.9,,,8.2,209.0,,,,,3,6,
2019-12-09,하천,합천창녕보,덕곡,2019.12.09,7.6,7.8,11.0,,,16.7,198.0,,,,,4,3,
2019-12-16,하천,합천창녕보,덕곡,2019.12.16,7.2,7.4,13.9,,,29.4,41.0,,,,,5,정량한계미만,
2019-12-23,하천,합천창녕보,덕곡,2019.12.23,6.2,7.7,14.3,,,16.9,0.0,,,,,정량한계미만,정량한계미만,
2020-01-06,하천,합천창녕보,덕곡,2020.01.06,4.5,7.4,15.0,,,12.4,0.0,,,,,정량한계미만,정량한계미만,
2020-01-13,하천,합천창녕보,덕곡,2020.01.13,5.5,8.1,14.7,,,15.0,26.0,,,,,10,3,
2020-01-20,하천,합천창녕보,덕곡,2020.01.20,4.2,8.2,15.9,,,22.0,31.0,,,,,9,정량한계미만,
2020-01-28,하천,합천창녕보,덕곡,2020.01.28,5.7,8.2,14.5,,,22.4,0.0,,,,,5,8,
2020-02-03,하천,합천창녕보,덕곡,2020.02.03,6.7,8.0,15.4,,,36.7,42.0,,,,,14,3,
2020-02-10,하천,합천창녕보,덕곡,2020.02.10,5.1,8.7,16.4,,,50.6,0.0,,,,,8,4,
2020-02-17,하천,합천창녕보,덕곡,2020.02.17,7.1,8.8,15.7,,,33.9,122.0,,,,,10,6,
2020-02-25,하천,합천창녕보,덕곡,2020.02.25,7.1,8.8,15.9,,,41.1,31.0,,,,,6,정량한계미만,
2020-03-02,하천,합천창녕보,덕곡,2020.03.02,8.4,7.8,14.1,,,27.5,43.0,,,,,5,정량한계미만,
2020-03-09,하천,합천창녕보,덕곡,2020.03.09,8.8,8.3,13.9,,,18.0,463.0,,,,,10,3,
2020-03-16,하천,합천창녕보,덕곡,2020.03.16,9.5,8.2,13.5,,,9.3,742.0,,,,,12,정량한계미만,
2020-03-23,하천,합천창녕보,덕곡,2020.03.23,11.4,8.2,12.4,,,10.2,65.0,,,,,9,6,
2020-03-30,하천,합천창녕보,덕곡,2020.03.30,12.7,8.4,12.3,,,9.9,29.0,,,,,10,정량한계미만,
2020-04-06,하천,합천창녕보,덕곡,2020.04.06,13.7,8.6,13.0,,,14.7,137.0,,,,,7,5,
2020-04-13,하천,합천창녕보,덕곡,2020.04.13,13.8,8.3,11.0,,,14.7,152.0,,,,,14,정량한계미만,
2020-04-20,하천,합천창녕보,덕곡,2020.04.20,14.9,8.3,9.7,,,3.3,0.0,,,,,14,정량한계미만,
2020-04-27,하천,합천창녕보,덕곡,2020.04.27,15.5,8.0,10.1,,,3.4,105.0,,,,,10,정량한계미만,
2020-05-04,하천,합천창녕보,덕곡,2020.05.04,19.8,8.1,10.5,,,2.6,106.0,0.0,0.0,0.0,106.0,,,
