,prediction,유해남조류세포수_Y
2019-01-14,-0.6741867,10.857142857142858
2019-01-21,-8.438942,123.28571428571428
2019-01-28,176.07773,366.3
2019-02-07,-51.983574,25.75
2019-02-11,-5.023201,97.57142857142857
2019-02-18,-8.070183,68.42857142857143
2019-02-25,-6.771057,90.42857142857143
2019-03-04,-12.52132,102.0
2019-03-11,29.738403,114.71428571428571
2019-03-18,-33.170815,77.57142857142857
2019-03-25,0.6553726,38.57142857142857
2019-04-01,-11.313667,0.8571428571428571
2019-04-08,-29.056297,5.142857142857143
2019-04-15,40.07373,0.0
2019-04-22,123.984474,8.857142857142858
2019-04-29,2036.848,54.25
2019-05-07,265.9734,81.66666666666667
2019-05-13,322.71445,460.2857142857143
2019-05-20,455.15173,256.125
2019-05-28,2507.996,564.5
2019-06-03,2923.3628,3076.1428571428573
2019-06-10,8391.069,8376.285714285714
2019-06-17,8844.24,39662.857142857145
2019-06-24,151218.16,49008.71428571428
2019-07-01,42761.727,43191.42857142857
2019-07-08,86508.19,82959.71428571429
2019-07-15,20409.75,194168.0
2019-07-22,27001.336,16909.14285714286
2019-07-29,31637.096,26126.0
2019-08-05,44748.523,106856.71428571429
2019-08-12,85543.06,84542.0
2019-08-19,169135.78,171251.42857142858
2019-08-26,29218.553,28510.0
2019-09-02,8876.542,21888.14285714286
2019-09-09,16675.744,16132.57142857143
2019-09-16,59350.6,59150.875
2019-09-24,33801.074,937.1666666666666
2019-09-30,19277.26,1528.0
2019-10-07,5444.5366,474.57142857142856
2019-10-14,4795.5947,1523.2857142857142
2019-10-21,420.60544,346.14285714285717
2019-10-28,294.97107,218.14285714285714
2019-11-04,533.2546,625.4285714285714
2019-11-11,206.4353,586.4285714285714
2019-11-18,36.17404,600.7142857142857
2019-11-25,-35.952347,534.2857142857143
2019-12-02,439.92236,991.1428571428571
2019-12-09,304.47177,790.0
2019-12-16,68.50102,245.0
2019-12-23,92.455925,148.5
2020-01-06,263.23798,206.71428571428572
2020-01-13,142.72437,130.14285714285714
2020-01-20,97.98309,194.375
2020-01-28,52.28026,511.1666666666667
2020-02-03,47.43318,622.4285714285714
2020-02-10,-59.20549,1340.2857142857142
2020-02-17,-45.604233,1423.25
2020-02-25,-9.45031,795.5
2020-03-02,-8.316185,168.85714285714286
2020-03-09,32.320694,866.4285714285714
2020-03-16,12.542282,1218.2857142857142
2020-03-23,-15.789505,1104.142857142857
2020-03-30,-73.16897,1157.142857142857
2020-04-06,-34.686707,587.8571428571429
2020-04-13,63.240257,40.285714285714285
2020-04-20,211.31198,0.0
2020-04-27,225.23944,34.57142857142857
2020-05-04,109.06885,304.2857142857143
2020-05-11,248.72589,663.0
2020-05-18,309.19794,511.85714285714283
2020-05-25,317.1237,319.7142857142857
2020-06-01,466.7703,2197.285714285714
2020-06-08,387.40265,6594.857142857143
2020-06-15,8944.101,4989.285714285714
2020-06-22,46897.33,19494.14285714286
2020-06-29,805.6397,40637.57142857143
2020-07-06,37112.06,43158.1
2020-07-16,4918.232,1808.6
2020-07-21,11916.689,3186.4285714285716
2020-08-18,11686.146,1218.0
2020-08-24,11334.327,2329.714285714286
2020-08-31,8197.859,2950.5714285714284
