,prediction,유해남조류세포수_Y
2019-01-21,-2.8546066,0.0
2019-01-28,18.281563,0.0
2019-02-07,-35.051895,0.0
2019-02-11,-9.39772,0.0
2019-02-18,34.615807,0.0
2019-02-25,9.790009,0.0
2019-03-04,4.677162,0.0
2019-03-11,32.881454,0.0
2019-03-18,33.07486,0.0
2019-03-25,-45.95717,8.285714285714286
2019-04-01,-62.595757,51.857142857142854
2019-04-08,45.79944,12.857142857142858
2019-04-15,-142.0727,0.0
2019-04-22,-6.012596,1.2857142857142858
2019-04-29,-94.28966,59.25
2019-05-07,220.24957,353.1666666666667
2019-05-13,264.6265,54.85714285714286
2019-05-20,12896.726,0.0
2019-05-28,416.43723,60.833333333333336
2019-06-03,504.29968,368.42857142857144
2019-06-10,7688.68,799.1428571428571
2019-06-17,5618.551,3465.714285714286
2019-06-24,478.78464,7572.714285714286
2019-07-01,21166.748,21495.0
2019-07-08,7354.1426,1561.142857142857
2019-07-15,760.5925,1207.4285714285713
2019-07-22,6493.633,1012.0
2019-07-29,3540.9556,3519.285714285714
2019-08-05,13891.474,13738.285714285714
2019-08-12,12998.869,13043.142857142857
2019-08-19,11185.784,10881.142857142857
2019-08-26,14828.61,7316.857142857143
2019-09-02,8399.979,7990.0
2019-09-09,8639.713,8017.142857142857
2019-09-16,2622.9158,2767.125
2019-09-24,3444.4187,283.5
2019-09-30,313.28345,792.5714285714286
2019-10-07,750.4497,68.28571428571428
2019-10-14,-104.58755,142.28571428571428
2019-10-21,84.23631,53.142857142857146
2019-10-28,120.55097,329.14285714285717
2019-11-04,273.40564,84.28571428571429
2019-11-11,19.313988,169.71428571428572
2019-11-18,53.103195,205.71428571428572
2019-11-25,-130.74576,6.714285714285714
2019-12-02,80.615105,56.285714285714285
2019-12-09,21.0886,99.71428571428571
2019-12-16,8.002892,22.285714285714285
2019-12-23,-38.387413,2.5714285714285716
2020-01-06,-4.080368,30.857142857142858
2020-01-13,-9.797104,0.0
2020-01-20,92.10575,0.0
2020-01-28,78.00596,0.0
2020-02-03,210.01459,0.0
2020-02-10,154.11047,0.0
2020-02-17,56.92981,32.25
2020-02-25,151.4495,215.0
2020-03-02,152.61673,9.857142857142858
2020-03-09,197.99539,65.85714285714286
2020-03-16,263.57675,85.57142857142857
2020-03-23,-48.34189,394.2857142857143
2020-03-30,16.583443,988.8571428571429
2020-04-06,355.2032,1784.5714285714287
2020-04-13,4342.1284,1963.7142857142858
2020-04-20,158.40924,2449.285714285714
2020-04-27,165.01077,1026.0
2020-05-04,13278.134,0.0
2020-05-11,657.26526,0.0
2020-05-18,4967.1846,0.0
2020-05-25,520.77783,28.714285714285715
2020-06-01,33740.27,192.71428571428572
2020-06-08,3623.3901,134.25
2020-06-16,505.75497,173.33333333333331
2020-06-22,3088.2673,904.2857142857142
2020-06-29,1090.1858,1975.7142857142858
2020-07-06,4840.8164,135.0
2020-07-16,995.8384,13.6
2020-07-21,2133.1208,79.46428571428571
2020-08-18,79.66862,425.8333333333333
2020-08-24,728.0243,810.8571428571429
2020-08-31,2320.444,3478.1
2020-09-10,460.97342,13023.25
2020-09-14,286.67203,2043.4285714285713
2020-09-21,679.93646,1068.142857142857
2020-09-28,3762.1147,228.57142857142858
2020-10-05,4971.5503,320.0
2020-10-12,408.21835,48.85714285714286
2020-10-19,10418.688,284.0
2020-10-26,6101.5244,761.5714285714286
2020-11-02,1244.9762,1344.7142857142858
2020-11-09,4377.9746,1405.2857142857142
2020-11-16,9314.36,3235.714285714286
2020-11-23,400.9121,1080.2857142857142
2020-11-30,3026.4712,497.0
2020-12-07,439.98874,409.0
2020-12-14,229.03763,175.71428571428572
2020-12-21,197.17206,0.0
2020-12-28,136.77496,0.0
2021-02-01,391.9305,0.0
2021-02-08,230.06918,0.0
2021-02-15,337.3759,0.0
2021-02-22,156.3378,0.0
2021-03-02,18.621094,0.0
2021-03-08,449.84714,0.0
2021-03-15,102.440544,3.142857142857143
2021-03-22,433.31464,37.57142857142857
2021-03-29,140.90782,139.28571428571428
2021-04-05,2081.6494,204.85714285714286
2021-04-12,321.86322,327.57142857142856
2021-04-19,130.89915,484.0
2021-04-26,255.80243,387.85714285714283
2021-05-03,138061.55,123.0
2021-05-10,38080.79,47.25
2021-05-18,641.44354,31.0
2021-05-24,205.74643,87.71428571428571
2021-05-31,3755.3574,330.57142857142856
2021-06-07,1658.4414,1921.0
2021-06-14,14988.843,3841.0
2021-06-21,4077.7983,2406.285714285714
2021-06-28,690.67065,5775.714285714285
2021-07-05,3182.9739,5571.25
2021-07-13,438.7641,78.33333333333334
2021-07-19,572.4479,2868.1428571428573
2021-07-26,45687.76,23053.142857142855
2021-08-02,31128.885,46927.28571428572
2021-08-09,34591.98,17942.125
2021-08-17,24681.635,1110.8333333333333
2021-08-23,30118.28,2401.4285714285716
2021-08-30,573.9933,769.5714285714286
2021-09-06,477.63818,793.2857142857142
2021-09-13,669.55414,2482.9
2021-09-23,1271.6482,241.25
2021-09-27,5548.3003,776.25
2021-10-05,2800.7314,857.5714285714286
2021-10-12,6076.653,477.0
2021-10-18,4927.4697,565.5714285714286
2021-10-25,572.9358,446.2857142857143
2021-11-01,473.041,783.8571428571429
2021-11-08,8995.603,347.85714285714283
2021-11-15,472.778,514.8571428571429
2021-11-22,418.7873,286.2857142857143
2021-11-29,287.91995,19.571428571428573
2021-12-06,0.84669495,125.28571428571429
2021-12-13,372.63245,47.142857142857146
2021-12-20,119.25283,0.0
2021-12-27,99.8795,0.0
