,prediction,유해남조류세포수_Y
2020-05-11,546.74066,41.714285714285715
2020-05-18,3110.5708,118.0
2020-05-25,414.94012,263.57142857142856
2020-06-01,12639.225,789.2857142857143
2020-06-08,10228.362,1346.2857142857142
2020-06-15,21115.047,1775.7142857142858
2020-06-22,23754.875,2807.8571428571427
2020-06-29,33354.01,5247.285714285715
2020-07-06,46978.453,8137.2
2020-07-16,34441.312,246.5
2020-07-20,11706.823,303.0
2020-07-30,10232.905,127.75
2020-08-03,9661.648,301.73333333333335
2020-08-18,12172.65,466.7142857142857
2020-08-25,40175.977,1602.6
2020-09-14,511.74976,754.1428571428571
2020-09-21,17556.07,739.8571428571429
2020-09-28,7348.115,794.4285714285714
2020-10-05,56575.215,626.0
2020-10-12,523.7737,855.4285714285714
2020-10-19,45016.61,842.2857142857143
2020-10-26,11040.093,841.2857142857143
2020-11-02,437.68512,288.7142857142857
2020-11-09,189.98749,100.14285714285714
2020-11-16,130.56667,148.42857142857142
2020-11-23,223.32663,223.85714285714286
2020-11-30,44.391563,51.0
2020-12-07,102.010086,60.714285714285715
2020-12-14,-198.38412,46.875
2020-12-22,153.0592,40.833333333333336
2020-12-28,113.1616,15.25
2021-01-05,117.20813,16.15
2021-01-25,-25.319618,0.0
2021-02-02,-1.0218925,0.0
2021-02-08,-27.7854,0.0
2021-02-15,6.113739,0.0
2021-02-22,4.8706894,0.0
2021-03-03,142.90352,0.0
2021-03-08,189.10916,0.0
2021-03-15,193.49731,0.0
2021-03-22,251.36896,0.0
2021-03-29,49.271675,7.714285714285714
2021-04-05,601.2874,55.285714285714285
2021-04-12,230.21112,59.285714285714285
2021-04-19,353.92856,33.142857142857146
2021-04-26,30.18718,95.42857142857143
2021-05-03,213.73685,558.5714285714286
2021-05-10,295.47745,306.14285714285717
2021-05-17,373.4892,526.8571428571429
2021-05-24,10059.517,716.0
2021-05-31,2004.2228,3289.8571428571427
2021-06-07,69120.766,2687.0
2021-06-15,12816.174,6435.833333333333
2021-06-21,65323.51,13558.714285714286
2021-06-28,100985.29,6846.428571428572
2021-07-05,34370.887,8135.571428571428
2021-07-12,37810.652,321.0
2021-07-19,17570.277,1998.142857142857
2021-07-26,29817.47,12505.0
2021-08-02,130588.16,44163.28571428572
2021-08-09,169576.17,47205.666666666664
2021-08-12,88663.945,27555.0
2021-08-17,14532.537,10173.5
2021-08-19,53564.94,13351.0
2021-08-23,23788.156,19139.428571428572
2021-08-30,8694.518,517.0
2021-09-02,10152.292,1030.0
2021-09-06,5233.5933,1278.857142857143
2021-09-13,5536.395,703.5
2021-09-23,24885.781,1203.75
2021-09-27,24231.943,883.5
2021-10-05,36434.234,2268.285714285714
2021-10-12,98788.82,3749.5
2021-10-18,26474.283,3537.714285714286
2021-10-25,375.78912,1076.857142857143
2021-11-01,945.22687,1133.25
2021-11-09,232135.61,1595.142857142857
2021-11-16,178.47299,724.1666666666666
2021-11-22,10600.007,717.8571428571429
2021-11-29,264.74606,84.125
2021-12-07,195.5491,531.6666666666666
2021-12-13,34.81697,300.0
2021-12-20,6.3947754,8.5
2021-12-28,-234.63974,68.0
