 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2014-12-09,67375,2014,12,2회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,3.7,,,,,96.9,,6.7,,,,,,,,,14.8,2.609,0.014,238.0,0,,,,,,,0.017,,,2.230,,,,,8.2,정량한계미만,0.003,,14.0,,32.0,6.7,3.009,4.6,0.059,,
2015-12-14,67439,2015,12,2회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,0.3,,,,,11.0,,5.6,,,,,,,,,12.2,1.368,0.011,354.0,2,,,,,,,0.168,,,0.873,,,,,7.7,정량한계미만,정량한계미만,,3.8,,21.0,9.4,1.371,3.5,0.012,,
2012-12-17,85218,2012,12,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.8,,,,,16.7,,5.2,,,,,,,,,13.7,2.61,0.011,241.0,3,,,,,,,0.033,,,2.450,,,,,8.4,정량한계미만,0.004,,5.1,,43.0,3.7,3.005,3.3,0.031,,
2013-12-16,85360,2013,12,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.9,,,,,22.6,,5.3,,,,,,,,,11.8,3.215,0.027,335.0,2,,,,,,,0.050,,,2.553,,,,,7.6,정량한계미만,정량한계미만,,6.2,,53.0,5.5,3.967,3.1,0.056,,
2014-12-15,85469,2014,12,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,3.2,,,,,71.1,,6.6,,,,,,,,,14.5,2.674,0.012,249.0,0,,,,,,,0.014,,,2.150,,,,,8.5,정량한계미만,0.005,,11.0,,17.0,5.3,2.976,3.8,0.042,,
2015-12-21,85521,2015,12,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,4.6,,5.8,,,,,,,,,11.8,1.572,0.018,350.0,0,,,,,,,0.189,,,0.940,,,,,7.5,정량한계미만,0.003,,2.4,,25.0,7.6,1.739,3.4,0.019,,
2012-12-26,99260,2012,12,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.9,,,,,17.0,,4.8,,,,,,,,,14.9,2.991,0.010,271.0,4,,,,,,,0.050,,,2.550,,,,,8.4,정량한계미만,정량한계미만,,8.6,,28.0,1.0,3.118,3.3,0.026,,
2013-12-23,99444,2013,12,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.5,,,,,19.2,,4.9,,,,,,,,,13.5,3.018,0.021,311.0,2,,,,,,,0.020,,,2.586,,,,,8.0,정량한계미만,정량한계미만,,4.2,,15.0,5.1,3.361,3.0,0.040,,
2014-12-22,99497,2014,12,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,3.8,,,,,55.9,,7.2,,,,,,,,,16.2,3.311,0.010,273.0,0,,,,,,,0.025,,,2.430,,,,,8.4,정량한계미만,0.003,,8.6,,14.0,2.9,3.378,4.4,0.036,,
2015-12-28,99575,2015,12,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.1,,,,,6.3,,5.4,,,,,,,,,13.4,1.682,0.018,359.0,1,,,,,,,0.195,,,1.008,,,,,7.7,정량한계미만,0.005,,2.2,,5.0,6.7,1.703,3.6,0.019,,
