,보방류량_DAY,보유입량_DAY,보자체유입량_DAY,보저수량_DAY,보저수위_DAY
2012-01-01,           0.00,           0.00,           0.00,0.0,10.38
2012-01-02,           0.00,           0.00,           0.00,0.0,10.05
2012-01-03,           0.00,           0.00,           0.00,0.0,9.85
2012-01-04,           0.00,           0.00,           0.00,0.0,10.1
2012-01-05,           0.00,           0.00,           0.00,0.0,10.16
2012-01-06,           0.00,           0.00,           0.00,0.0,9.89
2012-01-07,           0.00,           0.00,           0.00,0.0,10.02
2012-01-08,           0.00,           0.00,           0.00,0.0,10.05
2012-01-09,           0.00,           0.00,           0.00,0.0,9.97
2012-01-10,           0.00,           0.00,           0.00,0.0,9.89
2012-01-11,           0.00,           0.00,           0.00,0.0,9.84
2012-01-12,           0.00,           0.00,           0.00,0.0,9.85
2012-01-13,           0.00,           0.00,           0.00,0.0,9.86
2012-01-14,           0.00,           0.00,           0.00,0.0,9.87
2012-01-15,           0.00,           0.00,           0.00,0.0,9.88
2012-01-16,           0.00,           0.00,           0.00,0.0,9.84
2012-01-17,           0.00,           0.00,           0.00,0.0,9.91
2012-01-18,           0.00,           0.00,           0.00,0.0,9.98
2012-01-19,           0.00,           0.00,           0.00,0.0,10.0
2012-01-20,           0.00,           0.00,           0.00,0.0,9.82
2012-01-21,           0.00,           0.00,           0.00,0.0,9.78
2012-01-22,           0.00,           0.00,           0.00,0.0,9.8
2012-01-23,           0.00,           0.00,           0.00,0.0,9.78
2012-01-24,           0.00,           0.00,           0.00,0.0,9.82
2012-01-25,           0.00,           0.00,           0.00,0.0,9.78
2012-01-26,           0.00,           0.00,           0.00,0.0,9.89
2012-01-27,           0.00,           0.00,           0.00,0.0,10.09
2012-01-28,           0.00,           0.00,           0.00,0.0,12.54
2012-01-29,           0.00,           0.00,           0.00,0.0,9.52
2012-01-30,           0.00,           0.00,           0.00,0.0,9.47
2012-01-31,           0.00,           0.00,           0.00,0.0,9.39
2012-02-01,           0.00,           0.00,           0.00,0.0,9.16
2012-02-02,           0.00,           0.00,           0.00,0.0,9.15
2012-02-03,           0.00,           0.00,           0.00,0.0,8.96
2012-02-04,           0.00,           0.00,           0.00,0.0,8.83
2012-02-05,           0.00,           0.00,           0.00,0.0,8.93
2012-02-06,           0.00,           0.00,           0.00,0.0,8.65
2012-02-07,           0.00,           0.00,           0.00,0.0,8.3
2012-02-08,           0.00,           0.00,           0.00,0.0,8.66
2012-02-09,           0.00,           0.00,           0.00,0.0,9.12
2012-02-10,           0.00,         246.13,         246.13,21.27,9.67
2012-02-11,           0.00,           0.00,         -20.16,19.52,9.39
2012-02-12,           0.00,           0.00,          -2.88,19.28,9.35
2012-02-13,           0.00,          29.58,          29.58,21.83,9.43
2012-02-14,           0.00,           7.92,           7.92,22.52,9.54
2012-02-15,           0.00,          11.53,          11.53,23.51,9.7
2012-02-16,           0.00,          13.68,          13.68,24.69,9.89
2012-02-17,           0.00,          11.94,          11.94,25.73,10.05
2012-02-18,           0.00,           0.00,           0.00,25.73,10.05
2012-02-19,           0.00,           0.00,           0.00,25.73,10.05
2012-02-20,           0.00,           0.00,        -297.74,0.0,10.05
2012-02-21,           0.00,         464.83,         464.83,40.16,11.98
2012-02-22,           0.00,           0.00,         -39.75,36.73,11.55
2012-02-23,           0.00,           0.00,         -31.42,34.01,11.21
2012-02-24,           0.00,           0.00,         -14.79,32.73,11.05
2012-02-25,           0.00,          15.72,          15.72,34.09,11.22
2012-02-26,           0.00,          24.95,          24.95,36.25,11.49
2012-02-27,           0.00,           0.00,         -14.79,34.97,11.33
2012-02-28,           0.00,           0.00,         -14.78,33.69,11.17
2012-02-29,           0.00,           0.00,         -19.75,31.99,10.95
2012-03-01,           0.00,          11.42,          11.42,32.97,11.08
2012-03-02,           0.00,          47.14,          47.14,37.05,11.59
2012-03-03,           0.00,          33.28,          33.28,39.92,11.95
2012-03-04,           0.00,           5.63,           5.63,40.41,12.01
2012-03-05,           0.00,          21.26,          21.26,42.25,12.22
2012-03-06,           0.00,           0.00,        -488.95,0.0,12.37
2012-03-07,           0.00,         500.07,         500.07,43.21,12.33
2012-03-08,           0.00,           0.00,          -6.07,42.68,12.27
2012-03-09,           0.00,           0.00,         -10.13,41.81,12.17
2012-03-10,           0.00,           0.00,         -12.14,40.76,12.05
2012-03-11,           0.00,           0.00,          -8.75,40.0,11.96
2012-03-12,           0.00,           0.00,         -12.03,38.96,11.83
2012-03-13,           0.00,           0.00,         -12.94,37.85,11.69
2012-03-14,           0.00,           0.00,         -24.95,35.69,11.42
2012-03-15,           0.00,           0.00,          -1.85,35.53,11.4
2012-03-16,           0.00,          35.13,          35.13,38.56,11.78
2012-03-17,           0.00,           0.00,          -9.24,37.77,11.68
2012-03-18,           0.00,           1.84,           1.84,37.93,11.7
2012-03-19,           0.00,          18.48,          18.48,39.52,11.9
2012-03-20,           0.00,           0.00,          -5.54,39.04,11.84
2012-03-21,           0.00,           0.00,         -14.78,37.77,11.68
2012-03-22,           0.00,           0.00,          -9.25,36.97,11.58
2012-03-23,           0.00,          20.34,          20.34,38.72,11.8
2012-03-24,           0.00,           6.47,           6.47,39.28,11.87
2012-03-25,           0.00,           0.00,           0.00,39.28,11.87
2012-03-26,           0.00,           3.69,           3.69,39.6,11.91
2012-03-27,           0.00,           0.93,           0.93,39.68,11.92
2012-03-28,           0.00,          10.43,          10.43,40.58,12.03
2012-03-29,           0.00,           0.00,         -12.28,39.52,11.9
2012-03-30,           0.00,          32.52,          32.52,42.33,12.23
2012-03-31,           0.00,          15.17,          15.17,43.64,12.38
2012-04-01,           0.00,           0.00,         -15.17,42.33,12.23
2012-04-02,           0.00,           0.00,         -46.38,38.33,11.75
2012-04-03,           0.00,           0.00,         -20.34,36.57,11.53
2012-04-04,           0.00,          89.99,          89.99,44.34,12.46
2012-04-05,           0.00,          11.13,          11.13,45.31,12.57
2012-04-06,           0.00,          30.35,          30.35,47.93,12.87
2012-04-07,           0.00,           2.03,           2.03,48.1,12.89
2012-04-08,           0.00,           0.00,           0.00,48.1,12.89
2012-04-09,           0.00,           9.11,           9.11,48.89,12.98
2012-04-10,           0.00,           0.00,         -46.55,44.87,12.52
2012-04-11,           0.00,           0.00,         -10.12,43.99,12.42
2012-04-12,           0.00,           0.00,          -4.05,43.64,12.38
2012-04-13,           0.00,           0.00,         -93.91,35.53,11.4
2012-04-14,           0.00,           0.00,          -1.84,35.37,11.38
2012-04-15,           0.00,           0.00,           0.00,35.37,11.38
2012-04-16,           0.00,         144.33,         144.33,47.84,12.86
2012-04-17,           0.00,           0.00,         -27.33,45.48,12.59
2012-04-18,           0.00,          34.41,          34.41,48.45,12.93
2012-04-19,           0.00,           0.00,         -47.56,44.34,12.46
2012-04-20,           0.00,          65.88,          65.88,50.04,13.14
2012-04-21,           0.00,          53.79,          53.79,54.68,13.81
2012-04-22,           0.00,           0.00,         -23.28,52.67,13.52
2012-04-23,           0.00,           0.00,         -19.27,51.01,13.28
2012-04-24,           0.00,           0.00,         -32.70,48.18,12.9
2012-04-25,           0.00,         104.97,         104.97,57.25,14.1
2012-04-26,           0.00,          69.46,          69.46,63.25,14.58
2012-04-27,           0.00,           0.00,          -7.23,62.63,14.53
2012-04-28,           0.00,           0.00,         -31.84,59.88,14.31
2012-04-29,           0.00,           5.79,           5.79,60.38,14.35
2012-04-30,           0.00,           0.00,         -24.60,58.25,14.18
2012-05-01,           0.00,           0.00,         -10.13,57.38,14.11
2012-05-02,           0.00,          13.02,          13.02,58.5,14.2
2012-05-03,           0.00,           0.00,         -34.55,55.52,13.93
2012-05-04,           0.00,          31.66,          31.66,58.25,14.18
2012-05-05,           0.00,           0.00,          -2.89,58.0,14.16
2012-05-06,           0.00,           0.00,          -8.68,57.25,14.1
2012-05-07,           0.00,          14.47,          14.47,58.5,14.2
2012-05-08,           0.00,           0.00,         -26.04,56.25,14.02
2012-05-09,           0.00,           1.45,           1.45,56.38,14.03
2012-05-10,           0.00,           0.00,         -50.90,51.98,13.42
2012-05-11,           0.00,           0.00,         -80.27,45.04,12.54
2012-05-12,           0.00,           0.00,         -11.12,44.08,12.43
2012-05-13,           0.00,          97.81,          97.81,52.53,13.5
2012-05-14,           0.00,          22.48,          22.48,54.47,13.78
2012-05-15,           0.00,           0.00,         -13.65,53.3,13.61
2012-05-16,           0.00,           0.00,         -36.12,50.17,13.16
2012-05-17,           0.00,           0.00,         -66.48,44.43,12.47
2012-05-18,           0.00,           0.00,         -23.28,42.42,12.24
2012-05-19,           0.00,           0.00,           0.00,42.42,12.24
2012-05-20,           0.00,           0.00,           0.00,42.42,12.24
2012-05-21,           0.00,           0.00,           0.00,42.42,12.24
2012-05-22,           0.00,           0.00,           0.00,42.42,12.24
2012-05-23,           0.00,           0.00,           0.00,42.42,12.24
2012-05-24,           0.00,          98.59,          98.59,50.94,13.27
2012-05-25,           0.00,          42.55,          42.55,54.61,13.8
2012-05-26,           0.00,          17.50,          17.50,56.13,14.01
2012-05-27,           0.00,           0.00,          -2.25,55.93,13.99
2012-05-28,           0.00,          16.71,          16.71,57.38,14.11
2012-05-29,           0.00,           0.00,          -1.45,57.25,14.1
2012-05-30,           0.00,           0.00,          -2.89,57.0,14.08
2012-05-31,           0.00,           0.00,         -20.41,55.24,13.89
2012-06-01,           0.00,           0.00,          -2.41,55.03,13.86
2012-06-02,           0.00,          11.24,          11.24,56.0,14.0
2012-06-03,           0.00,           0.00,         -12.85,54.89,13.84
2012-06-04,           0.00,           0.00,         -10.43,53.99,13.71
2012-06-05,           0.00,          15.24,          15.24,55.31,13.9
2012-06-06,           0.00,           0.00,        -640.12,0.0,13.54
2012-06-07,          98.35,         719.21,         710.98,53.64,13.66
2012-06-08,          96.96,         143.06,          66.21,57.63,14.13
2012-06-09,           0.00,           0.00,         -88.65,49.97,13.13
2012-06-10,           0.00,          54.58,          54.58,54.68,13.81
2012-06-11,           0.00,           0.00,         -27.29,52.32,13.47
2012-06-12,           0.00,           0.00,          -8.83,51.56,13.36
2012-06-13,           0.00,          17.66,          17.66,53.09,13.58
2012-06-14,           0.00,           0.00,         -14.46,51.84,13.4
2012-06-15,           0.00,           0.81,           0.81,51.91,13.41
2012-06-16,           0.00,           0.00,           0.00,51.91,13.41
2012-06-17,           0.00,           0.00,           0.00,51.91,13.41
2012-06-18,           0.00,           0.00,           0.00,51.91,13.41
2012-06-19,           0.00,          56.04,          56.04,56.75,14.06
2012-06-20,           0.00,          26.04,          26.04,59.0,14.24
2012-06-21,           0.00,           2.89,           2.89,59.25,14.26
2012-06-22,           0.00,           0.00,         -34.72,56.25,14.02
2012-06-23,           0.00,           0.00,         -50.26,51.91,13.41
2012-06-24,           0.00,          31.31,          31.31,54.61,13.8
2012-06-25,           0.00,          31.04,          31.04,57.3,13.88
2012-06-26,           0.00,           0.00,          -4.92,56.87,13.84
2012-06-27,           0.00,          17.20,          17.20,58.36,13.98
2012-06-28,           0.00,           0.00,         -35.61,55.28,13.69
2012-06-29,           0.00,           0.00,         -20.88,53.48,13.52
2012-06-30,           0.00,           0.00,         -18.41,51.88,13.37
2012-07-01,           0.00,          94.75,          94.75,60.07,14.16
2012-07-02,           0.00,          17.40,          17.40,61.57,14.32
2012-07-03,           0.00,           0.00,         -33.69,58.66,14.01
2012-07-04,           0.00,           0.00,        -501.60,15.32,13.94
2012-07-05,           0.00,         508.11,         508.11,59.23,14.07
2012-07-06,           0.00,          22.82,          22.82,61.2,14.28
2012-07-07,           0.00,           0.00,         -18.47,59.6,14.11
2012-07-08,           0.00,          30.43,          30.43,62.23,14.39
2012-07-09,           0.00,           0.00,          -4.34,61.86,14.35
2012-07-10,         345.36,         335.57,         335.57,61.01,14.26
2012-07-11,         592.90,         588.56,         588.56,60.63,14.22
2012-07-12,         378.14,         380.31,         380.31,60.82,14.24
2012-07-13,         523.46,         545.20,         545.20,62.7,14.44
2012-07-14,         547.99,         530.59,         530.59,61.2,14.28
2012-07-15,"       1,152.53","       1,147.10","       1,147.10",60.73,14.23
2012-07-16,"       1,200.71","       1,185.49","       1,185.49",59.41,14.09
2012-07-17,         406.02,         402.76,         402.76,59.13,14.06
2012-07-18,         323.95,         350.04,         350.04,61.39,14.3
2012-07-19,         995.46,         995.46,         995.46,61.39,14.3
2012-07-20,         941.34,         950.03,         950.03,62.14,14.38
2012-07-21,         420.69,         406.57,         406.57,60.92,14.25
2012-07-22,         319.20,         322.45,         322.45,61.2,14.28
2012-07-23,         325.60,         325.60,         325.60,61.2,14.28
2012-07-24,         226.93,         221.50,         221.50,60.73,14.23
2012-07-25,         232.24,         225.71,         225.71,60.16,14.17
2012-07-26,         141.72,         133.03,         133.03,59.41,14.09
2012-07-27,         137.40,         142.84,         142.84,59.88,14.14
2012-07-28,          98.77,          91.15,          91.15,59.23,14.07
2012-07-29,         115.73,         126.60,         126.60,60.16,14.17
2012-07-30,         138.76,         136.59,         136.59,59.98,14.15
2012-07-31,         133.32,         133.32,         133.32,59.98,14.15
2012-08-01,         120.16,         116.90,          41.60,59.7,14.12
2012-08-02,         109.14,         109.14,          39.57,59.7,14.12
2012-08-03,          93.41,          85.81,          35.62,59.04,14.05
2012-08-04,          62.69,          63.77,           6.66,59.13,14.06
2012-08-05,          88.39,          89.47,          28.30,59.23,14.07
2012-08-06,          79.59,          82.85,          -3.50,59.51,14.1
2012-08-07,          90.07,          84.64,          36.22,59.04,14.05
2012-08-08,         104.28,         111.88,          12.76,59.7,14.12
2012-08-09,          75.72,          64.85,         -25.68,58.76,14.02
2012-08-10,          46.09,          42.68,         -23.69,58.46,13.99
2012-08-11,          52.34,          55.74,         -10.18,58.76,14.02
2012-08-12,         139.30,         166.46,          13.19,61.1,14.27
2012-08-13,         957.00,         934.17,         -60.94,59.13,14.06
2012-08-14,         630.43,         647.83,          16.82,60.63,14.22
2012-08-15,         449.63,         435.50,         -12.11,59.41,14.09
2012-08-16,"       1,512.82","       1,516.08",        -207.36,59.7,14.12
2012-08-17,         765.61,         780.82,        -217.02,61.01,14.26
2012-08-18,         781.37,         779.20,        -207.25,60.82,14.24
2012-08-19,         482.56,         483.64,         -39.52,60.92,14.25
2012-08-20,         439.30,         433.86,          10.63,60.45,14.2
2012-08-21,         321.03,         324.29,           7.32,60.73,14.23
2012-08-22,         351.25,         377.33,          19.44,62.98,14.47
2012-08-23,"       2,049.46","       2,042.94",         749.21,62.42,14.41
2012-08-24,"       2,023.16","       2,009.02",         613.26,61.2,14.28
2012-08-25,"       1,467.82","       1,426.33",          27.66,57.61,13.91
2012-08-26,         900.38,         907.76,        -126.89,58.25,13.97
2012-08-27,         682.61,         649.45,         -74.85,55.39,13.7
2012-08-28,         370.12,         445.00,          70.17,61.86,14.35
2012-08-29,         829.94,         797.33,         -84.55,59.04,14.05
2012-08-30,"       1,053.91","       1,084.34",        -229.55,61.67,14.33
2012-08-31,"       1,940.97","       1,918.14",        -245.17,59.7,14.12
2012-09-01,         898.85,         910.81,        -328.87,60.73,14.23
2012-09-02,         660.39,         631.71,        -158.31,58.25,13.97
2012-09-03,         431.75,         465.86,           5.25,61.2,14.28
2012-09-04,         439.34,         444.78,           6.46,61.67,14.33
2012-09-05,         835.86,         846.73,         -74.43,62.61,14.43
2012-09-06,         830.91,         789.61,         -82.52,59.04,14.05
2012-09-07,         449.31,         490.60,          -1.19,62.61,14.43
2012-09-08,"       1,431.05","       1,400.62",        -121.92,59.98,14.15
2012-09-09,"       1,041.68","       1,050.37",        -212.37,60.73,14.23
2012-09-10,         750.47,         745.03,          59.10,60.26,14.18
2012-09-11,         664.86,         663.77,          58.80,60.16,14.17
2012-09-12,         482.61,         465.23,          38.76,58.66,14.01
2012-09-13,         595.44,         595.44,          53.25,58.66,14.01
2012-09-14,         305.57,         287.29,         121.89,57.08,13.86
2012-09-15,         510.33,         498.05,         100.11,56.02,13.76
2012-09-16,"       1,007.58",         933.90,        -149.96,49.66,13.16
2012-09-17,"       4,483.66","       5,439.38",         968.29,132.23,20.05
2012-09-18,"       7,850.16","       7,135.06","       1,653.09",70.45,15.23
2012-09-19,"       1,525.28","       1,391.08",         -16.45,58.85,14.03
2012-09-20,         744.62,         751.14,          18.17,59.41,14.09
2012-09-21,         661.90,         670.59,          89.14,60.16,14.17
2012-09-22,         528.87,         522.35,          94.55,59.6,14.11
2012-09-23,         410.34,         410.34,          28.57,59.6,14.11
2012-09-24,         416.13,         409.62,          52.86,59.04,14.05
2012-09-25,         548.32,         517.10,          43.69,56.34,13.79
2012-09-26,          79.91,         106.78,          30.54,58.66,14.01
2012-09-27,         242.99,         252.77,          66.72,59.51,14.1
2012-09-28,         147.68,         143.33,          93.44,59.13,14.06
2012-09-29,         208.61,         220.57,          42.97,60.16,14.17
2012-09-30,         289.32,         289.32,         120.67,60.16,14.17
2012-10-01,         252.02,         252.02,          57.50,60.16,14.17
2012-10-02,         269.24,         269.24,          69.78,60.16,14.17
2012-10-03,         252.63,         252.63,          59.37,60.16,14.17
2012-10-04,         234.65,         225.96,          90.87,59.41,14.09
2012-10-05,         145.75,         150.10,          84.57,59.79,14.13
2012-10-06,         179.84,         171.15,          87.68,59.04,14.05
2012-10-07,         245.48,         174.96,          71.91,52.95,13.47
2012-10-08,          88.16,         132.36,          -0.51,56.76,13.83
2012-10-09,         248.49,         211.65,          65.92,53.58,13.53
2012-10-10,         134.94,         208.97,           4.54,59.98,14.15
2012-10-11,         173.49,         161.53,          57.20,58.94,14.04
2012-10-12,         111.35,         113.51,          67.72,59.13,14.06
2012-10-13,         124.85,         125.93,          71.16,59.23,14.07
2012-10-14,         129.24,         135.77,          52.77,59.79,14.13
2012-10-15,         210.32,         205.97,          46.33,59.41,14.09
2012-10-16,         143.00,         145.17,          64.32,59.6,14.11
2012-10-17,         146.70,         147.79,          25.45,59.7,14.12
2012-10-18,         188.06,         190.23,          35.40,59.88,14.14
2012-10-19,         122.29,          96.02,          59.69,57.61,13.91
2012-10-20,          68.14,          95.50,          26.72,59.98,14.15
2012-10-21,         140.17,         147.78,          70.18,60.63,14.22
2012-10-22,         187.52,         180.99,          90.12,60.07,14.16
2012-10-23,         232.87,         231.79,          72.13,59.98,14.15
2012-10-24,         208.67,         207.59,          72.91,59.88,14.14
2012-10-25,         171.52,         176.94,          71.31,60.35,14.19
2012-10-26,         160.72,         148.77,          90.68,59.32,14.08
2012-10-27,         124.71,         134.49,          75.01,60.16,14.17
2012-10-28,         141.09,         138.93,          81.42,59.98,14.15
2012-10-29,         251.21,         168.59,          53.44,52.84,13.46
2012-10-30,         142.70,          91.12,         -27.94,48.38,13.04
2012-10-31,          68.35,          92.91,         -56.22,50.5,13.24
2012-11-01,          88.32,          78.51,         -54.44,49.66,13.16
2012-11-02,          78.20,         107.67,         -30.34,52.2,13.4
2012-11-03,         100.86,          78.75,          -8.36,50.29,13.22
2012-11-04,          35.32,          81.99,         -18.12,54.32,13.6
2012-11-05,          53.82,         117.07,         -12.24,59.79,14.13
2012-11-06,         160.84,         128.30,          32.57,56.98,13.85
2012-11-07,         108.86,         154.45,           4.48,60.92,14.25
2012-11-08,         235.77,         180.35,          74.57,56.13,13.77
2012-11-09,         159.31,         165.44,         -21.66,56.66,13.82
2012-11-10,         108.80,         119.85,          12.44,57.61,13.91
2012-11-11,         124.56,         150.83,          54.68,59.88,14.14
2012-11-12,         166.37,         163.10,          80.33,59.6,14.11
2012-11-13,         179.02,         189.88,          46.07,60.54,14.21
2012-11-14,         273.91,         266.31,          21.07,59.88,14.14
2012-11-15,         239.37,         176.26,          24.75,54.43,13.61
2012-11-16,         149.01,         126.91,         -31.22,52.52,13.43
2012-11-17,          89.64,         126.48,         -48.70,55.7,13.73
2012-11-18,         140.91,         155.65,         -13.47,56.98,13.85
2012-11-19,         140.29,         178.26,          14.74,60.26,14.18
2012-11-20,         114.23,         112.05,          64.63,60.07,14.16
2012-11-21,         140.33,         146.85,          16.79,60.63,14.22
2012-11-22,         144.80,         143.71,          37.38,60.54,14.21
2012-11-23,         150.28,         154.63,          45.74,60.92,14.25
2012-11-24,         157.78,         154.52,          89.11,60.63,14.22
2012-11-25,         153.43,         156.69,          75.15,60.92,14.25
2012-11-26,         325.75,         297.34,          78.98,58.46,13.99
2012-11-27,         125.13,         123.90,          44.96,58.36,13.98
2012-11-28,         161.40,         176.89,          77.27,59.7,14.12
2012-11-29,         108.20,         103.85,          47.83,59.32,14.08
2012-11-30,          90.25,          90.25,          46.11,59.32,14.08
2012-12-01,          99.78,          99.78,          50.23,59.32,14.08
2012-12-02,          95.35,          95.35,          48.63,59.32,14.08
2012-12-03,         106.19,         107.28,          40.99,59.41,14.09
2012-12-04,         130.47,         130.47,          45.33,59.41,14.09
2012-12-05,          87.62,          94.15,          44.00,59.98,14.15
2012-12-06,         172.08,         166.64,          70.52,59.51,14.1
2012-12-07,         149.29,         149.29,          64.31,59.51,14.1
2012-12-08,         144.06,         142.98,          62.84,59.41,14.09
2012-12-09,         131.01,         127.74,          51.66,59.13,14.06
2012-12-10,         100.86,         103.04,          31.94,59.32,14.08
2012-12-11,         133.82,         134.90,          41.60,59.41,14.09
2012-12-12,         137.55,         129.95,          56.42,58.76,14.02
2012-12-13,         104.92,         107.09,          53.15,58.94,14.04
2012-12-14,         123.96,         139.17,          44.16,60.26,14.18
2012-12-15,         189.39,         186.14,          75.91,59.98,14.15
2012-12-16,         189.08,         196.69,          52.83,60.63,14.22
2012-12-17,         277.22,         264.18,          79.35,59.51,14.1
2012-12-18,         191.33,         182.64,          57.69,58.76,14.02
2012-12-19,         140.79,         114.06,          21.81,56.45,13.8
2012-12-20,         192.73,         143.61,          -7.64,52.2,13.4
2012-12-21,         162.85,         119.87,           3.42,48.49,13.05
2012-12-22,         116.10,         143.11,          28.50,50.82,13.27
2012-12-23,         205.13,         175.65,          41.09,48.28,13.03
2012-12-24,         182.39,         169.30,          57.51,47.15,12.91
2012-12-25,         154.94,         146.59,          61.72,46.42,12.83
2012-12-26,          84.05,         109.19,          23.40,48.6,13.06
2012-12-27,         116.70,          70.66,         -16.94,44.62,12.63
2012-12-28,         165.24,         131.80,          44.48,41.73,12.31
2012-12-29,         102.25,         121.06,          29.71,43.35,12.49
2012-12-30,         110.75,         123.29,          23.99,44.44,12.61
2012-12-31,         171.38,         142.12,          40.79,41.91,12.33
2013-01-01,         183.67,         166.94,65.61,40.46,12.17
2013-01-02,          83.90,         136.15,21.69,44.98,12.67
2013-01-03,          17.96,          80.69,-19.54,50.4,13.23
2013-01-04,           3.00,          37.39,-14.79,53.37,13.51
2013-01-05,           3.00,          44.76,-11.09,56.98,13.85
2013-01-06,          27.24,          61.96,11.91,59.98,14.15
2013-01-07,         138.56,         142.90,49.51,60.35,14.19
2013-01-08,         157.58,         147.80,59.9,59.51,14.1
2013-01-09,          92.75,          84.06,23.47,58.76,14.02
2013-01-10,         162.43,          98.85,41.57,53.26,13.5
2013-01-11,         100.96,          70.27,-5.48,50.61,13.25
2013-01-12,          70.33,          78.92,-37.11,51.35,13.32
2013-01-13,          65.10,          82.30,-47.83,52.84,13.46
2013-01-14,          53.84,         105.42,-44.66,57.3,13.88
2013-01-15,          76.83,          94.83,-29.76,58.85,14.03
2013-01-16,          78.45,          78.45,-7.34,58.85,14.03
2013-01-17,          72.63,          71.54,-14.91,58.76,14.02
2013-01-18,          66.81,          63.41,-8.21,58.46,13.99
2013-01-19,          72.48,          88.93,-2.97,59.88,14.14
2013-01-20,         112.43,         113.52,26.96,59.98,14.15
2013-01-21,         110.97,         102.27,24.57,59.23,14.07
2013-01-22,         122.58,         129.11,21.99,59.79,14.13
2013-01-23,         215.20,         241.28,25.82,62.04,14.37
2013-01-24,         306.64,         280.56,21.81,59.79,14.13
2013-01-25,         206.28,         205.19,15.1,59.7,14.12
2013-01-26,         115.55,         106.86,-13.6,58.94,14.04
2013-01-27,         109.79,         111.95,6.08,59.13,14.06
2013-01-28,          87.20,          90.46,-9.24,59.41,14.09
2013-01-29,         128.54,         122.03,10.25,58.85,14.03
2013-01-30,         107.64,         110.89,-17.74,59.13,14.06
2013-01-31,         101.83,          91.63,-7.52,58.25,13.97
2013-02-01,         106.03,          88.83,-8.53,56.76,13.83
2013-02-02,         517.83,         549.58,-56.77,59.51,14.1
2013-02-03,         335.37,         348.41,41.71,60.63,14.22
2013-02-04,         229.58,         225.22,48.59,60.26,14.18
2013-02-05,         418.88,         411.27,38.57,59.6,14.11
2013-02-06,         162.12,         190.37,10.14,62.04,14.37
2013-02-07,         250.97,         230.32,39.37,60.26,14.18
2013-02-08,         211.92,         204.31,17.53,59.6,14.11
2013-02-09,          92.05,          77.64,-10.03,58.36,13.98
2013-02-10,          92.04,         106.45,-14.7,59.6,14.11
2013-02-11,         145.79,         152.30,3.75,60.16,14.17
2013-02-12,         193.41,         191.25,26.43,59.98,14.15
2013-02-13,         178.92,         174.56,15.01,59.6,14.11
2013-02-14,         113.65,         109.30,-8.04,59.23,14.07
2013-02-15,          99.87,         103.13,-10.78,59.51,14.1
2013-02-16,         129.60,         124.17,2.45,59.04,14.05
2013-02-17,         106.43,         103.16,-13.91,58.76,14.02
2013-02-18,         114.23,         120.75,-11.99,59.32,14.08
2013-02-19,         125.59,         104.62,15.21,57.51,13.9
2013-02-20,          33.88,          51.60,-1.55,59.04,14.05
2013-02-21,         122.73,         123.80,18.92,59.13,14.06
2013-02-22,          57.03,          57.03,19.38,59.13,14.06
2013-02-23,          23.88,          24.96,14.36,59.23,14.07
2013-02-24,          31.89,          30.80,20.24,59.13,14.06
2013-02-25,          89.09,          92.36,34.46,59.41,14.09
2013-02-26,         101.99,         100.90,29.01,59.32,14.08
2013-02-27,          92.14,          69.94,29.4,57.4,13.89
2013-02-28,         151.03,         198.23,5.0,61.48,14.31
2013-03-01,         191.09,         169.35,43.53,59.6,14.11
2013-03-02,          82.03,          72.25,5.15,58.76,14.02
2013-03-03,          71.32,          77.83,-5.03,59.32,14.08
2013-03-04,          92.18,          93.27,8.2,59.41,14.09
2013-03-05,         100.79,         100.79,17.17,59.41,14.09
2013-03-06,         197.98,         228.41,11.79,62.04,14.37
2013-03-07,         164.94,         134.51,33.28,59.41,14.09
2013-03-08,          84.34,          84.34,-27.86,59.41,14.09
2013-03-09,         124.42,         124.42,2.34,59.41,14.09
2013-03-10,         107.99,         107.99,-18.44,59.41,14.09
2013-03-11,         103.64,         103.64,10.21,59.41,14.09
2013-03-12,          49.75,          39.97,29.3,58.57,14.0
2013-03-13,          30.37,          31.45,20.31,58.66,14.01
2013-03-14,          51.84,          56.19,31.78,59.04,14.05
2013-03-15,         109.91,         109.91,39.47,59.04,14.05
2013-03-16,         120.31,         124.65,31.3,59.41,14.09
2013-03-17,         123.73,         120.47,19.54,59.13,14.06
2013-03-18,         477.17,         421.53,208.82,54.32,13.6
2013-03-19,         325.60,         410.58,236.97,61.67,14.33
2013-03-20,         558.64,         545.59,60.16,60.54,14.21
2013-03-21,         189.22,         206.60,55.62,62.04,14.37
2013-03-22,         300.75,         276.85,68.91,59.98,14.15
2013-03-23,         134.99,         129.55,52.04,59.51,14.1
2013-03-24,         161.05,         164.31,29.79,59.79,14.13
2013-03-25,         199.84,         200.93,46.81,59.88,14.14
2013-03-26,         153.35,         150.09,10.39,59.6,14.11
2013-03-27,         187.14,         177.36,28.45,58.76,14.02
2013-03-28,          41.56,          45.90,12.45,59.13,14.06
2013-03-29,         119.35,         121.53,18.83,59.32,14.08
2013-03-30,         146.81,         147.90,29.86,59.41,14.09
2013-03-31,         127.42,         123.08,36.9,59.04,14.05
2013-04-01,         102.92,          97.48,11.0,58.57,14.0
2013-04-02,         101.47,         101.47,11.1,58.57,14.0
2013-04-03,         102.92,         102.92,19.26,58.57,14.0
2013-04-04,          84.11,          89.55,13.53,59.04,14.05
2013-04-05,          91.20,          90.11,16.99,58.94,14.04
