,보방류량_DAY,보유입량_DAY,보자체유입량_DAY,보저수량_DAY,보저수위_DAY
2012-01-01,           0.00,           0.00,        -807.76,         449.88,15.26
2012-01-02,           0.00,           0.00,"      -5,206.94",           0.00,15.36
2012-01-03,           0.00,"       6,308.45","       6,308.45",         545.05,15.41
2012-01-04,           0.00,         471.18,         471.18,         585.76,15.47
2012-01-05,           0.00,           0.00,"      -1,719.56",         437.19,15.24
2012-01-06,           0.00,         293.75,         293.75,         462.57,15.28
2012-01-07,           0.00,         367.13,         367.13,         494.29,15.33
2012-01-08,           0.00,           0.00,        -514.01,         449.88,15.26
2012-01-09,           0.00,           0.00,        -293.75,         424.50,15.22
2012-01-10,           0.00,         514.01,         514.01,         468.91,15.29
2012-01-11,           0.00,         660.88,         660.88,         526.01,15.38
2012-01-12,           0.00,         293.75,         293.75,         551.39,15.42
2012-01-13,           0.00,           0.00,         -73.38,         545.05,15.41
2012-01-14,           0.00,           0.00,           0.00,         545.05,15.41
2012-01-15,           0.00,           0.00,        -881.25,         468.91,15.29
2012-01-16,           0.00,"       1,272.92","       1,272.92",         578.89,15.46
2012-01-17,           0.00,           0.00,           0.00,         578.89,15.46
2012-01-18,           0.00,           0.00,        -238.77,         558.26,15.43
2012-01-19,           0.00,         159.14,         159.14,         572.01,15.45
2012-01-20,           0.00,         716.09,         716.09,         633.88,15.54
2012-01-21,           0.00,         557.06,         557.06,         682.01,15.61
2012-01-22,           0.00,           0.00,         -79.63,         675.13,15.6
2012-01-23,           0.00,           0.00,        -477.43,         633.88,15.54
2012-01-24,           0.00,         159.14,         159.14,         647.63,15.56
2012-01-25,           0.00,"       1,415.28","       1,415.28",         769.91,15.73
2012-01-26,           0.00,           0.00,"      -1,574.42",         633.88,15.54
2012-01-27,           0.00,           0.00,        -397.80,         599.51,15.49
2012-01-28,           0.00,         477.43,         477.43,         640.76,15.55
2012-01-29,           0.00,         642.25,         642.25,         696.25,15.63
2012-01-30,           0.00,         767.36,         767.36,         762.55,15.72
2012-01-31,           0.00,           0.00,        -932.18,         682.01,15.61
2012-02-01,           0.00,         335.30,         335.30,         710.98,15.65
2012-02-02,           0.00,"       1,193.63","       1,193.63",         814.11,15.79
2012-02-03,           0.00,         346.41,         346.41,         844.04,15.83
2012-02-04,           0.00,         724.77,         724.77,         906.66,15.91
2012-02-05,           0.00,         996.64,         996.64,         992.77,16.02
2012-02-06,           0.00,           0.00,        -181.25,         977.11,16.0
2012-02-07,           0.00,"       4,207.52","       4,207.52","       1,340.64",16.43
2012-02-08,           0.00,           0.00,"      -3,261.23","       1,058.87",16.1
2012-02-09,           0.00,           0.00,"      -1,942.82",         891.01,15.89
2012-02-10,           0.00,           0.00,"      -9,758.24",          47.90,15.61
2012-02-11,           0.00,          20.67,          20.67,          49.68,15.8
2012-02-12,           0.00,           0.00,          -3.26,          49.40,15.77
2012-02-13,           0.00,          27.89,          27.89,          51.81,16.02
2012-02-14,           0.00,          35.59,          35.59,          54.89,16.31
2012-02-15,           0.00,           3.80,           3.80,          55.22,16.34
2012-02-16,           0.00,          18.95,          18.95,          56.85,16.49
2012-02-17,           0.00,           0.00,         -12.64,          55.76,16.39
2012-02-18,           0.00,          17.69,          17.69,          57.29,16.53
2012-02-19,           0.00,           7.58,           7.58,          57.94,16.59
2012-02-20,           0.00,           0.00,        -670.64,           0.00,16.6
2012-02-21,           0.00,         669.38,         669.38,          57.83,16.58
2012-02-22,           0.00,           0.00,          -5.05,          57.40,16.54
2012-02-23,           0.00,           0.00,          -2.54,          57.18,16.52
2012-02-24,           0.00,           7.58,           7.58,          57.83,16.58
2012-02-25,           0.00,           3.80,           3.80,          58.16,16.61
2012-02-26,           0.00,           0.00,           0.00,          58.16,16.61
2012-02-27,           0.00,           0.00,           0.00,          58.16,16.61
2012-02-28,           0.00,           3.79,           3.79,          58.49,16.64
2012-02-29,           0.00,           0.00,          -5.06,          58.05,16.6
2012-03-01,           0.00,           2.54,           2.54,          58.27,16.62
2012-03-02,           0.00,           0.00,         -16.42,          56.85,16.49
2012-03-03,           0.00,           0.00,           0.00,          56.85,16.49
2012-03-04,           0.00,           7.58,           7.58,          57.51,16.55
2012-03-05,           0.00,           7.58,           7.58,          58.16,16.61
2012-03-06,           0.00,           0.00,        -673.17,           0.00,16.8
2012-03-07,           0.00,         742.12,         742.12,          64.12,17.15
2012-03-08,           0.00,          45.23,          45.23,          68.03,17.49
2012-03-09,           0.00,          42.57,          42.57,          71.71,17.81
2012-03-10,           0.00,          53.37,          53.37,          76.32,18.2
2012-03-11,           0.00,          85.39,          85.39,          83.69,18.8
2012-03-12,           0.00,          31.31,          31.31,          86.40,19.02
2012-03-13,           0.00,           0.00,          -8.54,          85.66,18.96
2012-03-14,           0.00,         134.02,         134.02,          97.24,19.36
2012-03-15,           0.00,          42.15,          42.15,         100.88,19.47
2012-03-16,           0.00,          11.51,          11.51,         101.88,19.5
2012-03-17,           0.00,           0.00,         -15.34,         100.55,19.46
2012-03-18,           0.00,           0.00,          -3.83,         100.22,19.45
2012-03-19,           0.00,           0.00,          -7.66,          99.56,19.43
2012-03-20,           0.00,           0.00,           0.00,          99.56,19.43
2012-03-21,           0.00,           3.83,           3.83,          99.89,19.44
2012-03-22,           0.00,           3.83,           3.83,         100.22,19.45
2012-03-23,           0.00,           0.00,          -3.83,          99.89,19.44
2012-03-24,           0.00,           0.00,         -23.00,          97.90,19.38
2012-03-25,           0.00,           0.00,         -26.82,          95.59,19.31
2012-03-26,           0.00,           0.00,         -19.17,          93.93,19.26
2012-03-27,           0.00,           7.66,           7.66,          94.59,19.28
2012-03-28,           0.00,           0.00,           0.00,          94.59,19.28
2012-03-29,           0.00,          26.83,          26.83,          96.91,19.35
2012-03-30,           0.00,          75.12,          75.12,         103.40,19.57
2012-03-31,           0.00,           0.76,           0.76,         103.47,19.58
2012-04-01,           0.00,           2.30,           2.30,         103.66,19.61
2012-04-02,           0.00,           0.00,         -51.35,          99.23,19.42
2012-04-03,           0.00,           0.00,         -23.00,          97.24,19.36
2012-04-04,           0.00,          68.98,          68.98,         103.20,19.54
2012-04-05,           0.00,           0.00,         -80.48,          96.25,19.33
2012-04-06,           0.00,          85.07,          85.07,         103.60,19.6
2012-04-07,           0.00,           0.00,          -0.76,         103.53,19.59
2012-04-08,           0.00,           0.00,         -45.98,          99.56,19.43
2012-04-09,           0.00,           7.66,           7.66,         100.22,19.45
2012-04-10,           0.00,          15.34,          15.34,         101.55,19.49
2012-04-11,           0.00,          11.49,          11.49,         102.54,19.52
2012-04-12,           0.00,           0.00,         -38.32,          99.23,19.42
2012-04-13,           0.00,           0.00,         -23.00,          97.24,19.36
2012-04-14,           0.00,          69.75,          69.75,         103.27,19.55
2012-04-15,           0.00,           0.00,           0.00,         103.27,19.55
2012-04-16,           0.00,           0.00,          -4.60,         102.87,19.53
2012-04-17,           0.00,           0.00,          -3.83,         102.54,19.52
2012-04-18,           0.00,           0.00,         -15.34,         101.21,19.48
2012-04-19,           0.00,          19.17,          19.17,         102.87,19.53
2012-04-20,           0.00,           0.00,         -19.17,         101.21,19.48
2012-04-21,           0.00,          23.76,          23.76,         103.27,19.55
2012-04-22,           0.00,           0.00,         -12.26,         102.21,19.51
2012-04-23,           0.00,           0.00,         -15.34,         100.88,19.47
2012-04-24,           0.00,          29.13,          29.13,         103.40,19.57
2012-04-25,           0.00,           0.00,         -40.63,          99.89,19.44
2012-04-26,           0.00,          30.66,          30.66,         102.54,19.52
2012-04-27,           0.00,          11.49,          11.49,         103.53,19.55
2012-04-28,           0.00,           0.00,           0.00,         103.53,19.55
2012-04-29,           0.00,           0.00,          -2.29,         103.33,19.52
2012-04-30,           0.00,           0.00,          -1.54,         103.20,19.5
2012-05-01,           0.00,           0.00,           0.00,         103.20,19.5
2012-05-02,           0.00,           0.00,         -19.16,         101.55,19.45
2012-05-03,           0.00,          22.22,          22.22,         103.47,19.54
2012-05-04,           0.00,           0.00,          -1.53,         103.33,19.52
2012-05-05,           0.00,           0.00,           0.00,         103.33,19.52
2012-05-06,           0.00,           0.76,           0.76,         103.40,19.53
2012-05-07,           0.00,           0.00,          -9.97,         102.54,19.48
2012-05-08,           0.00,           0.00,         -34.49,          99.56,19.39
2012-05-09,           0.00,          45.22,          45.22,         103.47,19.54
2012-05-10,           0.00,           0.00,         -29.90,         100.88,19.43
2012-05-11,           0.00,           0.00,          -3.83,         100.55,19.42
2012-05-12,           0.00,           0.00,         -26.82,          98.23,19.35
2012-05-13,           0.00,           0.00,           0.00,          98.23,19.35
2012-05-14,           0.00,           0.00,         -23.00,          96.25,19.29
2012-05-15,           0.00,          30.66,          30.66,          98.90,19.37
2012-05-16,           0.00,          19.16,          19.16,         100.55,19.42
2012-05-17,           0.00,           0.00,        -103.46,          91.61,19.15
2012-05-18,           0.00,          15.32,          15.32,          92.94,19.19
2012-05-19,           0.00,          34.49,          34.49,          95.92,19.28
2012-05-20,           0.00,          34.49,          34.49,          98.90,19.37
2012-05-21,           0.00,           0.00,         -72.81,          92.61,19.18
2012-05-22,           0.00,          72.81,          72.81,          98.90,19.37
2012-05-23,           0.00,           0.00,          -3.83,          98.57,19.36
2012-05-24,           0.00,           0.00,         -15.34,          97.24,19.32
2012-05-25,           0.00,           0.00,           0.00,          97.24,19.32
2012-05-26,           0.00,           0.00,         -19.16,          95.59,19.27
2012-05-27,           0.00,          26.82,          26.82,          97.90,19.34
2012-05-28,           0.00,           0.00,          -3.83,          97.57,19.33
2012-05-29,           0.00,          53.66,          53.66,         102.21,19.47
2012-05-30,           0.00,           0.00,         -30.66,          99.56,19.39
2012-05-31,           0.00,          15.32,          15.32,         100.88,19.43
2012-06-01,           0.00,          23.00,          23.00,         102.87,19.49
2012-06-02,           0.00,           0.00,         -19.17,         101.21,19.44
2012-06-03,           0.00,           0.00,         -11.49,         100.22,19.41
2012-06-04,           0.00,           0.00,         -30.66,          97.57,19.33
2012-06-05,           0.00,           0.00,         -61.31,          92.27,19.17
2012-06-06,           0.00,"      48,141.51","      48,141.51","       4,251.70",19.22
2012-06-07,           0.00,           0.00,"     -48,063.24",         102.21,19.47
2012-06-08,          68.77,          64.93,          27.71,         101.88,19.46
2012-06-09,           0.00,           0.00,         -11.51,         100.88,19.43
2012-06-10,           0.00,           0.00,         -11.49,          99.89,19.4
2012-06-11,           0.00,           0.00,         -53.65,          95.25,19.26
2012-06-12,           0.00,           7.66,           7.66,          95.92,19.28
2012-06-13,           0.00,          53.65,          53.65,         100.55,19.42
2012-06-14,           0.00,          33.73,          33.73,         103.47,19.54
2012-06-15,           0.00,           0.00,         -26.07,         101.21,19.44
2012-06-16,           0.00,          19.17,          19.17,         102.87,19.49
2012-06-17,           0.00,           0.00,         -15.32,         101.55,19.45
2012-06-18,           0.00,          20.69,          20.69,         103.33,19.52
2012-06-19,           0.00,           0.00,         -70.52,          97.24,19.32
2012-06-20,           0.00,          49.83,          49.83,         101.55,19.45
2012-06-21,           0.00,           0.00,          -3.84,         101.21,19.44
2012-06-22,           0.00,           0.00,         -30.65,          98.57,19.36
2012-06-23,           0.00,          49.82,          49.82,         102.87,19.49
2012-06-24,           0.00,           9.20,           9.20,         103.66,19.57
2012-06-25,           0.00,           0.00,        -129.70,          92.46,19.52
2012-06-26,           0.00,           3.99,           3.99,          92.80,19.58
2012-06-27,           0.00,           0.00,          -4.66,          92.40,19.51
2012-06-28,           0.00,           0.00,         -26.52,          90.11,19.41
2012-06-29,           0.00,          33.17,          33.17,          92.98,19.61
2012-06-30,           0.00,           0.00,          -6.66,          92.40,19.51
2012-07-01,           0.00,           0.00,         -15.02,          91.10,19.45
2012-07-02,           0.00,           0.00,           0.00,          91.10,19.45
2012-07-03,           0.00,          16.35,          16.35,          92.52,19.53
2012-07-04,           0.00,           0.00,        -893.41,          15.32,19.6
2012-07-05,           0.00,         902.73,         902.73,          93.32,19.67
2012-07-06,           0.00,           1.32,           1.32,          93.43,19.69
2012-07-07,           0.00,           0.00,          -5.98,          92.92,19.6
2012-07-08,           0.00,           3.33,           3.33,          93.21,19.65
2012-07-09,           0.00,           0.00,          -3.99,          92.86,19.59
2012-07-10,         320.64,         315.98,         315.98,          92.46,19.52
2012-07-11,         269.40,         270.73,         270.73,          92.57,19.54
2012-07-12,         249.87,         267.82,         267.82,          94.12,19.81
2012-07-13,         427.07,         431.72,         431.72,          94.53,19.88
2012-07-14,         414.14,         399.51,         399.51,          93.26,19.66
2012-07-15,         801.58,         802.91,         802.91,          93.38,19.68
2012-07-16,         890.63,         887.97,         887.97,          93.15,19.64
2012-07-17,         353.72,         359.04,         359.04,          93.61,19.72
2012-07-18,         243.16,         234.51,         234.51,          92.86,19.59
2012-07-19,         524.92,         510.31,         510.31,          91.60,19.47
2012-07-20,         398.33,         412.28,         412.28,          92.80,19.58
2012-07-21,         294.39,         289.73,         289.73,          92.40,19.51
2012-07-22,         239.91,         241.91,         241.91,          92.57,19.54
2012-07-23,         259.18,         264.49,         264.49,          93.03,19.62
2012-07-24,         215.62,         217.62,         217.62,          93.21,19.65
2012-07-25,         187.33,         174.48,         174.48,          92.10,19.49
2012-07-26,          88.72,          92.25,          92.25,          92.40,19.51
2012-07-27,          95.53,          94.87,          94.87,          92.34,19.5
2012-07-28,          50.38,          55.03,          55.03,          92.75,19.57
2012-07-29,         110.93,         110.27,         110.27,          92.69,19.56
2012-07-30,         284.84,         284.17,         284.17,          92.63,19.55
2012-07-31,          87.91,          87.25,          87.25,          92.57,19.54
2012-08-01,          68.03,          67.36,        -207.41,          92.52,19.53
2012-08-02,          62.26,          61.60,          -3.72,          92.46,19.52
2012-08-03,          42.90,          42.90,          -4.99,          92.46,19.52
2012-08-04,          49.85,          52.51,           3.77,          92.69,19.56
2012-08-05,          53.86,          52.53,          -1.30,          92.57,19.54
2012-08-06,          79.12,          79.12,          16.59,          92.57,19.54
2012-08-07,          41.21,          40.54,         -11.20,          92.52,19.53
2012-08-08,          91.97,          92.64,          13.03,          92.57,19.54
2012-08-09,          83.37,          86.70,          24.77,          92.86,19.59
2012-08-10,          59.10,          47.36,           6.46,          91.85,19.48
2012-08-11,          58.26,          68.67,         -14.20,          92.75,19.57
2012-08-12,         145.68,         148.35,          40.74,          92.98,19.61
2012-08-13,         988.69,         993.35,          43.97,          93.38,19.68
2012-08-14,         624.02,         629.33,         -47.07,          93.84,19.76
2012-08-15,         440.54,         429.90,         -50.94,          92.92,19.6
2012-08-16,"       1,716.44","       1,723.09",        -256.50,          93.49,19.7
2012-08-17,         990.76,         986.76,        -149.71,          93.15,19.64
2012-08-18,         979.32,         983.98,        -235.23,          93.55,19.71
2012-08-19,         516.05,         514.06,         -65.81,          93.38,19.68
2012-08-20,         416.18,         416.84,           7.07,          93.43,19.69
2012-08-21,         310.20,         304.22,        -103.96,          92.92,19.6
2012-08-22,         351.53,         358.84,         -64.65,          93.55,19.71
2012-08-23,"       1,287.08","       1,277.11",         196.76,          92.69,19.56
2012-08-24,"       1,387.65","       1,384.31",          39.47,          92.40,19.51
2012-08-25,"       1,390.49","       1,395.16",         -48.05,          92.80,19.58
2012-08-26,"       1,026.38","       1,022.39",           3.61,          92.46,19.52
2012-08-27,         716.17,         597.03,         -39.73,          82.16,19.09
2012-08-28,         367.24,         498.35,         -25.83,          93.49,19.7
2012-08-29,         874.75,         870.76,         -23.43,          93.15,19.64
2012-08-30,"       1,306.66","       1,320.62",          30.30,          94.35,19.85
2012-08-31,"       2,156.16","       2,140.87",          64.30,          93.03,19.62
2012-09-01,"       1,232.57","       1,221.72",         128.58,          92.10,19.49
2012-09-02,         782.97,         786.50,          73.19,          92.40,19.51
2012-09-03,         454.23,         464.87,         -11.29,          93.32,19.67
2012-09-04,         431.66,         434.33,          -9.24,          93.55,19.71
2012-09-05,         913.82,         918.47,          -8.36,          93.95,19.78
2012-09-06,         864.79,         846.84,          77.49,          92.40,19.51
2012-09-07,         484.10,         486.76,          -5.05,          92.63,19.55
2012-09-08,"       1,514.34","       1,539.61",          -2.34,          94.81,19.93
2012-09-09,"       1,254.53","       1,230.60",         180.14,          92.75,19.57
2012-09-10,         677.75,         682.41,          38.49,          93.15,19.64
2012-09-11,         596.72,         604.03,         -49.86,          93.78,19.75
2012-09-12,         418.24,         416.91,         123.51,          93.66,19.73
2012-09-13,         533.76,         324.73,          70.05,          75.60,18.63
2012-09-14,         156.78,         353.18,          74.82,          92.57,19.54
2012-09-15,         389.34,         346.44,          51.49,          88.87,19.36
2012-09-16,"       1,045.68",         901.64,          61.51,          76.42,18.7
2012-09-17,"       4,365.19","       4,951.37",         470.44,         127.07,22.44
2012-09-18,"       5,421.53","       5,020.28",         188.32,          92.40,19.51
2012-09-19,"       1,393.89","       1,393.89",          10.35,          92.40,19.51
2012-09-20,         726.55,         733.20,          22.96,          92.98,19.61
2012-09-21,         575.11,         572.45,         104.62,          92.75,19.57
2012-09-22,         421.46,         422.13,          79.33,          92.80,19.58
2012-09-23,         375.42,         370.76,          64.59,          92.40,19.51
2012-09-24,         350.42,         303.79,          45.24,          88.37,19.34
2012-09-25,         467.09,         418.24,           1.84,          84.15,19.17
2012-09-26,          69.91,         182.69,           8.59,          93.89,19.77
2012-09-27,         179.72,         156.02,          32.46,          91.85,19.48
2012-09-28,          43.51,          53.26,         -27.13,          92.69,19.56
2012-09-29,         171.27,         173.26,          37.21,          92.86,19.59
2012-09-30,         162.45,         162.45,          33.92,          92.86,19.59
2012-10-01,         188.31,         188.31,          43.58,          92.86,19.59
2012-10-02,         193.18,         194.51,          38.28,          92.98,19.61
2012-10-03,         187.00,         185.01,          39.62,          92.80,19.58
2012-10-04,         128.78,         114.83,          11.07,          91.60,19.47
2012-10-05,          59.28,          62.15,         -25.09,          91.85,19.48
2012-10-06,          77.21,          84.29,         -23.84,          92.46,19.52
2012-10-07,          96.75,          98.08,         -16.24,          92.57,19.54
2012-10-08,         126.58,         124.57,           5.10,          92.40,19.51
2012-10-09,         139.51,         141.51,         -12.57,          92.57,19.54
2012-10-10,         198.32,         184.17,          27.74,          91.35,19.46
2012-10-11,          98.23,          92.48,         -16.28,          90.85,19.44
2012-10-12,          39.66,          28.17,         -19.53,          89.86,19.4
2012-10-13,          48.67,          68.78,         -23.29,          91.60,19.47
2012-10-14,          76.86,          92.13,         -10.69,          92.92,19.6
2012-10-15,         153.43,         135.30,          43.29,          91.35,19.46
2012-10-16,          74.31,          86.46,          -6.60,          92.40,19.51
2012-10-17,         115.31,         119.98,          23.95,          92.80,19.58
2012-10-18,         147.83,         122.39,          37.61,          90.61,19.43
2012-10-19,          29.27,          52.05,          -8.85,          92.57,19.54
2012-10-20,          61.75,          56.22,           0.96,          92.10,19.49
2012-10-21,          70.57,          67.69,         -12.27,          91.85,19.48
2012-10-22,          84.66,          91.08,          -4.82,          92.40,19.51
2012-10-23,         152.85,         162.17,          25.96,          93.21,19.65
2012-10-24,         127.66,         118.35,          32.99,          92.40,19.51
2012-10-25,          98.61,          99.28,          -2.11,          92.46,19.52
2012-10-26,          50.51,          43.43,         -11.89,          91.85,19.48
2012-10-27,          51.54,          42.93,         -18.17,          91.10,19.45
2012-10-28,          49.55,          61.05,         -19.10,          92.10,19.49
2012-10-29,         107.22,         116.08,         -69.71,          92.86,19.59
2012-10-30,         111.11,         110.45,          11.11,          92.80,19.58
2012-10-31,         141.37,         141.37,          30.64,          92.80,19.58
2012-11-01,         124.84,         123.51,          28.75,          92.69,19.56
2012-11-02,         129.98,         130.64,          27.68,          92.75,19.57
2012-11-03,          79.03,          78.37,           8.74,          92.69,19.56
2012-11-04,          92.09,          94.08,           7.98,          92.86,19.59
2012-11-05,         121.26,         119.93,          14.44,          92.75,19.57
2012-11-06,          87.67,          87.67,          -3.21,          92.75,19.57
2012-11-07,         142.39,         142.39,          30.06,          92.75,19.57
2012-11-08,          98.82,         102.82,          22.83,          93.09,19.63
2012-11-09,         179.87,         175.22,          84.17,          92.69,19.56
2012-11-10,         100.21,          98.88,          24.92,          92.57,19.54
2012-11-11,          88.98,          86.97,          13.51,          92.40,19.51
2012-11-12,          75.60,          57.69,         -20.97,          90.85,19.44
2012-11-13,         136.63,         163.18,           3.25,          93.15,19.64
2012-11-14,         237.97,         233.99,          80.03,          92.80,19.58
2012-11-15,         144.14,         146.13,          46.07,          92.98,19.61
2012-11-16,         150.56,         147.90,          98.73,          92.75,19.57
2012-11-17,         167.63,         170.95,          87.89,          93.03,19.62
2012-11-18,         161.55,         161.55,          65.75,          93.03,19.62
2012-11-19,         155.95,         147.98,          52.83,          92.34,19.5
2012-11-20,          39.85,          45.84,         -21.73,          92.86,19.59
2012-11-21,         123.03,         122.37,          30.68,          92.80,19.58
2012-11-22,         100.22,         100.22,          13.58,          92.80,19.58
2012-11-23,         101.43,          96.77,           5.15,          92.40,19.51
2012-11-24,          57.82,          48.54,         -34.21,          91.60,19.47
2012-11-25,          73.92,          56.68,         -30.79,          90.11,19.41
2012-11-26,         210.83,          82.20,         -56.12,          79.00,18.92
2012-11-27,          71.23,          93.55,         -16.52,          80.92,19.04
2012-11-28,          93.24,          54.69,         -17.91,          77.59,18.8
2012-11-29,          51.25,          66.13,         -10.31,          78.88,18.91
2012-11-30,          39.35,          37.99,          -6.29,          78.76,18.9
2012-12-01,          44.99,          47.70,         -25.59,          79.00,18.92
2012-12-02,          42.24,          67.42,         -31.10,          81.17,19.05
2012-12-03,          61.77,          84.76,          -6.21,          83.16,19.13
2012-12-04,          80.67,          51.94,         -34.43,          80.68,19.03
2012-12-05,          45.18,          76.79,         -17.40,          83.41,19.14
2012-12-06,          89.76,          48.17,         -53.08,          79.81,18.99
2012-12-07,          77.76,          66.94,         -34.46,          78.88,18.91
2012-12-08,          72.90,          63.43,         -29.62,          78.06,18.84
2012-12-09,          68.87,          66.16,         -29.93,          77.83,18.82
2012-12-10,          63.66,          65.01,         -33.47,          77.94,18.83
2012-12-11,          85.39,          74.57,         -29.13,          77.01,18.75
2012-12-12,          65.63,          56.16,         -33.82,          76.19,18.68
2012-12-13,          45.98,          52.74,         -40.04,          76.77,18.73
2012-12-14,          87.11,          89.82,         -28.52,          77.01,18.75
2012-12-15,         102.34,          92.87,         -38.03,          76.19,18.68
2012-12-16,         135.86,         149.39,         -23.53,          77.36,18.78
2012-12-17,         176.85,         182.26,         -14.83,          77.83,18.82
2012-12-18,         116.98,         111.57,         -24.23,          77.36,18.78
2012-12-19,          84.31,          84.31,         -30.17,          77.36,18.78
2012-12-20,         143.31,         155.48,          -0.82,          78.41,18.87
2012-12-21,         108.38,          97.56,           8.59,          77.48,18.79
2012-12-22,         106.65,         105.30,          -6.84,          77.36,18.78
2012-12-23,         126.59,         121.18,           4.02,          76.89,18.74
2012-12-24,         103.80,          95.69,          -0.26,          76.19,18.68
2012-12-25,          76.76,          78.10,         -15.02,          76.31,18.69
2012-12-26,          78.20,          80.91,         -26.38,          76.54,18.71
2012-12-27,          80.60,          79.25,         -25.41,          76.42,18.7
2012-12-28,          80.34,          80.34,         -14.42,          76.42,18.7
2012-12-29,          84.33,          88.39,         -19.50,          76.77,18.73
2012-12-30,          92.28,          96.34,         -20.43,          77.12,18.76
2012-12-31,          94.34,          94.34,         -23.10,          77.12,18.76
2013-01-01,          94.34,          94.34,-14.47,77.12,18.76
2013-01-02,         107.51,         107.51,8.42,77.12,18.76
2013-01-03,          93.34,          78.46,10.75,75.84,18.65
2013-01-04,          45.25,          58.57,-18.25,76.99,18.75
2013-01-05,          48.94,          56.35,-19.36,77.63,18.8
2013-01-06,          43.12,          50.54,-43.5,78.27,18.86
2013-01-07,          86.29,          75.74,-38.79,77.36,18.78
2013-01-08,          80.71,          63.12,-44.15,75.84,18.65
2013-01-09,          53.41,          56.12,-46.17,76.07,18.67
2013-01-10,          50.14,          66.38,-48.17,77.48,18.79
2013-01-11,          68.59,          94.29,-0.33,79.7,18.98
2013-01-12,         108.87,         103.46,34.1,79.23,18.94
2013-01-13,         122.96,         114.84,32.41,78.53,18.88
2013-01-14,         142.90,         119.89,34.83,76.54,18.71
2013-01-15,         117.09,         104.92,17.6,75.49,18.62
2013-01-16,          77.75,          79.11,-18.23,75.6,18.63
2013-01-17,          78.40,          77.05,-14.4,75.49,18.62
2013-01-18,          63.55,          68.97,-32.43,75.96,18.66
2013-01-19,          83.78,          77.01,-29.6,75.37,18.61
2013-01-20,          78.41,          71.66,-39.42,74.79,18.56
2013-01-21,          71.08,          81.90,-33.18,75.72,18.64
2013-01-22,         102.20,         131.97,-35.43,78.29,18.86
2013-01-23,         210.59,         206.53,2.15,77.94,18.83
2013-01-24,         253.85,         226.79,65.26,75.6,18.63
2013-01-25,         185.16,         166.21,37.82,73.97,18.49
2013-01-26,         113.05,         137.41,10.29,76.07,18.67
2013-01-27,          97.79,          92.37,-1.96,75.6,18.63
2013-01-28,          91.55,          94.26,-12.63,75.84,18.65
2013-01-29,         103.67,         100.97,-17.01,75.6,18.63
2013-01-30,         120.49,         138.08,11.84,77.12,18.76
2013-01-31,          91.08,          68.07,7.98,75.14,18.59
2013-02-01,          89.29,         140.71,0.91,79.58,18.97
2013-02-02,         598.24,         561.70,52.43,76.42,18.7
2013-02-03,         298.56,         297.21,47.25,76.31,18.69
2013-02-04,         168.51,         244.94,32.99,82.91,19.12
2013-02-05,         364.57,         281.37,66.2,75.72,18.64
2013-02-06,         172.11,         182.93,45.7,76.66,18.72
2013-02-07,         182.80,         199.04,17.59,78.06,18.84
2013-02-08,         178.59,         154.24,35.47,75.96,18.66
2013-02-09,          79.44,          92.97,-1.12,77.12,18.76
2013-02-10,         113.07,         127.95,-5.16,78.41,18.87
2013-02-11,         140.40,         136.34,-8.76,78.06,18.84
2013-02-12,         156.69,         151.28,0.35,77.59,18.8
2013-02-13,         151.89,         145.12,42.75,77.01,18.75
2013-02-14,         110.04,          99.22,2.82,76.07,18.67
2013-02-15,         106.58,         111.99,1.9,76.54,18.71
2013-02-16,         114.41,         113.06,3.27,76.42,18.7
2013-02-17,         109.81,         113.87,8.78,76.77,18.73
2013-02-18,         125.52,         129.58,0.45,77.12,18.76
2013-02-19,          82.16,          78.10,-17.17,76.77,18.73
2013-02-20,          46.02,          70.38,-4.84,78.88,18.91
2013-02-21,          97.70,          77.39,-10.82,77.12,18.76
2013-02-22,          30.49,          57.55,-22.23,79.46,18.96
2013-02-23,           3.34,          34.61,-22.34,82.16,19.09
2013-02-24,           3.34,          89.54,1.77,89.61,19.39
2013-02-25,          50.66,          56.41,-26.27,90.11,19.41
2013-02-26,          64.59,          70.34,-15.23,90.61,19.43
2013-02-27,          32.95,          55.06,-19.69,92.52,19.53
2013-02-28,         185.58,          39.92,-27.8,79.93,19.0
2013-03-01,         118.55,          76.59,3.44,76.31,18.69
2013-03-02,          59.77,          65.19,-1.51,76.77,18.73
2013-03-03,          75.60,          74.24,-3.17,76.66,18.72
2013-03-04,          77.75,          76.40,-12.84,76.54,18.71
2013-03-05,          76.34,          76.34,-18.81,76.54,18.71
2013-03-06,         209.20,         111.81,22.1,68.13,17.99
2013-03-07,          93.17,          73.49,0.37,66.43,17.84
2013-03-08,         104.30,          96.43,-9.21,65.75,17.78
2013-03-09,         114.68,         113.36,8.0,65.63,17.77
2013-03-10,         119.01,         117.70,31.12,65.52,17.76
2013-03-11,          86.07,         140.56,-1.5,70.23,18.17
2013-03-12,           3.34,          87.24,-30.0,77.48,18.79
2013-03-13,           3.34,          86.35,10.88,84.65,19.19
2013-03-14,          17.10,          91.81,12.09,91.1,19.45
2013-03-15,          63.02,          78.05,-45.12,92.4,19.51
2013-03-16,          85.99,          85.99,-97.82,92.4,19.51
2013-03-17,          93.54,          97.54,-85.43,92.75,19.57
2013-03-18,         205.35,         146.10,-42.0,87.63,19.31
2013-03-19,         166.25,         226.16,-17.69,92.8,19.58
