,평균기온,최저기온,최고기온,일강수량,최대풍속,평균풍속,수위_DAY,유량_DAY,수온,용존산소,총유기탄소,클로로필,보방류량_DAY,보유입량_DAY,보저수량_DAY,보저수위_DAY,수온_WEK,pH_WEK,DO_WEK,투명도_WEK,탁도_WEK,Chl-a _WEK,유해남조류세포수
2012-02-13,,,,,,,0.96,-7.79,,,,,0.0,29.58,21.83,9.43,3.1,9.2,18.9,,,100.3,0.0
2012-02-14,,,,,,,1.05,5.1,,,,,0.0,7.92,22.52,9.54,3.8333333333333335,9.266666666666666,18.7,,,106.13333333333333,
2012-02-15,,,,,,,1.19,-0.97,,,,,0.0,11.53,23.51,9.7,4.566666666666666,9.333333333333334,18.5,,,111.96666666666667,
2012-02-16,,,,,,,1.3,3.03,,,,,0.0,13.68,24.69,9.89,5.3,9.4,18.3,,,117.8,0.0
2012-02-17,,,,,,,1.39,16.88,,,,,0.0,11.94,25.73,10.05,5.05,9.475,18.575,,,120.39999999999999,
2012-02-18,,,,,,,1.3,-9.62,,,,,0.0,0.0,25.73,10.05,4.8,9.55,18.85,,,123.0,
2012-02-19,,,,,,,1.32,-3.63,,,,,0.0,0.0,25.73,10.05,4.55,9.625,19.125,,,125.6,
2012-02-20,,,,,,,1.25,-5.35,,,,,0.0,0.0,0.0,10.05,4.3,9.7,19.4,,,128.2,0.0
2012-02-21,,,,,,,1.26,15.94,,,,,0.0,464.83,40.16,11.98,5.133333333333333,9.6,18.933333333333334,,,119.93333333333332,
2012-02-22,,,,,,,1.55,50.53,,,,,0.0,0.0,36.73,11.55,5.966666666666667,9.5,18.466666666666665,,,111.66666666666667,
2012-02-23,,,,,,,1.74,35.31,,,,,0.0,0.0,34.01,11.21,6.8,9.4,18.0,,,103.4,0.0
2012-02-24,,,,,,,1.52,34.26,,,,,0.0,0.0,32.73,11.05,6.3,9.325,17.825,,,99.5,
2012-02-25,,,,,,,1.37,29.12,,,,,0.0,15.72,34.09,11.22,5.8,9.25,17.65,,,95.6,
2012-02-26,,,,,,,1.21,-6.22,,,,,0.0,24.95,36.25,11.49,5.3,9.175,17.475,,,91.7,
2012-02-27,,,,,,,1.2,43.51,,,,,0.0,0.0,34.97,11.33,4.8,9.1,17.3,,,87.8,0.0
2012-02-28,,,,,,,1.4,56.94,,,,,0.0,0.0,33.69,11.17,5.1,9.0,15.2,,,91.1,0.0
2012-02-29,,,,,,,1.49,47.1,,,,,0.0,0.0,31.99,10.95,7.3,9.1,14.3,,,92.6,0.0
2012-03-01,,,,,,,1.66,14.25,,,,,0.0,11.42,32.97,11.08,6.75,8.649999999999999,15.75,,,94.4,
2012-03-02,,,,,,,1.63,21.48,,,,,0.0,47.14,37.05,11.59,6.2,8.2,17.2,,,96.2,0.0
2012-03-03,,,,,,,1.56,-9.89,,,,,0.0,33.28,39.92,11.95,6.066666666666666,8.5,17.099999999999998,,,100.16666666666667,
2012-03-04,,,,,,,1.62,27.96,,,,,0.0,5.63,40.41,12.01,5.933333333333334,8.799999999999999,17.0,,,104.13333333333333,
2012-03-05,,,,,,,1.62,45.19,,,,,0.0,21.26,42.25,12.22,5.8,9.1,16.9,,,108.1,0.0
2012-03-06,,,,,,,1.78,9.31,,,,,0.0,0.0,0.0,12.37,6.666666666666667,9.166666666666666,17.166666666666664,,,103.63333333333333,
2012-03-07,,,,,,,1.92,15.19,,,,,0.0,500.07,43.21,12.33,7.533333333333333,9.233333333333334,17.433333333333334,,,99.16666666666667,
2012-03-08,,,,,,,1.93,-12.74,,,,,0.0,0.0,42.68,12.27,8.4,9.3,17.7,,,94.7,0.0
2012-03-09,,,,,,,1.89,15.33,,,,,0.0,0.0,41.81,12.17,7.95,9.3,16.925,,,104.10000000000001,
2012-03-10,,,,,,,1.91,0.57,,,,,0.0,0.0,40.76,12.05,7.5,9.3,16.15,,,113.5,
2012-03-11,,,,,,,2.01,49.66,,,,,0.0,0.0,40.0,11.96,7.05,9.3,15.375,,,122.9,
2012-03-12,,,,,,,1.9,13.34,,,,,0.0,0.0,38.96,11.83,6.6,9.3,14.6,,,132.3,0.0
2012-03-13,,,,,,,1.85,-19.07,,,,,0.0,0.0,37.85,11.69,7.466666666666666,9.3,14.4,,,134.46666666666667,
2012-03-14,,,,,,,1.72,-5.37,,,,,0.0,0.0,35.69,11.42,8.333333333333332,9.3,14.2,,,136.63333333333335,
2012-03-15,,,,,,,1.67,19.05,,,,,0.0,0.0,35.53,11.4,9.2,9.3,14.0,,,138.8,0.0
2012-03-16,,,,,,,1.47,3.89,,,,,0.0,35.13,38.56,11.78,9.85,9.350000000000001,15.375,,,134.82500000000002,
2012-03-17,,,,,,,1.43,15.71,,,,,0.0,0.0,37.77,11.68,10.5,9.4,16.75,,,130.85000000000002,
2012-03-18,,,,,,,1.53,13.89,,,,,0.0,1.84,37.93,11.7,11.15,9.45,18.125,,,126.875,
2012-03-19,,,,,,,1.38,-26.37,,,,,0.0,18.48,39.52,11.9,11.8,9.5,19.5,,,122.9,0.0
2012-03-20,,,,,,,1.32,-7.33,,,,,0.0,0.0,39.04,11.84,10.9,9.433333333333334,17.866666666666667,,,119.4,
2012-03-21,,,,,,,1.49,5.97,,,,,0.0,0.0,37.77,11.68,10.0,9.366666666666667,16.233333333333334,,,115.9,
2012-03-22,,,,,,,1.82,-1.35,,,,,0.0,0.0,36.97,11.58,9.1,9.3,14.6,,,112.4,0.0
2012-03-23,,,,,,,2.08,-10.67,,,,,0.0,20.34,38.72,11.8,9.45,9.200000000000001,14.3,,,96.375,
2012-03-24,,,,,,,2.17,28.5,,,,,0.0,6.47,39.28,11.87,9.8,9.100000000000001,14.0,,,80.35,
2012-03-25,,,,,,,2.07,40.23,,,,,0.0,0.0,39.28,11.87,10.15,9.0,13.7,,,64.325,
2012-03-26,,,,,,,2.07,20.65,,,,,0.0,3.69,39.6,11.91,10.5,8.9,13.4,,,48.3,0.0
2012-03-27,,,,,,,2.07,8.53,,,,,0.0,0.93,39.68,11.92,11.333333333333334,9.033333333333333,14.066666666666666,,,57.03333333333333,
2012-03-28,,,,,,,2.1,20.56,,,,,0.0,10.43,40.58,12.03,12.166666666666666,9.166666666666668,14.733333333333334,,,65.76666666666667,
2012-03-29,,,,,,,2.09,60.25,,,,,0.0,0.0,39.52,11.9,13.0,9.3,15.4,,,74.5,0.0
2012-03-30,,,,,,,2.27,218.02,,,,,0.0,32.52,42.33,12.23,12.7,9.225000000000001,14.65,,,70.425,
2012-03-31,,,,,,,1.96,162.96,,,,,0.0,15.17,43.64,12.38,12.4,9.15,13.9,,,66.35,
2012-04-01,,,,,,,2.16,175.4,,,,,0.0,0.0,42.33,12.23,12.100000000000001,9.075,13.15,,,62.275000000000006,
2012-04-02,,,,,,,2.04,182.75,,,,,0.0,0.0,38.33,11.75,11.8,9.0,12.4,,,58.2,0.0
2012-04-03,,,,,,,1.34,71.45,,,,,0.0,0.0,36.57,11.53,12.32857142857143,8.985714285714286,12.414285714285715,,,54.62857142857143,
2012-04-04,,,,,,,1.74,68.97,,,,,0.0,89.99,44.34,12.46,12.857142857142858,8.971428571428572,12.428571428571429,,,51.05714285714286,
2012-04-05,,,,,,,1.91,193.31,,,,,0.0,11.13,45.31,12.57,13.385714285714286,8.957142857142857,12.442857142857143,,,47.48571428571429,
2012-04-06,,,,,,,2.02,146.17,,,,,0.0,30.35,47.93,12.87,13.914285714285715,8.942857142857143,12.457142857142857,,,43.91428571428572,
2012-04-07,,,,,,,2.14,156.86,,,,,0.0,2.03,48.1,12.89,14.442857142857143,8.928571428571429,12.471428571428572,,,40.34285714285714,
2012-04-08,,,,,,,1.98,199.61,,,,,0.0,0.0,48.1,12.89,14.971428571428572,8.914285714285715,12.485714285714286,,,36.77142857142857,
2012-04-09,,,,,,,1.99,138.25,,,,,0.0,9.11,48.89,12.98,15.5,8.9,12.5,,,33.2,0.0
2012-04-10,,,,,,,1.22,128.0,,,,,0.0,0.0,44.87,12.52,15.414285714285715,8.842857142857143,12.32857142857143,,,31.842857142857145,
2012-04-11,,,,,,,1.56,107.94,,,,,0.0,0.0,43.99,12.42,15.32857142857143,8.785714285714286,12.157142857142857,,,30.485714285714288,
2012-04-12,,,,,,,1.07,92.1,,,,,0.0,0.0,43.64,12.38,15.242857142857144,8.72857142857143,11.985714285714286,,,29.12857142857143,
2012-04-13,,,,,,,1.36,60.56,,,,,0.0,0.0,35.53,11.4,15.157142857142857,8.67142857142857,11.814285714285715,,,27.771428571428572,
2012-04-14,,,,,,,1.6,0.53,,,,,0.0,0.0,35.37,11.38,15.071428571428571,8.614285714285714,11.642857142857144,,,26.414285714285715,
2012-04-15,,,,,,,1.43,-24.55,,,,,0.0,0.0,35.37,11.38,14.985714285714286,8.557142857142857,11.471428571428572,,,25.057142857142857,
2012-04-16,,,,,,,1.48,70.95,,,,,0.0,144.33,47.84,12.86,14.9,8.5,11.3,,,23.7,0.0
2012-04-17,,,,,,,1.92,114.81,,,,,0.0,0.0,45.48,12.59,15.200000000000001,8.514285714285714,11.257142857142858,,,24.32857142857143,
2012-04-18,,,,,,,1.9,97.19,,,,,0.0,34.41,48.45,12.93,15.5,8.528571428571428,11.214285714285715,,,24.957142857142856,
2012-04-19,,,,,,,1.61,97.51,,,,,0.0,0.0,44.34,12.46,15.8,8.542857142857143,11.171428571428573,,,25.585714285714285,
2012-04-20,,,,,,,1.65,3.53,,,,,0.0,65.88,50.04,13.14,16.1,8.557142857142857,11.128571428571428,,,26.214285714285715,
2012-04-21,,,,,,,0.74,73.89,,,,,0.0,53.79,54.68,13.81,16.4,8.571428571428571,11.085714285714285,,,26.842857142857145,
2012-04-22,,,,,,,1.41,388.84,,,,,0.0,0.0,52.67,13.52,16.7,8.585714285714285,11.042857142857143,,,27.47142857142857,
2012-04-23,,,,,,,2.15,487.76,,,,,0.0,0.0,51.01,13.28,17.0,8.6,11.0,,,28.1,0.0
2012-04-24,,,,,,,1.93,345.65,,,,,0.0,0.0,48.18,12.9,17.0,8.642857142857142,11.228571428571428,,,32.142857142857146,
2012-04-25,,,,,,,0.1,156.71,,,,,0.0,104.97,57.25,14.1,17.0,8.685714285714285,11.457142857142857,,,36.18571428571428,
2012-04-26,,,,,,,1.11,338.54,,,,,0.0,69.46,63.25,14.58,17.0,8.728571428571428,11.685714285714285,,,40.22857142857143,
2012-04-27,,,,,,,1.35,448.63,,,,,0.0,0.0,62.63,14.53,17.0,8.771428571428572,11.914285714285715,,,44.27142857142857,
2012-04-28,,,,,,,1.8,306.41,,,,,0.0,0.0,59.88,14.31,17.0,8.814285714285715,12.142857142857142,,,48.31428571428572,
2012-04-29,,,,,,,1.08,303.06,,,,,0.0,5.79,60.38,14.35,17.0,8.857142857142858,12.37142857142857,,,52.35714285714286,
2012-04-30,,,,,,,0.84,254.04,,,,,0.0,0.0,58.25,14.18,17.0,8.9,12.6,,,56.4,0.0
2012-05-01,,,,,,,0.05,176.25,,,,,0.0,0.0,57.38,14.11,17.614285714285714,8.957142857142857,12.514285714285714,,,53.285714285714285,
2012-05-02,,,,,,,0.62,163.15,,,,,0.0,13.02,58.5,14.2,18.228571428571428,9.014285714285714,12.428571428571429,,,50.17142857142857,
2012-05-03,,,,,,,1.56,225.23,,,,,0.0,0.0,55.52,13.93,18.84285714285714,9.071428571428571,12.342857142857143,,,47.05714285714286,
2012-05-04,,,,,,,0.38,193.42,,,,,0.0,31.66,58.25,14.18,19.45714285714286,9.12857142857143,12.257142857142856,,,43.94285714285714,
2012-05-05,,,,,,,0.26,188.35,,,,,0.0,0.0,58.0,14.16,20.071428571428573,9.185714285714287,12.17142857142857,,,40.82857142857143,
2012-05-06,,,,,,,0.05,112.87,,,,,0.0,0.0,57.25,14.1,20.685714285714287,9.242857142857144,12.085714285714285,,,37.714285714285715,
2012-05-07,,,,,,,0.2,206.14,,,,,0.0,14.47,58.5,14.2,21.3,9.3,12.0,,,34.6,0.0
2012-05-08,,,,,,,0.09,146.66,,,,,0.0,0.0,56.25,14.02,20.842857142857145,9.22857142857143,11.842857142857143,,,38.85714285714286,
2012-05-09,,,,,,,0.54,93.02,,,,,0.0,1.45,56.38,14.03,20.385714285714286,9.157142857142858,11.685714285714285,,,43.114285714285714,
2012-05-10,,,,,,,0.84,257.52,,,,,0.0,0.0,51.98,13.42,19.92857142857143,9.085714285714287,11.528571428571428,,,47.371428571428574,
2012-05-11,,,,,,,0.78,247.76,,,,,0.0,0.0,45.04,12.54,19.47142857142857,9.014285714285714,11.371428571428572,,,51.62857142857143,
2012-05-12,,,,,,,0.6,73.11,,,,,0.0,0.0,44.08,12.43,19.014285714285716,8.942857142857143,11.214285714285715,,,55.88571428571429,
2012-05-13,,,,,,,0.32,-15.69,,,,,0.0,97.81,52.53,13.5,18.557142857142857,8.871428571428572,11.057142857142857,,,60.14285714285715,
2012-05-14,,,,,,,0.18,85.04,,,,,0.0,22.48,54.47,13.78,18.1,8.8,10.9,,,64.4,856.0
2012-05-15,,,,,,,0.81,131.14,,,,,0.0,0.0,53.3,13.61,18.585714285714285,8.685714285714287,10.628571428571428,,,56.37142857142858,
2012-05-16,,,,,,,0.49,115.83,,,,,0.0,0.0,50.17,13.16,19.071428571428573,8.571428571428571,10.357142857142858,,,48.34285714285715,
2012-05-17,,,,,,,0.65,196.72,,,,,0.0,0.0,44.43,12.47,19.557142857142857,8.457142857142857,10.085714285714285,,,40.31428571428572,
2012-05-18,,,,,,,0.03,75.81,,,,,0.0,0.0,42.42,12.24,20.042857142857144,8.342857142857143,9.814285714285715,,,32.28571428571429,
2012-05-19,,,,,,,-0.09,6.94,,,,,0.0,0.0,42.42,12.24,20.52857142857143,8.22857142857143,9.542857142857143,,,24.257142857142867,
2012-05-20,,,,,,,0.64,86.71,,,,,0.0,0.0,42.42,12.24,21.014285714285712,8.114285714285714,9.271428571428572,,,16.228571428571435,
2012-05-21,,,,,,,0.43,43.99,,,,,0.0,0.0,42.42,12.24,21.5,8.0,9.0,,,8.2,288.0
2012-05-22,,,,,,,0.48,64.71,,,,,0.0,0.0,42.42,12.24,21.7875,8.0875,9.0625,,,7.5874999999999995,
2012-05-23,,,,,,,0.71,55.84,,,,,0.0,0.0,42.42,12.24,22.075,8.175,9.125,,,6.975,
2012-05-24,,,,,,,0.76,46.83,,,,,0.0,98.59,50.94,13.27,22.3625,8.2625,9.1875,,,6.362499999999999,
2012-05-25,,,,,,,0.24,-42.92,,,,,0.0,42.55,54.61,13.8,22.65,8.35,9.25,,,5.75,
2012-05-26,,,,,,,0.11,36.03,,,,,0.0,17.5,56.13,14.01,22.9375,8.4375,9.3125,,,5.137499999999999,
2012-05-27,,,,,,,0.33,17.65,,,,,0.0,0.0,55.93,13.99,23.225,8.524999999999999,9.375,,,4.5249999999999995,
2012-05-28,,,,,,,0.6,17.9,,,,,0.0,16.71,57.38,14.11,23.5125,8.612499999999999,9.4375,,,3.9124999999999996,
2012-05-29,,,,,,,0.66,16.86,,,,,0.0,0.0,57.25,14.1,23.8,8.7,9.5,,,3.3,165.0
2012-05-30,,,,,,,0.86,111.2,,,,,0.0,0.0,57.0,14.08,24.016666666666666,8.7,9.633333333333333,,,4.233333333333333,
2012-05-31,,,,,,,0.11,69.75,,,,,0.0,0.0,55.24,13.89,24.233333333333334,8.7,9.766666666666667,,,5.166666666666667,
2012-06-01,,,,,,,0.4,-5.32,,,,,0.0,0.0,55.03,13.86,24.450000000000003,8.7,9.9,,,6.1,
2012-06-02,,,,,,,0.52,-11.12,,,,,0.0,11.24,56.0,14.0,24.666666666666668,8.7,10.033333333333333,,,7.033333333333333,
2012-06-03,,,,,,,0.03,-6.84,,,,,0.0,0.0,54.89,13.84,24.883333333333333,8.7,10.166666666666668,,,7.966666666666667,
2012-06-04,,,,,,,0.1,48.55,,,,,0.0,0.0,53.99,13.71,25.1,8.7,10.3,,,8.9,1190.0
2012-06-05,,,,,,,0.0,87.21,,,,,0.0,15.24,55.31,13.9,25.15714285714286,8.6,10.071428571428571,,,8.714285714285715,
2012-06-06,,,,,,,0.69,90.15,,,,,0.0,0.0,0.0,13.54,25.214285714285715,8.5,9.842857142857143,,,8.528571428571428,
2012-06-07,,,,,,,0.12,-18.61,,,,,98.35,719.21,53.64,13.66,25.271428571428572,8.4,9.614285714285714,,,8.342857142857143,
2012-06-08,,,,,,,0.43,224.74,,,,,96.96,143.06,57.63,14.13,25.32857142857143,8.299999999999999,9.385714285714286,,,8.157142857142857,
2012-06-09,,,,,,,0.44,219.0,,,,,0.0,0.0,49.97,13.13,25.385714285714286,8.2,9.157142857142857,,,7.9714285714285715,
2012-06-10,,,,,,,-0.43,-44.4,,,,,0.0,54.58,54.68,13.81,25.442857142857143,8.1,8.928571428571427,,,7.785714285714286,
2012-06-11,,,,,,,-0.42,-2.23,,,,,0.0,0.0,52.32,13.47,25.5,8.0,8.7,,,7.6,295.0
2012-06-12,,,,,,,0.31,,,,,,0.0,0.0,51.56,13.36,25.514285714285716,8.028571428571428,8.742857142857142,,,7.728571428571429,
2012-06-13,,,,,,,0.31,,,,,,0.0,17.66,53.09,13.58,25.52857142857143,8.057142857142857,8.785714285714285,,,7.857142857142857,
2012-06-14,,,,,,,0.56,28.71,,,,,0.0,0.0,51.84,13.4,25.542857142857144,8.085714285714285,8.828571428571427,,,7.985714285714286,
2012-06-15,,,,,,,1.07,62.34,,,,,0.0,0.81,51.91,13.41,25.557142857142857,8.114285714285714,8.871428571428572,,,8.114285714285714,
2012-06-16,,,,,,,0.13,17.47,,,,,0.0,0.0,51.91,13.41,25.571428571428573,8.142857142857142,8.914285714285715,,,8.242857142857142,
2012-06-17,,,,,,,0.56,96.4,,,,,0.0,0.0,51.91,13.41,25.585714285714285,8.17142857142857,8.957142857142857,,,8.371428571428572,
2012-06-18,,,,,,,1.17,55.13,,,,,0.0,0.0,51.91,13.41,25.6,8.2,9.0,,,8.5,1103.0
2012-06-19,,,,,,,1.32,65.09,,,,,0.0,56.04,56.75,14.06,25.42857142857143,8.257142857142856,9.085714285714285,,,8.571428571428571,
2012-06-20,,,,,,,1.06,28.34,,,,,0.0,26.04,59.0,14.24,25.257142857142856,8.314285714285713,9.17142857142857,,,8.642857142857142,
2012-06-21,,,,,,,1.39,102.5,,,,,0.0,2.89,59.25,14.26,25.085714285714285,8.37142857142857,9.257142857142856,,,8.714285714285714,
2012-06-22,,,,,,,1.56,111.43,,,,,0.0,0.0,56.25,14.02,24.914285714285715,8.428571428571429,9.342857142857143,,,8.785714285714286,
2012-06-23,,,,,,,1.44,82.37,,,,,0.0,0.0,51.91,13.41,24.742857142857144,8.485714285714286,9.428571428571429,,,8.857142857142858,
2012-06-24,,,,,,,0.82,20.76,,,,,0.0,31.31,54.61,13.8,24.57142857142857,8.542857142857143,9.514285714285714,,,8.928571428571429,
2012-06-25,,,,,,,0.43,51.87,,,,,0.0,31.04,57.3,13.88,24.4,8.6,9.6,,,9.0,1550.0
2012-06-26,,,,,,,0.3,42.12,,,,,0.0,0.0,56.87,13.84,24.585714285714285,8.528571428571428,9.457142857142857,,,9.542857142857143,
2012-06-27,,,,,,,0.25,70.2,,,,,0.0,17.2,58.36,13.98,24.77142857142857,8.457142857142857,9.314285714285713,,,10.085714285714285,
2012-06-28,,,,,,,0.43,94.22,,,,,0.0,0.0,55.28,13.69,24.957142857142856,8.385714285714286,9.17142857142857,,,10.628571428571428,
2012-06-29,,,,,,,0.62,35.96,,,,,0.0,0.0,53.48,13.52,25.142857142857142,8.314285714285713,9.028571428571428,,,11.17142857142857,
2012-06-30,,,,,,,0.73,98.8,,,,,0.0,0.0,51.88,13.37,25.32857142857143,8.242857142857142,8.885714285714286,,,11.714285714285715,
2012-07-01,,,,,,,0.66,55.24,,,,,0.0,94.75,60.07,14.16,25.514285714285712,8.17142857142857,8.742857142857142,,,12.257142857142858,
2012-07-02,,,,,,,1.01,138.36,,,,,0.0,17.4,61.57,14.32,25.7,8.1,8.6,,,12.8,3885.0
2012-07-03,,,,,,,1.62,111.36,,,,,0.0,0.0,58.66,14.01,25.8,8.1,8.67142857142857,,,13.842857142857143,
2012-07-04,,,,,,,1.23,65.96,,,,,0.0,0.0,15.32,13.94,25.9,8.1,8.742857142857142,,,14.885714285714286,
2012-07-05,,,,,,,1.18,94.25,,,,,0.0,508.11,59.23,14.07,26.0,8.1,8.814285714285713,,,15.92857142857143,
2012-07-06,,,,,,,2.0,465.73,,,,,0.0,22.82,61.2,14.28,26.099999999999998,8.1,8.885714285714286,,,16.97142857142857,
2012-07-07,,,,,,,3.28,,,,,,0.0,0.0,59.6,14.11,26.2,8.1,8.957142857142857,,,18.014285714285716,
2012-07-08,,,,,,,1.93,,,,,,0.0,30.43,62.23,14.39,26.299999999999997,8.1,9.028571428571428,,,19.057142857142857,
2012-07-09,,,,,,,1.87,,,,,,0.0,0.0,61.86,14.35,26.4,8.1,9.1,,,20.1,2500.0
2012-07-10,,,,,,,1.51,253.44,,,,,345.36,335.57,61.01,14.26,26.099999999999998,8.028571428571428,8.942857142857143,,,19.32857142857143,
2012-07-11,,,,,,,1.19,418.56,,,,,592.9,588.56,60.63,14.22,25.8,7.957142857142856,8.785714285714285,,,18.557142857142857,
2012-07-12,,,,,,,1.35,371.83,,,,,378.14,380.31,60.82,14.24,25.5,7.885714285714285,8.628571428571428,,,17.785714285714285,
2012-07-13,,,,,,,1.02,405.7,,,,,523.46,545.2,62.7,14.44,25.2,7.814285714285714,8.471428571428572,,,17.014285714285716,
2012-07-14,,,,,,,1.83,620.53,,,,,547.99,530.59,61.2,14.28,24.9,7.742857142857143,8.314285714285715,,,16.242857142857144,
2012-07-15,,,,,,,2.71,1774.22,,,,,,,60.73,14.23,24.6,7.671428571428571,8.157142857142857,,,15.471428571428572,
2012-07-16,,,,,,,2.83,1911.44,,,,,,,59.41,14.09,24.3,7.6,8.0,,,14.7,277.0
2012-07-17,,,,,,,1.28,910.79,,,,,406.02,402.76,59.13,14.06,24.728571428571428,7.685714285714285,8.271428571428572,,,16.82857142857143,
