일시,지점명,평균기온,최저기온,최저기온시각,최고기온,최고기온시각,강수계속시간,분최다강수량,분최다강수량시각,시간최다강수량,시간최다강수량시각,일강수량,최대순간풍속,최대순간풍속풍향방위,최대순간풍속시각,최대풍속,최대풍속풍향방위,최대풍속시각,평균풍속,풍정합,최다풍향방위,평균이슬점온도,최소상대습도,최소상대습도시각,평균상대습도,평균증기압,평균현지기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,평균해면기압,가조시간,합계일조시간,시간최다일사시각,시간최다일사량,합계일사량,일최심신적설,일최심신적설시각,일최심적설,일최심적설시각,합계시간신적설,평균전운량,평균중하층운량,평균지면온도,최저초상온도,평균지중온도,평균지중온도,평균지중온도,평균지중온도,지중온도,지중온도,지중온도,지중온도,지중온도,합계대형증발량,합계소형증발량,강수,기사,안개계속시간
2019-05-31,세종,,13.7,2346.0,24.1,1424.0,,0.2,,0.2,,0.2,5.4,290.0,1708.0,3.3,290.0,1657.0,,,,,39.0,1417.0,,,,1012.6,2241.0,1008.6,1700.0,,,7.6,,,,,,,,,,,27.8,11.4,,,,,,,,,,,,,,
2019-06-01,세종,17.4,10.8,453.0,23.5,1426.0,,,,,,,4.8,290.0,944.0,2.7,320.0,904.0,0.9,735.0,230.0,11.2,44.0,1241.0,69.9,13.3,999.9,1012.6,21.0,1009.1,1804.0,1010.9,,8.5,,,,,,,,,,,21.7,7.5,,,,,,,,,,,,,,
2019-06-02,세종,21.0,13.5,541.0,28.0,1504.0,,,,,,,5.1,340.0,1453.0,3.2,320.0,2018.0,1.1,942.0,320.0,9.7,26.0,1645.0,53.5,12.2,997.1,1010.4,1.0,1005.2,1733.0,1007.9,,13.1,,,,,,,,,,,25.6,10.0,,,,,,,,,,,,,,
2019-06-03,세종,22.2,13.9,520.0,29.5,1621.0,,,,,,,7.5,340.0,1444.0,4.1,340.0,1432.0,0.9,800.0,70.0,9.4,25.0,1459.0,47.0,11.9,997.6,1010.0,805.0,1005.6,1701.0,1008.3,,12.5,,,,,,,,,,,26.8,10.2,,,,,,,,,,,,,,
2019-06-04,세종,23.1,16.3,527.0,30.9,1449.0,,,,,,,4.9,290.0,1503.0,3.1,320.0,1506.0,1.2,1034.0,290.0,12.3,25.0,1414.0,53.9,14.4,998.6,1011.5,659.0,1006.8,1655.0,1009.3,,12.2,,,,,,,,,,,28.5,13.0,,,,,,,,,,,,,,
2019-06-05,세종,22.7,16.6,410.0,30.2,1605.0,,,,,,,4.3,320.0,1018.0,3.1,340.0,1026.0,1.2,1060.0,290.0,15.6,42.0,1446.0,67.3,17.8,1001.2,1013.1,1021.0,1010.3,213.0,1012.0,14.6,10.0,,,,,,,,,,,28.8,14.6,,,,,,,,,,,,,,
2019-06-06,세종,20.5,16.2,2319.0,27.3,1328.0,,2.5,1737.0,7.9,2131.0,29.2,6.4,290.0,1738.0,4.9,70.0,2221.0,1.1,986.0,90.0,16.3,54.0,1123.0,78.8,18.5,998.9,1013.5,453.0,1003.9,2400.0,1009.8,14.6,0.1,,,,,,,,,,,23.4,15.5,,,,,,,,,,,,,,
2019-06-07,세종,18.4,16.1,55.0,21.3,1857.0,,6.7,523.0,13.7,512.0,35.1,5.4,70.0,125.0,3.6,70.0,26.0,1.7,1465.0,70.0,16.4,72.0,2315.0,88.6,18.7,991.9,1008.2,2400.0,999.2,455.0,1002.7,14.6,0.2,,,,,,,,,,,19.7,15.7,,,,,,,,,,,,,,
2019-06-08,세종,20.8,15.5,517.0,27.0,1557.0,,,,,,,4.1,340.0,1842.0,2.4,320.0,1847.0,0.8,719.0,180.0,15.1,43.0,1347.0,72.9,17.2,997.5,1010.1,834.0,1006.7,1805.0,1008.3,14.6,11.4,,,,,,,,,,,24.3,12.1,,,,,,,,,,,,,,
2019-06-09,세종,21.4,17.6,503.0,27.3,1418.0,,8.4,2209.0,13.2,2200.0,15.5,6.2,340.0,2025.0,4.4,340.0,2029.0,1.0,891.0,140.0,15.5,34.0,1522.0,72.3,17.7,994.8,1008.4,654.0,1002.6,1737.0,1005.6,14.6,5.2,,,,,,,,,,,26.3,15.5,,,,,,,,,,,,,,
2019-06-10,세종,18.3,14.8,547.0,22.8,1515.0,,2.2,15.0,4.1,1.0,7.0,6.6,70.0,1330.0,4.3,70.0,1331.0,1.9,1624.0,90.0,12.4,44.0,1435.0,70.9,14.5,996.4,1008.8,2326.0,1005.6,32.0,1007.3,14.6,4.1,,,,,,,,,,,21.4,14.5,,,,,,,,,,,,,,
2019-06-11,세종,20.0,16.4,2400.0,25.5,1452.0,,,,,,,5.3,320.0,1421.0,2.7,70.0,1122.0,1.2,1076.0,90.0,12.5,41.0,1455.0,64.3,14.6,998.1,1010.5,2333.0,1007.3,1639.0,1008.9,14.6,9.7,,,,,,,,,,,27.3,13.8,,,,,,,,,,,,,,
2019-06-12,세종,20.4,14.2,552.0,27.2,1652.0,,,,,,,5.2,360.0,1850.0,4.1,340.0,1859.0,1.2,1068.0,270.0,13.2,38.0,1626.0,66.4,15.2,999.9,1012.2,822.0,1008.9,1705.0,1010.8,14.6,10.5,,,,,,,,,,,28.4,12.1,,,,,,,,,,,,,,
2019-06-13,세종,22.5,15.3,315.0,29.9,1554.0,,,,,,,6.3,290.0,1825.0,4.0,320.0,1830.0,1.1,939.0,320.0,13.1,30.0,1702.0,58.9,15.1,999.2,1012.2,559.0,1007.1,1705.0,1009.9,14.6,12.3,,,,,,,,,,,30.3,12.3,,,,,,,,,,,,,,
2019-06-14,세종,21.1,17.7,452.0,25.0,1546.0,,,,,,,5.4,320.0,1326.0,3.8,320.0,1327.0,1.0,875.0,290.0,14.7,46.0,1633.0,68.4,16.8,994.9,1009.3,9.0,1003.3,1813.0,1005.7,14.6,0.9,,,,,,,,,,,24.7,15.2,,,,,,,,,,,,,,
2019-06-15,세종,20.9,15.6,433.0,26.6,1352.0,,,,,,,7.4,320.0,1405.0,5.1,340.0,1408.0,1.6,1391.0,320.0,13.8,42.0,1355.0,66.0,15.8,990.1,1003.9,1.0,997.8,1608.0,1000.8,14.7,12.0,,,,,,,,,,,28.1,12.4,,,,,,,,,,,,,,
2019-06-16,세종,20.6,14.9,502.0,27.2,1607.0,,,,,,,5.0,340.0,1328.0,2.6,290.0,1812.0,1.0,884.0,290.0,14.1,41.0,1400.0,68.9,16.1,996.5,1011.3,2335.0,1002.8,1.0,1007.3,14.7,8.3,,,,,,,,,,,25.1,11.4,,,,,,,,,,,,,,
2019-06-17,세종,21.2,16.9,419.0,26.6,1607.0,,,,,,,5.2,160.0,1003.0,2.7,160.0,1011.0,1.1,924.0,200.0,13.7,45.0,1425.0,64.0,15.8,1001.5,1013.6,850.0,1011.0,1715.0,1012.4,14.6,11.2,,,,,,,,,,,26.4,14.4,,,,,,,,,,,,,,
2019-06-18,세종,20.7,16.5,532.0,25.9,1249.0,,0.0,,0.0,,0.0,4.7,290.0,1251.0,2.3,290.0,1258.0,0.8,678.0,290.0,15.7,56.0,1016.0,73.8,18.0,1000.3,1013.1,925.0,1009.3,1832.0,1011.2,14.7,2.0,,,,,,,,,,,22.5,13.9,,,,,,,,,,,,,,
2019-06-19,세종,21.8,18.3,110.0,26.3,1650.0,,,,,,,3.8,340.0,1430.0,2.6,340.0,2252.0,0.8,731.0,290.0,16.6,53.0,1726.0,74.1,18.9,997.2,1010.0,1.0,1006.2,1729.0,1008.0,14.7,2.0,,,,,,,,,,,24.7,16.3,,,,,,,,,,,,,,
2019-06-20,세종,22.6,17.8,316.0,28.2,1524.0,,,,,,,3.9,360.0,1.0,2.6,340.0,5.0,1.2,1014.0,290.0,16.5,49.0,1507.0,70.0,18.8,996.6,1009.0,825.0,1005.3,1734.0,1007.4,14.7,7.4,,,,,,,,,,,30.7,15.4,,,,,,,,,,,,,,
2019-06-21,세종,22.8,19.5,522.0,28.0,1612.0,,,,,,,6.1,320.0,1257.0,4.0,340.0,1927.0,1.6,1403.0,320.0,15.6,43.0,1536.0,65.8,17.8,995.4,1007.6,10.0,1003.9,1737.0,1006.1,14.7,8.7,,,,,,,,,,,30.6,18.5,,,,,,,,,,,,,,
2019-06-22,세종,23.1,18.8,535.0,29.6,1540.0,,,,,,,4.3,230.0,1726.0,2.7,250.0,1733.0,1.1,991.0,160.0,16.3,40.0,1532.0,67.6,18.6,995.5,1007.7,2350.0,1004.1,1532.0,1006.2,14.7,7.9,,,,,,,,,,,32.7,16.0,,,,,,,,,,,,,,
2019-06-23,세종,23.7,17.9,415.0,29.0,1534.0,,,,,,,6.1,360.0,1404.0,3.9,320.0,1946.0,1.5,1304.0,290.0,12.6,30.0,1401.0,54.3,14.8,997.6,1009.9,2357.0,1007.0,1730.0,1008.3,14.7,13.1,,,,,,,,,,,32.2,14.5,,,,,,,,,,,,,,
2019-06-24,세종,23.5,17.8,439.0,30.1,1438.0,,,,,,,4.4,320.0,1326.0,2.4,320.0,1044.0,0.9,753.0,250.0,14.5,41.0,1444.0,58.4,16.6,1001.8,1015.8,2357.0,1009.8,13.0,1012.5,14.7,9.6,,,,,,,,,,,29.3,14.3,,,,,,,,,,,,,,
2019-06-25,세종,24.9,17.0,536.0,32.2,1434.0,,,,,,,4.3,290.0,1918.0,2.9,290.0,1925.0,1.0,866.0,290.0,14.3,30.0,1435.0,55.1,16.3,1003.7,1016.8,532.0,1011.5,1729.0,1014.4,14.7,12.6,,,,,,,,,,,34.6,14.1,,,,,,,,,,,,,,
2019-06-26,세종,21.3,19.1,551.0,24.0,1.0,,0.5,1324.0,1.0,1311.0,2.7,5.5,140.0,1219.0,3.2,70.0,1117.0,1.3,1148.0,70.0,16.8,46.0,5.0,76.3,19.3,998.1,1013.7,1.0,1004.5,2357.0,1008.9,14.7,0.1,,,,,,,,,,,24.0,16.6,,,,,,,,,,,,,,
2019-06-27,세종,24.3,20.5,1.0,29.5,1634.0,,0.1,,0.1,,0.1,2.7,290.0,1419.0,1.6,320.0,534.0,0.6,517.0,70.0,20.2,56.0,1408.0,79.6,23.7,990.4,1004.5,1.0,999.3,1549.0,1001.0,14.6,1.9,,,,,,,,,,,28.5,20.1,,,,,,,,,,,,,,
2019-06-28,세종,24.3,21.3,331.0,29.2,1538.0,,,,,,,4.3,160.0,1330.0,2.4,290.0,1359.0,0.9,775.0,290.0,19.0,53.0,1655.0,73.5,22.0,991.5,1003.4,750.0,1000.1,1513.0,1002.2,14.6,4.6,,,,,,,,,,,30.9,19.8,,,,,,,,,,,,,,
2019-06-29,세종,21.6,20.3,230.0,23.9,1224.0,,1.1,1434.0,4.6,1345.0,13.9,4.1,140.0,1208.0,3.1,90.0,1253.0,1.1,926.0,70.0,20.2,78.0,1.0,92.1,23.6,987.8,1002.8,1.0,994.9,1713.0,998.5,14.6,0.0,,,,,,,,,,,22.5,20.2,,,,,,,,,,,,,,
2019-06-30,세종,23.2,20.1,401.0,27.7,1619.0,,,,,,,4.1,140.0,1223.0,2.0,290.0,1822.0,0.8,692.0,270.0,19.9,63.0,1435.0,82.9,23.3,991.0,1004.6,2354.0,997.1,42.0,1001.6,14.6,1.8,,,,,,,,,,,26.2,18.7,,,,,,,,,,,,,,
2019-07-01,세종,23.2,19.4,2326.0,26.8,1556.0,,,,,,,4.1,270.0,1125.0,2.6,320.0,1110.0,0.8,703.0,160.0,18.4,56.0,1819.0,75.3,21.2,995.4,1008.7,2339.0,1003.9,321.0,1006.1,14.6,2.8,,,,,,,,,,,26.6,16.2,,,,,,,,,,,,,,
2019-07-02,세종,22.9,16.1,455.0,29.3,1509.0,,,,,,,4.4,320.0,1132.0,2.7,320.0,1025.0,0.9,819.0,290.0,16.8,42.0,1540.0,71.3,19.1,998.7,1010.6,810.0,1008.1,1653.0,1009.4,14.6,10.9,,,,,,,,,,,29.7,13.3,,,,,,,,,,,,,,
2019-07-03,세종,23.0,18.3,503.0,28.3,1551.0,,,,,,,4.3,320.0,1914.0,3.4,320.0,1920.0,0.9,776.0,290.0,18.4,54.0,1543.0,77.4,21.2,997.7,1011.2,513.0,1005.7,1719.0,1008.4,14.6,5.1,,,,,,,,,,,26.6,16.8,,,,,,,,,,,,,,
2019-07-04,세종,24.7,17.8,444.0,31.5,1455.0,,,,,,,3.9,320.0,1839.0,2.2,50.0,1254.0,1.0,846.0,320.0,16.9,36.0,1420.0,64.9,19.2,996.2,1008.8,750.0,1004.7,1533.0,1006.8,14.6,12.2,,,,,,,,,,,29.4,15.1,,,,,,,,,,,,,,
2019-07-05,세종,26.7,18.8,509.0,34.4,1601.0,,,,,,,5.8,160.0,1511.0,3.4,110.0,1519.0,1.2,1058.0,110.0,15.6,25.0,1634.0,54.9,17.8,992.7,1006.7,1.0,1000.4,1707.0,1003.2,14.6,12.9,,,,,,,,,,,30.7,16.6,,,,,,,,,,,,,,
2019-07-06,세종,26.9,19.6,532.0,32.5,1344.0,,,,,,,7.1,110.0,1443.0,4.6,90.0,1102.0,2.2,1941.0,90.0,14.9,33.0,1103.0,50.5,16.9,993.9,1007.1,2357.0,1002.6,20.0,1004.4,14.6,13.2,,,,,,,,,,,31.0,15.5,,,,,,,,,,,,,,
2019-07-07,세종,25.3,21.5,514.0,30.0,1519.0,,,,,,,7.8,90.0,1003.0,5.2,70.0,1008.0,2.8,2426.0,90.0,14.8,38.0,1409.0,53.4,16.9,996.8,1008.5,607.0,1006.1,1302.0,1007.5,14.6,8.0,,,,,,,,,,,29.9,18.5,,,,,,,,,,,,,,
2019-07-08,세종,24.4,20.0,410.0,29.2,1610.0,,0.1,,0.1,,0.1,6.4,50.0,1349.0,3.6,90.0,156.0,2.1,1849.0,90.0,14.8,42.0,1611.0,56.0,16.9,996.8,1009.2,532.0,1005.4,1711.0,1007.4,14.5,8.5,,,,,,,,,,,28.8,17.5,,,,,,,,,,,,,,
2019-07-09,세종,24.1,19.7,529.0,29.3,1348.0,,,,,,,6.6,70.0,1246.0,4.3,70.0,1146.0,2.5,2156.0,90.0,14.7,41.0,1307.0,56.8,16.8,996.0,1007.9,554.0,1004.8,1839.0,1006.6,14.5,10.8,,,,,,,,,,,28.8,16.2,,,,,,,,,,,,,,
2019-07-10,세종,21.3,19.3,2239.0,23.6,957.0,,0.8,2248.0,2.8,2219.0,14.4,6.6,90.0,1020.0,4.7,70.0,1113.0,2.3,2020.0,70.0,17.1,61.0,46.0,78.5,19.6,995.8,1007.5,159.0,1005.0,2341.0,1006.6,14.5,0.1,,,,,,,,,,,24.1,19.1,,,,,,,,,,,,,,
2019-07-11,세종,21.1,19.2,43.0,22.9,1610.0,,0.6,225.0,1.7,221.0,6.7,5.2,340.0,131.0,2.9,360.0,215.0,1.2,1046.0,290.0,19.8,87.0,1450.0,92.6,23.1,994.3,1007.2,2356.0,1003.5,335.0,1005.1,14.5,0.0,,,,,,,,,,,23.1,19.4,,,,,,,,,,,,,,
2019-07-12,세종,23.0,19.3,304.0,27.5,1629.0,,,,,,,5.1,200.0,1231.0,2.4,290.0,1056.0,1.0,849.0,290.0,18.3,57.0,1310.0,76.1,21.1,996.2,1008.9,642.0,1005.0,1708.0,1006.9,14.5,5.9,,,,,,,,,,,25.1,17.6,,,,,,,,,,,,,,
2019-07-13,세종,23.3,19.7,523.0,28.3,1328.0,,,,,,,4.6,320.0,1710.0,3.2,320.0,1716.0,0.8,658.0,270.0,19.4,59.0,1329.0,79.9,22.5,991.8,1006.0,1.0,999.6,1735.0,1002.4,14.5,4.4,,,,,,,,,,,25.7,18.9,,,,,,,,,,,,,,
2019-07-14,세종,24.5,19.6,434.0,30.0,1359.0,,,,,,,4.9,290.0,1548.0,2.9,320.0,1550.0,0.9,777.0,230.0,19.9,52.0,1304.0,77.4,23.3,992.2,1005.6,2319.0,1001.3,1713.0,1002.8,14.5,8.1,,,,,,,,,,,28.1,18.4,,,,,,,,,,,,,,
2019-07-15,세종,23.4,19.4,2258.0,27.9,1133.0,,13.4,2135.0,42.4,2139.0,51.0,5.9,90.0,2145.0,4.0,110.0,2150.0,0.9,747.0,180.0,20.7,62.0,1155.0,85.8,24.4,996.8,1010.6,2341.0,1005.4,133.0,1007.6,14.4,2.8,,,,,,,,,,,25.8,19.0,,,,,,,,,,,,,,
2019-07-16,세종,24.1,19.9,514.0,30.3,1643.0,,,,,,,4.2,90.0,1417.0,2.8,90.0,1347.0,1.0,902.0,90.0,20.4,52.0,1525.0,81.1,23.9,1000.4,1012.6,2400.0,1009.6,1607.0,1011.1,14.4,7.6,,,,,,,,,,,27.3,18.4,,,,,,,,,,,,,,
2019-07-17,세종,25.4,21.4,515.0,29.5,1251.0,,0.1,,0.2,,0.2,4.4,70.0,1452.0,3.3,70.0,1449.0,1.0,867.0,90.0,21.5,58.0,1252.0,80.4,25.6,1000.7,1012.7,451.0,1009.8,1632.0,1011.4,14.4,3.6,,,,,,,,,,,26.8,20.3,,,,,,,,,,,,,,
2019-07-18,세종,25.0,22.5,457.0,29.0,1657.0,,0.3,430.0,0.7,359.0,1.6,4.0,50.0,1158.0,2.6,90.0,1001.0,1.0,907.0,70.0,21.5,63.0,1521.0,82.3,25.7,998.6,1011.5,528.0,1007.6,1652.0,1009.3,14.4,2.7,,,,,,,,,,,27.2,22.2,,,,,,,,,,,,,,
2019-07-19,세종,26.5,23.3,524.0,29.2,1316.0,,,,,,,5.6,110.0,1548.0,3.5,70.0,1018.0,2.0,1742.0,90.0,22.2,67.0,1215.0,77.9,26.8,995.9,1008.7,1.0,1005.4,2348.0,1006.5,14.3,4.0,,,,,,,,,,,27.6,21.7,,,,,,,,,,,,,,
2019-07-20,세종,25.4,23.4,544.0,28.4,1203.0,,1.1,1536.0,3.3,1504.0,17.8,7.4,90.0,353.0,4.9,70.0,358.0,2.9,2495.0,70.0,23.1,72.0,1208.0,88.0,28.3,988.8,1005.4,1.0,997.0,1645.0,999.3,14.3,0.0,,,,,,,,,,,25.7,22.6,,,,,,,,,,,,,,
2019-07-21,세종,24.7,21.8,359.0,28.4,1425.0,,3.6,205.0,7.6,202.0,21.0,6.0,200.0,1716.0,2.7,180.0,1722.0,1.3,1112.0,160.0,23.1,78.0,1601.0,91.4,28.3,992.5,1007.0,2244.0,997.6,125.0,1003.1,14.3,0.8,,,,,,,,,,,26.0,21.7,,,,,,,,,,,,,,
2019-07-22,세종,27.7,25.0,35.0,32.1,1521.0,,,,,,,5.2,270.0,215.0,2.3,160.0,232.0,1.0,898.0,160.0,23.4,59.0,1447.0,78.4,28.8,996.1,1008.0,959.0,1005.1,1737.0,1006.7,14.3,7.6,,,,,,,,,,,29.2,23.2,,,,,,,,,,,,,,
2019-07-23,세종,27.9,25.2,411.0,32.8,1542.0,,0.2,,0.2,,0.2,3.9,200.0,1528.0,2.2,230.0,1417.0,0.7,570.0,180.0,23.7,56.0,1447.0,79.3,29.4,995.0,1007.7,124.0,1002.6,1728.0,1005.6,14.3,5.5,,,,,,,,,,,30.4,24.7,,,,,,,,,,,,,,
2019-07-24,세종,26.7,24.9,521.0,29.7,1357.0,,0.3,2350.0,0.3,2301.0,0.3,4.2,160.0,39.0,1.8,140.0,740.0,0.7,620.0,160.0,23.5,69.0,1359.0,83.3,29.0,994.3,1005.9,927.0,1004.0,345.0,1004.8,14.2,0.0,,,,,,,,,,,27.3,24.9,,,,,,,,,,,,,,
2019-07-25,세종,25.6,25.0,244.0,26.6,1435.0,,15.0,1617.0,45.2,1545.0,78.3,7.2,320.0,1617.0,3.8,320.0,1620.0,0.6,514.0,140.0,25.1,95.0,1.0,97.5,31.9,994.7,1006.2,1055.0,1004.1,1559.0,1005.3,14.2,0.0,,,,,,,,,,,26.2,24.4,,,,,,,,,,,,,,
2019-07-26,세종,26.4,25.5,446.0,28.5,1209.0,,0.7,1430.0,3.3,1543.0,8.9,4.6,270.0,45.0,2.3,180.0,1017.0,0.9,752.0,160.0,25.0,80.0,857.0,92.8,31.7,993.9,1005.3,1.0,1003.2,1652.0,1004.5,14.2,0.0,,,,,,,,,,,27.0,24.1,,,,,,,,,,,,,,
2019-07-27,세종,27.2,24.9,250.0,30.6,1116.0,,14.9,2037.0,41.3,2020.0,56.0,4.2,250.0,1124.0,2.7,320.0,1317.0,0.8,659.0,230.0,25.2,75.0,1118.0,89.8,32.1,995.7,1008.1,2143.0,1004.7,156.0,1006.3,14.2,4.2,,,,,,,,,,,29.0,23.4,,,,,,,,,,,,,,
2019-07-28,세종,26.3,24.8,1142.0,28.4,1009.0,,4.9,1130.0,13.3,1059.0,17.9,6.8,160.0,1135.0,3.7,160.0,1608.0,1.0,883.0,160.0,25.0,79.0,1615.0,92.8,31.6,998.5,1010.8,2314.0,1007.3,252.0,1009.1,14.1,0.2,,,,,,,,,,,27.0,24.2,,,,,,,,,,,,,,
2019-07-29,세종,28.0,24.0,548.0,32.0,1505.0,,,,,,,5.9,140.0,927.0,3.3,160.0,1025.0,1.1,989.0,160.0,23.0,61.0,1337.0,75.8,28.1,999.3,1011.1,700.0,1008.6,1705.0,1009.9,14.1,10.0,,,,,,,,,,,29.5,23.3,,,,,,,,,,,,,,
2019-07-30,세종,28.5,25.9,154.0,32.7,1425.0,,,,,,,7.0,230.0,946.0,3.2,140.0,1101.0,1.9,1631.0,160.0,23.8,62.0,1430.0,76.0,29.5,997.6,1009.3,1.0,1006.0,1733.0,1008.1,14.1,8.2,,,,,,,,,,,29.9,23.8,,,,,,,,,,,,,,
2019-07-31,세종,28.4,26.4,2232.0,32.5,1435.0,,,,,,,6.7,180.0,349.0,3.5,200.0,428.0,1.7,1476.0,180.0,23.7,64.0,1303.0,76.0,29.2,999.4,1011.7,2328.0,1008.7,1706.0,1010.0,14.1,7.4,,,,,,,,,,,29.8,24.9,,,,,,,,,,,,,,
2019-08-01,세종,28.4,25.2,530.0,33.2,1602.0,,,,,,,3.6,200.0,855.0,2.2,200.0,857.0,0.9,816.0,290.0,24.2,58.0,1604.0,79.1,30.3,1001.5,1013.3,940.0,1010.2,1743.0,1012.1,14.0,7.1,,,,,,,,,,,30.6,23.9,,,,,,,,,,,,,,
2019-08-02,세종,28.9,24.4,531.0,34.2,1437.0,,,,,,,4.0,320.0,1510.0,2.5,290.0,2215.0,1.1,914.0,290.0,23.3,50.0,1438.0,73.8,28.7,1001.3,1013.7,646.0,1009.2,1703.0,1011.8,14.0,10.2,,,,,,,,,,,33.0,23.5,,,,,,,,,,,,,,
2019-08-03,세종,27.6,24.9,526.0,34.9,1343.0,,12.8,1629.0,18.3,1552.0,18.3,7.1,140.0,1621.0,4.7,160.0,1628.0,1.1,985.0,90.0,24.6,53.0,1414.0,84.9,31.0,1000.5,1012.4,1.0,1009.8,1404.0,1011.1,14.0,6.9,,,,,,,,,,,30.5,23.8,,,,,,,,,,,,,,
2019-08-04,세종,28.8,24.3,521.0,34.7,1503.0,,,,,,,6.0,320.0,1705.0,3.9,320.0,1706.0,0.9,794.0,320.0,24.2,50.0,1439.0,78.4,30.3,1000.2,1012.0,719.0,1009.2,1737.0,1010.8,13.9,10.6,,,,,,,,,,,31.1,24.1,,,,,,,,,,,,,,
2019-08-05,세종,29.6,24.7,536.0,35.5,1445.0,,,,,,,4.6,340.0,1525.0,2.6,70.0,1509.0,0.8,673.0,180.0,24.8,47.0,1456.0,77.1,31.3,999.1,1011.9,806.0,1007.4,1808.0,1009.6,13.9,9.2,,,,,,,,,,,31.9,24.4,,,,,,,,,,,,,,
2019-08-06,세종,29.4,26.3,451.0,32.9,1414.0,,,,,,,4.3,70.0,1534.0,2.9,70.0,1532.0,1.5,1275.0,90.0,21.7,51.0,1159.0,64.3,26.1,996.2,1009.3,606.0,1004.6,2354.0,1006.7,13.9,6.6,,,,,,,,,,,31.1,23.2,,,,,,,,,,,,,,
2019-08-07,세종,27.8,23.3,323.0,32.6,1456.0,,4.6,250.0,15.8,200.0,28.4,5.8,50.0,134.0,3.7,70.0,139.0,1.1,979.0,250.0,24.3,60.0,1652.0,82.5,30.4,995.4,1007.7,2213.0,1004.0,112.0,1005.9,13.8,9.6,,,,,,,,,,,30.7,23.1,,,,,,,,,,,,,,
2019-08-08,세종,26.6,24.4,1959.0,32.3,1143.0,,6.8,1639.0,12.5,1609.0,15.8,5.4,320.0,1639.0,4.1,340.0,1647.0,1.0,842.0,180.0,24.5,61.0,1148.0,89.5,30.7,998.3,1010.0,2319.0,1007.6,1545.0,1008.9,13.8,3.8,,,,,,,,,,,29.2,24.4,,,,,,,,,,,,,,
2019-08-09,세종,28.5,24.4,2.0,34.0,1411.0,,,,,,,3.6,320.0,1646.0,2.1,290.0,1640.0,0.9,819.0,90.0,24.9,55.0,1344.0,82.8,31.5,997.2,1009.6,1.0,1006.0,1557.0,1007.7,13.8,7.5,,,,,,,,,,,30.7,24.8,,,,,,,,,,,,,,
2019-08-10,세종,29.5,25.1,539.0,33.9,1246.0,,,,,,,6.2,50.0,1308.0,4.6,70.0,1345.0,2.1,1854.0,70.0,23.0,49.0,1301.0,70.4,28.2,995.3,1007.8,1.0,1003.6,1713.0,1005.8,13.7,11.1,,,,,,,,,,,31.5,24.7,,,,,,,,,,,,,,
2019-08-11,세종,29.6,25.5,2243.0,33.6,1348.0,,1.0,2149.0,1.4,2105.0,1.7,10.5,70.0,1356.0,6.4,90.0,1239.0,3.7,3215.0,90.0,21.2,45.0,1335.0,61.8,25.2,991.4,1006.2,1.0,999.1,1557.0,1001.8,13.7,6.7,,,,,,,,,,,30.7,23.4,,,,,,,,,,,,,,
2019-08-12,세종,27.2,24.5,634.0,32.3,1407.0,,6.6,1601.0,9.3,1525.0,14.5,6.6,110.0,16.0,3.8,110.0,16.0,1.1,987.0,90.0,25.3,68.0,1408.0,90.1,32.2,990.4,1002.4,2128.0,999.0,336.0,1000.9,13.7,0.6,,,,,,,,,,,28.4,24.2,,,,,,,,,,,,,,
2019-08-13,세종,28.5,24.5,557.0,34.2,1451.0,,0.5,1738.0,0.5,1738.0,0.5,6.6,160.0,1738.0,3.2,290.0,1759.0,0.8,688.0,290.0,25.0,55.0,1205.0,83.8,31.8,992.1,1003.7,706.0,1000.9,1619.0,1002.6,13.7,8.2,,,,,,,,,,,31.3,24.0,,,,,,,,,,,,,,
2019-08-14,세종,29.5,24.8,539.0,33.8,1508.0,,,,,,,7.2,90.0,1242.0,4.3,70.0,1229.0,2.0,1745.0,70.0,23.3,55.0,1511.0,70.6,28.5,989.3,1003.4,1.0,996.7,2344.0,999.8,13.6,9.3,,,,,,,,,,,31.6,24.3,,,,,,,,,,,,,,
2019-08-15,세종,25.1,23.8,642.0,29.2,15.0,,2.2,1531.0,7.0,1502.0,24.4,6.3,340.0,1534.0,3.9,320.0,1437.0,1.8,1532.0,320.0,23.6,67.0,14.0,91.5,29.0,982.7,996.7,1.0,990.7,1811.0,993.2,13.6,0.1,,,,,,,,,,,26.6,24.0,,,,,,,,,,,,,,
2019-08-16,세종,26.2,23.5,2231.0,30.3,1409.0,,0.1,,0.1,,0.1,6.2,250.0,1450.0,3.7,290.0,1600.0,1.2,996.0,290.0,22.6,64.0,1556.0,81.4,27.4,986.0,1001.3,2336.0,991.9,127.0,996.5,13.5,6.6,,,,,,,,,,,28.7,22.4,,,,,,,,,,,,,,
2019-08-17,세종,25.2,21.7,2247.0,29.8,1415.0,,4.8,1656.0,5.1,1612.0,5.1,6.7,180.0,1406.0,3.6,160.0,1211.0,1.5,1332.0,160.0,22.0,63.0,1337.0,83.4,26.5,991.9,1005.3,2328.0,1000.7,1542.0,1002.5,13.5,9.0,,,,,,,,,,,27.8,20.9,,,,,,,,,,,,,,
2019-08-18,세종,23.9,19.0,542.0,30.0,1551.0,,,,,,,3.9,340.0,1352.0,2.1,290.0,2318.0,1.0,835.0,290.0,18.9,44.0,1336.0,76.6,21.9,996.7,1009.2,2349.0,1005.3,1.0,1007.4,13.5,9.2,,,,,,,,,,,28.0,18.9,,,,,,,,,,,,,,
