,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2019-02-18,1.9368635,6.936959329875094,0.0,1.0
2019-02-25,1.4773288,4.3812268035879125,0.0,1.0
2019-03-04,2.995576,19.99687287034299,0.0,1.0
2019-03-11,3.4962895,32.99280448076103,0.0,1.0
2019-03-18,3.2675607,26.247236844849215,0.0,1.0
2019-03-25,2.7546344,15.71529403183145,0.0,1.0
2019-04-01,2.1791394,8.83869618764706,0.0,1.0
2019-04-08,3.2056782,24.672227654101373,1.1895840668738364,3.285714285714286
2019-04-15,2.923257,18.601776976057963,3.2525868822105126,25.85714285714286
2019-04-22,5.047867,155.68999542076472,3.607049435866304,36.85714285714285
2019-04-29,1.2445235,3.4712804277194595,1.0986122886681098,3.0000000000000004
2019-05-07,3.4434428,31.29451434060727,2.995732273553991,19.999999999999996
2019-05-13,3.4165134,30.46301859928885,0.0,1.0
2019-05-20,3.5817835,35.937579585074246,3.624340932976365,37.5
2019-05-28,5.5167294,248.81990330161315,6.330314906134162,561.3333333333331
2019-06-03,6.203429,494.44168756977007,7.386647855645118,1614.2857142857138
2019-06-10,5.323305,205.06051485769433,4.367637897221782,78.85714285714289
2019-06-17,6.288726,538.4668059282845,5.067105640584317,158.71428571428575
2019-06-24,6.876932,969.6470547146957,6.881851218599406,974.4285714285717
2019-07-01,6.8569574,950.4707950809768,6.789775795459707,888.7142857142859
2019-07-08,8.480812,4821.36360556817,8.495736053314445,4893.857142857147
2019-07-15,7.5223465,1848.9006470147624,7.675479709322935,2154.8571428571436
2019-07-22,5.492777,242.93085869336647,5.491884972616619,242.71428571428578
2019-07-29,8.584633,5348.828658248203,8.70120379715405,6010.142857142857
2019-08-05,8.686652,5923.31882741653,10.526980928955533,37308.66666666667
2019-08-08,8.859449,7040.60502560673,10.618439032180518,40881.74999999999
2019-08-12,9.698788,16297.837172854473,9.800305218473001,18039.25
2019-08-16,8.588662,5370.4240320429335,8.522512352893838,5026.666666666668
2019-08-19,8.852091,6988.986525879073,8.859972030162858,7044.28571428571
2019-08-26,6.3716087,584.9981788387514,6.413458957167357,610.0000000000002
2019-09-02,7.4669085,1749.1906161903298,7.568748149024076,1936.7142857142856
2019-09-09,6.4472694,630.9770176040138,6.4872490467509145,656.7142857142856
2019-09-16,7.0222397,1121.295155536704,7.106401198695947,1219.7500000000002
2019-09-24,5.5852814,266.47525088502806,5.94236183410025,380.83333333333337
2019-09-30,7.1737576,1304.7380258123696,7.244941546337007,1400.9999999999993
2019-10-07,6.866806,959.8778437517053,4.383810756467383,80.14285714285717
2019-10-14,6.866355,959.444952064776,3.5094109663023882,33.42857142857143
2019-10-21,4.062403,58.11380260862151,0.0,1.0
2019-10-28,2.894984,18.083212231992857,0.0,1.0
2019-11-04,3.211663,24.820328320132365,0.0,1.0
2019-11-11,1.4869202,4.423451339997777,0.0,1.0
2019-11-18,0.8682699,2.382784877790608,0.6190392084062235,1.8571428571428572
2019-11-25,2.5162807,12.382456235521317,2.4107986776342782,11.14285714285714
2019-12-02,3.0767758,21.68836169519087,3.0580361568901457,21.285714285714285
2019-12-09,4.8541136,128.26694227007917,4.849795626118201,127.71428571428575
2019-12-16,4.1242733,61.82286625596977,1.6916760106710724,5.428571428571428
2019-12-23,3.565633,35.36183243020742,3.7274131181161794,41.57142857142858
2020-01-13,4.3917675,80.78307710579146,4.573237138885082,96.85714285714282
2020-01-20,4.4047804,81.84116755700454,0.0,1.0
2020-01-28,3.4750288,32.298757218489904,0.0,1.0
2020-02-03,2.5564284,12.88969857749338,0.0,1.0
2020-02-10,4.1088724,60.87803361273866,0.0,1.0
2020-02-17,2.899089,18.15759804129552,0.0,1.0
2020-02-25,3.02727,20.640807825071402,0.28768207245178085,1.3333333333333333
2020-03-02,3.0161846,20.413257524146957,1.9252908618525777,6.857142857142858
2020-03-09,3.889194,48.87148080328384,0.0,1.0
2020-03-16,3.7960718,44.52593230231834,0.0,1.0
2020-03-23,3.814434,45.35108274202222,0.0,1.0
2020-03-30,2.6702688,14.443850803168015,0.0,1.0
2020-04-06,2.3049564,10.023741570211477,2.1316272948504063,8.428571428571429
2020-04-13,4.1643276,64.3494007381274,3.923386764078461,50.57142857142858
2020-04-20,3.7132277,40.98588539892209,0.0,1.0
2020-04-27,5.241028,188.8641232736082,0.0,1.0
2020-05-04,4.382335,80.02468791500921,0.0,1.0
2020-05-11,1.6422274,5.166664992734365,0.0,1.0
2020-05-18,4.8896875,132.91203762078106,1.349926716949016,3.8571428571428577
2020-05-25,6.6924667,806.3087517477281,3.1416861861770706,23.14285714285714
2020-06-01,4.603178,99.80098213409505,5.628134856316886,278.14285714285705
2020-06-08,6.627138,755.3174600927321,7.500055551737135,1808.1428571428567
2020-06-15,8.297581,4014.149281982213,6.738490961344831,844.2857142857146
2020-06-22,7.9129744,2732.505840873331,3.9401938823948424,51.42857142857143
2020-06-29,6.215147,500.2695326269523,1.3121863889661687,3.714285714285714
2020-07-06,5.21694,184.36913679369457,3.3214324131932926,27.699999999999996
2020-07-16,6.7435684,848.5834419744868,4.087655574071304,59.6
2020-07-21,7.0717936,1178.2594147376526,4.847555983524696,127.42857142857144
2020-08-04,7.063635,1168.6854772366594,4.909498649554615,135.57142857142858
2020-08-18,8.320253,4106.200273447137,1.9218125974762528,6.833333333333333
2020-08-24,6.670203,788.5558297636352,3.80029304148484,44.714285714285715
2020-08-31,6.6360693,762.093535223395,6.223369604090764,504.39999999999975
2020-09-10,7.3442745,1547.312015416645,8.283304618565849,3957.250000000003
2020-09-14,8.051392,3138.1590010578807,7.712379942635189,2235.857142857142
2020-09-21,4.9356413,139.16235717794726,6.569281039690251,712.857142857143
2020-09-28,3.9734006,53.165016358921164,7.090671896787403,1200.714285714286
2020-10-05,4.7120733,111.28264610245624,6.4260260297037854,617.7142857142857
2020-10-12,3.0008152,20.101916386294878,6.5602220950014996,706.4285714285717
2020-10-19,1.983803,7.270339824341665,6.562645848965261,708.1428571428571
2020-10-26,3.2052326,24.661236051902197,5.882924378532776,358.8571428571428
2020-11-02,1.4951627,4.460062259432747,6.632566270777823,759.4285714285717
2020-11-09,3.2651806,26.184839225565135,0.0,1.0
2020-11-16,3.6349177,37.89873506938606,4.734944529734902,113.85714285714286
2020-11-23,2.554337,12.862769131701592,6.557386937168813,704.4285714285716
2020-11-30,4.93832,139.53565498754733,5.290429193699031,198.42857142857147
2020-12-07,4.6314645,102.66430403081067,6.050407082741432,424.2857142857144
2020-12-14,4.4268003,83.66328664707423,0.0,1.0
2021-02-22,4.88933,132.86451307060682,0.0,1.0
2021-03-02,3.9669898,52.825274274893324,2.6508917872622613,14.166666666666664
2021-03-08,4.1782355,65.25061887637798,4.429114670772783,83.85714285714288
2021-03-15,1.592373,4.915399408622809,4.189654742026425,65.99999999999997
2021-03-22,2.1731668,8.786063314850084,0.0,1.0
2021-03-29,2.005927,7.432981715833369,3.3524072174927233,28.57142857142857
2021-04-05,4.0934124,59.9440962839274,5.33685103055028,207.85714285714292
2021-04-12,6.1309156,459.8570322804471,5.426207879282473,227.28571428571422
2021-04-19,4.4304447,83.96875097332057,3.956723184346053,52.285714285714285
2021-04-26,3.5764184,35.74528598230419,1.1451323043030026,3.1428571428571432
2021-05-03,4.146462,63.20996505558472,2.9368917735310576,18.857142857142858
2021-05-10,2.5143116,12.358097942591819,0.6931471805599453,2.0
2021-05-18,4.195279,66.37225490868548,4.299550412849643,73.66666666666669
2021-05-24,6.079153,436.65921430881275,5.769213454576792,320.2857142857143
2021-05-31,4.931984,138.65432257709165,4.6874082842250635,108.57142857142857
2021-06-07,5.4167557,225.1474849809142,5.796057750765372,329.0
2021-06-14,6.548897,698.473185696047,5.987886725760098,398.5714285714285
2021-06-21,5.412116,224.10530449035622,6.9458764868020015,1038.857142857143
2021-06-28,5.9276524,375.2724738307857,2.586689344097943,13.285714285714288
2021-07-05,5.0438786,155.07029888558563,4.516338972281476,91.50000000000003
2021-07-13,7.390214,1620.0527126495638,4.278978258774435,72.16666666666669
2021-07-19,6.755702,858.942532033707,3.1780538303479458,24.000000000000004
2021-07-26,6.4551563,635.9731378059254,7.031236335753158,1131.4285714285716
2021-08-02,8.584255,5346.809027590411,8.967267399613519,7842.142857142852
2021-08-09,7.6204824,2039.5458607239711,8.835137701994906,6871.499999999998
2021-08-17,7.0361767,1137.0320499439433,8.06641686059807,3185.666666666665
2021-08-23,6.702611,814.5297635966554,7.740415923844153,2299.428571428572
2021-08-30,6.1348953,461.6907638734942,7.68589990517075,2177.4285714285725
2021-09-06,6.6709366,789.1343494386177,8.369223370664061,4312.285714285718
2021-09-13,6.457017,637.1575427709577,8.343696579991441,4203.5999999999985
2021-09-23,6.284587,536.2427264566874,7.842376967541016,2546.250000000001
2021-09-27,5.3459215,209.75108463497628,6.859483730308438,952.8749999999999
2021-10-05,5.6449995,282.8734159428084,7.279712846452027,1450.5714285714291
2021-10-12,5.270385,194.49078586919512,7.114904940541997,1230.1666666666665
2021-10-18,4.1021256,60.4686860252865,6.502147303526062,666.5714285714286
2021-10-25,2.700929,14.893560323388444,5.995385421851219,401.57142857142856
2021-11-01,3.402717,30.0456266163106,5.906528936302196,367.42857142857133
2021-11-08,2.2030544,9.052621896742789,4.683453104382135,108.1428571428571
2021-11-15,3.8125143,45.264103679824466,4.641639865769483,103.71428571428577
2021-11-22,3.762074,43.03759317707247,0.0,1.0
2021-11-29,3.6694634,39.230848783613894,0.0,1.0
2021-12-06,6.5697784,713.2118081178272,0.0,1.0
2021-12-13,3.781575,43.885104818536384,0.0,1.0
2021-12-20,4.8910494,133.09316677745315,0.0,1.0
2021-12-27,4.558235,95.41493985595172,0.0,1.0
