,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2019-02-11,1.2249188,3.4038898197650633,0.0,1.0
2019-02-18,1.0245996,2.785979597630944,0.0,1.0
2019-02-25,1.3579338,3.888151141515996,0.0,1.0
2019-03-04,3.1236515,22.72922416224441,0.0,1.0
2019-03-11,3.5744114,35.673616866001595,0.0,1.0
2019-03-18,1.5259625,4.599568395197245,0.0,1.0
2019-03-25,1.982895,7.263741227306018,0.0,1.0
2019-04-01,1.4974186,4.470135145424041,1.2729656758128876,3.5714285714285716
2019-04-08,3.3428402,28.299388445106526,3.316780039849572,27.57142857142857
2019-04-15,4.3271,75.72435203883192,4.260665777669614,70.85714285714288
2019-04-22,5.48551,241.1718795484861,5.499507407646374,244.57142857142853
2019-04-29,3.1466424,23.257843884620037,5.524456426842045,250.75000000000003
2019-05-07,2.8103867,16.616341813595135,2.70805020110221,15.0
2019-05-13,2.2815166,9.791518502003388,0.0,1.0
2019-05-20,2.529735,12.550181007076286,2.515678308454754,12.375
2019-05-28,6.251953,519.0255571411388,6.342708101049507,568.3333333333334
2019-06-03,7.8012486,2443.651095329095,7.829232537543592,2512.9999999999995
2019-06-10,4.593227,98.81277614849394,4.515558027298404,91.4285714285714
2019-06-17,5.7119913,302.4727861004412,5.700921242375169,299.14285714285717
2019-06-24,7.6857014,2176.996318706367,7.449414897134308,1718.8571428571436
2019-07-01,8.650338,5712.078077251443,7.056052123807133,1159.8571428571424
2019-07-08,6.7695904,870.9550583913866,9.063942891603718,8638.14285714286
2019-07-15,9.999847,22023.10507926193,10.146355296698067,25497.99999999998
2019-07-18,7.8458767,2555.176789345334,7.771910256435763,2372.9999999999995
2019-07-22,6.798794,896.7649546076744,7.2116621573822135,1355.1428571428569
2019-07-29,7.7734785,2376.724380571009,9.810980582921424,18232.857142857156
2019-08-05,8.667407,5810.413605274834,10.999919688619942,59869.33333333334
2019-08-08,8.937506,7612.186447793864,10.28400230650809,29260.75000000001
2019-08-12,8.133079,3405.266814508209,7.965285122549017,2879.2500000000005
2019-08-16,6.816389,912.6834294790619,8.517926255992066,5003.666666666664
2019-08-19,5.5094976,247.0270000302151,8.783834012650988,6527.85714285714
2019-08-26,6.0458994,422.37746927054224,8.194466056586696,3620.857142857144
2019-09-02,7.0666847,1172.2552340266918,7.96311205897929,2873.0000000000005
2019-09-09,7.5403385,1882.4671630130485,7.607381425639791,2012.9999999999993
2019-09-16,6.9758396,1070.4555824920535,7.024315344893563,1123.6249999999998
2019-09-24,4.975397,144.8063177667061,5.115995809754082,166.6666666666667
2019-09-30,6.9369593,1029.6346058295032,6.659110752726444,779.8571428571425
2019-10-07,6.371628,585.0093368999287,4.969813299576001,144.0
2019-10-14,5.717618,304.1795002759258,5.747115599362575,313.2857142857142
2019-10-21,3.5668848,35.40612246195952,5.967245036872755,390.42857142857144
2019-10-28,3.672467,39.348859593260805,4.9147535223929735,136.2857142857143
2019-11-04,3.8292997,46.03029139430147,0.0,1.0
2019-11-11,3.550018,34.81394664402714,0.0,1.0
2019-11-18,3.7936847,44.41977357081581,2.7269186854065928,15.285714285714285
2019-11-25,2.7659373,15.893930842505638,4.547843690796373,94.42857142857146
2019-12-02,3.1941664,24.38983438422896,2.790288299339182,16.28571428571429
2019-12-09,2.8138509,16.674004329917683,1.550597412411167,4.714285714285714
2019-12-16,3.9503958,51.95592809190596,3.3423568816392217,28.28571428571428
2019-12-23,3.4441383,31.316286212394793,0.0,1.0
2020-01-06,5.389559,219.10669262407689,0.0,1.0
2020-01-13,3.6556005,38.690749783796946,0.0,1.0
2020-01-20,3.5833545,35.99407973453712,0.0,1.0
2020-01-28,3.1225238,22.70360641185712,0.6061358035703155,1.8333333333333333
2020-02-03,2.6112838,13.616520240715905,2.243744592971112,9.428571428571429
2020-02-10,4.095138,60.04762953950222,0.0,1.0
2020-02-17,1.3152653,3.725739284918408,0.0,1.0
2020-02-25,2.3485212,10.470075465126907,1.6739764335716716,5.333333333333334
2020-03-02,1.7904541,5.992173189466373,3.5512580762378887,34.85714285714286
2020-03-09,5.4471188,232.0884987725291,4.072683065440922,58.71428571428574
2020-03-16,4.38573,80.29680161682619,4.556879896860311,95.28571428571432
2020-03-23,2.3849967,10.85902631538919,4.198275485070332,66.57142857142854
2020-03-30,4.0707774,58.602503424744405,3.1780538303479458,24.000000000000004
2020-04-06,3.3654993,28.947946186803584,1.9859154836690125,7.285714285714286
2020-04-13,2.6920903,14.762501348996746,3.7776749528970677,43.71428571428572
2020-04-20,2.3340216,10.319358201045116,0.0,1.0
2020-04-27,2.34087,10.390271166468462,0.0,1.0
2020-05-04,1.6757725,5.34292121668994,0.0,1.0
2020-05-11,2.9452837,19.016055551408527,0.0,1.0
2020-05-18,2.8220391,16.8110957103208,0.0,1.0
2020-05-25,4.430682,83.98869297244413,6.675462861270588,792.7142857142856
2020-06-01,5.4891033,242.0400763652347,8.870060897012015,7115.714285714283
2020-06-08,9.392892,12002.759778259877,9.557934207178722,14156.571428571417
2020-06-15,9.452874,12744.743405517072,6.896116380443498,988.4285714285718
2020-06-22,8.336436,4173.191090534934,8.690161619948434,5944.1428571428605
2020-06-29,4.4188194,82.99824205318882,5.274463687668637,195.28571428571436
2020-07-06,4.932045,138.66278562360392,6.616199044981755,747.0999999999997
2020-07-16,5.8283033,339.7816947396787,5.546738725046515,256.3999999999999
2020-07-21,4.998517,148.19323090855858,4.425701698176543,83.57142857142858
2020-08-04,6.437477,624.8284373513069,1.2321436812926323,3.4285714285714284
2020-08-18,7.198228,1337.0592374760433,6.522582874141735,680.3333333333331
2020-08-24,7.3391314,1539.3743633313218,8.172124107569505,3540.85714285714
2020-08-31,7.40666,1646.9165811976568,7.695667035986506,2198.8000000000006
2020-09-10,8.10365,3306.5151635243924,8.54927308487965,5163.000000000002
2020-09-14,7.4461937,1713.329264663667,7.198397252316432,1337.2857142857147
2020-09-21,4.2981443,73.56315879152444,5.776324595654294,322.57142857142844
2020-09-28,3.5901344,36.23894547023374,5.9337597655489756,377.57142857142844
2020-10-05,4.36263,78.46321297614658,6.603750232498426,737.8571428571429
2020-10-12,6.4666805,643.3446133188796,5.851791886461377,347.85714285714283
2020-10-19,1.8871328,6.600416571025285,4.936527321942534,139.28571428571428
2020-10-26,2.2032638,9.05451709413143,6.379153544575884,589.4285714285713
2020-11-02,3.0824988,21.812840034898453,6.33175601179619,562.1428571428571
2020-11-09,3.1662478,23.718322357167924,5.394925405067961,220.28571428571422
2020-11-16,2.862934,17.512836258739092,4.704368899532109,110.42857142857146
2020-11-23,3.9327013,51.04468110437446,4.763394191202986,117.14285714285718
2020-11-30,3.6692996,39.22442354929942,4.0943445622221,59.999999999999986
2020-12-07,3.7523704,42.621991715063714,0.0,1.0
2020-12-14,3.7461386,42.35720653312427,0.0,1.0
2021-02-22,5.905402,367.01480341902857,0.0,1.0
2021-03-02,3.7704995,43.40173719542926,0.0,1.0
2021-03-08,4.2475667,69.9350322225882,1.550597412411167,4.714285714285714
2021-03-15,1.5863265,4.885767955084874,3.3629761688419575,28.874999999999996
2021-03-23,2.7763362,16.060072022293078,1.6739764335716716,5.333333333333334
2021-03-29,3.895986,49.204549078526725,3.447717397297048,31.428571428571423
2021-04-05,3.2257826,25.173267874158185,3.7308436532129683,41.71428571428571
2021-04-12,5.0378485,154.13802582534336,4.743689120123653,114.85714285714286
2021-04-19,4.9067793,135.20326182543414,4.819128827725229,123.8571428571429
2021-04-26,5.141671,171.0013037470069,6.109564992701961,450.14285714285717
2021-05-03,5.940401,380.0873433654694,4.537197202401885,93.42857142857143
2021-05-10,6.8246565,920.2602279473329,1.4759065198095778,4.375
2021-05-18,5.1141615,166.36122716228218,3.7992275112828016,44.666666666666664
2021-05-24,4.7889338,120.17316616599608,4.451019506160833,85.7142857142857
2021-05-31,6.8178635,914.0300646062586,4.302132725453116,73.85714285714285
2021-06-07,7.536192,1874.6775313011199,5.485981767752487,241.28571428571436
2021-06-14,6.5266724,683.121245794715,5.345746060119148,209.7142857142858
2021-06-21,6.535386,689.0997844130945,6.7912214627261855,890.0
2021-06-28,8.1860695,3590.5816523992276,6.901880915789537,994.1428571428572
2021-07-05,6.010276,407.5957362861049,6.81783057145415,913.9999999999997
2021-07-13,6.23258,509.06727815439893,3.41224721784874,30.33333333333333
2021-07-19,6.3502617,572.6425432228368,6.291039899006142,539.714285714286
2021-07-26,8.310851,4067.7735811710504,8.995200420522496,8064.285714285721
2021-08-02,9.002258,8121.403806452122,10.469766804487085,35233.99999999998
2021-08-09,7.737067,2291.7413503865164,9.59646124770916,14712.624999999989
2021-08-17,5.4587116,234.79472555702205,7.680945167215619,2166.666666666666
2021-08-23,5.558213,259.35900819898256,7.752396552540778,2327.1428571428573
2021-08-30,6.610753,743.0423631070475,7.186360567498947,1321.2857142857147
2021-09-06,7.002968,1099.8926184964218,6.919825003069468,1012.1428571428573
2021-09-13,5.8384056,343.23165874875536,7.145590379039336,1268.4999999999995
2021-09-23,7.5863,1971.0070741041852,7.193685818395112,1331.0000000000005
2021-09-27,7.5649786,1929.4274879946618,7.28935451598832,1464.6250000000005
2021-10-05,6.772599,873.5795713520441,6.521882692065797,679.857142857143
2021-10-12,7.711116,2233.0325691164176,6.824192494211446,919.8333333333331
2021-10-18,6.238674,512.1789951358202,5.334098103828874,207.28571428571425
2021-10-25,4.9235754,137.49332923925482,5.888086192654147,360.71428571428584
2021-11-01,3.7294896,41.65783911280052,4.3548756456079305,77.85714285714283
2021-11-08,3.9966667,54.41645935899648,3.929020581796717,50.85714285714285
2021-11-15,3.5242362,33.92784970158986,4.294365696115456,73.28571428571426
2021-11-22,2.8862128,17.925294676685745,4.079955824770001,59.142857142857125
2021-11-29,4.0495152,57.36964021843657,0.0,1.0
2021-12-06,5.131007,169.18743691752576,0.8873031950009027,2.4285714285714284
2021-12-13,3.1300852,22.87592917190941,2.6790626642289577,14.57142857142857
2021-12-20,4.554721,95.08021260948914,0.0,1.0
