 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2012-11-13,64822,2012,11,2회차,낙동강,낙동밀양,남지,,,,,,,,1.0,,,,,12.7,,4.2,,,,,,,,,10.7,3.051,0.008,305.0,46,,,,,,,0.015,,,2.999,,,,,7.9,0.000,0.000,,7.4,,140.0,13.0,3.059,1.2,0.048,,
2013-11-12,65257,2013,11,2회차,낙동강,낙동밀양,남지,,,,,,,,1.5,,,,,22.7,,5.2,,,,,,,,,8.1,2.12,0.026,282.0,28,,,,,,,0.066,,,1.972,,,,,8.0,0.000,0.016,,10.6,,120.0,14.0,2.137,1.8,0.057,,
2014-11-11,65625,2014,11,2회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,20.9,,5.4,,,,,,,,,11.4,2.022,0.040,223.0,40,,,,,,,0.008,,,1.870,,,,,7.7,0.000,0.025,,6.6,,3400.0,15.4,2.209,3.3,0.067,,
2015-11-10,66020,2015,11,2회차,낙동강,낙동밀양,남지,,,,,,,,1.2,,,,,9.9,,5.3,,,,,,,,,10.7,2.235,0.022,387.0,36,,,,,,,0.011,,,1.667,,,,,8.4,정량한계미만,0.010,,4.8,,430.0,15.4,2.281,2.9,0.028,,
2011-11-15,83171,2011,11,3회차,낙동강,낙동밀양,남지,,0.00,,,0.00000,,,2.3,,0.00000,,,55.1,0.00,5.4,,,0.000,,,,,,11.7,2.102,0.021,213.0,6,,,,,0.0000000,,0.081,,,1.857,,0.00000,,,7.9,0.000,0.001,,14.0,,32.0,15.0,2.342,1.6,0.086,,
2012-11-20,83426,2012,11,3회차,낙동강,낙동밀양,남지,,0.00,,,0.00000,,,1.4,,0.00000,,,8.6,0.00,4.6,,,0.000,,,,,,10.2,3.123,0.019,358.0,44,,,,,0.0000000,,0.012,,,3.092,,0.00000,,,8.3,0.000,0.008,,6.2,,170.0,11.0,3.133,1.2,0.056,,
2013-11-19,83849,2013,11,3회차,낙동강,낙동밀양,남지,,0.00,,0.0000,0.00000,,,1.8,,0.00000,,,19.8,0.00,4.9,,,0.000,,,,,,10.6,2.819,0.035,351.0,6,,,,,0.0000000,,0.055,,,2.389,,0.00000,,,8.3,0.000,0.035,,8.0,,140.0,11.0,3.007,2.8,0.066,,
2014-11-18,84227,2014,11,3회차,낙동강,낙동밀양,남지,,0.00,,0.0000,0.00000,,,2.8,,0.00000,,,71.7,0.00,3.8,,,0.000,,,,,,14.8,2.192,0.026,237.0,6,,,,,0.0000000,,0.000,,,2.020,,0.00000,,,9.1,0.000,0.000,,11.0,,1100.0,11.5,2.262,2.9,0.060,,
2015-11-17,84584,2015,11,3회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,,1.9,,정량한계미만,,,20.5,정량한계미만,5.9,,,정량한계미만,,,,,,10.0,2.926,0.033,427.0,58,,,,,정량한계미만,,0.084,,,2.013,,정량한계미만,,,8.0,정량한계미만,0.017,,5.4,,340.0,15.7,3.135,3.2,0.041,,
2011-11-22,97816,2011,11,4회차,낙동강,낙동밀양,남지,,,,,,,,1.7,,,,,27.2,,5.8,,,,,,,,,10.6,2.065,0.056,175.0,69,,,,,,,0.064,,,1.993,,,,,7.3,0.000,0.036,,16.4,,230.0,12.0,3.279,,0.112,,
2012-11-27,98027,2012,11,4회차,낙동강,낙동밀양,남지,,,,,,,,1.9,,,,,12.4,,4.4,,,,,,,,,11.8,2.856,0.017,234.0,30,,,,,,,0.035,,,2.754,,,,,8.3,0.000,0.007,,6.4,,50.0,9.0,2.907,1.3,0.061,,
2013-11-25,98548,2013,11,4회차,낙동강,낙동밀양,남지,,,,,,,,1.8,,,,,22.6,,5.6,,,,,,,,,11.3,2.923,0.029,368.0,6,,,,,,,0.068,,,2.792,,,,,8.3,0.000,0.015,,13.4,,900.0,10.0,3.125,2.8,0.065,,
2014-11-25,98699,2014,11,4회차,낙동강,낙동밀양,남지,,,,,,,,1.6,,,,,20.7,,5.4,,,,,,,,,12.0,2.663,0.011,253.0,260,,,,,,,0.071,,,2.350,,,,,8.8,0.000,0.008,,8.0,,40000.0,11.1,2.668,3.0,0.038,,
2015-11-24,99006,2015,11,4회차,낙동강,낙동밀양,남지,,,,,,,,1.4,,,,,14.8,,6.1,,,,,,,,,10.1,3.607,0.027,523.0,22,,,,,,,0.139,,,2.684,,,,,7.8,정량한계미만,0.016,,4.0,,370.0,14.5,3.622,3.0,0.035,,
