 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2013-08-26,94487,2013,8,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,3.3,,,,,31.7,,7.8,,,,,,,,,7.7,2.631,0.081,312.0,7,,,,,,,0.170,,,1.939,,,,,7.7,정량한계미만,0.067,,9.8,,30.0,28.9,2.999,5.3,0.139,,
2014-08-28,94594,2014,8,4회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.6,,정량한계미만,,,4.9,정량한계미만,8.2,,,정량한계미만,,,,,,9.5,3.17,0.107,164.0,800,,,,,정량한계미만,,0.108,,,2.520,,정량한계미만,,,7.4,정량한계미만,0.086,,14.7,,2200.0,23.2,3.202,5.1,0.134,,
2015-08-24,94902,2015,8,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.0,,,,,3.7,,7.4,,,,,,,,,3.6,2.696,0.088,428.0,10,,,,,,,0.093,,,2.083,,,,,7.6,정량한계미만,0.079,,4.8,,40.0,27.1,2.725,4.4,0.099,,
2015-08-31,101024,2015,8,5회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.0,,,,,6.5,,7.0,,,,,,,,,6.2,2.621,0.073,395.0,7,,,,,,,0.246,,,1.771,,,,,7.4,정량한계미만,0.055,,4.0,,43.0,26.2,2.746,3.9,0.080,,
2012-09-03,33441,2012,9,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,0.6,,,,,6.3,,5.8,,,,,,,,,9.1,2.365,0.084,160.0,285,,,,,,,0.070,,,2.235,,,,,7.6,정량한계미만,0.071,,7.7,,2100.0,25.4,2.603,3.8,0.119,,
2013-09-02,34335,2013,9,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.7,,,,,41.0,,7.2,,,,,,,,,9.4,2.227,0.042,264.0,1,,,,,,,0.023,,,1.613,,,,,8.5,정량한계미만,0.025,,7.4,,5.0,29.3,2.757,5.0,0.092,,
2014-09-01,35119,2014,9,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.8,,,,,16.2,,7.2,,,,,,,,,9.3,3.024,0.072,185.0,79,,,,,,,0.034,,,2.560,,,,,7.7,정량한계미만,0.065,,8.0,,475.0,23.6,3.194,4.8,0.104,,
2015-09-07,35505,2015,9,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.6,,,,,12.4,,7.8,,,,,,,,,7.0,2.552,0.060,339.0,48,,,,,,,0.116,,,1.566,,,,,7.6,정량한계미만,0.053,,9.2,,55.0,25.3,2.761,4.3,0.075,,
2012-09-10,61633,2012,9,2회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.8,,,,,13.0,,5.1,,,,,,,,,8.5,2.332,0.068,187.0,1065,,,,,,,0.059,,,2.075,,,,,7.6,정량한계미만,0.063,,32.0,,3175.0,25.1,2.609,3.7,0.109,,
2013-09-09,61914,2013,9,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.7,,정량한계미만,,,20.8,정량한계미만,6.6,,,정량한계미만,,,,,,7.8,2.416,0.062,294.0,2,,,,,정량한계미만,,0.041,,,1.830,,정량한계미만,,,7.7,정량한계미만,0.043,,8.2,,11.0,26.8,2.638,4.8,0.078,,
2014-09-11,62249,2014,9,2회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.0,,,,,7.1,,7.4,,,,,,,,,8.7,3.3,0.068,275.0,1,,,,,,,0.075,,,2.740,,,,,7.5,정량한계미만,0.047,,4.0,,45.0,24.8,3.484,5.3,0.080,,
2015-09-14,62268,2015,9,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,2.4,,정량한계미만,,,24.5,정량한계미만,7.6,,,정량한계미만,,,,,,7.8,2.493,0.042,384.0,2,,,,,정량한계미만,,0.049,,,1.891,,정량한계미만,,,7.9,정량한계미만,0.020,,7.4,,115.0,24.2,2.711,4.7,0.053,,
2012-09-21,79966,2012,9,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,0.9,,,,,1.7,,8.4,,,,,,,,,8.7,2.171,0.091,127.0,895,,,,,,,0.127,,,1.525,,,,,7.4,정량한계미만,0.080,,73.0,,8600.0,21.1,2.55,5.7,0.162,,
2013-09-16,80526,2013,9,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.8,,,,,62.3,,8.1,,,,,,,,,11.6,2.611,0.027,376.0,63,,,,,,,0.009,,,2.102,,,,,9.1,정량한계미만,정량한계미만,,14.0,,263.0,28.0,2.674,6.1,0.086,,
2014-09-15,80871,2014,9,3회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,2.7,,정량한계미만,,,11.7,정량한계미만,7.3,,,정량한계미만,,,,,,8.7,3.29,0.051,285.0,1,,,,,정량한계미만,,0.044,,,2.650,,정량한계미만,,,7.4,정량한계미만,0.034,,3.8,,2.0,24.6,3.383,5.3,0.074,,
2015-09-21,80909,2015,9,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.5,,,,,40.0,,8.8,,,,,,,,,7.5,2.512,0.031,397.0,1,,,,,,,0.032,,,1.613,,,,,7.9,정량한계미만,0.015,,8.8,,11.0,23.5,2.79,5.1,0.055,,
2012-09-24,95285,2012,9,4회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,,정량한계미만,,,1.1,,정량한계미만,,,4.3,정량한계미만,7.1,,,정량한계미만,,,,,,9.0,2.398,0.097,153.0,106,,,,,정량한계미만,,0.161,,,2.001,,정량한계미만,,,7.5,정량한계미만,0.080,,24.0,,440.0,23.8,2.718,5.2,0.136,,
2013-09-23,95377,2013,9,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.6,,,,,58.2,,7.5,,,,,,,,,10.7,1.6,0.019,268.0,13,,,,,,,0.037,,,1.143,,,,,9.2,정량한계미만,정량한계미만,,10.6,,32.0,26.9,1.99,4.1,0.060,,
2014-09-22,95622,2014,9,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.2,,,,,18.6,,7.6,,,,,,,,,9.1,3.329,0.036,310.0,2,,,,,,,0.015,,,2.610,,,,,7.5,정량한계미만,0.021,,5.0,,3.0,23.9,3.344,5.4,0.062,,
2015-09-30,95696,2015,9,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.9,,,,,23.0,,8.3,,,,,,,,,10.3,2.164,0.030,384.0,1,,,,,,,0.028,,,1.480,,,,,8.6,정량한계미만,0.009,,6.4,,5.0,23.3,2.311,4.6,0.070,,
2013-09-30,101070,2013,9,5회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.8,,,,,59.7,,7.5,,,,,,,,,9.0,1.964,0.024,310.0,67,,,,,,,0.066,,,1.454,,,,,8.6,정량한계미만,0.007,,15.4,,950.0,25.2,2.377,4.5,0.093,,
