 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2013-04-09,13617,2013,4,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.2,,,,,19.2,,4.8,,,,,,,,,11.1,2.298,0.007,202.0,24,,,,,,,0.141,,,2.033,,,,,8.5,0.000,0.003,,7.4,,44.0,12.0,2.532,3.1,0.019,,
2014-04-08,14427,2014,4,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.7,,,,,16.0,,4.6,,,,,,,,,10.1,2.757,0.020,239.0,0,,,,,,,0.183,,,2.441,,,,,8.2,0.000,0.008,,3.6,,4.0,17.0,2.783,2.3,0.031,,
2015-04-07,15443,2015,4,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,14.4,,4.8,,,,,,,,,11.5,2.353,0.009,206.0,,,,,,,,0.100,,,2.028,,,,,8.0,,0.007,,2.8,,,12.0,2.401,,0.017,,
2015-04-14,54259,2015,4,2회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.9,,,,,9.7,,4.8,,,,,,,,,11.1,2.169,0.012,214.0,0,,,,,,,0.064,,,1.888,,,,,7.8,0.000,0.005,,4.4,,40.0,13.0,2.175,2.1,0.013,,
2015-04-21,73161,2015,4,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,10.0,,4.0,,,,,,,,,9.7,2.182,0.010,209.0,,,,,,,,0.110,,,1.843,,,,,8.4,,0.006,,2.4,,,14.0,2.245,,0.020,,
2015-04-28,89830,2015,4,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,12.8,,5.0,,,,,,,,,9.7,1.888,0.008,212.0,,,,,,,,0.115,,,1.698,,,,,8.6,,0.003,,1.6,,,19.0,1.942,,0.016,,
2011-05-16,16073,2011,5,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,0.9,,,,,8.1,,4.6,,,,,,,,,7.5,2.713,0.027,187.0,38,,,,,,,0.033,,,2.648,,,,,8.3,0.000,0.018,,47.4,,310.0,17.0,2.777,2.6,0.056,,
2012-05-09,16892,2012,5,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.8,,,,,14.6,,5.0,,,,,,,,,10.3,2.008,0.017,164.0,0,,,,,,,0.058,,,1.991,,,,,9.1,0.000,0.000,,3.8,,10.0,22.0,2.1,1.8,0.020,,
2013-05-14,17504,2013,5,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.9,,,,,5.3,,4.0,,,,,,,,,9.8,1.603,0.006,184.0,0,,,,,,,0.042,,,1.417,,,,,8.9,0.000,0.001,,3.4,,0.0,23.0,1.673,2.2,0.011,,
2014-05-13,18446,2014,5,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.6,,,,,5.9,,5.8,,,,,,,,,8.5,2.071,0.013,219.0,26,,,,,,,0.526,,,1.948,,,,,8.2,0.000,0.007,,9.4,,30.0,21.0,2.124,2.6,0.029,,
