,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필
2020-07-09,양평,25.6,8.1,258.0,7.3,3.4,2.5,1.9,0.007,10.4
2020-07-10,양평,25.1,7.8,260.0,7.4,3.4,2.4,1.92,0.007,8.1
2020-07-11,양평,25.2,7.8,261.0,10.4,4.4,2.2,1.864,0.013,7.4
2020-07-12,양평,24.4,7.6,263.0,10.3,7.0,2.2,1.844,0.013,7.2
2020-07-13,양평,23.1,7.7,264.0,11.9,4.1,2.0,1.925,0.014,5.8
2020-07-14,양평,19.5,7.7,250.0,12.4,11.7,2.2,1.828,0.027,3.9
2020-07-15,양평,19.2,7.7,239.0,12.8,9.0,2.5,1.66,0.042,4.0
2020-07-16,양평,21.9,7.6,218.0,12.3,7.2,3.0,2.02,0.055,3.6
2020-07-17,양평,23.5,7.4,203.0,11.2,7.2,3.3,2.225,0.06,4.3
2020-07-18,양평,24.5,7.4,196.0,10.1,11.8,3.4,2.473,0.058,6.1
2020-07-19,양평,23.9,7.3,209.0,9.0,11.6,3.1,2.538,0.051,5.3
2020-07-20,양평,23.7,7.4,226.0,9.0,7.1,2.7,2.575,0.047,3.8
2020-07-21,양평,23.9,7.5,241.0,8.5,6.0,2.6,2.473,0.043,2.8
2020-07-22,양평,23.6,7.5,248.0,7.5,8.6,2.5,2.389,0.033,3.1
2020-07-23,양평,,,,,,,,,
2020-07-24,양평,,,,,,,,,
2020-07-25,양평,,,,,,,,,
2020-07-26,양평,,,,,,,,,
2020-07-27,양평,,,,,,,,,
2020-07-28,양평,,,,,,,,,
2020-07-29,양평,22.0,7.3,186.0,7.3,15.4,2.7,2.62,0.066,2.1
2020-07-30,양평,,,,,,,,,
2020-07-31,양평,,,,,,,,,
2020-08-01,양평,,,,,,,,,
2020-08-02,양평,,,,,,,,,
2020-08-03,양평,,,,,,,,,
2020-08-04,양평,,,,,,,,,
2020-08-05,양평,,,,,,,,,
2020-08-06,양평,,,,,,,,,
2020-08-07,양평,,,,,,,,,
2020-08-08,양평,,,,,,,,,
2020-08-09,양평,,,,,,,,,
2020-08-10,양평,,,,,,,,,
2020-08-11,양평,,,,,,,,,
2020-08-12,양평,,,,,,,,,
2020-08-13,양평,,,,,,,,,
2020-08-14,양평,,,,,,,,,
2020-08-15,양평,,,,,,,,,
2020-08-16,양평,,,,,,,,,
2020-08-17,양평,,,,,,,,,
2020-08-18,양평,,,,,,,,,
2020-08-19,양평,,,,,,,,,
2020-08-20,양평,24.8,7.4,190.0,8.1,,2.2,2.632,0.025,7.5
2020-08-21,양평,,,,,,,,,
2020-08-22,양평,,,,,,,,,
2020-08-23,양평,,,,,,,,,
2020-08-24,양평,,,,,,,,,
2020-08-25,양평,,,,,,,,,
2020-08-26,양평,,,,,,,,,
2020-08-27,양평,,,,,,,,,
2020-08-28,양평,,,,,,,,,
2020-08-29,양평,24.8,7.4,190.0,7.3,39.4,2.6,2.285,0.048,8.3
2020-08-30,양평,24.8,7.0,125.0,6.7,76.3,3.1,1.555,0.089,4.8
2020-08-31,양평,24.9,7.0,131.0,6.9,44.1,2.9,1.873,0.088,4.6
2020-09-01,양평,25.1,7.0,141.0,6.8,34.6,2.9,2.171,0.094,3.9
2020-09-02,양평,23.2,7.3,155.0,7.6,36.8,2.5,2.37,0.063,4.3
2020-09-03,양평,,,,,,,,,
2020-09-04,양평,,,,,,,,,
2020-09-05,양평,,,,,,,,,
2020-09-06,양평,,,,,,,,,
2020-09-07,양평,,,,,,,,,
2020-09-08,양평,,,,,,,,,
2020-09-09,양평,20.9,7.3,146.0,8.1,22.0,2.2,2.055,0.049,1.8
2020-09-10,양평,21.1,7.3,146.0,7.9,23.4,2.2,1.991,0.049,1.8
2020-09-11,양평,21.3,7.2,156.0,7.7,,2.3,1.948,0.052,2.6
2020-09-12,양평,20.0,7.1,160.0,,,2.3,2.123,0.056,2.4
2020-09-13,양평,,,,,,,,,
2020-09-14,양평,,,,,,,,,
2020-09-15,양평,22.1,7.3,194.0,7.2,11.0,2.4,2.604,0.049,4.3
2020-09-16,양평,22.7,7.4,201.0,7.1,9.6,2.4,2.711,0.04,5.3
2020-09-17,양평,22.5,7.4,202.0,6.3,9.0,2.3,2.759,0.036,5.0
2020-09-18,양평,22.4,7.5,210.0,,9.0,2.3,2.784,0.032,8.3
2020-09-19,양평,22.5,7.6,222.0,,8.4,2.4,2.885,0.026,9.8
2020-09-20,양평,22.0,7.7,,,7.4,2.4,2.882,0.021,10.9
2020-09-21,양평,21.6,7.8,,,8.0,2.4,2.873,0.021,11.8
2020-09-22,양평,21.3,7.8,,,8.6,2.5,2.821,0.018,11.2
2020-09-23,양평,21.0,7.9,237.0,9.9,6.9,2.5,2.837,0.017,13.4
2020-09-24,양평,21.0,7.9,241.0,9.7,6.7,2.4,2.863,0.015,12.4
2020-09-25,양평,20.8,8.0,243.0,9.9,7.3,2.5,2.776,0.016,14.3
2020-09-26,양평,20.8,8.1,243.0,9.2,6.5,2.5,2.721,0.011,16.0
2020-09-27,양평,21.0,8.1,245.0,8.7,6.4,2.4,2.727,0.007,15.5
2020-09-28,양평,21.3,8.3,245.0,9.3,5.9,2.4,2.701,0.005,16.3
2020-09-29,양평,21.2,8.4,248.0,10.6,7.8,2.6,2.671,ND,15.3
2020-09-30,양평,21.4,8.4,252.0,11.3,7.4,2.6,2.521,,17.7
2020-10-01,양평,21.5,8.4,252.0,10.9,7.0,2.5,2.575,,16.8
2020-10-02,양평,21.5,8.3,253.0,9.7,6.1,2.5,2.612,,13.3
2020-10-03,양평,21.5,8.3,250.0,8.4,5.2,2.4,2.623,,11.0
2020-10-04,양평,21.2,8.1,251.0,,6.6,2.4,2.582,,10.1
2020-10-05,양평,20.4,8.1,265.0,,7.5,2.5,2.694,,10.5
2020-10-06,양평,20.2,8.2,273.0,,5.3,2.5,2.926,,11.0
2020-10-07,양평,19.8,8.2,270.0,,5.0,2.7,,,13.2
2020-10-08,양평,19.3,8.2,267.0,10.4,3.9,2.8,,0.013,11.7
2020-10-09,양평,19.2,8.3,279.0,10.9,5.2,2.7,,0.007,13.1
2020-10-10,양평,19.1,8.4,278.0,11.2,4.8,2.6,,0.003,15.8
2020-10-11,양평,18.9,8.5,267.0,11.3,6.2,2.6,,ND,19.1
2020-10-12,양평,18.6,8.5,268.0,10.8,4.8,2.6,,0.006,16.4
2020-10-13,양평,18.3,8.5,286.0,10.6,4.6,,,0.015,12.2
2020-10-14,양평,18.0,8.5,276.0,10.4,6.5,,,,13.4
2020-10-15,양평,17.6,8.4,276.0,9.7,6.0,2.6,,0.015,14.5
2020-10-16,양평,17.2,8.5,276.0,8.7,7.0,2.5,,0.019,15.4
2020-10-17,양평,17.1,8.4,282.0,7.6,7.3,2.5,,0.017,11.5
2020-10-18,양평,16.8,8.4,281.0,8.2,7.4,2.4,,0.011,12.2
2020-10-19,양평,16.7,8.3,285.0,9.5,6.8,2.4,,0.005,10.7
2020-10-20,양평,16.6,8.3,286.0,9.4,7.0,2.5,,0.006,10.3
2020-10-21,양평,16.4,8.3,287.0,9.3,5.5,2.4,,ND,11.0
2020-10-22,양평,16.2,8.2,286.0,9.3,7.8,2.4,,0.003,9.4
2020-10-23,양평,15.6,8.2,284.0,9.4,8.0,2.4,,0.012,6.9
2020-10-24,양평,14.7,8.0,286.0,9.4,17.9,2.5,,0.015,7.4
2020-10-25,양평,14.6,8.1,282.0,9.5,6.0,2.5,,0.01,6.5
2020-10-26,양평,14.5,8.1,283.0,9.7,4.1,2.5,,0.011,6.3
2020-10-27,양평,14.3,8.1,285.0,9.5,3.7,2.5,,0.012,4.8
2020-10-28,양평,14.4,8.2,282.0,9.5,4.2,2.5,,0.015,4.8
2020-10-29,양평,13.9,8.3,280.0,9.3,3.2,2.5,,0.009,5.0
2020-10-30,양평,14.1,8.4,286.0,9.1,2.9,2.5,2.86,0.007,6.4
2020-10-31,양평,14.1,8.4,287.0,9.1,3.5,2.5,2.912,0.006,6.8
2020-11-01,양평,13.9,8.2,288.0,8.7,3.0,2.5,2.975,0.008,5.9
2020-11-02,양평,13.8,8.2,280.0,8.5,4.9,2.5,2.938,0.016,4.4
2020-11-03,양평,12.9,8.2,287.0,8.5,12.8,2.6,2.916,,5.1
2020-11-04,양평,12.5,8.2,300.0,9.0,4.1,2.5,2.915,0.01,4.1
2020-11-05,양평,12.4,8.1,302.0,9.4,2.3,2.5,,0.007,4.8
2020-11-06,양평,12.4,8.1,299.0,10.4,2.1,2.6,2.762,0.014,5.2
2020-11-07,양평,12.3,8.2,293.0,10.2,3.8,2.6,2.744,0.015,5.2
2020-11-08,양평,11.8,8.2,290.0,9.9,7.0,2.5,2.812,0.012,5.1
2020-11-09,양평,11.4,8.3,287.0,9.7,2.4,2.5,2.775,0.007,6.3
2020-11-10,양평,11.6,8.4,292.0,9.4,3.9,2.5,2.846,0.006,7.7
2020-11-11,양평,11.5,8.4,299.0,9.1,2.2,2.5,2.887,0.005,7.0
2020-11-12,양평,11.1,8.5,298.0,8.9,3.4,2.6,2.792,0.006,7.1
2020-11-13,양평,10.6,8.5,304.0,8.7,2.6,2.6,,0.008,6.8
2020-11-14,양평,11.0,8.5,300.0,8.7,2.0,2.6,2.773,0.012,7.7
2020-11-15,양평,11.3,8.4,291.0,8.5,2.3,2.6,2.733,0.012,7.0
2020-11-16,양평,11.2,8.4,285.0,8.5,1.8,2.6,2.652,0.012,5.6
2020-11-17,양평,11.4,8.4,285.0,8.8,2.0,2.6,2.591,0.013,4.1
2020-11-18,양평,12.1,8.2,286.0,8.5,2.0,2.6,2.579,0.013,3.9
2020-11-19,양평,12.6,8.0,283.0,8.1,8.8,2.6,2.551,0.013,4.6
2020-11-20,양평,12.6,7.8,271.0,7.7,11.3,2.6,2.389,,4.9
2020-11-21,양평,12.6,7.4,273.0,7.2,12.5,3.0,2.251,,4.7
2020-11-22,양평,12.1,7.3,260.0,7.0,22.6,3.1,2.201,,5.4
2020-11-23,양평,11.4,7.4,261.0,7.5,11.3,2.8,2.481,,5.4
2020-11-24,양평,11.1,7.4,274.0,7.4,4.7,2.7,2.746,,4.9
2020-11-25,양평,10.4,7.4,286.0,7.6,4.8,2.8,2.953,0.027,4.3
2020-11-26,양평,9.8,7.4,287.0,8.2,4.4,2.7,3.035,0.026,5.0
2020-11-27,양평,9.5,7.5,287.0,8.7,5.4,2.6,2.955,0.025,5.7
2020-11-28,양평,9.2,7.6,288.0,9.0,4.1,2.6,2.87,0.017,6.3
2020-11-29,양평,8.7,7.7,289.0,9.1,2.5,2.6,,0.01,6.8
2020-11-30,양평,8.0,7.7,293.0,9.5,3.1,2.6,,0.008,5.5
2020-12-01,양평,7.4,7.8,288.0,9.8,2.5,2.5,,0.007,6.1
2020-12-02,양평,7.1,7.9,280.0,10.0,2.3,2.5,2.8,0.006,6.4
2020-12-03,양평,6.9,7.8,282.0,10.2,3.3,2.5,2.94,0.009,5.6
2020-12-04,양평,6.5,8.0,276.0,10.4,2.3,2.5,2.926,0.008,7.2
2020-12-05,양평,6.4,8.1,275.0,10.4,2.2,2.4,3.149,0.018,8.1
2020-12-06,양평,6.3,8.1,276.0,10.5,2.0,2.4,3.098,0.018,7.3
2020-12-07,양평,6.2,8.0,273.0,10.6,3.0,2.5,2.976,0.018,7.8
2020-12-08,양평,6.0,8.1,272.0,10.7,2.4,2.4,2.873,,9.9
2020-12-09,양평,6.1,8.1,276.0,10.6,2.5,2.4,3.069,,9.3
2020-12-10,양평,6.3,8.1,278.0,10.8,2.6,2.4,3.08,,8.8
2020-12-11,양평,6.5,8.0,276.0,10.9,2.7,2.4,2.97,0.008,8.7
2020-12-12,양평,6.8,8.0,275.0,10.7,3.5,2.4,2.967,0.007,8.5
2020-12-13,양평,6.5,7.9,273.0,10.3,4.5,2.3,2.913,0.004,9.7
2020-12-14,양평,5.5,7.8,278.0,10.4,4.5,2.4,2.955,,7.5
2020-12-15,양평,4.7,7.8,281.0,10.6,3.9,2.4,2.88,,6.7
2020-12-16,양평,4.1,7.8,283.0,10.7,4.0,2.3,,,5.5
2020-12-17,양평,3.3,7.9,282.0,10.9,3.4,2.3,,,4.0
2020-12-18,양평,3.3,7.8,280.0,11.0,4.4,2.3,,,3.7
2020-12-19,양평,3.0,7.8,282.0,11.1,4.1,2.3,,,3.3
2020-12-20,양평,3.0,7.9,278.0,11.2,3.5,2.2,,,3.1
2020-12-21,양평,2.8,7.8,278.0,11.7,3.3,2.3,,,3.1
2020-12-22,양평,2.8,7.9,279.0,13.2,3.3,2.3,,,
2020-12-23,양평,2.9,7.9,287.0,13.0,2.9,2.2,,,
2020-12-24,양평,3.7,7.8,291.0,12.9,6.8,2.3,,,
2020-12-25,양평,3.8,7.8,294.0,13.0,5.0,2.2,,,
2020-12-26,양평,3.8,7.8,294.0,13.2,3.0,2.2,,,
2020-12-27,양평,4.1,7.8,296.0,13.2,2.9,2.2,,,
2020-12-28,양평,4.4,7.8,298.0,13.0,3.0,2.3,,,
2020-12-29,양평,4.5,7.6,303.0,12.5,4.7,2.3,,,4.3
2020-12-30,양평,3.4,7.7,308.0,12.5,7.3,2.2,,,5.0
2020-12-31,양평,3.3,7.8,301.0,12.3,3.8,2.2,,,4.3
2021-01-01,양평,2.9,7.8,298.0,12.3,3.2,2.2,,0.035,3.5
2021-01-02,양평,2.6,7.7,298.0,12.4,3.5,2.2,,0.036,3.0
2021-01-03,양평,2.1,7.8,295.0,12.6,2.9,2.3,,0.036,2.6
2021-01-04,양평,2.1,7.8,295.0,12.6,3.0,2.3,,0.046,2.6
2021-01-05,양평,1.7,7.8,298.0,12.7,4.3,2.4,3.159,0.047,2.0
2021-01-06,양평,1.4,7.9,295.0,13.1,2.6,2.3,3.091,0.044,1.5
2021-01-07,양평,1.4,7.9,303.0,13.0,2.3,2.3,3.021,0.028,1.8
2021-01-08,양평,0.9,7.9,306.0,13.3,2.3,2.3,3.115,0.026,2.1
2021-01-09,양평,0.8,7.9,302.0,13.4,2.4,2.3,3.106,0.027,2.0
2021-01-10,양평,0.9,7.9,304.0,13.6,2.3,2.3,3.114,0.034,1.9
2021-01-11,양평,0.9,7.9,305.0,13.8,2.1,2.3,,0.035,2.1
2021-01-12,양평,0.8,7.9,308.0,13.9,2.0,2.3,,0.036,2.1
2021-01-13,양평,0.8,7.9,305.0,13.8,2.0,2.2,3.724,0.048,1.9
2021-01-14,양평,0.7,7.9,303.0,13.9,2.0,2.3,3.413,0.054,2.9
2021-01-15,양평,0.7,7.9,306.0,13.8,1.9,2.3,3.408,0.05,3.7
2021-01-16,양평,0.8,7.9,305.0,13.7,1.8,2.3,3.332,0.041,2.4
2021-01-17,양평,0.9,7.9,302.0,13.6,1.8,2.2,3.268,0.039,2.4
2021-01-18,양평,0.9,7.9,298.0,13.4,1.8,2.2,,0.036,2.8
2021-01-19,양평,0.9,7.8,300.0,13.4,1.7,2.4,,0.044,2.8
2021-01-20,양평,1.0,7.8,297.0,13.1,1.7,2.6,3.298,0.052,3.3
2021-01-21,양평,1.1,7.8,298.0,12.8,1.9,2.6,3.388,0.061,4.1
2021-01-22,양평,1.1,7.8,301.0,12.4,2.1,2.7,3.355,0.06,4.6
2021-01-23,양평,1.7,7.8,296.0,12.0,2.2,2.7,,0.057,4.3
2021-01-24,양평,2.6,7.9,293.0,12.0,2.2,2.7,,0.057,4.5
2021-01-25,양평,3.3,7.9,305.0,11.8,2.3,2.7,,0.058,5.2
2021-01-26,양평,3.5,7.8,300.0,11.9,2.5,2.7,,0.057,6.6
2021-01-27,양평,3.7,7.9,294.0,12.3,2.7,2.7,,0.053,7.7
2021-01-28,양평,3.9,7.9,292.0,12.1,2.6,2.7,3.028,0.055,9.1
2021-01-29,양평,3.1,7.9,313.0,13.0,5.9,2.8,3.143,0.06,7.8
2021-01-30,양평,3.2,8.0,293.0,12.7,4.2,2.7,2.992,0.071,9.9
2021-01-31,양평,2.9,8.1,293.0,12.8,3.4,2.7,2.998,0.076,9.8
2021-02-01,양평,3.1,8.0,294.0,12.7,4.3,2.8,3.097,0.076,11.6
2021-02-02,양평,,7.8,,13.1,4.7,2.7,3.35,0.063,9.7
2021-02-03,양평,,,,,2.4,2.7,3.239,0.071,7.8
2021-02-04,양평,2.7,8.0,307.0,13.2,4.0,2.7,3.103,0.071,11.8
2021-02-05,양평,2.4,8.1,304.0,13.5,3.0,2.7,3.154,0.072,11.1
2021-02-06,양평,2.4,8.1,300.0,13.5,2.8,2.6,3.132,0.073,13.0
2021-02-07,양평,3.3,8.0,305.0,13.5,3.3,2.7,3.242,0.073,14.1
2021-02-08,양평,3.1,8.1,310.0,13.5,3.9,2.8,3.233,0.069,19.3
2021-02-09,양평,3.7,8.2,307.0,13.5,3.4,2.9,3.213,0.078,21.0
2021-02-10,양평,3.5,8.3,301.0,13.6,3.3,2.8,3.167,0.077,27.4
2021-02-11,양평,3.9,8.3,307.0,13.6,3.3,2.8,3.189,0.077,25.6
2021-02-12,양평,4.3,8.3,312.0,13.6,3.3,2.8,3.218,0.074,26.3
2021-02-13,양평,4.5,8.4,301.0,13.8,3.6,2.7,3.168,0.075,28.5
2021-02-14,양평,5.0,8.5,302.0,14.0,4.1,2.8,3.213,0.076,36.3
2021-02-15,양평,5.2,8.4,312.0,13.5,12.9,2.9,3.191,0.076,44.8
2021-02-16,양평,4.2,8.5,317.0,13.7,7.5,3.0,3.147,0.078,58.2
2021-02-17,양평,3.2,8.4,321.0,13.6,23.4,2.9,3.297,0.06,52.2
2021-02-18,양평,3.0,8.6,317.0,13.8,7.0,2.8,3.213,0.065,65.0
2021-02-19,양평,3.0,8.7,321.0,15.3,6.1,3.3,3.221,0.087,67.1
2021-02-20,양평,3.3,8.7,322.0,15.6,5.6,3.4,3.154,0.085,69.4
2021-02-21,양평,3.3,8.7,317.0,15.8,5.2,3.3,3.187,0.084,60.9
2021-02-22,양평,4.4,8.6,317.0,15.4,7.0,3.2,3.292,0.081,62.9
2021-02-23,양평,4.5,8.5,325.0,14.8,6.5,3.5,3.328,0.077,70.6
2021-02-24,양평,4.8,8.7,302.0,15.1,5.5,3.4,3.03,0.078,63.2
2021-02-25,양평,,,,,,,,,
2021-02-26,양평,6.0,8.8,304.0,14.8,6.0,3.4,3.032,0.074,48.0
2021-02-27,양평,6.2,8.9,309.0,14.4,7.1,3.4,3.11,0.062,54.3
2021-02-28,양평,6.6,8.9,304.0,14.0,7.3,3.2,3.192,,61.9
2021-03-01,양평,6.8,8.8,305.0,13.1,11.6,3.1,3.161,,63.8
2021-03-02,양평,6.9,8.5,297.0,12.2,23.7,3.4,2.729,,46.9
2021-03-03,양평,6.5,7.9,258.0,11.4,56.8,4.7,,0.043,27.3
2021-03-04,양평,6.8,8.2,252.0,11.7,22.0,3.8,2.141,0.039,37.5
2021-03-05,양평,7.0,7.8,274.0,10.9,29.8,4.1,2.269,0.055,23.4
2021-03-06,양평,7.1,7.7,274.0,10.7,26.2,4.1,2.534,0.058,23.3
2021-03-07,양평,7.6,8.0,283.0,11.4,17.5,4.0,2.816,0.051,36.5
2021-03-08,양평,8.4,8.5,281.0,12.6,12.5,3.9,2.842,0.043,61.2
2021-03-09,양평,8.6,8.8,269.0,13.9,13.1,4.0,2.831,0.047,76.0
2021-03-10,양평,9.1,9.0,272.0,14.6,10.5,3.9,2.902,0.042,84.1
2021-03-11,양평,9.9,9.1,270.0,14.4,11.0,,2.912,0.035,87.8
2021-03-12,양평,9.4,9.0,270.0,13.7,11.3,,2.934,0.036,86.3
2021-03-13,양평,10.0,8.9,268.0,13.3,11.5,3.6,2.972,0.034,69.6
2021-03-14,양평,10.0,9.0,266.0,13.2,11.6,3.5,2.998,0.03,65.0
2021-03-15,양평,10.6,8.9,265.0,12.7,13.1,3.2,3.045,0.024,51.4
2021-03-16,양평,11.0,8.4,266.0,,39.0,,,,31.3
2021-03-17,양평,11.6,8.7,263.0,,9.6,,,,29.6
2021-03-18,양평,11.5,8.7,266.0,12.6,9.6,,,,31.7
2021-03-19,양평,12.1,8.7,270.0,12.3,10.2,,,,30.3
2021-03-20,양평,11.9,8.7,276.0,11.9,9.4,3.4,2.682,0.028,34.4
2021-03-21,양평,11.5,8.4,282.0,11.0,19.4,3.2,2.903,0.027,30.5
2021-03-22,양평,11.5,8.4,283.0,10.9,14.3,3.0,2.977,0.018,31.3
2021-03-23,양평,11.8,8.6,282.0,11.2,11.6,3.1,2.831,0.016,36.6
2021-03-24,양평,11.6,8.6,285.0,12.0,9.0,3.2,2.737,0.018,40.9
2021-03-25,양평,11.8,8.6,285.0,12.3,8.1,3.3,2.74,0.016,38.7
2021-03-26,양평,12.7,8.6,287.0,12.5,7.7,3.6,2.678,0.027,40.1
2021-03-27,양평,12.6,8.5,289.0,12.2,11.6,3.6,2.637,0.025,39.0
2021-03-28,양평,11.9,8.1,287.0,10.8,13.7,3.1,2.858,0.02,30.8
2021-03-29,양평,12.0,8.1,277.0,10.8,15.0,2.9,2.914,0.016,28.8
2021-03-30,양평,12.4,8.4,284.0,11.0,10.5,3.2,2.676,0.023,34.6
2021-03-31,양평,13.0,8.4,295.0,11.7,7.0,3.2,2.775,0.021,42.5
2021-04-01,양평,13.7,8.3,286.0,11.9,10.7,3.2,2.814,0.016,41.2
2021-04-02,양평,14.0,8.4,280.0,11.5,10.9,3.4,2.725,0.016,35.5
2021-04-03,양평,14.1,8.2,294.0,10.8,15.6,3.3,2.66,0.024,29.7
2021-04-04,양평,14.1,8.2,291.0,10.4,15.8,3.1,2.747,0.019,30.5
2021-04-05,양평,13.3,7.8,250.0,9.3,22.5,3.2,2.577,0.024,21.3
2021-04-06,양평,13.5,8.1,244.0,10.1,14.2,3.1,2.497,0.027,25.2
2021-04-07,양평,13.9,7.9,244.0,10.1,15.5,3.0,2.886,0.03,24.5
2021-04-08,양평,13.8,7.9,231.0,10.3,18.3,2.8,2.837,0.021,22.5
2021-04-09,양평,,,,,,3.0,2.754,0.021,44.3
2021-04-10,양평,,,,,,3.0,2.745,0.022,50.4
2021-04-11,양평,,,,,,2.8,2.806,0.018,43.9
2021-04-12,양평,,,,,,2.7,2.753,0.014,36.9
2021-04-13,양평,,,,,,2.7,2.684,0.017,25.6
2021-04-14,양평,13.9,8.1,246.0,10.8,13.0,2.5,2.735,0.009,26.9
2021-04-15,양평,14.2,8.4,249.0,11.2,7.7,3.1,,,30.6
2021-04-16,양평,13.4,8.3,247.0,11.2,8.1,2.7,2.423,0.017,33.4
2021-04-17,양평,13.1,8.3,247.0,11.2,8.9,2.6,2.463,0.009,30.4
2021-04-18,양평,13.7,8.4,250.0,11.6,8.9,2.6,2.589,0.003,33.1
2021-04-19,양평,13.9,8.5,252.0,12.0,8.6,2.6,2.548,0.004,37.7
2021-04-20,양평,14.3,8.7,256.0,13.0,7.5,2.9,2.525,0.007,37.1
2021-04-21,양평,15.2,8.8,260.0,13.6,7.4,3.1,2.466,0.015,31.8
2021-04-22,양평,17.1,8.7,254.0,13.3,8.0,3.1,2.507,0.014,30.8
2021-04-23,양평,16.6,8.7,259.0,13.0,8.5,4.2,2.515,0.017,33.1
2021-04-24,양평,16.1,9.0,263.0,12.6,6.5,,2.549,,31.5
2021-04-25,양평,17.1,9.2,262.0,12.7,7.1,,2.527,,27.4
2021-04-26,양평,17.5,9.2,265.0,12.1,7.0,,2.435,,25.7
2021-04-27,양평,17.6,9.2,270.0,12.0,6.6,3.0,2.289,0.01,32.7
2021-04-28,양평,17.7,8.8,276.0,12.3,7.8,3.2,2.264,0.013,34.3
2021-04-29,양평,17.9,8.8,271.0,12.6,7.7,3.6,2.07,0.025,43.2
2021-04-30,양평,17.6,8.6,276.0,11.5,9.3,3.3,1.998,0.02,40.8
2021-05-01,양평,16.7,8.3,275.0,10.4,11.2,3.1,1.964,0.025,42.3
2021-05-02,양평,16.6,8.2,271.0,10.4,10.9,2.9,2.123,0.014,38.7
2021-05-03,양평,16.0,8.2,277.0,11.0,9.9,3.1,2.147,0.014,47.1
2021-05-04,양평,16.0,8.4,263.0,12.2,11.9,3.2,2.053,0.016,63.0
2021-05-05,양평,16.3,7.8,259.0,11.0,37.9,3.1,2.206,0.015,45.3
2021-05-06,양평,16.4,8.1,265.0,12.0,11.1,3.1,2.112,0.009,50.0
2021-05-07,양평,16.3,8.2,270.0,11.3,20.0,3.0,2.091,ND,48.2
2021-05-08,양평,16.9,8.1,267.0,11.3,16.2,3.0,2.191,ND,53.9
2021-05-09,양평,16.4,7.9,260.0,,18.5,,2.133,ND,46.5
2021-05-10,양평,,,,,,,,,
2021-05-11,양평,16.8,8.3,266.0,10.7,9.5,,,,39.0
2021-05-12,양평,17.4,7.9,265.0,9.4,9.1,,,,28.3
2021-05-13,양평,18.6,7.7,260.0,9.0,9.8,,2.082,0.012,26.2
2021-05-14,양평,20.0,7.9,253.0,9.0,10.5,,2.061,0.007,26.9
2021-05-15,양평,20.0,7.8,264.0,8.3,10.6,,2.059,,26.2
2021-05-16,양평,19.3,7.6,256.0,7.5,9.5,,2.057,,24.8
2021-05-17,양평,18.7,7.2,247.0,7.2,13.1,,1.961,,13.9
2021-05-18,양평,17.4,7.2,217.0,7.9,17.5,2.8,1.977,0.029,10.0
2021-05-19,양평,18.2,7.0,210.0,6.9,12.3,2.9,2.356,0.019,8.1
2021-05-20,양평,17.7,6.9,209.0,7.1,10.9,2.9,2.361,0.026,6.8
2021-05-21,양평,18.1,7.0,215.0,8.5,8.1,2.7,2.346,0.021,8.9
2021-05-22,양평,18.7,6.8,214.0,8.1,10.3,2.5,2.429,0.019,7.7
2021-05-23,양평,19.0,6.9,219.0,8.6,9.0,2.5,2.53,0.016,9.0
2021-05-24,양평,19.3,6.9,221.0,8.8,10.3,2.4,2.583,0.014,10.1
2021-05-25,양평,19.0,6.9,224.0,8.4,11.9,2.5,2.545,0.009,11.6
2021-05-26,양평,19.2,6.9,231.0,7.5,9.0,2.6,2.554,0.014,8.0
2021-05-27,양평,18.6,6.8,233.0,7.5,9.1,2.4,2.581,0.012,7.3
2021-05-28,양평,17.9,6.9,236.0,7.9,10.1,2.3,2.437,0.013,6.2
2021-05-29,양평,17.3,7.0,236.0,7.9,10.9,2.2,2.343,0.012,5.1
2021-05-30,양평,17.5,6.9,236.0,8.1,16.8,2.4,2.304,0.028,4.7
2021-05-31,양평,17.7,6.9,231.0,8.1,13.1,2.4,2.294,0.02,4.8
2021-06-01,양평,18.5,6.9,235.0,8.1,15.0,2.4,2.415,0.029,
2021-06-02,양평,19.6,6.8,224.0,7.5,23.2,2.5,2.338,0.046,
2021-06-03,양평,20.1,6.8,227.0,7.2,14.4,2.5,2.494,0.035,
2021-06-04,양평,20.2,6.8,231.0,7.2,11.1,2.5,2.474,,
2021-06-05,양평,20.1,6.9,232.0,,8.3,2.3,2.325,,
2021-06-06,양평,20.0,6.9,235.0,7.4,13.7,2.3,2.325,,
2021-06-07,양평,20.1,6.9,239.0,7.0,9.1,2.3,2.384,,
2021-06-08,양평,19.6,7.0,241.0,7.8,9.8,2.2,2.25,,
2021-06-09,양평,20.5,7.2,240.0,9.0,5.6,2.2,2.157,0.013,
2021-06-10,양평,21.1,7.0,239.0,8.1,7.5,2.1,2.14,,
2021-06-11,양평,21.3,7.3,239.0,8.7,10.3,2.1,2.041,,
2021-06-12,양평,20.9,7.2,,8.7,7.0,2.0,2.078,,
2021-06-13,양평,22.9,7.3,242.0,9.3,11.9,2.2,1.923,,
2021-06-14,양평,23.3,7.4,241.0,9.2,8.2,2.2,1.926,,
2021-06-15,양평,22.8,7.2,245.0,8.4,6.5,2.2,1.888,,9.5
2021-06-16,양평,22.3,7.3,246.0,8.7,11.6,2.1,1.909,,6.1
2021-06-17,양평,21.6,7.2,242.0,8.5,7.7,2.0,1.94,,4.1
