,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필
2012-07-01,도개,,,,,,,,,
2012-07-02,도개,,,,,,,,,
2012-07-03,도개,,,,,,,,,
2012-07-04,도개,,,,,,,,,
2012-07-05,도개,,,,,,,,,
2012-07-06,도개,,,,,,,,,
2012-07-07,도개,,,,,,,,,
2012-07-08,도개,,,,,,,,,
2012-07-09,도개,,,,,,,,,
2012-07-10,도개,,,,,,,,,
2012-07-11,도개,,,,,,,,,
2012-07-12,도개,,,,,,,,,
2012-07-13,도개,,,,,,,,,
2012-07-14,도개,,,,,,,,,
2012-07-15,도개,,,,,,,,,
2012-07-16,도개,,,,,,,,,
2012-07-17,도개,,,,,,,,,
2012-07-18,도개,,,,,,,,,
2012-07-19,도개,,,,,,,,,
2012-07-20,도개,,,,,,,,,
2012-07-21,도개,,,,,,,,,
2012-07-22,도개,,,,,,,,,
2012-07-23,도개,,,,,,,,,
2012-07-24,도개,,,,,,,,,
2012-07-25,도개,,,,,,,,,
2012-07-26,도개,,,,,,,,,
2012-07-27,도개,,,,,,,,,
2012-07-28,도개,,,,,,,,,
2012-07-29,도개,,,,,,,,,
2012-07-30,도개,,,,,,,,,
2012-07-31,도개,,,,,,,,,
2012-08-01,도개,,,,,,,,,
2012-08-02,도개,,,,,,,,,
2012-08-03,도개,,,,,,,,,
2012-08-04,도개,,,,,,,,,
2012-08-05,도개,,,,,,,,,
2012-08-06,도개,,,,,,,,,
2012-08-07,도개,,,,,,,,,
2012-08-08,도개,,,,,,,,,
2012-08-09,도개,,,,,,,,,
2012-08-10,도개,,,,,,,,,
2012-08-11,도개,,,,,,,,,
2012-08-12,도개,,,,,,,,,
2012-08-13,도개,,,,,,,,,
2012-08-14,도개,,,,,,,,,
2012-08-15,도개,,,,,,,,,
2012-08-16,도개,,,,,,,,,
2012-08-17,도개,,,,,,,,,
2012-08-18,도개,,,,,,,,,
2012-08-19,도개,,,,,,,,,
2012-08-20,도개,,,,,,,,,
2012-08-21,도개,,,,,,,,,
2012-08-22,도개,,,,,,,,,
2012-08-23,도개,,,,,,,,,
2012-08-24,도개,,,,,,,,,
2012-08-25,도개,,,,,,,,,
2012-08-26,도개,,,,,,,,,
2012-08-27,도개,,,,,,,,,
2012-08-28,도개,,,,,,,,,
2012-08-29,도개,,,,,,,,,
2012-08-30,도개,,,,,,,,,
2012-08-31,도개,,,,,,,,,
2012-09-01,도개,,,,,,,,,
2012-09-02,도개,,,,,,,,,
2012-09-03,도개,,,,,,,,,
2012-09-04,도개,,,,,,,,,
2012-09-05,도개,,,,,,,,,
2012-09-06,도개,,,,,,,,,
2012-09-07,도개,,,,,,,,,
2012-09-08,도개,,,,,,,,,
2012-09-09,도개,,,,,,,,,
2012-09-10,도개,,,,,,,,,
2012-09-11,도개,,,,,,,,,
2012-09-12,도개,,,,,,,,,
2012-09-13,도개,,,,,,,,,
2012-09-14,도개,,,,,,,,,
2012-09-15,도개,,,,,,,,,
2012-09-16,도개,,,,,,,,,
2012-09-17,도개,,,,,,,,,
2012-09-18,도개,,,,,,,,,
2012-09-19,도개,,,,,,,,,
2012-09-20,도개,,,,,,,,,
2012-09-21,도개,20.6,7.0,129.0,9.6,36.5,4.3,3.093,0.055,2.6
2012-09-22,도개,21.1,7.1,141.0,9.5,22.1,4.0,2.86,0.058,2.8
2012-09-23,도개,21.4,7.2,152.0,9.9,14.1,4.0,2.617,0.093,3.4
2012-09-24,도개,21.3,7.3,161.0,9.7,10.5,3.9,,0.093,4.1
2012-09-25,도개,,,,,,,,,
2012-09-26,도개,,,,,,,,,
2012-09-27,도개,,,,,,,,,
2012-09-28,도개,,,,,,,,,
2012-09-29,도개,21.6,8.1,187.0,9.6,54.1,3.9,2.368,0.038,11.0
2012-09-30,도개,21.5,8.2,188.0,9.8,64.3,3.9,2.364,0.032,13.0
2012-10-01,도개,21.5,8.5,188.0,10.5,8.4,3.7,2.178,0.029,13.9
2012-10-02,도개,21.5,8.6,187.0,11.4,75.2,3.8,2.047,0.022,16.4
2012-10-03,도개,21.3,8.6,188.0,11.7,162.1,3.7,2.103,0.017,14.2
2012-10-04,도개,,,,,,,2.342,0.014,
2012-10-05,도개,21.0,8.7,188.0,12.1,95.6,,2.273,0.017,14.9
2012-10-06,도개,21.0,8.9,187.0,12.3,57.9,,2.184,0.016,15.7
2012-10-07,도개,20.8,8.8,190.0,12.0,14.6,3.2,2.305,0.012,13.1
2012-10-08,도개,20.6,8.8,190.0,12.1,19.0,3.5,2.327,0.013,12.6
2012-10-09,도개,20.3,8.7,191.0,11.5,38.3,3.5,2.29,0.011,12.4
2012-10-10,도개,20.0,8.8,193.0,11.3,40.7,,2.258,0.013,14.6
2012-10-11,도개,19.9,8.8,192.0,11.0,23.0,4.1,2.17,0.014,16.1
2012-10-12,도개,19.7,8.8,191.0,11.1,21.6,4.3,2.243,0.011,15.8
2012-10-13,도개,19.4,8.9,189.0,11.7,21.3,5.1,2.273,0.007,17.3
2012-10-14,도개,19.3,8.8,188.0,11.9,22.1,5.4,2.338,0.004,18.2
2012-10-15,도개,19.3,8.9,190.0,12.9,22.2,5.6,2.294,0.004,19.7
2012-10-16,도개,19.0,8.9,194.0,13.2,20.5,5.7,2.285,,21.7
2012-10-17,도개,18.7,8.9,193.0,12.7,28.0,5.8,2.152,0.005,25.9
2012-10-18,도개,18.2,8.8,194.0,12.0,228.0,5.1,1.939,0.005,26.9
2012-10-19,도개,18.3,8.8,194.0,12.8,330.6,4.8,2.043,0.005,22.8
2012-10-20,도개,18.1,8.7,195.0,12.5,94.4,4.1,1.925,0.007,17.1
2012-10-21,도개,18.5,8.6,191.0,12.2,52.3,3.7,,0.007,10.1
2012-10-22,도개,17.5,8.6,194.0,12.3,72.3,3.7,,0.01,9.0
2012-10-23,도개,16.8,8.4,194.0,11.7,75.5,3.6,2.028,0.005,8.3
2012-10-24,도개,16.6,8.3,197.0,11.1,25.7,3.4,1.725,0.005,5.0
2012-10-25,도개,16.4,8.2,200.0,11.1,18.4,2.9,1.635,0.006,4.4
2012-10-26,도개,16.0,8.1,201.0,11.5,18.4,2.7,1.757,0.009,4.3
2012-10-27,도개,15.8,8.1,202.0,11.6,18.9,2.5,1.806,0.007,5.3
2012-10-28,도개,15.8,8.0,204.0,11.7,19.3,2.7,1.819,0.006,5.5
2012-10-29,도개,15.7,8.0,201.0,11.8,19.1,3.0,1.675,0.007,6.4
2012-10-30,도개,15.3,8.0,189.0,11.6,24.7,3.1,1.721,0.007,8.2
2012-10-31,도개,,,,,,,,,
2012-11-01,도개,14.4,8.0,171.0,10.9,27.7,3.7,,0.007,8.2
2012-11-02,도개,13.9,7.9,172.0,11.0,19.1,3.9,2.057,0.007,7.6
2012-11-03,도개,13.7,7.8,175.0,11.0,19.3,4.0,2.022,0.005,6.9
2012-11-04,도개,13.2,7.6,177.0,11.1,20.7,4.3,2.042,0.005,7.3
2012-11-05,도개,13.3,7.6,177.0,11.3,19.9,4.3,1.885,0.008,7.3
2012-11-06,도개,13.1,7.6,177.0,11.5,29.2,4.3,1.809,0.009,7.9
2012-11-07,도개,12.9,7.6,178.0,11.7,19.8,4.6,1.994,0.008,10.2
2012-11-08,도개,12.7,7.7,177.0,11.9,20.9,4.7,2.082,0.007,12.7
2012-11-09,도개,12.6,7.8,176.0,11.9,20.0,3.8,2.106,0.006,17.5
2012-11-10,도개,12.5,7.8,175.0,11.9,19.1,2.8,2.083,0.005,23.1
2012-11-11,도개,12.3,7.7,175.0,11.8,135.1,3.2,2.102,0.007,22.6
2012-11-12,도개,12.2,7.6,179.0,11.5,241.2,3.4,1.888,0.007,22.0
2012-11-13,도개,12.0,7.6,179.0,10.8,78.7,3.3,1.522,0.006,19.8
2012-11-14,도개,11.3,7.5,177.0,10.1,22.3,3.3,1.961,0.007,18.2
2012-11-15,도개,10.9,7.7,174.0,10.1,25.6,3.1,,0.008,19.7
2012-11-16,도개,10.6,8.0,172.0,10.8,22.1,3.0,2.439,0.011,23.4
2012-11-17,도개,10.7,8.1,173.0,11.0,57.0,3.6,2.147,0.012,28.2
2012-11-18,도개,10.5,8.1,174.0,10.9,252.6,3.6,2.155,0.012,28.4
2012-11-19,도개,9.9,7.9,176.0,11.4,201.9,3.8,2.292,0.012,26.3
2012-11-20,도개,9.5,7.7,181.0,12.3,29.5,4.2,2.366,,21.3
2012-11-21,도개,9.2,7.6,184.0,12.4,13.2,3.3,2.402,0.012,21.5
2012-11-22,도개,9.1,7.6,185.0,12.7,10.5,2.4,2.386,0.01,21.9
2012-11-23,도개,9.1,7.7,187.0,13.1,9.8,2.4,2.332,0.01,23.1
2012-11-24,도개,9.0,7.8,189.0,13.4,,2.5,2.396,0.01,26.1
2012-11-25,도개,8.7,7.9,187.0,13.5,,2.9,,0.011,30.3
2012-11-26,도개,8.6,8.0,182.0,12.4,,3.1,,0.012,29.0
2012-11-27,도개,8.4,8.0,178.0,11.0,,3.2,2.352,0.011,25.5
2012-11-28,도개,8.0,8.0,175.0,,,3.0,2.317,0.011,24.6
2012-11-29,도개,7.6,8.1,174.0,,,2.9,2.265,0.011,22.9
2012-11-30,도개,7.2,8.1,174.0,12.8,,2.8,2.322,0.01,19.6
2012-12-01,도개,6.9,8.2,176.0,13.1,,2.9,2.347,0.009,19.9
2012-12-02,도개,6.6,8.2,178.0,13.3,,2.8,2.32,0.009,22.2
2012-12-03,도개,6.4,8.1,179.0,13.3,,2.7,2.498,0.008,22.4
2012-12-04,도개,6.1,8.1,182.0,13.2,6.3,2.6,2.5,0.009,22.2
2012-12-05,도개,5.7,8.0,182.0,13.1,5.1,2.6,2.546,0.009,23.1
2012-12-06,도개,5.3,7.9,182.0,13.1,5.5,2.7,2.579,0.009,21.7
2012-12-07,도개,4.5,7.9,183.0,13.3,5.4,2.7,,0.008,28.3
2012-12-08,도개,4.3,8.0,184.0,13.5,4.9,2.6,2.601,0.008,31.5
2012-12-09,도개,3.9,8.0,184.0,13.8,5.0,2.7,2.617,0.008,31.9
2012-12-10,도개,3.6,8.0,185.0,14.0,4.7,2.6,2.441,0.008,30.1
2012-12-11,도개,3.4,7.9,187.0,13.9,4.4,2.6,2.363,0.008,25.8
2012-12-12,도개,3.3,7.9,188.0,13.6,4.5,2.6,2.501,0.008,23.8
2012-12-13,도개,3.3,7.9,189.0,13.5,4.3,2.6,2.544,0.009,23.9
2012-12-14,도개,3.2,7.9,189.0,13.3,4.0,2.6,2.515,0.008,27.1
2012-12-15,도개,3.1,7.9,189.0,12.7,3.9,2.5,2.598,0.007,27.8
2012-12-16,도개,3.2,7.9,192.0,11.8,3.9,2.4,2.792,0.008,25.9
2012-12-17,도개,3.3,7.7,192.0,,4.1,2.5,2.777,0.008,22.2
2012-12-18,도개,2.8,7.6,193.0,12.5,4.3,2.4,2.644,,15.0
2012-12-19,도개,2.4,7.5,194.0,11.7,4.5,2.3,2.519,0.005,11.9
2012-12-20,도개,2.2,7.5,197.0,,4.9,2.2,2.514,0.004,10.2
2012-12-21,도개,2.0,7.4,200.0,,5.4,2.2,2.637,0.008,9.7
2012-12-22,도개,1.8,7.4,201.0,13.0,6.3,2.2,2.708,0.005,8.6
2012-12-23,도개,1.6,7.4,200.0,13.1,7.0,2.2,2.653,0.006,8.2
2012-12-24,도개,1.3,7.3,203.0,12.8,7.0,2.2,2.784,0.007,7.6
2012-12-25,도개,1.6,7.2,208.0,,6.7,2.0,2.858,0.007,7.7
2012-12-26,도개,1.8,7.2,209.0,,6.4,2.0,2.768,0.006,7.8
2012-12-27,도개,2.0,7.2,206.0,,8.0,1.9,2.831,0.007,8.0
2012-12-28,도개,2.3,7.2,198.0,11.8,,2.0,2.837,0.009,9.0
2012-12-29,도개,2.4,7.2,204.0,11.5,16.4,2.1,2.902,0.012,10.0
2012-12-30,도개,2.2,7.2,199.0,11.5,11.4,2.0,2.938,0.012,10.6
2012-12-31,도개,2.1,7.2,198.0,11.5,10.2,2.0,2.902,0.011,10.0
2013-01-01,도개,1.9,7.2,197.0,12.3,10.0,1.9,2.927,0.009,9.0
2013-01-02,도개,2.0,7.2,197.0,13.2,6.9,1.9,2.569,0.008,9.1
2013-01-03,도개,1.7,7.2,198.0,13.6,2.0,1.8,2.409,0.007,9.3
2013-01-04,도개,1.4,7.2,200.0,14.0,2.1,1.7,2.593,0.006,8.9
2013-01-05,도개,1.6,7.2,199.0,13.9,2.3,1.8,2.684,0.007,8.4
2013-01-06,도개,1.6,7.2,200.0,13.9,2.2,1.8,2.654,0.006,8.5
2013-01-07,도개,1.4,7.3,201.0,14.0,2.3,1.8,2.726,0.005,8.6
2013-01-08,도개,1.3,7.3,203.0,14.1,4.3,1.8,2.759,0.007,8.6
2013-01-09,도개,1.4,7.3,204.0,14.2,4.2,1.8,2.819,0.009,6.5
2013-01-10,도개,1.3,7.3,205.0,14.3,1.9,1.8,2.808,0.007,4.3
2013-01-11,도개,1.3,7.3,205.0,14.4,1.8,1.8,2.801,0.006,3.8
2013-01-12,도개,1.2,7.3,206.0,14.3,,1.8,2.902,0.005,3.0
2013-01-13,도개,1.1,7.3,207.0,14.3,,1.8,2.957,0.005,3.1
2013-01-14,도개,1.1,7.3,206.0,14.3,5.5,1.8,2.766,0.004,3.1
2013-01-15,도개,1.1,7.3,206.0,14.2,3.2,1.9,2.683,0.012,3.1
2013-01-16,도개,1.1,7.3,210.0,13.6,3.1,1.9,2.718,0.01,3.2
2013-01-17,도개,1.2,7.3,216.0,12.6,7.3,2.0,2.682,0.009,3.2
2013-01-18,도개,1.2,7.4,218.0,12.5,5.2,2.0,2.773,0.008,3.2
2013-01-19,도개,1.2,7.4,219.0,12.5,5.1,2.0,2.823,0.008,3.1
2013-01-20,도개,1.2,7.4,220.0,12.5,5.3,2.0,2.862,0.008,3.2
2013-01-21,도개,1.2,7.4,220.0,12.4,5.7,2.1,2.678,0.009,3.2
2013-01-22,도개,1.2,7.4,219.0,12.3,9.8,2.2,2.65,0.008,3.2
2013-01-23,도개,1.1,7.4,215.0,13.3,6.5,2.3,2.657,0.009,3.1
2013-01-24,도개,0.8,7.4,211.0,14.1,5.4,2.4,2.711,0.01,
2013-01-25,도개,0.8,7.4,210.0,14.2,5.3,2.4,,0.01,
2013-01-26,도개,1.0,7.4,209.0,14.6,5.4,2.3,,0.008,
2013-01-27,도개,1.1,7.4,208.0,14.5,6.0,2.3,,0.009,
2013-01-28,도개,1.2,7.4,209.0,13.8,7.0,2.5,2.633,0.01,
2013-01-29,도개,1.3,7.4,209.0,13.2,9.7,2.6,2.634,0.017,
2013-01-30,도개,1.5,7.4,208.0,13.5,11.7,2.6,2.743,0.023,0.4
2013-01-31,도개,1.7,7.4,207.0,13.2,11.1,2.5,2.768,0.025,0.6
2013-02-01,도개,1.8,7.4,206.0,13.0,10.3,2.6,2.872,0.024,
2013-02-02,도개,1.7,7.4,207.0,12.5,10.2,2.7,2.894,0.028,
2013-02-03,도개,1.2,7.4,209.0,13.0,9.5,2.5,2.932,0.024,
2013-02-04,도개,1.2,7.4,205.0,12.8,20.6,2.6,3.151,0.024,
2013-02-05,도개,1.4,7.5,197.0,12.1,50.1,2.5,3.249,0.022,
2013-02-06,도개,1.7,7.4,188.0,12.7,35.5,2.9,3.109,0.036,
2013-02-07,도개,1.7,7.3,172.0,13.7,41.7,3.7,3.576,0.059,
2013-02-08,도개,1.6,7.3,165.0,13.4,45.8,3.8,3.616,0.069,
2013-02-09,도개,1.7,7.3,160.0,13.2,48.5,3.8,3.969,0.073,
2013-02-10,도개,1.9,7.3,159.0,13.0,45.6,3.6,3.997,0.076,
2013-02-11,도개,2.0,7.2,159.0,13.0,38.9,3.6,3.778,0.073,
2013-02-12,도개,1.8,7.3,161.0,13.0,29.5,3.4,3.436,0.065,
2013-02-13,도개,1.8,7.2,158.0,,24.9,3.1,3.37,0.059,
2013-02-14,도개,2.1,7.2,154.0,,20.7,2.9,3.356,0.05,
2013-02-15,도개,2.3,7.2,158.0,,16.1,2.6,2.868,0.042,
2013-02-16,도개,2.4,7.3,162.0,,13.5,2.6,2.653,0.037,
2013-02-17,도개,2.5,7.3,167.0,,11.9,2.7,2.621,0.033,
2013-02-18,도개,2.5,7.4,171.0,,10.4,2.5,2.88,0.029,
2013-02-19,도개,2.6,7.4,174.0,,9.9,2.4,2.989,0.027,
2013-02-20,도개,2.5,7.5,178.0,,9.4,2.5,3.146,0.025,
2013-02-21,도개,2.5,7.6,181.0,,8.7,,3.259,0.023,
2013-02-22,도개,2.3,7.5,183.0,,7.9,2.3,3.162,0.023,
2013-02-23,도개,2.5,7.4,184.0,10.9,7.5,2.2,3.068,0.022,
2013-02-24,도개,2.5,7.4,185.0,10.9,7.1,2.4,3.097,0.02,
2013-02-25,도개,2.7,7.5,186.0,10.9,,2.6,3.07,0.019,
2013-02-26,도개,2.9,7.5,186.0,10.9,6.6,2.7,3.046,0.017,
2013-02-27,도개,3.3,7.5,188.0,11.0,6.8,2.8,2.811,0.017,
2013-02-28,도개,3.7,7.6,189.0,11.1,22.9,3.0,2.746,0.017,
2013-03-01,도개,4.0,7.7,188.0,10.9,36.4,2.8,2.91,0.016,12.2
2013-03-02,도개,4.2,7.8,188.0,11.0,21.1,2.5,3.01,0.013,15.7
2013-03-03,도개,4.4,8.1,186.0,11.2,46.8,2.4,2.993,0.012,22.0
2013-03-04,도개,4.6,8.3,183.0,11.6,66.5,2.4,2.84,0.011,31.4
2013-03-05,도개,4.9,8.5,181.0,12.2,49.5,2.6,2.652,0.011,35.0
2013-03-06,도개,5.1,8.7,181.0,12.6,15.5,2.8,2.561,0.009,42.7
2013-03-07,도개,5.5,8.8,182.0,13.0,7.8,3.0,2.453,0.008,48.9
2013-03-08,도개,5.8,8.8,183.0,13.2,12.3,3.3,2.666,0.008,48.3
2013-03-09,도개,6.4,8.8,184.0,13.3,13.2,3.3,2.698,0.006,48.9
2013-03-10,도개,6.7,8.8,184.0,13.0,8.7,3.3,2.68,0.006,52.8
2013-03-11,도개,6.5,8.8,185.0,12.9,,3.3,2.552,0.006,55.5
2013-03-12,도개,,,,,,,2.494,,66.5
2013-03-13,도개,,,,,,,2.419,,74.6
2013-03-14,도개,,,,,,3.3,2.316,0.007,60.5
2013-03-15,도개,8.0,9.1,223.0,13.0,3.7,3.3,2.328,0.004,55.8
2013-03-16,도개,8.5,9.1,226.0,12.8,3.6,3.0,2.333,0.004,49.1
2013-03-17,도개,8.7,9.0,228.0,12.4,3.2,2.9,2.33,0.007,39.8
2013-03-18,도개,9.3,8.9,227.0,11.5,3.3,2.9,2.233,0.008,33.4
2013-03-19,도개,10.0,8.7,225.0,10.6,3.0,2.6,2.117,0.008,20.9
2013-03-20,도개,10.2,8.3,228.0,9.4,3.5,2.5,2.188,0.008,18.0
2013-03-21,도개,,,,,,,,,
2013-03-22,도개,10.1,7.9,234.0,10.6,9.3,2.8,2.304,0.011,18.4
2013-03-23,도개,10.9,7.9,231.0,11.3,39.8,3.0,2.371,0.012,17.7
2013-03-24,도개,10.8,8.0,218.0,11.5,28.2,2.9,2.385,0.013,18.8
2013-03-25,도개,10.7,7.9,212.0,11.4,7.6,2.8,2.499,0.012,18.8
2013-03-26,도개,11.2,8.1,207.0,11.1,5.3,2.8,2.458,0.012,19.9
2013-03-27,도개,11.8,8.3,203.0,10.7,4.7,2.9,2.468,0.013,21.1
2013-03-28,도개,11.5,8.4,195.0,10.1,5.2,3.3,2.537,0.013,24.4
2013-03-29,도개,11.5,8.1,191.0,,5.5,3.7,2.418,0.012,25.1
2013-03-30,도개,11.4,8.1,194.0,9.7,5.3,3.8,2.823,0.012,29.5
2013-03-31,도개,11.1,8.0,193.0,9.3,6.0,3.7,3.665,0.011,27.5
2013-04-01,도개,11.1,8.1,194.0,,5.4,3.3,,0.012,24.8
2013-04-02,도개,11.1,8.3,,11.0,5.2,2.9,,0.01,25.4
2013-04-03,도개,11.4,8.8,,11.1,4.6,2.7,2.659,0.009,20.8
2013-04-04,도개,12.1,8.9,,11.0,3.6,2.8,2.679,0.008,20.0
2013-04-05,도개,12.4,9.0,188.0,11.0,3.0,2.7,2.653,0.009,19.9
2013-04-06,도개,12.1,9.0,197.0,10.5,3.2,2.5,2.613,0.007,23.8
2013-04-07,도개,12.0,9.0,205.0,10.1,3.7,2.4,2.528,0.007,23.2
2013-04-08,도개,11.8,8.9,212.0,9.5,3.9,2.4,2.427,0.006,20.8
2013-04-09,도개,11.9,8.8,218.0,9.0,4.7,2.3,2.246,0.005,19.2
2013-04-10,도개,11.7,8.3,228.0,9.3,4.8,2.2,2.28,0.007,18.1
2013-04-11,도개,11.4,8.1,230.0,10.3,4.7,2.5,2.329,0.009,19.6
2013-04-12,도개,11.2,8.1,230.0,9.7,5.8,2.7,2.412,0.007,20.7
2013-04-13,도개,11.5,8.1,228.0,9.5,4.8,2.8,2.437,0.008,21.4
2013-04-14,도개,11.7,8.2,224.0,9.1,4.1,2.8,2.413,0.008,25.8
2013-04-15,도개,11.4,8.3,222.0,8.9,3.4,2.7,2.292,0.008,26.1
2013-04-16,도개,11.8,8.5,220.0,8.9,2.7,2.8,2.205,0.007,25.4
2013-04-17,도개,11.6,8.5,218.0,9.3,2.7,2.9,2.215,0.006,29.8
2013-04-18,도개,11.8,8.7,216.0,9.7,3.1,2.9,2.298,0.006,32.8
2013-04-19,도개,12.7,8.7,215.0,9.7,2.4,2.6,2.35,0.005,26.6
2013-04-20,도개,11.8,8.7,213.0,9.8,2.3,2.7,2.45,0.009,32.8
2013-04-21,도개,11.6,8.5,212.0,9.7,2.5,2.7,2.54,0.009,28.8
2013-04-22,도개,13.3,8.7,207.0,9.9,1.8,2.7,2.535,0.008,30.6
2013-04-23,도개,12.5,8.8,206.0,10.1,1.7,3.0,2.485,0.007,41.0
2013-04-24,도개,12.6,8.7,203.0,9.9,1.9,2.8,2.519,0.006,34.3
2013-04-25,도개,12.8,8.7,207.0,10.8,1.8,2.6,2.528,0.007,26.7
2013-04-26,도개,12.5,8.6,209.0,11.9,2.2,2.5,2.534,0.007,24.5
2013-04-27,도개,13.1,8.5,212.0,12.0,1.9,2.4,2.524,0.006,21.2
2013-04-28,도개,13.5,8.5,215.0,11.9,1.7,,2.526,0.007,21.7
2013-04-29,도개,13.9,8.4,219.0,11.7,1.8,,2.506,0.008,27.2
2013-04-30,도개,14.4,8.4,222.0,11.5,1.9,,2.478,0.009,24.7
2013-05-01,도개,14.5,8.3,222.0,11.5,1.8,2.3,2.437,0.008,22.7
2013-05-02,도개,14.9,8.5,221.0,11.6,1.6,2.1,2.41,0.009,24.1
2013-05-03,도개,15.5,8.5,220.0,11.4,1.5,2.5,2.363,0.008,24.5
2013-05-04,도개,15.8,8.5,217.0,11.4,1.3,2.6,2.359,0.006,22.0
2013-05-05,도개,16.1,8.5,217.0,11.4,1.4,2.8,2.365,0.006,23.1
2013-05-06,도개,16.5,8.5,217.0,11.4,1.5,2.7,2.411,0.005,26.0
2013-05-07,도개,17.5,8.8,214.0,11.5,1.4,2.7,2.355,0.002,26.1
2013-05-08,도개,18.8,8.7,215.0,11.1,1.6,2.6,2.358,0.005,17.7
2013-05-09,도개,18.8,8.8,214.0,11.5,1.5,2.7,2.383,0.004,19.1
2013-05-10,도개,17.7,8.6,212.0,11.3,1.5,2.8,2.314,0.005,26.1
2013-05-11,도개,18.4,8.4,213.0,11.7,1.3,2.8,2.286,0.006,22.4
2013-05-12,도개,19.3,8.1,211.0,11.4,1.3,2.8,2.362,0.008,16.8
2013-05-13,도개,20.9,8.5,210.0,11.3,1.2,2.8,2.362,0.01,18.4
2013-05-14,도개,21.2,8.7,212.0,11.2,1.0,2.7,2.305,0.012,16.6
2013-05-15,도개,21.3,8.8,210.0,10.7,2.0,2.5,2.135,0.013,11.9
2013-05-16,도개,21.3,8.9,213.0,10.0,2.7,2.5,1.843,0.013,10.1
2013-05-17,도개,21.2,8.7,214.0,10.0,2.7,2.5,1.777,0.009,11.9
2013-05-18,도개,21.6,8.8,215.0,10.2,2.5,2.5,1.781,0.009,9.9
2013-05-19,도개,20.7,8.6,218.0,,2.6,2.5,1.803,0.013,11.2
2013-05-20,도개,20.8,8.3,220.0,8.6,2.5,2.6,,,8.6
2013-05-21,도개,21.8,8.1,221.0,8.2,2.8,2.5,,,5.8
2013-05-22,도개,22.3,8.3,225.0,9.1,2.1,2.6,,,6.4
2013-05-23,도개,23.0,8.4,226.0,10.2,2.3,2.5,1.796,,7.6
2013-05-24,도개,24.0,8.5,225.0,10.4,2.5,2.5,1.721,0.022,5.3
2013-05-25,도개,24.3,8.5,227.0,10.5,3.1,,1.784,0.033,6.8
2013-05-26,도개,23.1,8.2,228.0,9.8,3.8,,1.827,0.037,7.1
2013-05-27,도개,22.6,8.0,230.0,9.3,3.7,2.8,1.906,0.034,8.5
2013-05-28,도개,22.3,7.7,228.0,7.4,4.9,2.9,1.935,0.03,5.8
2013-05-29,도개,21.9,7.5,224.0,7.7,7.1,,2.039,0.032,3.8
2013-05-30,도개,22.4,7.5,218.0,8.7,7.5,,1.993,0.028,6.7
2013-05-31,도개,22.3,7.6,216.0,9.2,5.4,3.6,1.906,0.018,8.5
2013-06-01,도개,22.3,7.7,212.0,10.1,4.4,3.8,1.851,0.013,11.0
2013-06-02,도개,22.7,8.0,197.0,11.5,7.4,4.2,2.222,0.024,15.0
2013-06-03,도개,24.3,8.4,191.0,12.2,8.6,4.0,2.256,0.03,16.7
2013-06-04,도개,24.6,8.8,184.0,13.2,5.3,3.5,2.458,0.038,23.0
2013-06-05,도개,25.2,9.2,183.0,,,3.5,2.451,0.035,20.0
2013-06-06,도개,24.8,9.3,185.0,,,3.3,2.246,0.012,19.3
2013-06-07,도개,24.5,9.0,188.0,,,3.2,2.23,0.007,16.7
2013-06-08,도개,26.0,9.0,190.0,,4.7,3.3,2.304,0.016,8.7
2013-06-09,도개,24.8,9.0,195.0,,5.0,3.4,2.14,0.01,16.4
2013-06-10,도개,25.3,9.1,199.0,9.8,5.1,3.6,1.946,0.005,15.2
2013-06-11,도개,24.3,9.0,204.0,9.6,5.6,3.4,2.119,0.003,21.9
2013-06-12,도개,24.2,8.9,195.0,9.7,5.7,3.4,1.895,,25.8
2013-06-13,도개,24.7,8.9,189.0,10.1,5.6,3.4,2.082,,20.7
2013-06-14,도개,25.2,8.9,190.0,10.2,5.7,3.1,2.013,0.009,14.5
2013-06-15,도개,26.0,9.0,190.0,10.6,5.9,3.0,1.793,0.003,16.0
2013-06-16,도개,26.6,9.1,190.0,10.9,5.9,3.2,1.911,0.012,17.7
2013-06-17,도개,25.4,9.2,191.0,11.4,6.7,3.8,1.729,0.041,29.8
2013-06-18,도개,23.9,8.6,191.0,9.3,10.9,3.3,1.708,0.004,29.4
2013-06-19,도개,21.7,7.3,153.0,8.9,112.8,,,0.024,7.1
2013-06-20,도개,21.3,7.1,122.0,10.2,111.9,6.1,,0.067,2.3
2013-06-21,도개,22.3,7.1,127.0,9.1,63.6,,,0.077,2.6
2013-06-22,도개,23.0,7.2,135.0,8.4,41.8,5.5,,0.07,3.3
2013-06-23,도개,23.7,7.4,147.0,8.6,25.8,5.1,3.214,0.071,4.8
2013-06-24,도개,25.1,7.9,156.0,9.3,18.5,,3.052,0.057,9.8
2013-06-25,도개,25.0,8.3,168.0,10.5,12.0,4.4,2.965,0.045,25.5
2013-06-26,도개,24.9,8.6,172.0,11.2,9.3,3.4,2.857,0.037,18.3
2013-06-27,도개,25.3,8.9,177.0,11.7,8.0,,2.832,0.033,11.2
2013-06-28,도개,26.5,9.2,181.0,12.1,6.3,3.7,2.826,0.032,13.7
2013-06-29,도개,28.1,9.4,183.0,13.0,5.4,3.9,2.623,0.029,15.1
