,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2019-01-21,3.0668323,21.473772440989595,0.0,1.0
2019-01-28,3.429887,30.873155625894956,0.0,1.0
2019-02-07,1.6154811,5.030307614617998,0.0,1.0
2019-02-11,2.0494766,7.763836633404006,0.0,1.0
2019-02-18,2.1478245,8.566202559512734,0.0,1.0
2019-02-25,3.0522263,21.162405986832784,0.0,1.0
2019-03-04,2.8461452,17.22126836938301,0.0,1.0
2019-03-11,4.150782,63.483631962834096,0.0,1.0
2019-03-18,4.497612,89.80242680627123,0.0,1.0
2019-03-25,3.4984064,33.06272153928896,2.114532861491106,8.285714285714286
2019-04-01,4.1418085,62.91650373571555,3.9484926852095374,51.857142857142854
2019-04-08,2.508963,12.292177790247825,2.553899521274952,12.857142857142861
2019-04-15,3.4334452,30.983202885281347,0.0,1.0
2019-04-22,4.7667255,117.53375161939952,0.25131442828090617,1.2857142857142858
2019-04-29,4.182571,65.53412073749281,4.081765780015241,59.25000000000001
2019-05-07,6.059533,428.1754832742137,5.866940089040244,353.1666666666667
2019-05-13,4.099001,60.28003357764743,4.004732403532413,54.857142857142854
2019-05-20,7.502668,1812.872538153194,0.0,1.0
2019-05-28,6.984474,1079.7385226295721,4.108137884354437,60.83333333333336
2019-06-03,6.057792,427.4307071653978,5.909246856826032,368.42857142857156
2019-06-10,9.499425,13352.046318776338,6.683539724706591,799.1428571428568
2019-06-17,8.054879,3149.1227108486164,8.150674033442728,3465.7142857142867
2019-06-24,7.823748,2499.255363090255,8.93230684038339,7572.714285714286
2019-07-01,9.890453,19741.007271744358,9.975575628930383,21495.000000000015
2019-07-08,7.702319,2213.4754148594147,7.353173432755258,1561.1428571428576
2019-07-15,7.147062,1270.3679028674574,7.096248229680634,1207.428571428571
2019-07-22,6.8425703,936.894146186011,6.919683849847411,1012.0000000000003
2019-07-29,8.342734,4199.557060200854,8.16601332592275,3519.2857142857124
2019-08-05,9.647173,15477.968858698388,9.527941791928777,13738.285714285716
2019-08-12,9.563836,14240.369002359686,9.476017823092857,13043.142857142862
2019-08-19,9.272441,10640.69319138076,9.294786556910214,10881.142857142859
2019-08-26,9.459127,12824.689075860413,8.897936162688671,7316.857142857149
2019-09-02,9.023666,8297.141873040151,8.98594603876032,7989.999999999994
2019-09-09,9.004281,8137.8479465096,8.989337385161084,8017.14285714286
2019-09-16,8.242404,3798.6612616241982,7.925564154046641,2767.1250000000014
2019-09-24,6.490336,658.7446255831225,5.647212123167807,283.5000000000001
2019-09-30,6.386221,593.6090466241515,6.6752826323794086,792.5714285714283
2019-10-07,6.2953625,542.0522898554264,4.223700583436143,68.2857142857143
2019-10-14,5.2157617,184.15202909345254,4.957837108529285,142.28571428571425
2019-10-21,4.035638,56.578997957630364,3.972983705217833,53.14285714285714
2019-10-28,5.8656273,352.70333358673355,5.796491872760469,329.1428571428572
2019-11-04,4.282597,72.42829695638855,4.434212387844452,84.2857142857143
2019-11-11,6.088747,440.8686673081274,5.134116350867277,169.71428571428575
2019-11-18,5.463343,235.88470404390114,5.326488243514733,205.71428571428575
2019-11-25,2.1318512,8.43045880912583,1.9042374526547452,6.7142857142857135
2019-12-02,4.0316505,56.35384899011915,4.03044076024262,56.285714285714285
2019-12-09,4.56833,96.38299745343036,4.602308953707059,99.7142857142857
2019-12-16,2.95319,19.167000728035102,3.1039458581942236,22.285714285714285
2019-12-23,1.3471456,3.8464304308557717,0.9444616088408515,2.5714285714285716
2020-01-06,4.0339665,56.48451564949355,3.429368258628852,30.85714285714286
2020-01-13,3.1493952,23.321955835965927,0.0,1.0
2020-01-20,4.6525507,104.85209072761442,0.0,1.0
2020-01-28,3.4846368,32.61058026093569,0.0,1.0
2020-02-03,2.5360384,12.629538538293295,0.0,1.0
2020-02-10,1.9934082,7.340509123715879,0.0,1.0
2020-02-17,2.3023653,9.997802341975477,3.4735180432417816,32.25
2020-02-25,4.622199,101.71746903229105,5.3706380281276624,214.99999999999991
2020-03-02,4.153777,63.674051353486675,2.2881963555419462,9.85714285714286
2020-03-09,4.540714,93.7576992750431,4.187487893941335,65.85714285714285
2020-03-16,4.447237,85.3906845616503,4.449351449060136,85.57142857142856
2020-03-23,3.9796278,53.49712144411363,5.977075809655882,394.28571428571416
2020-03-30,5.194309,180.24359375019299,6.896549875139976,988.8571428571424
2020-04-06,4.0638585,58.19843760276422,7.486933569347656,1784.5714285714282
2020-04-13,5.3192353,204.2276544585819,7.582593002626237,1963.7142857142856
2020-04-20,3.433328,30.979568708599206,7.803551715841707,2449.285714285714
2020-04-27,3.329244,27.91722546216003,6.933423025730715,1026.0
2020-05-04,5.55114,257.53093055310774,0.0,1.0
2020-05-11,3.983736,53.717349872596095,0.0,1.0
2020-05-18,3.8742664,48.147363753161585,0.0,1.0
2020-05-25,2.7481184,15.613226390365332,3.3573947590037623,28.714285714285708
2020-06-01,8.849624,6971.764862631752,5.261208707152442,192.71428571428567
2020-06-08,8.542931,5130.357393193501,4.899703733388974,134.25
2020-06-16,9.187183,9771.090735711576,5.155216522907363,173.33333333333326
2020-06-22,7.913879,2734.978674845096,6.807145366082908,904.285714285714
2020-06-29,7.457947,1733.5849647632065,7.588685275603491,1975.7142857142867
2020-07-06,7.7943106,2426.755768806212,4.90527477843843,135.00000000000003
2020-07-16,6.422059,615.2686853474215,2.6100697927420065,13.600000000000001
2020-07-21,6.314971,552.7860130657042,4.375307684425136,79.4642857142857
2020-08-18,6.0977144,444.8398919851474,6.0540480334097495,425.8333333333332
