,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2019-02-18,0.023727596,1.0240113349120712,0.0,1.0
2019-02-25,0.09511691,1.0997874274079806,0.0,1.0
2019-03-04,0.063833416,1.0659148190925407,0.0,1.0
2019-03-25,0.034852028,1.0354664773066034,0.0,1.0
2019-04-01,0.059538722,1.0613468576974974,0.0,1.0
2019-04-15,0.08502436,1.088743584730966,0.0,1.0
2019-04-22,0.047789156,1.0489494677640292,0.0,1.0
2019-04-29,1.8930964,6.63989697125675,2.063693184711697,7.875000000000001
2019-05-07,3.8805342,48.450088843879904,3.960813169597578,52.5
2019-05-29,0.049078643,1.0503029468050047,0.0,1.0
2019-06-24,5.768258,319.97987231105674,6.04432803666505,421.7142857142857
2019-07-01,6.258883,522.6348305346183,6.6375856316149875,763.2500000000002
2019-07-09,6.0523286,425.1017646845746,6.359285476456969,577.8333333333336
2019-07-15,6.402281,603.219297160051,6.622546336298465,751.8571428571427
2019-07-22,5.32485,205.3775684440314,5.511699140660292,247.5714285714285
2019-07-29,7.299028,1478.8616564601343,7.57095858316901,1940.9999999999995
2019-08-05,8.002421,2988.18476222803,8.440466408553783,4630.714285714289
2019-08-12,5.9092784,368.4401903625752,6.127804492054544,458.4285714285716
2019-08-19,7.5984254,1995.0519884067548,8.041642778598483,3107.714285714288
2019-08-26,8.173261,3544.883902497102,8.5979828727827,5420.7142857142835
2019-09-02,5.540168,254.7207401859876,5.4924733809889945,242.85714285714295
2019-09-09,4.365594,78.69612449770784,4.729913072579535,113.28571428571433
2019-09-16,4.9016347,134.50948179117017,4.853981484050879,128.24999999999997
2019-11-04,2.0146592,7.498171316428613,1.8152899666382492,6.142857142857143
2019-11-11,3.5835855,36.002396321149305,3.8192809537295314,45.57142857142858
2019-12-02,-0.050278664,0.9509643883810015,0.0,1.0
2019-12-09,0.024440706,1.024741828034493,0.0,1.0
2019-12-23,3.1689079,23.78149793797289,3.372209844788903,29.142857142857142
2019-12-30,-0.006584227,0.9934374014429597,0.0,1.0
2020-01-06,0.047245562,1.0483794197005523,0.0,1.0
2020-01-28,3.1854708,24.178669514856253,3.578878558899608,35.833333333333336
2020-02-03,0.3308862,1.3922013301318918,1.3121863889661687,3.714285714285714
2020-02-10,2.8923914,18.036391073303783,3.1245651453969594,22.75
2020-04-13,4.505215,90.48781203582396,4.782718464029388,119.42857142857142
2020-04-20,1.6202092,5.054147619921191,3.0713696877596113,21.571428571428577
2020-04-27,3.0940626,22.066542927790774,3.2798365246578878,26.571428571428566
2020-05-04,1.1531672,3.1682115465246845,0.0,1.0
2020-05-11,3.045408,21.018605264888635,1.6916760106710724,5.428571428571428
2020-06-01,5.4921165,242.77047539180845,6.588729955964645,726.8571428571431
2020-06-08,7.735286,2287.6634217711953,8.068223923567878,3191.4285714285697
2020-06-22,4.837016,126.09254300456732,4.713383770628324,111.42857142857143
2020-07-06,5.7116294,302.36333513765726,5.548520065976252,256.8571428571428
2020-08-24,5.6026816,271.1525660464666,6.129361397242144,459.14285714285705
2020-11-23,4.9764314,144.95616259528325,5.003946305945459,149.0
2020-11-30,4.8001237,121.52544826126164,5.273731891075422,195.14285714285714
2020-12-14,1.2842412,3.6119261857007126,0.0,1.0
2021-09-23,6.6930075,806.7448676706201,7.056821626900031,1160.7499999999995
2021-09-27,6.377315,588.3459024466566,6.450667875002948,633.1249999999999
2021-10-18,5.629598,278.5501571718061,5.582421617651933,265.7142857142856
2021-10-25,5.376532,216.2709625560496,5.824313055103472,338.4285714285714
2021-11-10,3.460193,31.82311519899426,5.326904823399949,205.79999999999995
2021-11-15,5.9119124,369.4119589602358,6.41439528682378,610.5714285714286
2021-11-22,4.9081516,135.38893368337605,5.4065309511882695,222.8571428571429
2021-11-29,-0.0059096813,0.9941077464986106,0.0,1.0
2021-12-20,0.017565012,1.0177201840024468,0.0,1.0
