,prediction,prediction_inv,유해남조류세포수_Y,유해남조류세포수_Y_inv
2019-01-14,1.7266023,5.621521270081866,1.6094379124341003,4.999999999999999
2019-01-21,3.7456717,42.33743780503463,3.894731508318085,49.142857142857146
2019-02-07,1.566356,4.789164372408111,1.4469189829363254,4.25
2019-02-18,2.14149,8.512111082373261,2.097141118779237,8.142857142857142
2019-03-11,4.0344467,56.51164461563447,4.02535169073515,56.00000000000002
2019-03-18,4.0347347,56.52792285828981,4.05302641289137,57.57142857142859
2019-04-08,2.7647765,15.875490918124692,2.9444389791664403,18.999999999999996
2019-05-07,4.552689,94.88722445915876,4.677490847567717,107.49999999999996
2019-05-13,2.3163683,10.138786753476458,2.2881963555419462,9.85714285714286
2019-06-03,7.8717937,2622.2650520375455,8.366370301681654,4300.0
2019-06-10,9.045616,8481.275667008253,9.505320746909074,13430.999999999989
2019-06-13,8.759184,6368.911683572175,9.644716823578767,15439.999999999995
2019-07-15,11.426334,91705.20163369094,12.32628679770064,225547.6666666665
2019-07-18,10.403376,32970.73489447483,11.280990255032851,79299.75000000006
2019-08-16,10.017984,22426.181903360288,10.830322498285954,50529.99999999996
2019-08-19,9.885121,19636.028478937664,10.679220358657727,43443.66666666665
2019-08-22,9.042728,8456.81939668936,9.319329296988013,11151.5
2019-09-02,8.984716,7980.18134725267,9.60640588643649,14859.666666666675
2019-09-11,9.371763,11751.817980750384,10.113724166540658,24679.399999999994
2019-09-16,9.502224,13389.471504728355,10.222716740486039,27521.333333333343
2019-09-19,8.57368,5290.562881495031,8.97552901579429,7907.199999999994
2019-10-21,5.7327166,308.80702287527777,6.175273093023515,480.7142857142857
2019-10-28,4.416135,82.7757243552947,4.558378024481333,95.42857142857146
2019-11-04,6.039168,419.5437792506769,6.274762021241939,531.0
2019-11-11,5.597281,269.6921111235947,5.75890177387728,316.9999999999999
2020-01-06,0.018099606,1.0182643966199842,1.3121863889661687,3.714285714285714
2020-01-13,3.4434116,31.293536939503653,3.2851984677992734,26.714285714285715
2020-01-20,2.7765765,16.063932137825663,3.3004558118606235,27.124999999999996
2020-02-03,3.447618,31.42544790948672,3.58351893845611,36.0
2020-02-10,2.111756,8.262738634127027,2.8581108956779433,17.42857142857143
2020-03-16,5.841261,344.2130888864292,6.469693186599291,645.2857142857144
2020-03-23,0.04700613,1.0481284343162862,4.091960770866824,59.85714285714283
2020-03-30,3.2582946,26.00514966289597,3.793882763123921,44.42857142857143
2020-04-06,4.0274014,56.114904089890885,4.935501154587222,139.1428571428571
2020-04-13,4.082579,59.29821093953018,4.869729841019018,130.28571428571433
2020-04-20,2.068646,7.91409980541959,2.70805020110221,15.0
2020-04-27,4.4532986,85.90985670873609,4.655319969673563,105.14285714285717
2020-05-18,5.652217,284.9224139110921,5.7420870173377025,311.7142857142856
2020-05-25,5.6956825,297.5798301518636,6.442767620125497,628.142857142857
2020-06-15,5.6363997,280.4512031293833,8.424733231587412,4558.428571428574
2020-06-22,9.523325,13675.004637746879,9.98491611265921,21696.714285714297
2020-08-24,6.335911,564.4832986844275,7.425102448309768,1677.5714285714287
2020-09-21,6.022521,412.6175021802612,7.442325330761911,1706.714285714286
2020-10-05,7.798028,2435.7938340127844,7.88527549172541,2657.8571428571436
2020-10-12,8.122204,3368.436021014911,8.324544204104544,4123.857142857143
2020-11-02,7.53675,1875.723704714474,7.681823901894307,2168.571428571428
2020-11-30,7.061516,1166.211579627456,7.79787802472314,2435.4285714285716
2020-12-07,7.015516,1113.780991088201,7.785780270143072,2406.142857142856
2020-12-14,8.2875805,3974.206919646952,8.87450793064231,7147.4285714285725
2021-02-08,3.4620337,31.8817500912206,3.429368258628852,30.85714285714286
2021-04-26,0.06295562,1.064979572157504,0.0,1.0
2021-05-03,2.4717836,11.843552634052044,0.0,1.0
2021-05-10,1.4958904,4.4633088204037685,2.386466576974748,10.875000000000002
2021-05-18,3.7505584,42.54483139495582,4.283586561860629,72.49999999999999
2021-05-31,3.997958,54.48677136017952,4.131732094293721,62.28571428571427
2021-06-14,3.6390088,38.054097297887765,5.2918680428681295,198.7142857142857
2021-06-21,5.143702,171.34893452524074,8.879253607631307,7181.42857142857
2021-08-17,9.8959675,19850.162719159587,9.736005345938812,16915.833333333318
2021-08-23,7.795884,2430.577426997574,9.045701550034536,8482.000000000004
2021-09-23,5.2541413,191.35710282325107,7.0779199055054605,1185.5000000000005
2021-09-27,7.9231157,2760.358192786597,8.186011932851603,3590.3749999999995
2021-10-25,5.1382947,170.4248942613775,6.255475806183295,520.8571428571428
2021-11-01,7.704704,2218.7601055574823,7.737117747295763,2291.857142857143
2021-11-15,5.004564,149.09203628525313,5.648974238161206,284.00000000000006
