,prediction,유해남조류세포수_Y
2020-05-18,38.126556,118.0
2020-05-25,37.436275,263.57142857142856
2020-06-01,133.28125,789.2857142857143
2020-06-08,1077.362,1346.2857142857142
2020-06-15,1336.6887,1775.7142857142858
2020-06-22,5143.523,2807.8571428571427
2020-06-29,730.9253,5247.285714285715
2020-07-06,10340.746,8137.2
2020-07-16,1297.7094,246.5
2020-07-20,1134.147,303.0
2020-07-30,689.7197,127.75
2020-08-03,976.74756,301.73333333333335
2020-08-18,1437.1198,466.7142857142857
2020-08-25,1749.1575,1602.6
2020-09-14,30.231083,754.1428571428571
2020-09-21,22.702715,739.8571428571429
2020-09-28,1271.4757,794.4285714285714
2020-10-05,4521.218,626.0
2020-10-12,4510.482,855.4285714285714
2020-10-19,1282.2555,842.2857142857143
2020-10-26,39.447784,841.2857142857143
2020-11-02,37.540264,288.7142857142857
2020-11-09,18.484539,100.14285714285714
2020-11-16,39.447784,148.42857142857142
2020-11-23,17.667698,223.85714285714286
2020-11-30,39.447784,51.0
2020-12-07,39.197113,60.714285714285715
2020-12-14,37.045193,46.875
2020-12-22,28.208855,40.833333333333336
2020-12-28,30.085436,15.25
2021-01-05,11.9770355,16.15
2021-01-25,5.363968,0.0
2021-02-02,4.077835,0.0
2021-02-08,20.506489,0.0
2021-02-15,22.0336,0.0
2021-02-22,646.0884,0.0
2021-03-03,30.964186,0.0
2021-03-08,12.735571,0.0
2021-03-15,162.25362,0.0
2021-03-22,20.198944,0.0
2021-03-29,39.447784,7.714285714285714
2021-04-05,15.245735,55.285714285714285
2021-04-12,30.68983,59.285714285714285
2021-04-19,21.593536,33.142857142857146
2021-04-26,45.311455,95.42857142857143
2021-05-03,32.48877,558.5714285714286
2021-05-10,9.016228,306.14285714285717
2021-05-17,33.177544,526.8571428571429
2021-05-24,247.09767,716.0
2021-05-31,2618.6934,3289.8571428571427
2021-06-07,6547.0557,2687.0
2021-06-15,15161.243,6435.833333333333
2021-06-21,12938.147,13558.714285714286
2021-06-28,13307.613,6846.428571428572
2021-07-05,10039.118,8135.571428571428
2021-07-12,23707.684,321.0
2021-07-19,4277.152,1998.142857142857
2021-07-26,11683.325,12505.0
2021-08-02,34009.234,44163.28571428572
2021-08-09,62312.04,47205.666666666664
2021-08-12,36855.414,27555.0
2021-08-17,26707.865,10173.5
2021-08-19,12727.904,13351.0
2021-08-23,29604.367,19139.428571428572
2021-08-30,1695.8142,517.0
2021-09-02,571.81055,1030.0
2021-09-06,594.5206,1278.857142857143
2021-09-13,792.0587,703.5
2021-09-23,1442.9891,1203.75
2021-09-27,3645.4778,883.5
2021-10-05,5151.0195,2268.285714285714
2021-10-12,2023.2671,3749.5
2021-10-18,2179.4636,3537.714285714286
2021-10-25,503.36264,1076.857142857143
2021-11-01,1207.7512,1133.25
2021-11-09,1403.1831,1595.142857142857
2021-11-16,12.781685,724.1666666666666
2021-11-22,368.041,717.8571428571429
2021-11-29,36.50565,84.125
2021-12-07,762.0635,531.6666666666666
2021-12-13,66.67015,300.0
2021-12-20,39.447784,8.5
2021-12-28,167.43982,68.0
