,보방류량_DAY,보유입량_DAY,보자체유입량_DAY,보저수량_DAY,보저수위_DAY
2016-10-09,1149.61,1149.61,294.92,10.59,10.59
2016-10-10,666.89,683.84,144.02,10.75,10.75
2016-10-11,498.55,484.78,104.27,10.62,10.62
2016-10-12,344.95,315.55,62.11,10.4,10.4
2016-10-13,185.46,205.32,31.63,10.53,10.53
2016-10-14,269.27,266.09,99.57,10.5,10.5
2016-10-15,217.29,218.35,75.42,10.51,10.51
2016-10-16,264.47,255.07,70.38,10.45,10.45
2016-10-17,376.4,409.11,96.16,10.73,10.73
2016-10-18,201.14,188.43,30.88,10.61,10.61
2016-10-19,143.93,161.94,47.39,10.78,10.78
2016-10-20,198.09,194.91,81.42,10.75,10.75
2016-10-21,158.23,149.75,61.1,10.67,10.67
2016-10-22,142.03,143.09,40.12,10.68,10.68
2016-10-23,140.47,134.12,45.53,10.62,10.62
2016-10-24,130.93,127.75,45.23,10.59,10.59
2016-10-25,123.75,119.51,38.34,10.55,10.55
2016-10-26,91.38,95.62,25.35,10.59,10.59
2016-10-27,124.68,121.5,35.81,10.56,10.56
2016-10-28,121.31,126.6,41.4,10.61,10.61
2016-10-29,137.69,130.27,42.4,10.54,10.54
2016-10-30,118.68,120.79,33.78,10.56,10.56
2016-10-31,112.07,112.07,38.03,10.56,10.56
2016-11-01,107.37,104.19,33.4,10.53,10.53
2016-11-02,87.39,93.74,30.57,10.59,10.59
2016-11-03,112.66,109.48,32.44,10.56,10.56
2016-11-04,102.61,101.55,33.75,10.55,10.55
2016-11-05,103.63,101.51,31.75,10.53,10.53
2016-11-06,97.51,100.69,28.24,10.56,10.56
2016-11-07,97.63,98.69,26.62,10.57,10.57
2016-11-08,96.49,94.37,30.73,10.55,10.55
2016-11-09,74.21,76.33,22.54,10.57,10.57
2016-11-10,83.28,82.22,29.02,10.56,10.56
2016-11-11,86.37,89.55,27.16,10.59,10.59
2016-11-12,76.74,73.56,31.12,10.56,10.56
2016-11-13,93.86,92.8,29.1,10.55,10.55
2016-11-14,80.77,83.95,22.93,10.58,10.58
2016-11-15,78.48,76.37,24.92,10.56,10.56
2016-11-16,76.38,79.56,22.46,10.59,10.59
2016-11-17,68.76,65.59,26.63,10.56,10.56
2016-11-18,54.36,57.54,15.09,10.59,10.59
2016-11-19,77.6,73.37,1.26,10.55,10.55
2016-11-20,90.15,90.15,24.47,10.55,10.55
2016-11-21,109.6,85.95,21.92,10.39,10.39
2016-11-22,69.65,84.67,35.27,10.48,10.48
2016-11-23,60.93,66.38,23.16,10.52,10.52
2016-11-24,65.41,70.71,24.16,10.57,10.57
2016-11-25,83.3,82.24,29.96,10.56,10.56
2016-11-26,75.02,75.02,28.53,10.56,10.56
2016-11-27,91.51,89.39,28.11,10.54,10.54
2016-11-28,68.25,68.25,27.28,10.54,10.54
2016-11-29,116.7,94.11,41.37,10.39,10.39
2016-11-30,57.16,73.85,27.74,10.49,10.49
2016-12-01,82.48,85.21,30.15,10.51,10.51
2016-12-02,91.19,90.13,32.59,10.5,10.5
2016-12-03,55.42,58.6,24.03,10.53,10.53
2016-12-04,79.46,77.35,27.08,10.51,10.51
2016-12-05,80.46,79.4,27.74,10.5,10.5
2016-12-06,77.63,78.69,26.35,10.51,10.51
2016-12-07,67.1,67.1,27.32,10.51,10.51
2016-12-08,67.38,67.38,24.88,10.51,10.51
2016-12-09,83.98,77.91,29.38,10.47,10.47
2016-12-10,68.72,73.72,30.31,10.5,10.5
2016-12-11,65.2,68.38,25.09,10.53,10.53
2016-12-12,71.27,71.27,26.25,10.53,10.53
2016-12-13,71.84,69.72,27.06,10.51,10.51
2016-12-14,69.66,71.78,24.71,10.53,10.53
2016-12-15,65.67,63.55,23.56,10.51,10.51
2016-12-16,67.48,66.42,24.12,10.5,10.5
2016-12-17,57.11,61.35,19.43,10.54,10.54
2016-12-18,69.35,69.35,28.96,10.54,10.54
2016-12-19,69.12,65.94,27.49,10.51,10.51
2016-12-20,60.64,63.81,26.98,10.54,10.54
2016-12-21,105.89,104.83,35.43,10.53,10.53
2016-12-22,224.24,227.42,52.44,10.56,10.56
2016-12-23,148.79,143.49,52.85,10.51,10.51
2016-12-24,120.79,123.97,31.67,10.54,10.54
2016-12-25,133.15,129.97,37.17,10.51,10.51
2016-12-26,127.88,131.06,37.73,10.54,10.54
2016-12-27,137.94,142.18,41.58,10.58,10.58
2016-12-28,132.45,125.04,32.01,10.51,10.51
2016-12-29,129.77,129.77,33.14,10.51,10.51
2016-12-30,122.55,122.55,35.47,10.51,10.51
2016-12-31,118.59,118.59,34.9,10.51,10.51
2017-01-01,101.14,103.26,32.74,70.23,10.53
2017-01-02,104.8,102.68,35.27,70.05,10.51
2017-01-03,101.15,100.09,33.19,69.96,10.5
2017-01-04,132.97,104.6,31.2,67.51,10.33
2017-01-05,70.33,99.76,41.7,70.05,10.51
2017-01-06,99.16,98.1,33.13,69.96,10.5
2017-01-07,100.11,100.11,31.99,69.96,10.5
2017-01-08,105.21,108.38,32.94,70.23,10.53
2017-01-09,92.39,90.27,23.09,70.05,10.51
2017-01-10,77.79,76.73,34.74,69.96,10.5
2017-01-11,74.76,77.94,28.8,70.23,10.53
2017-01-12,99.22,97.1,29.68,70.05,10.51
2017-01-13,93.88,96,31.62,70.23,10.53
2017-01-14,92.77,89.59,30.72,69.96,10.5
2017-01-15,61.94,65.12,22.73,70.23,10.53
2017-01-16,100.76,97.58,30.4,69.96,10.5
2017-01-17,80.07,81.13,25.65,70.05,10.51
2017-01-18,94.78,94.78,27.37,70.05,10.51
2017-01-19,88.61,88.61,29.35,70.05,10.51
2017-01-20,94.08,91.36,31.43,69.81,10.49
2017-01-21,73.96,76.69,29.09,70.05,10.51
2017-01-22,84.3,83.24,27.89,69.96,10.5
2017-01-23,58.06,58.06,25.13,69.96,10.5
2017-01-24,68.34,71.52,27.93,70.23,10.53
2017-01-25,62.2,62.2,23.04,70.23,10.53
2017-01-26,73.32,71.2,27.3,70.05,10.51
2017-01-27,69.16,66.43,29.51,69.81,10.49
2017-01-28,63.41,67.19,26.18,70.14,10.52
2017-01-29,66.48,65.42,28.57,70.05,10.51
2017-01-30,65.98,68.1,27.29,70.23,10.53
2017-01-31,66.24,64.12,24,70.05,10.51
2017-02-01,57.25,57.25,24.45,70.05,10.51
2017-02-02,51.57,53.69,26.29,70.23,10.53
2017-02-03,55.93,56.99,29.55,70.32,10.54
2017-02-04,63.86,62.8,26.94,70.23,10.53
2017-02-05,71.2,69.08,31.27,70.05,10.51
2017-02-06,58.09,58.09,26.19,70.05,10.51
2017-02-07,64.55,64.55,27.86,70.05,10.51
2017-02-08,60.76,60.76,26.9,70.05,10.51
2017-02-09,62.63,62.63,29.39,70.05,10.51
2017-02-10,52.81,52.81,28.51,70.05,10.51
2017-02-11,56.02,58.14,29.34,70.23,10.53
2017-02-12,58.93,56.81,27.99,70.05,10.51
2017-02-13,69.03,69.03,28.51,70.05,10.51
2017-02-14,54.16,54.16,19.36,70.05,10.51
2017-02-15,53.72,56.9,24.18,70.32,10.54
2017-02-16,200.2,98.92,13.63,61.57,9.89
2017-02-17,61.57,56.63,-25.67,61.15,9.85
2017-02-18,85.69,69.62,-13.55,59.76,9.72
2017-02-19,108.1,49.77,-27.05,54.72,9.19
2017-02-20,114.26,118.28,-35.53,55.06,9.23
2017-02-21,165.72,163.71,-18.32,54.89,9.21
2017-02-22,129.8,128.79,-10.52,54.8,9.2
2017-02-23,107.49,109.5,2.72,54.98,9.22
2017-02-24,91.19,89.18,-3.32,54.8,9.2
2017-02-25,102.64,103.64,2.05,54.89,9.21
2017-02-26,94.25,93.24,0.12,54.8,9.2
2017-02-27,69.29,83.35,-4.68,56.02,9.34
2017-02-28,19.26,61.29,-20.04,59.65,9.71
2017-03-01,4.32,90.23,4.36,67.07,10.3
2017-03-02,14.18,42.55,4.52,69.52,10.47
2017-03-03,5.02,5.02,5.02,69.52,10.47
2017-03-04,5.02,6.69,5.49,69.67,10.48
2017-03-05,20.22,26.74,13.3,70.23,10.53
2017-03-06,64.08,61.96,23,70.05,10.51
2017-03-07,69.47,71.59,25.25,70.23,10.53
2017-03-08,68.12,63.27,26.14,69.81,10.49
2017-03-09,62.38,65.11,23.17,70.05,10.51
2017-03-10,66.77,66.77,21.16,70.05,10.51
2017-03-11,59.34,61.46,24.4,70.23,10.53
2017-03-12,59.39,57.27,22.06,70.05,10.51
2017-03-13,130.33,95.9,29.75,67.07,10.3
2017-03-14,196.78,139.3,22.03,62.11,9.94
2017-03-15,124.63,118.45,10.78,61.57,9.89
2017-03-16,111.88,115.59,36.24,61.89,9.92
2017-03-17,122.35,126.06,30.08,62.21,9.95
2017-03-18,129.91,123.73,-2.48,61.68,9.9
2017-03-19,84.61,79.67,-23.26,61.25,9.86
2017-03-20,74.25,79.2,-8.46,61.68,9.9
2017-03-21,112.68,62.23,-2.02,57.32,9.49
2017-03-22,53.77,56.01,-5.87,57.51,9.51
2017-03-23,50.6,54.31,-7.18,57.83,9.54
2017-03-24,60,53.05,-7.81,57.23,9.48
2017-03-25,51.68,57.4,-3.03,57.73,9.53
2017-03-26,34.94,94.71,24.33,62.89,10.01
2017-03-27,34.89,61.59,21.31,65.2,10.17
2017-03-28,23.05,23.05,5.22,65.2,10.17
2017-03-29,34.8,24.79,3.04,64.33,10.11
2017-03-30,36.89,46.9,11.61,65.2,10.17
2017-03-31,44.62,62.97,17.08,66.78,10.28
2017-04-01,44.34,64.37,19.36,68.51,10.4
2017-04-02,50.42,68.16,20.49,70.05,10.51
2017-04-03,58.72,60.84,19.08,70.23,10.53
2017-04-04,53.33,51.22,16.74,70.05,10.51
2017-04-05,55.2,58.38,14.11,70.32,10.54
2017-04-06,108.56,108.56,29.73,70.32,10.54
2017-04-07,133.93,142.4,33.33,71.05,10.62
2017-04-08,149.59,154.89,30.82,71.51,10.67
2017-04-09,160.31,161.37,20.95,71.6,10.68
2017-04-10,152.44,149.27,29.24,71.33,10.65
2017-04-11,148.45,150.57,32.23,71.51,10.67
2017-04-12,151.87,151.87,32.5,71.51,10.67
2017-04-13,191.87,189.75,32.39,71.33,10.65
2017-04-14,193.76,184.23,35.22,70.51,10.56
2017-04-15,134.49,131.31,32.85,70.23,10.53
2017-04-16,132.13,130.01,26.27,70.05,10.51
2017-04-17,133.66,143.2,24.83,70.87,10.6
2017-04-18,148.84,156.25,27.52,71.51,10.67
2017-04-19,170.37,172.49,25.29,71.7,10.69
2017-04-20,167.12,166.06,26.61,71.6,10.68
2017-04-21,199.48,192.07,31.48,70.96,10.61
2017-04-22,149.85,151.97,18.17,71.15,10.63
2017-04-23,147.76,148.82,26.68,71.24,10.64
2017-04-24,102.34,93.86,23.78,70.51,10.56
2017-04-25,105.56,102.38,20.57,70.23,10.53
2017-04-26,126.7,111.85,20.9,68.95,10.43
2017-04-27,81.11,86.11,15.68,69.38,10.46
2017-04-28,57.45,65.18,11.51,70.05,10.51
2017-04-29,46.49,46.49,11.71,70.05,10.51
2017-04-30,35.76,37.88,14.16,70.23,10.53
2017-05-01,50.19,48.07,14.85,70.05,10.51
2017-05-02,51.28,54.46,19.11,70.32,10.54
2017-05-03,48.76,45.58,16.18,70.05,10.51
2017-05-04,72.66,72.66,18.12,70.05,10.51
2017-05-05,47.83,49.95,16.47,70.23,10.53
2017-05-06,81.1,77.92,19.55,69.96,10.5
2017-05-07,53.72,52.05,17.12,69.81,10.49
2017-05-08,46.76,49.49,16.89,70.05,10.51
2017-05-09,77.03,62.62,21.22,68.8,10.42
2017-05-10,106.76,106.76,23.39,68.8,10.42
2017-05-11,54.08,50.75,15.19,68.51,10.4
2017-05-12,64.81,68.15,20.95,68.8,10.42
2017-05-13,55.65,55.65,16.74,68.8,10.42
2017-05-14,52.11,53.77,15.88,68.95,10.43
2017-05-15,49.28,44.27,11.49,68.51,10.4
2017-05-16,43.74,47.08,16.55,68.8,10.42
2017-05-17,39.15,35.82,11.82,68.51,10.4
2017-05-18,24.61,42.36,16.18,70.05,10.51
2017-05-19,42.55,44.66,15.29,70.23,10.53
2017-05-20,40.71,37.53,13.07,69.96,10.5
2017-05-21,40.24,40.24,14.84,69.96,10.5
2017-05-22,29.62,26.29,9.29,69.67,10.48
2017-05-23,43.44,45.11,15.56,69.81,10.49
2017-05-24,47.59,50.32,12.59,70.05,10.51
2017-05-25,49.24,51.36,16.33,70.23,10.53
2017-05-26,44.32,39.47,12.67,69.81,10.49
2017-05-27,31.62,34.35,11.07,70.05,10.51
2017-05-28,47.46,47.46,12.24,70.05,10.51
2017-05-29,37,34.28,11.97,69.81,10.49
2017-05-30,36.33,38,13.57,69.96,10.5
2017-05-31,48.85,38.84,12.77,69.09,10.44
2017-06-01,115.89,115.89,20.52,69.09,10.44
2017-06-02,266.49,203.08,48.47,63.61,10.06
2017-06-03,253.32,183.97,30.83,57.62,9.52
2017-06-04,57.21,52.73,0.15,57.23,9.48
2017-06-05,33.64,38.12,-2.04,57.62,9.52
2017-06-06,52.67,52.67,-9.25,57.62,9.52
2017-06-07,103.01,110.42,10.68,58.26,9.58
2017-06-08,132.62,125.2,2.83,57.62,9.52
2017-06-09,75.4,84.06,13.36,58.37,9.59
2017-06-10,64.1,60.4,10.77,58.05,9.56
2017-06-11,74.08,79.03,10.67,58.48,9.6
2017-06-12,43.58,29.21,-8.72,57.23,9.48
2017-06-13,40.11,45.83,-14.3,57.73,9.53
2017-06-14,52.6,48.89,-13.68,57.41,9.5
2017-06-15,29.99,32.46,-5.28,57.62,9.52
2017-06-16,51.76,51.76,-11.04,57.62,9.52
2017-06-17,39.83,39.83,-12.8,57.62,9.52
2017-06-18,50.83,52.06,-12.59,57.73,9.53
2017-06-19,48.35,49.59,-6.11,57.83,9.54
2017-06-20,36.52,35.28,-5.83,57.73,9.53
2017-06-21,38.24,35.77,-5.22,57.51,9.51
2017-06-22,33.78,36.25,-11.68,57.73,9.53
2017-06-23,34.35,34.35,-6.3,57.73,9.53
2017-06-24,36.73,37.97,-5.47,57.83,9.54
2017-06-25,97.46,90.51,1.17,57.23,9.48
2017-06-26,309.77,313.01,37.76,57.51,9.51
2017-06-27,276.73,284.14,79.19,58.15,9.57
2017-06-28,127.14,127.14,26.6,58.15,9.57
2017-06-29,96.76,90.58,1.6,57.62,9.52
2017-06-30,69.69,72.16,4.36,57.83,9.54
2017-07-01,96.59,85.62,3.09,56.89,9.44
2017-07-02,78.79,93.47,-21.15,58.15,9.57
2017-07-03,324.7,329.64,16.19,58.58,9.61
2017-07-04,1196.61,1182.01,173.2,57.32,9.49
2017-07-05,395.07,424.5,95.17,59.86,9.73
2017-07-06,218.43,196.18,12.71,57.94,9.55
2017-07-07,226.48,226.48,7.78,57.94,9.55
2017-07-08,206.91,209.39,40.33,58.15,9.57
2017-07-09,358.86,357.62,60.1,58.05,9.56
2017-07-10,268.78,265.07,27.55,57.73,9.53
2017-07-11,254.34,253.1,-8.19,57.62,9.52
2017-07-12,198.12,187.62,7.58,56.71,9.42
2017-07-13,149.15,159.65,11.66,57.62,9.52
2017-07-14,124.77,127.24,-18.13,57.83,9.54
2017-07-15,249.65,252.12,26.42,58.05,9.56
2017-07-16,851.35,851.35,-19.97,58.05,9.56
2017-07-17,951.49,950.25,274.31,57.94,9.55
2017-07-18,391.43,391.43,87.28,57.94,9.55
2017-07-19,236.72,227.53,25.27,57.15,9.47
2017-07-20,187.6,194.32,7.9,57.73,9.53
2017-07-21,140.9,139.66,-1.13,57.62,9.52
2017-07-22,141.24,144.95,11.62,57.94,9.55
2017-07-23,124.65,120.94,-13.03,57.62,9.52
2017-07-24,158.44,162.15,-19.6,57.94,9.55
2017-07-25,761.43,771.32,76.47,58.8,9.63
2017-07-26,492.76,496.47,79.4,59.12,9.66
2017-07-27,264.5,252.14,11.79,58.05,9.56
2017-07-28,219.56,209.13,-6.35,57.15,9.47
2017-07-29,1482.17,1509.91,142.61,59.54,9.7
2017-07-30,954.16,941.8,177.83,58.48,9.6
2017-07-31,716.29,708.87,101.32,57.83,9.54
2017-08-01,1101.68,1099.21,166.13,57.62,9.52
2017-08-02,604.69,608.39,115.8,57.94,9.55
2017-08-03,360.39,360.39,58.97,57.94,9.55
2017-08-04,243.26,237.08,1.75,57.41,9.5
2017-08-05,212.43,214.9,20.24,57.62,9.52
2017-08-06,134.17,132.93,-11.34,57.51,9.51
2017-08-07,181.06,181.06,12.01,57.51,9.51
2017-08-08,155.86,159.57,1.17,57.83,9.54
2017-08-09,155.9,158.37,3.93,58.05,9.56
2017-08-10,341.04,338.56,44.55,57.83,9.54
2017-08-11,379.78,381.01,23.67,57.94,9.55
2017-08-12,324.83,326.06,14.8,58.05,9.56
2017-08-13,270.62,263.2,46.35,57.41,9.5
2017-08-14,524.15,531.57,90.53,58.05,9.56
2017-08-15,829.73,844.56,189.1,59.33,9.68
2017-08-16,1282.71,1279,215.92,59.01,9.65
2017-08-17,920.62,913.2,242.05,58.37,9.59
2017-08-18,669.38,668.15,164.09,58.26,9.58
2017-08-19,451.05,448.57,83.43,58.05,9.56
2017-08-20,598.09,600.56,120.38,58.26,9.58
2017-08-21,564.23,569.17,131.26,58.69,9.62
2017-08-22,763.96,756.54,195.34,58.05,9.56
2017-08-23,471.3,475.01,76.11,58.37,9.59
2017-08-24,462.36,454.94,60.08,57.73,9.53
2017-08-25,409.44,420.57,39.67,58.69,9.62
2017-08-26,344.75,328.91,0.64,57.32,9.49
2017-08-27,209.84,223.2,10.32,58.48,9.6
2017-08-28,244.2,239.25,43.87,58.05,9.56
2017-08-29,202.66,201.42,32.02,57.94,9.55
2017-08-30,211.27,205.09,-9,57.41,9.5
2017-08-31,128.81,131.28,-7.18,57.62,9.52
2017-09-01,156.06,161.01,-11.61,58.05,9.56
2017-09-02,122.43,124.9,-5.89,58.26,9.58
2017-09-03,137.6,127.71,-11.11,57.41,9.5
2017-09-04,98.32,100.79,-12.62,57.62,9.52
2017-09-05,118.39,123.34,-4.88,58.05,9.56
2017-09-06,116.88,110.7,-20.09,57.51,9.51
2017-09-07,116.31,117.55,-15.4,57.62,9.52
2017-09-08,103.11,106.82,-8.68,57.94,9.55
2017-09-09,102.19,102.19,-12.64,57.94,9.55
2017-09-10,90.78,85.84,-11.89,57.51,9.51
2017-09-11,373.57,374.81,45.01,57.62,9.52
2017-09-12,310.96,313.44,-6.39,57.83,9.54
2017-09-13,260.14,260.14,6.42,57.83,9.54
2017-09-14,184.95,180,4.54,57.41,9.5
2017-09-15,109.15,121.52,-4.36,58.48,9.6
2017-09-16,133.88,128.94,-3.72,58.05,9.56
2017-09-17,106.17,97.75,-17.74,57.32,9.49
2017-09-18,97.01,102.96,-14.68,57.83,9.54
2017-09-19,104.59,105.83,-9.06,57.94,9.55
2017-09-20,79.65,73.47,-15.05,57.41,9.5
2017-09-21,99.85,106.03,-17.95,57.94,9.55
2017-09-22,82.14,75.96,-14.01,57.41,9.5
2017-09-23,88.99,91.47,-15,57.62,9.52
2017-09-24,110.18,108.94,-21.65,57.51,9.51
2017-09-25,97.39,99.86,-16.14,57.73,9.53
2017-09-26,87.26,84.79,-11.72,57.51,9.51
2017-09-27,279.1,282.81,10.09,57.83,9.54
2017-09-28,245.23,251.41,29.81,58.37,9.59
2017-09-29,204.36,201.88,-9.19,58.15,9.57
2017-09-30,164.49,162.02,-14.07,57.94,9.55
2017-10-01,149.99,149.99,-16.35,57.94,9.55
2017-10-02,237.57,233.86,33.7,57.62,9.52
2017-10-03,185.86,190.81,11.78,58.05,9.56
2017-10-04,220.46,212.04,-0.12,57.32,9.49
2017-10-05,133.46,148.06,-1.98,58.58,9.61
2017-10-06,149.37,149.37,-19.07,58.58,9.61
2017-10-07,135.48,121.88,-15.1,57.41,9.5
2017-10-08,115.45,116.69,-6.05,57.51,9.51
2017-10-09,120.26,123.97,-25.26,57.83,9.54
2017-10-10,74,71.53,-11.8,57.62,9.52
2017-10-11,79.4,76.93,-7.61,57.41,9.5
2017-10-12,113.09,122.98,-1.13,58.26,9.58
2017-10-13,177.42,173.71,-22.88,57.94,9.55
2017-10-14,199.71,199.71,-2.04,57.94,9.55
2017-10-15,152.36,143.16,-14.73,57.15,9.47
2017-10-16,100.36,100.36,-30.99,57.15,9.47
2017-10-17,110.88,116.36,-13.77,57.62,9.52
2017-10-18,87.53,86.29,-11.22,57.51,9.51
2017-10-19,106.82,105.58,-14.3,57.41,9.5
2017-10-20,85.29,91.47,-14.16,57.94,9.55
2017-10-21,85.02,80.08,-7.15,57.51,9.51
2017-10-22,84.34,99.18,-15.95,58.8,9.63
2017-10-23,70.46,61.81,-13.11,58.05,9.56
2017-10-24,80.38,79.14,-25.21,57.94,9.55
2017-10-25,68,65.53,-11.52,57.73,9.53
2017-10-26,77.05,75.81,-9.86,57.62,9.52
2017-10-27,73.64,73.64,-12.5,57.62,9.52
2017-10-28,69.53,68.29,-12.82,57.51,9.51
2017-10-29,75.48,74.24,-21.12,57.41,9.5
2017-10-30,56.38,58.85,-15.5,57.62,9.52
2017-10-31,51.06,49.82,-14.99,57.51,9.51
2017-11-01,51.79,54.26,-11.17,57.73,9.53
2017-11-02,97.82,99.06,-13.91,57.83,9.54
2017-11-03,67.99,63.05,-16.93,57.41,9.5
2017-11-04,64.72,67.19,-10.4,57.62,9.52
2017-11-05,56.13,54.89,-10.64,57.51,9.51
2017-11-06,52.5,51.26,-14.97,57.41,9.5
2017-11-07,51.33,52.57,-8.44,57.51,9.51
2017-11-08,44.1,45.34,-10.64,57.62,9.52
2017-11-09,51.76,49.29,-9.73,57.41,9.5
2017-11-10,33.04,31.03,-6.44,57.23,9.48
2017-11-11,48.29,48.29,-13.44,57.23,9.48
2017-11-12,63.98,70.93,-12.65,57.83,9.54
2017-11-13,90.43,51.34,-6.42,54.46,9.16
2017-11-14,92.79,53.45,-7.34,51.06,8.78
2017-11-15,36.49,33.32,-9.06,50.78,8.75
2017-11-16,30.03,33.2,-4.02,51.06,8.78
2017-11-17,38.57,43.86,-16.75,51.51,8.83
2017-11-18,74.34,74.34,-23.25,51.51,8.83
2017-11-19,37.44,42.73,-20.36,51.97,8.88
2017-11-20,69.87,58.23,-25.98,50.97,8.77
2017-11-21,46.09,48.21,-11.76,51.15,8.79
2017-11-22,82.53,60.31,-6.48,49.23,8.58
2017-11-23,75.14,44.45,-24.45,46.58,8.29
2017-11-24,56.96,59.08,-14.35,46.76,8.31
2017-11-25,56.09,52.92,-19.9,46.49,8.28
2017-11-26,39.59,45.94,-15.59,47.03,8.34
2017-11-27,57.39,54.22,-13.66,46.76,8.31
2017-11-28,54.82,55.88,-18.26,46.85,8.32
2017-11-29,49.43,43.08,-8.63,46.3,8.26
2017-11-30,77.66,58.61,-11.92,44.66,8.08
2017-12-01,83.3,52.69,-11.26,42.01,7.78
2017-12-02,47.17,50.19,-15.52,42.27,7.81
2017-12-03,42.27,45.29,-15.94,42.54,7.84
2017-12-04,51.02,48,-13,42.27,7.81
2017-12-05,54,50.98,-13.64,42.01,7.78
2017-12-06,47.05,51.07,-11.36,42.36,7.82
2017-12-07,46.03,45.02,-15.85,42.27,7.81
2017-12-08,54.14,51.12,-13.26,42.01,7.78
2017-12-09,53.39,57.41,-7.32,42.36,7.82
2017-12-10,44.35,44.35,-21.94,42.36,7.82
2017-12-11,51.32,52.33,-14.75,42.45,7.83
2017-12-12,51.33,49.32,-14.58,42.27,7.81
2017-12-13,46.73,48.74,-9.18,42.45,7.83
2017-12-14,89.69,51.45,-5.23,39.14,7.45
2017-12-15,55.13,40.03,-5.8,37.84,7.3
2017-12-16,35.12,34.11,-7.91,37.75,7.29
2017-12-17,107.58,74.54,-11.13,34.9,6.96
2017-12-18,87.64,71.29,-0.28,33.49,6.79
2017-12-19,41,42.92,-0.7,33.65,6.81
2017-12-20,63.89,65.82,-0.36,33.82,6.83
2017-12-21,107.9,76.16,8.41,31.08,6.5
2017-12-22,91.75,72.51,11.44,29.41,6.3
2017-12-23,68.26,70.19,16.78,29.58,6.32
2017-12-24,64.9,64.9,2.16,29.58,6.32
2017-12-25,164.42,134.6,51.49,27,6.01
2017-12-26,93.35,74.97,6.53,25.42,5.81
2017-12-27,68.34,68.34,2.44,25.42,5.81
2017-12-28,55.94,57.78,-6.05,25.57,5.83
2017-12-29,101.99,81.82,20.68,23.83,5.61
2017-12-30,115.14,92.22,29.38,21.85,5.36
2017-12-31,91.62,89.78,25.66,21.69,5.34
2018-01-01,93.52,90.77,27.66,21.46,5.31
2018-01-02,110.74,93.32,32.65,19.95,5.12
2018-01-03,72.32,59.68,-2.04,18.86,4.98
2018-01-04,93.28,93.28,27.04,18.86,4.98
2018-01-05,89.44,87.8,19.41,18.72,4.96
2018-01-06,83.58,83.58,18.91,18.72,4.96
2018-01-07,76.53,75.71,15.34,18.65,4.95
2018-01-08,71.48,70.66,12.35,18.57,4.94
2018-01-09,79.31,78.49,16.45,18.5,4.93
2018-01-10,68.56,69.38,7.13,18.57,4.94
2018-01-11,66.05,65.23,6.15,18.5,4.93
2018-01-12,40.27,40.27,4.93,18.5,4.93
2018-01-13,2.38,4.02,-23.44,18.65,4.95
2018-01-14,61.35,59.71,-14.65,18.5,4.93
2018-01-15,69.84,71.48,0.74,18.65,4.95
2018-01-16,84.61,83.79,0.64,18.57,4.94
2018-01-17,88.52,87.7,-3.83,18.5,4.93
2018-01-18,84.76,86.4,-11.5,18.65,4.95
2018-01-19,65.98,62.7,-24.63,18.36,4.91
2018-01-20,68.72,68.72,-4.35,18.36,4.91
2018-01-21,58.47,60.11,-7.78,18.5,4.93
2018-01-22,54.55,53.73,-2.26,18.43,4.92
2018-01-23,33.44,29.34,-9.72,18.08,4.87
2018-01-24,25.91,28.37,-19.87,18.29,4.9
2018-01-25,38.96,38.14,-9.09,18.22,4.89
2018-01-26,20.07,22.53,-18.63,18.43,4.92
2018-01-27,13.32,12.5,-23.47,18.36,4.91
2018-01-28,18.95,18.13,-25.12,18.29,4.9
2018-01-29,34.51,34.51,-21.97,18.29,4.9
2018-01-30,34.97,35.79,-25.83,18.36,4.91
2018-01-31,38.02,38.84,-25.11,18.43,4.92
2018-02-01,40.26,39.44,-24.63,18.36,4.91
2018-02-02,6.1,29.06,-36.68,20.35,5.17
2018-02-03,24.77,81.61,-35.6,25.26,5.79
2018-02-04,4.86,44.31,-18.78,28.67,6.21
2018-02-05,14.59,37.67,-6.1,30.66,6.45
2018-02-06,4.01,20.36,-10.87,32.07,6.62
2018-02-07,3.87,64.58,-29.9,37.32,7.24
2018-02-08,3.96,36.17,-9.23,40.1,7.56
2018-02-09,3.83,37.04,-31.86,42.97,7.89
2018-02-10,13.77,70.34,-16.86,47.86,8.43
2018-02-11,3.75,24.92,-11.36,49.69,8.63
2018-02-12,2.74,41.88,-26.75,53.07,9
2018-02-13,21.38,16.09,-6.43,52.61,8.95
2018-02-14,55.81,55.81,-22.45,52.61,8.95
2018-02-15,19.19,17.08,-84.64,52.43,8.93
2018-02-16,52.66,54.77,-27.17,52.61,8.95
2018-02-17,18.37,13.08,-20.04,52.15,8.9
2018-02-18,50.34,55.63,-21.55,52.61,8.95
2018-02-19,43.45,36.04,-19.11,51.97,8.88
2018-02-20,34.56,35.61,-16.57,52.06,8.89
2018-02-21,36.22,38.34,-22.01,52.25,8.91
2018-02-22,34.22,29.99,-19.47,51.88,8.87
2018-02-23,30.93,36.22,-20.61,52.34,8.92
2018-02-24,52.87,48.63,-15.46,51.97,8.88
2018-02-25,31.34,37.69,-17.97,52.52,8.94
2018-02-26,70.78,64.43,-25.42,51.97,8.88
2018-02-27,41.16,53.86,-21.22,53.07,9
2018-02-28,78.48,81.49,-9.4,53.33,9.03
2018-03-01,89.22,79.86,-13.73,52.52,8.94
2018-03-02,58.61,64.95,-24.87,53.07,9
