,보방류량_DAY,보유입량_DAY,보자체유입량_DAY,보저수량_DAY,보저수위_DAY
2014-02-22,          68.96,          97.23,9.78,95.23,4.72
2014-02-23,         108.52,          96.74,3.19,94.21,4.67
2014-02-24,         107.33,          76.69,-18.7,91.57,4.54
2014-02-25,          26.20,          73.33,-11.13,95.64,4.74
2014-02-26,         126.05,         100.13,-2.06,93.4,4.63
2014-02-27,          33.84,          57.41,-12.05,95.44,4.73
2014-02-28,         112.85,          45.33,-0.53,89.6,4.45
2014-03-01,          23.07,          33.73,-2.52,90.52,4.49
2014-03-02,          42.11,          44.77,-6.33,90.75,4.5
2014-03-03,          85.54,          58.89,-9.94,88.45,4.4
2014-03-04,          39.23,          68.25,-23.65,90.96,4.51
2014-03-05,          89.30,          86.94,5.75,90.75,4.5
2014-03-06,          57.42,          54.76,-23.15,90.52,4.49
2014-03-07,          81.20,          73.21,-4.28,89.83,4.46
2014-03-08,          48.18,          58.84,-14.35,90.75,4.5
2014-03-09,          77.76,          72.42,-9.43,90.29,4.48
2014-03-10,         104.07,         109.41,-24.1,90.75,4.5
2014-03-11,         107.03,          83.05,-18.0,88.68,4.41
2014-03-12,          75.22,          96.54,-3.23,90.52,4.49
2014-03-13,         217.41,         260.13,-5.15,94.21,4.67
2014-03-14,         322.18,         289.20,-15.82,91.36,4.53
2014-03-15,         219.54,         193.81,-21.7,89.14,4.43
2014-03-16,         248.30,         278.74,-75.84,91.77,4.55
2014-03-17,         204.14,         181.70,-5.34,89.83,4.46
2014-03-18,         134.98,         124.32,-6.79,88.91,4.42
2014-03-19,         150.20,         155.52,-1.66,89.37,4.44
2014-03-20,          79.62,         102.69,2.85,91.36,4.53
2014-03-21,          87.22,          69.49,3.68,89.83,4.46
2014-03-22,         114.64,         114.64,20.87,89.83,4.46
2014-03-23,         114.92,         114.92,-7.12,89.83,4.46
2014-03-24,         100.13,          92.14,-19.55,89.14,4.43
2014-03-25,         117.96,         115.30,-4.07,88.91,4.42
2014-03-26,         159.49,         187.88,10.95,91.36,4.53
2014-03-27,         185.04,         203.90,-6.57,92.99,4.61
2014-03-28,         190.02,         206.51,1.24,94.42,4.68
2014-03-29,         211.99,         200.21,-2.03,93.4,4.63
2014-03-30,         217.22,         214.86,22.88,93.2,4.62
2014-03-31,         240.67,         283.09,22.23,96.86,4.8
2014-04-01,         322.26,         305.77,-58.8,95.44,4.73
2014-04-02,         303.00,         253.51,-52.77,91.16,4.52
2014-04-03,         290.32,         277.61,51.08,90.06,4.47
2014-04-04,         197.94,         203.27,-9.89,90.52,4.49
2014-04-05,         157.07,         141.07,-25.27,89.14,4.43
2014-04-06,         135.24,         137.90,-3.73,89.37,4.44
2014-04-07,         142.35,         145.03,-18.01,89.6,4.45
2014-04-08,         138.06,         140.72,1.34,89.83,4.46
2014-04-09,          70.30,          83.32,-16.34,90.96,4.51
2014-04-10,         136.04,         123.02,-9.66,89.83,4.46
2014-04-11,          96.72,          91.38,-17.63,89.37,4.44
2014-04-12,          96.90,         110.23,-3.86,90.52,4.49
2014-04-13,         114.00,         108.67,-7.98,90.06,4.47
2014-04-14,          75.41,          72.74,-14.2,89.83,4.46
2014-04-15,         102.04,         115.06,8.91,90.96,4.51
2014-04-16,          89.52,          87.16,-0.39,90.75,4.5
2014-04-17,          91.62,          86.28,-13.36,90.29,4.48
2014-04-18,         163.83,         166.50,-6.7,90.52,4.49
2014-04-19,          87.55,         106.71,-0.08,92.18,4.57
2014-04-20,         108.25,          94.12,-13.2,90.96,4.51
2014-04-21,          80.59,          85.30,-13.21,91.36,4.53
2014-04-22,         107.33,         109.68,4.49,91.57,4.54
2014-04-23,          86.75,          89.11,2.99,91.77,4.55
2014-04-24,          54.96,          59.67,-15.22,92.18,4.57
2014-04-25,         114.90,         103.12,-7.05,91.16,4.52
2014-04-26,          87.74,          69.71,-42.47,89.6,4.45
2014-04-27,         120.33,         109.67,-9.61,88.68,4.41
2014-04-28,         207.41,         207.41,-3.53,88.68,4.41
2014-04-29,         433.84,         483.75,75.41,92.99,4.61
2014-04-30,         958.54,"       1,010.38",-12.65,97.47,4.83
2014-05-01,         829.68,         741.25,20.09,89.83,4.46
2014-05-02,         476.46,         460.47,3.78,88.45,4.4
2014-05-03,         319.09,         364.60,-34.94,92.38,4.58
2014-05-04,         308.68,         287.16,-19.76,90.52,4.49
2014-05-05,         178.07,         234.93,-57.22,95.44,4.73
2014-05-06,         282.02,         234.89,-14.26,91.36,4.53
2014-05-07,         205.45,         187.72,-27.3,89.83,4.46
2014-05-08,         173.89,         186.91,9.47,90.96,4.51
2014-05-09,         176.19,         160.51,-31.06,89.6,4.45
2014-05-10,         154.72,         165.38,-5.0,90.52,4.49
2014-05-11,         170.01,         175.03,-6.2,90.96,4.51
2014-05-12,         229.09,         259.71,70.7,93.6,4.64
2014-05-13,         322.09,         296.17,109.22,91.36,4.53
2014-05-14,         213.90,         232.76,37.8,92.99,4.61
2014-05-15,         188.92,         167.70,18.27,91.16,4.52
2014-05-16,         121.57,         126.29,6.23,91.57,4.54
2014-05-17,          89.96,          99.39,-7.46,92.38,4.58
2014-05-18,         105.19,         100.48,-17.86,91.97,4.56
2014-05-19,         105.62,         105.62,-18.89,91.97,4.56
2014-05-20,          83.13,          76.05,-28.17,91.36,4.53
2014-05-21,          72.16,          74.51,-16.05,91.57,4.54
2014-05-22,          85.68,          62.94,-23.4,89.6,4.45
2014-05-23,          55.90,          66.56,-9.73,90.52,4.49
2014-05-24,          88.99,          70.33,-26.92,88.91,4.42
2014-05-25,          81.72,          81.72,-11.01,88.91,4.42
2014-05-26,          61.02,          79.68,-4.36,90.52,4.49
2014-05-27,          57.90,          65.28,-17.95,91.16,4.52
2014-05-28,          40.67,          68.94,-21.88,93.6,4.64
2014-05-29,          34.65,          79.43,-14.6,97.47,4.83
2014-05-30,          56.83,          68.62,-19.46,98.49,4.88
2014-05-31,          40.53,          57.02,-22.99,99.91,4.95
2014-06-01,          49.48,          61.27,-16.39,100.93,5.0
2014-06-02,          84.30,          85.67,-33.1,101.05,5.01
2014-06-03,         126.66,         126.66,7.36,101.05,5.01
2014-06-04,         152.83,         146.75,-14.51,100.53,4.98
2014-06-05,         152.74,         157.46,-9.3,100.93,5.0
2014-06-06,         152.81,         136.31,-4.3,99.51,4.93
2014-06-07,          70.54,          92.53,-37.92,101.41,5.04
2014-06-08,         154.50,         155.87,3.51,101.53,5.05
2014-06-09,         107.01,         109.75,-34.89,101.76,5.07
2014-06-10,         103.58,         109.07,-25.59,102.24,5.11
2014-06-11,         113.94,         115.31,-16.81,102.36,5.12
2014-06-12,         166.63,         179.01,16.67,103.43,5.21
2014-06-13,         237.41,         233.28,26.65,103.07,5.18
2014-06-14,         192.29,         179.93,-23.61,102.0,5.09
2014-06-15,         244.13,         255.12,64.17,102.95,5.17
2014-06-16,         291.17,         288.41,55.42,102.71,5.15
2014-06-17,         132.65,         116.16,17.93,101.29,5.03
2014-06-18,          70.95,          76.44,-21.61,101.76,5.07
2014-06-19,          65.22,          70.72,-31.21,102.24,5.11
2014-06-20,          86.80,          92.29,-34.62,102.71,5.15
2014-06-21,         123.71,         122.34,-3.85,102.59,5.14
2014-06-22,          97.03,          95.67,-17.31,102.48,5.13
2014-06-23,         184.14,         185.51,-9.69,102.59,5.14
2014-06-24,         228.49,         242.24,-24.71,103.78,5.24
2014-06-25,         357.62,         348.01,5.63,102.95,5.17
2014-06-26,         183.56,         198.68,-50.29,104.26,5.28
2014-06-27,         198.84,         196.08,-49.56,104.02,5.26
2014-06-28,         331.50,         321.89,29.61,103.19,5.19
2014-06-29,         132.43,         126.93,-8.74,102.71,5.15
2014-06-30,         138.69,         138.69,-40.99,102.71,5.15
2014-07-01,         219.78,         223.90,-4.78,103.07,5.18
2014-07-02,         147.73,         149.11,-24.02,103.19,5.19
2014-07-03,         443.03,         451.29,31.82,103.9,5.25
2014-07-04,         445.17,         439.67,57.9,103.43,5.21
2014-07-05,         397.20,         394.44,62.41,103.19,5.19
2014-07-06,         242.34,         239.59,43.02,102.95,5.17
2014-07-07,         222.19,         226.31,0.29,103.31,5.2
2014-07-08,         454.25,         417.34,138.47,100.12,4.96
2014-07-09,         205.95,         213.01,54.42,100.73,4.99
2014-07-10,          96.11,         116.34,18.23,102.48,5.13
2014-07-11,         120.78,         124.90,14.22,102.83,5.16
2014-07-12,          91.09,          95.21,-3.4,103.19,5.19
2014-07-13,         147.99,         160.37,18.66,104.26,5.28
2014-07-14,         172.55,         165.67,6.61,103.66,5.23
2014-07-15,         125.06,         127.82,-0.88,103.9,5.25
2014-07-16,         137.76,         137.76,7.08,103.9,5.25
2014-07-17,         175.71,         183.95,-7.06,104.61,5.31
2014-07-18,         346.66,         326.05,70.06,102.83,5.16
2014-07-19,         319.22,         338.46,105.13,104.49,5.3
2014-07-20,         364.71,         363.33,142.62,104.38,5.29
2014-07-21,         268.57,         256.21,76.17,103.31,5.2
2014-07-22,         175.09,         170.97,27.13,102.95,5.17
2014-07-23,         259.60,         245.85,78.95,101.76,5.07
2014-07-24,         188.58,         178.96,35.03,100.93,5.0
2014-07-25,         102.16,         124.15,-26.28,102.83,5.16
2014-07-26,         130.69,         130.69,4.54,102.83,5.16
2014-07-27,         120.08,         120.08,-4.37,102.83,5.16
2014-07-28,         119.06,         120.44,11.59,102.95,5.17
2014-07-29,          90.14,          88.77,-13.44,102.83,5.16
2014-07-30,          97.43,          97.43,-2.72,102.83,5.16
2014-07-31,          96.18,          94.80,-26.4,102.71,5.15
2014-08-01,         178.19,         183.69,-4.08,103.19,5.19
2014-08-02,         496.41,         406.68,64.12,95.44,4.73
2014-08-03,"       2,037.34","       2,127.08",907.87,103.19,5.19
2014-08-04,"       1,960.89","       1,951.27",966.76,102.36,5.12
2014-08-05,"       1,311.17","       1,330.40",477.4,104.02,5.26
2014-08-06,         862.24,         867.74,301.14,104.49,5.3
2014-08-07,         831.80,         830.42,189.44,104.38,5.29
2014-08-08,"       1,401.12","       1,386.01",376.7,103.07,5.18
2014-08-09,"       1,261.32","       1,254.46",265.75,102.48,5.13
2014-08-10,         806.17,         810.29,126.41,102.83,5.16
2014-08-11,"       1,135.96","       1,118.09",221.48,101.29,5.03
2014-08-12,         642.93,         685.54,79.94,104.97,5.34
2014-08-13,         555.33,         526.48,41.1,102.48,5.13
2014-08-14,         718.34,         723.83,79.4,102.95,5.17
2014-08-15,"       1,163.80","       1,178.91",326.57,104.26,5.28
2014-08-16,         953.06,         943.45,226.53,103.43,5.21
2014-08-17,         868.50,         847.88,239.1,101.64,5.06
2014-08-18,"       2,386.56","       2,573.16",-168.63,117.77,6.3
2014-08-19,"       3,734.06","       3,675.57",600.57,112.71,6.02
2014-08-20,"       2,638.29","       2,478.39",-155.71,98.9,4.9
2014-08-21,"       3,074.58","       3,286.72",200.17,117.23,6.27
2014-08-22,"       3,038.43","       2,863.59",555.43,102.12,5.1
2014-08-23,"       1,346.38","       1,367.00",392.44,103.9,5.25
2014-08-24,"       1,028.24","       1,028.24",194.86,103.9,5.25
2014-08-25,"       1,813.43","       1,889.66",145.41,110.49,5.83
2014-08-26,"       2,868.16","       2,812.54",298.58,105.68,5.4
2014-08-27,"       2,275.11","       2,198.92",654.63,99.1,4.91
2014-08-28,"       1,464.24","       1,488.18",449.71,101.17,5.02
2014-08-29,         685.54,         733.64,219.66,105.33,5.37
2014-08-30,         689.24,         675.50,102.27,104.14,5.27
2014-08-31,         629.28,         596.30,117.38,101.29,5.03
2014-09-01,         314.22,         318.34,13.55,101.64,5.06
2014-09-02,         356.40,         353.66,28.05,101.41,5.04
2014-09-03,         552.26,         544.40,88.12,100.73,4.99
2014-09-04,         428.89,         451.87,37.28,102.71,5.15
2014-09-05,         425.46,         413.08,57.7,101.64,5.06
2014-09-06,         311.06,         311.06,30.33,101.64,5.06
2014-09-07,         234.27,         246.64,-18.7,102.71,5.15
2014-09-08,         196.68,         202.18,-11.56,103.19,5.19
2014-09-09,         230.85,         223.97,4.65,102.59,5.14
2014-09-10,         210.89,         213.64,-3.46,102.83,5.16
2014-09-11,         273.30,         239.52,48.43,99.91,4.95
2014-09-12,         164.56,         155.14,27.1,99.1,4.91
2014-09-13,          98.19,         127.63,-32.48,101.64,5.06
2014-09-14,         122.30,         127.80,2.09,102.12,5.1
2014-09-15,         124.21,         131.09,-7.26,102.71,5.15
2014-09-16,         184.24,         170.50,34.38,101.53,5.05
2014-09-17,         141.17,         156.29,-24.28,102.83,5.16
2014-09-18,         215.09,         194.48,74.62,101.05,5.01
2014-09-19,         121.22,         108.06,-0.41,99.91,4.95
2014-09-20,         108.77,         128.80,3.41,101.64,5.06
2014-09-21,         144.85,         144.85,13.68,101.64,5.06
2014-09-22,         165.51,         147.85,0.59,100.12,4.96
2014-09-23,         118.92,         142.08,-42.23,102.12,5.1
2014-09-24,         942.59,         989.33,-127.7,106.16,5.44
2014-09-25,"       2,199.98","       2,171.11",232.15,103.66,5.23
2014-09-26,         933.28,         904.41,248.41,101.17,5.02
2014-09-27,         512.49,         535.86,-39.17,103.19,5.19
2014-09-28,         501.78,         488.05,43.66,102.0,5.09
2014-09-29,         428.47,         425.71,49.25,101.76,5.07
2014-09-30,         364.02,         342.62,7.75,99.91,4.95
2014-10-01,         351.30,         351.30,18.59,99.91,4.95
2014-10-02,         234.36,         254.38,-7.18,101.64,5.06
2014-10-03,         219.42,         230.42,-34.9,102.59,5.14
2014-10-04,         245.10,         238.24,1.36,102.0,5.09
2014-10-05,         213.43,         213.43,-4.08,102.0,5.09
2014-10-06,         166.84,         168.21,-30.6,102.12,5.1
2014-10-07,         259.03,         264.52,-35.39,102.59,5.14
2014-10-08,         211.11,         206.99,-16.2,102.24,5.11
2014-10-09,         188.96,         180.71,11.44,101.53,5.05
2014-10-10,         116.67,         105.09,-25.88,100.53,4.98
2014-10-11,          54.46,          66.05,-54.87,101.53,5.05
2014-10-12,          93.33,          97.45,-51.89,101.88,5.08
2014-10-13,         171.45,         181.07,-2.25,102.71,5.15
2014-10-14,         197.99,         193.87,26.61,102.36,5.12
2014-10-15,         163.47,         159.35,-48.09,102.0,5.09
2014-10-16,         119.00,         113.51,-21.88,101.53,5.05
2014-10-17,          73.92,          68.42,-26.31,101.05,5.01
2014-10-18,          89.24,          96.10,-34.07,101.64,5.06
2014-10-19,          82.55,          81.18,-23.81,101.53,5.05
2014-10-20,          99.57,         102.31,-61.26,101.76,5.07
2014-10-21,         217.49,         229.87,-38.57,102.83,5.16
2014-10-22,"       1,734.73","       1,745.73",118.93,103.78,5.24
2014-10-23,"       1,379.31","       1,361.44",299.77,102.24,5.11
2014-10-24,         698.92,         729.15,16.72,104.85,5.33
2014-10-25,         719.86,         674.51,240.1,100.93,5.0
2014-10-26,         485.43,         452.44,159.96,98.08,4.86
2014-10-27,         380.26,         403.83,52.07,100.12,4.96
2014-10-28,         229.61,         236.67,4.53,100.73,4.99
2014-10-29,         186.66,         195.89,40.91,101.53,5.05
2014-10-30,         326.29,         274.64,95.11,97.06,4.81
2014-10-31,         364.68,         341.11,51.6,95.03,4.71
2014-11-01,         672.37,         674.72,26.17,95.23,4.72
2014-11-02,         771.68,         729.26,91.26,91.57,4.54
2014-11-03,         414.23,         433.09,11.73,93.2,4.62
2014-11-04,         407.68,         391.19,28.87,91.77,4.55
2014-11-05,         339.29,         351.07,40.72,92.79,4.6
2014-11-06,         334.87,         318.38,28.32,91.36,4.53
2014-11-07,         197.37,         223.29,-35.35,93.6,4.64
2014-11-08,         232.81,         249.32,8.27,95.03,4.71
2014-11-09,         294.36,         273.14,53.49,93.2,4.62
2014-11-10,         207.18,         195.39,1.66,92.18,4.57
2014-11-11,         159.52,         150.10,-25.77,91.36,4.53
2014-11-12,         160.30,         153.23,-12.3,90.75,4.5
2014-11-13,         144.13,         141.47,-9.04,90.52,4.49
2014-11-14,         135.26,         145.30,11.23,90.74,4.53
2014-11-15,         146.03,         138.96,7.9,90.75,4.5
2014-11-16,         137.99,         152.14,2.26,91.97,4.56
2014-11-17,         157.87,         146.08,4.42,90.96,4.51
2014-11-18,         120.37,         122.72,-4.63,91.16,4.52
2014-11-19,         156.49,         151.78,11.61,90.75,4.5
2014-11-20,         117.36,         122.07,-7.79,91.16,4.52
2014-11-21,         136.60,         136.60,-4.12,91.16,4.52
2014-11-22,         132.75,         130.40,-0.23,90.96,4.51
2014-11-23,          99.40,         115.90,-9.66,92.38,4.58
2014-11-24,         175.99,         175.99,-14.82,92.38,4.58
2014-11-25,         525.00,         557.98,247.91,95.23,4.72
2014-11-26,         650.59,         641.17,258.22,94.42,4.68
2014-11-27,         612.76,         603.33,103.65,93.6,4.64
2014-11-28,         460.58,         458.23,122.59,93.4,4.63
2014-11-29,         327.63,         346.48,68.29,95.03,4.71
2014-11-30,         407.68,         412.39,99.2,95.44,4.73
2014-12-01,         436.41,         422.27,101.72,94.21,4.67
2014-12-02,         415.64,         410.93,102.12,93.81,4.65
2014-12-03,         381.74,         351.10,103.57,91.16,4.52
2014-12-04,         223.36,         239.85,-23.93,92.58,4.59
2014-12-05,         278.65,         309.28,46.1,95.23,4.72
2014-12-06,         377.41,         377.41,101.57,95.23,4.72
2014-12-07,         379.85,         365.72,101.65,94.01,4.66
2014-12-08,         329.68,         327.32,64.78,93.81,4.65
2014-12-09,         291.06,         302.85,124.41,94.82,4.7
2014-12-10,         342.95,         328.81,115.73,93.6,4.64
2014-12-11,         236.08,         243.15,58.26,94.21,4.67
2014-12-12,         362.49,         341.28,98.96,92.38,4.58
2014-12-13,         232.08,         194.56,26.24,89.14,4.43
2014-12-14,         135.89,         138.55,-31.78,89.37,4.44
2014-12-15,         145.53,         145.53,-25.42,89.37,4.44
2014-12-16,         153.00,         168.99,-30.59,90.75,4.5
2014-12-17,         124.77,         127.13,-32.12,90.96,4.51
2014-12-18,         135.67,         122.65,-37.06,89.83,4.46
2014-12-19,         115.60,         133.33,-38.87,91.36,4.53
2014-12-20,         163.95,         166.30,-12.58,91.57,4.54
2014-12-21,         164.27,         152.18,-2.79,90.52,4.49
2014-12-22,         132.46,         142.20,-13.31,91.36,4.53
2014-12-23,         168.80,         166.44,-30.38,91.16,4.52
2014-12-24,         148.71,         128.00,-13.68,89.37,4.44
2014-12-25,         100.60,         113.94,-12.25,90.52,4.49
2014-12-26,         145.69,         140.35,-34.47,90.06,4.47
2014-12-27,         117.17,         122.51,-17.98,90.52,4.49
2014-12-28,         103.78,         106.44,-19.89,90.75,4.5
2014-12-29,         138.92,         130.92,-31.04,90.06,4.47
2014-12-30,         120.50,         117.84,-44.29,89.83,4.46
2014-12-31,          95.31,         107.86,-9.52,90.3,4.51
2015-01-01,         114.88,         112.52,-23.25,90.75,4.5
2015-01-02,         126.56,         135.98,-32.76,91.57,4.54
2015-01-03,         113.39,          95.97,-12.33,90.06,4.47
2015-01-04,          89.09,          97.08,-13.17,90.75,4.5
2015-01-05,         144.67,         144.67,-26.07,90.75,4.5
2015-01-06,         159.97,         149.31,-20.98,89.83,4.46
2015-01-07,         130.65,         141.31,-24.87,90.75,4.5
2015-01-08,         121.10,         130.52,-16.94,91.57,4.54
2015-01-09,         131.93,         136.64,-31.55,91.97,4.56
2015-01-10,         139.80,         120.33,-11.97,90.29,4.48
2015-01-11,         109.12,         114.45,-15.04,90.75,4.5
2015-01-12,         119.84,         133.98,-27.78,91.97,4.56
2015-01-13,         117.91,         115.56,0.33,91.77,4.55
2015-01-14,         122.31,         131.74,-1.33,92.58,4.59
2015-01-15,         170.26,         151.40,-9.36,90.96,4.51
2015-01-16,         113.22,         108.20,-0.36,90.52,4.49
2015-01-17,         116.76,         121.78,0.5,90.96,4.51
2015-01-18,         123.31,         120.95,-3.88,90.75,4.5
2015-01-19,         115.36,         117.72,-15.54,90.96,4.51
2015-01-20,         132.91,         139.97,-1.13,91.57,4.54
2015-01-21,         142.38,         137.67,0.4,91.16,4.52
2015-01-22,         142.46,         137.74,3.57,90.75,4.5
2015-01-23,         146.28,         135.62,-0.69,89.83,4.46
2015-01-24,         119.69,         127.69,-11.46,90.52,4.49
2015-01-25,         123.77,         138.22,9.24,91.77,4.55
2015-01-26,         129.64,         122.57,-18.37,91.16,4.52
2015-01-27,         146.10,         153.17,14.42,91.77,4.55
2015-01-28,         130.42,         123.35,-16.49,91.16,4.52
2015-01-29,         166.54,         173.61,13.7,91.77,4.55
2015-01-30,         139.01,         116.56,-13.84,89.83,4.46
2015-01-31,         108.52,         128.61,-5.22,91.57,4.54
2015-02-01,         148.49,         157.91,21.1,92.38,4.58
2015-02-02,         124.20,         100.02,-7.53,90.29,4.48
2015-02-03,         131.74,         121.08,7.06,89.37,4.44
2015-02-04,          88.18,         113.60,-0.8,91.57,4.54
2015-02-05,         122.98,         113.55,-6.4,90.75,4.5
2015-02-06,         122.73,         129.80,7.79,91.36,4.53
2015-02-07,         107.72,          95.32,-9.97,90.29,4.48
2015-02-08,         125.52,         133.20,2.49,90.96,4.51
2015-02-09,         111.07,          90.06,-15.99,89.14,4.43
2015-02-10,          82.16,          98.15,-4.12,90.52,4.49
2015-02-11,         116.60,         116.60,7.41,90.52,4.49
2015-02-12,         117.24,         119.91,-6.58,90.75,4.5
2015-02-13,         109.32,         101.32,-0.31,90.06,4.47
2015-02-14,          89.88,          97.87,-5.82,90.75,4.5
2015-02-15,          91.70,          96.41,-6.92,91.16,4.52
2015-02-16,         133.77,         140.84,-0.28,91.77,4.55
2015-02-17,         173.03,         165.96,4.22,91.16,4.52
2015-02-18,         140.72,         136.01,-9.87,90.75,4.5
2015-02-19,         135.11,         137.46,0.19,90.96,4.51
2015-02-20,         135.14,         135.14,-9.84,90.96,4.51
2015-02-21,         135.66,         135.66,-7.92,90.96,4.51
2015-02-22,         147.15,         151.87,10.22,91.36,4.53
2015-02-23,         149.96,         129.57,-12.78,89.6,4.45
2015-02-24,         127.54,         145.58,-7.9,91.16,4.52
2015-02-25,         152.79,         155.14,-1.98,91.36,4.53
2015-02-26,         171.76,         171.76,12.47,91.36,4.53
2015-02-27,         153.10,         135.37,-18.45,89.83,4.46
2015-02-28,         145.79,         161.17,1.1,91.16,4.52
2015-03-01,         152.49,         152.49,-0.38,91.16,4.52
2015-03-02,         152.60,         152.60,-8.0,91.16,4.52
2015-03-03,         152.60,         150.25,-0.85,90.96,4.51
2015-03-04,         167.37,         165.01,10.1,90.75,4.5
2015-03-05,         131.56,         138.63,-6.25,91.36,4.53
2015-03-06,         164.05,         148.99,-4.12,90.06,4.47
2015-03-07,         160.18,         170.53,18.23,90.96,4.51
2015-03-08,         149.25,         149.25,7.92,90.96,4.51
2015-03-09,         147.09,         149.45,1.09,91.16,4.52
2015-03-10,         122.62,         120.26,-9.97,90.96,4.51
2015-03-11,         140.49,         122.14,12.28,89.37,4.44
2015-03-12,         140.09,         156.08,-10.08,90.75,4.5
2015-03-13,         120.66,         117.99,10.41,90.52,4.49
2015-03-14,         115.01,         115.01,9.0,90.52,4.49
2015-03-15,         164.44,         140.46,6.53,88.45,4.4
2015-03-16,          74.44,         103.45,-8.8,90.96,4.51
2015-03-17,         146.13,         117.12,-1.21,88.45,4.4
2015-03-18,         176.05,         194.70,36.0,90.06,4.47
2015-03-19,         420.35,         571.95,167.13,103.16,5.16
2015-03-20,         827.28,         822.45,225.62,102.74,5.13
2015-03-21,         610.70,         604.26,196.99,102.19,5.09
2015-03-22,         538.42,         486.21,178.77,97.67,4.84
2015-03-23,         208.54,         225.03,11.49,99.1,4.91
2015-03-24,         198.40,         227.66,19.89,101.63,5.05
2015-03-25,         229.10,         246.82,10.66,103.16,5.16
2015-03-26,         249.08,         239.41,50.9,102.32,5.1
2015-03-27,         291.68,         240.22,63.78,97.88,4.85
2015-03-28,         193.22,         188.51,11.44,97.47,4.83
2015-03-29,         193.75,         184.33,8.43,96.66,4.79
2015-03-30,         193.66,         163.02,-3.14,94.01,4.66
2015-03-31,         209.13,         166.10,12.33,90.29,4.48
2015-04-01,         172.45,         189.57,5.13,91.77,4.55
2015-04-02,         200.29,         177.85,5.09,89.83,4.46
2015-04-03,         185.37,         177.38,2.79,89.14,4.43
2015-04-04,         200.38,         205.71,6.92,89.6,4.45
2015-04-05,         258.15,         377.52,188.06,99.91,4.95
2015-04-06,         640.69,         586.49,280.68,95.23,4.72
2015-04-07,         590.74,         543.61,213.14,91.16,4.52
2015-04-08,         277.98,         318.04,80.15,94.62,4.69
2015-04-09,         285.83,         269.34,84.33,93.2,4.62
2015-04-10,         227.11,         260.10,52.26,96.05,4.76
2015-04-11,         301.87,         325.43,99.66,98.08,4.86
2015-04-12,         369.41,         317.57,113.28,93.6,4.64
2015-04-13,         295.54,         312.03,64.61,95.03,4.71
2015-04-14,         388.67,         435.80,149.33,99.1,4.91
2015-04-15,         495.16,         478.67,181.39,97.67,4.84
2015-04-16,         426.73,         436.15,98.95,98.49,4.88
2015-04-17,         443.42,         422.22,133.72,96.66,4.79
2015-04-18,         435.45,         423.66,86.93,95.64,4.74
2015-04-19,         414.99,         363.15,90.17,91.16,4.52
2015-04-20,         396.23,         492.84,118.85,99.51,4.93
2015-04-21,         752.71,         698.51,369.22,94.82,4.7
2015-04-22,         681.28,         626.15,200.66,90.06,4.47
2015-04-23,         407.00,         457.41,70.51,94.42,4.68
2015-04-24,         442.92,         501.83,131.53,99.51,4.93
2015-04-25,         341.46,         320.25,59.24,97.67,4.84
2015-04-26,         262.80,         189.75,40.25,91.36,4.53
2015-04-27,         209.01,         258.50,19.78,95.64,4.74
2015-04-28,         263.46,         232.83,57.16,92.99,4.61
2015-04-29,         270.67,         310.73,72.67,96.45,4.78
2015-04-30,         543.39,         616.18,357.45,102.74,5.13
2015-05-01,         659.66,         530.32,332.92,91.57,4.54
2015-05-02,         249.15,         279.78,83.31,94.21,4.67
2015-05-03,         373.81,         371.45,143.59,94.01,4.66
2015-05-04,         414.07,         428.21,182.34,95.23,4.72
2015-05-05,         316.36,         314.01,82.79,95.03,4.71
2015-05-06,         326.46,         291.12,88.53,91.97,4.56
2015-05-07,         274.75,         293.60,84.59,93.6,4.64
2015-05-08,         267.40,         234.41,34.4,90.75,4.5
2015-05-09,         203.27,         212.69,-44.68,91.57,4.54
2015-05-10,         253.55,         300.68,38.5,95.64,4.74
2015-05-11,         265.02,         302.72,-53.8,98.9,4.9
2015-05-12,         690.68,         733.57,420.86,102.6,5.12
2015-05-13,         738.60,         679.21,443.89,97.47,4.83
2015-05-14,         378.84,         345.85,121.59,94.62,4.69
2015-05-15,         243.98,         295.82,82.96,99.1,4.91
2015-05-16,         310.47,         265.69,64.77,95.23,4.72
2015-05-17,         184.00,         207.57,29.53,97.27,4.82
2015-05-18,         183.36,         216.35,26.55,100.12,4.96
2015-05-19,         182.58,         193.62,30.88,101.07,5.01
2015-05-20,         207.42,         203.46,71.14,100.73,4.99
2015-05-21,         259.54,         217.12,43.81,97.06,4.81
2015-05-22,         145.00,         130.86,-15.42,95.84,4.75
2015-05-23,         113.30,         141.58,12.29,98.29,4.87
2015-05-24,         117.14,         121.85,-4.52,98.69,4.89
2015-05-25,         127.47,         134.54,5.69,99.3,4.92
2015-05-26,         143.90,         120.34,3.65,97.27,4.82
2015-05-27,         110.08,         121.86,-3.93,98.29,4.87
2015-05-28,          82.23,         119.31,2.79,101.49,5.04
2015-05-29,         139.48,         139.48,4.79,101.49,5.04
2015-05-30,         104.83,         101.61,-7.5,101.21,5.02
2015-05-31,         143.19,         151.25,18.48,101.91,5.07
2015-06-01,         168.00,         159.95,28.38,101.21,5.02
2015-06-02,         134.51,         134.51,-1.68,101.21,5.02
2015-06-03,         141.35,         142.96,14.8,101.35,5.03
2015-06-04,         124.88,         123.26,2.55,101.21,5.02
2015-06-05,         132.77,         137.60,10.37,101.63,5.05
