년/월/일,측정소명_DAY,보상류수위_DAY,보하류수위_DAY,유입량_DAY,저수량_DAY,공용량_DAY,총방류량_DAY
2012-07-10,구미보, , , , , , 
2012-07-09,구미보, , , , , , 
2012-07-08,구미보, , , , , , 
2012-07-07,구미보, , , , , , 
2012-07-06,구미보, , , , , , 
2012-07-05,구미보, , , , , , 
2012-07-04,구미보, , , , , , 
2012-07-03,구미보, , , , , , 
2012-07-02,구미보, , , , , , 
2012-07-01,구미보, , , , , , 
2012-06-30,구미보, , , , , , 
2012-06-29,구미보, , , , , , 
2012-06-28,구미보, , , , , , 
2012-06-27,구미보, , , , , , 
2012-06-26,구미보, , , , , , 
2012-06-25,구미보, , , , , , 
2012-06-24,구미보, , , , , , 
2012-06-23,구미보, , , , , , 
2012-06-22,구미보, , , , , , 
2012-06-21,구미보, , , , , , 
2012-06-20,구미보, , , , , , 
2012-06-19,구미보, , , , , , 
2012-06-18,구미보, , , , , , 
2012-06-17,구미보, , , , , , 
2012-06-16,구미보, , , , , , 
2012-06-15,구미보, , , , , , 
2012-06-14,구미보, , , , , , 
2012-06-13,구미보, , , , , , 
2012-06-12,구미보, , , , , , 
2012-06-11,구미보, , , , , , 
2012-06-10,구미보, , , , , , 
2012-06-09,구미보, , , , , , 
2012-06-08,구미보, , , , , , 
2012-06-07,구미보, , , , , , 
2012-06-06,구미보, , , , , , 
2012-06-05,구미보, , , , , , 
2012-06-04,구미보, , , , , , 
2012-06-03,구미보, , , , , , 
2012-06-02,구미보, , , , , , 
2012-06-01,구미보, , , , , , 
2012-05-31,구미보, , , , , , 
2012-05-30,구미보, , , , , , 
2012-05-29,구미보, , , , , , 
2012-05-28,구미보, , , , , , 
2012-05-27,구미보, , , , , , 
2012-05-26,구미보, , , , , , 
2012-05-25,구미보, , , , , , 
2012-05-24,구미보, , , , , , 
2012-05-23,구미보, , , , , , 
2012-05-22,구미보, , , , , , 
2012-05-21,구미보, , , , , , 
2012-05-20,구미보, , , , , , 
2012-05-19,구미보, , , , , , 
2012-05-18,구미보, , , , , , 
2012-05-17,구미보, , , , , , 
2012-05-16,구미보, , , , , , 
2012-05-15,구미보, , , , , , 
2012-05-14,구미보, , , , , , 
2012-05-13,구미보, , , , , , 
2012-05-12,구미보, , , , , , 
2012-05-11,구미보, , , , , , 
2012-05-10,구미보, , , , , , 
2012-05-09,구미보, , , , , , 
2012-05-08,구미보, , , , , , 
2012-05-07,구미보, , , , , , 
2012-05-06,구미보, , , , , , 
2012-05-05,구미보, , , , , , 
2012-05-04,구미보, , , , , , 
2012-05-03,구미보, , , , , , 
2012-05-02,구미보, , , , , , 
2012-05-01,구미보, , , , , , 
2012-04-30,구미보, , , , , , 
2012-04-29,구미보, , , , , , 
2012-04-28,구미보, , , , , , 
2012-04-27,구미보, , , , , , 
2012-04-26,구미보, , , , , , 
2012-04-25,구미보, , , , , , 
2012-04-24,구미보, , , , , , 
2012-04-23,구미보, , , , , , 
2012-04-22,구미보, , , , , , 
2012-04-21,구미보, , , , , , 
2012-04-20,구미보, , , , , , 
2012-04-19,구미보, , , , , , 
2012-04-18,구미보, , , , , , 
2012-04-17,구미보, , , , , , 
2012-04-16,구미보, , , , , , 
2012-04-15,구미보, , , , , , 
2012-04-14,구미보, , , , , , 
2012-04-13,구미보, , , , , , 
2012-04-12,구미보, , , , , , 
2012-04-11,구미보, , , , , , 
2012-04-10,구미보, , , , , , 
2012-04-09,구미보, , , , , , 
2012-04-08,구미보, , , , , , 
2012-04-07,구미보, , , , , , 
2012-04-06,구미보, , , , , , 
2012-04-05,구미보, , , , , , 
2012-04-04,구미보, , , , , , 
2012-04-03,구미보, , , , , , 
2012-04-02,구미보, , , , , , 
2012-04-01,구미보, , , , , , 
2012-03-31,구미보, , , , , , 
2012-03-30,구미보, , , , , , 
2012-03-29,구미보, , , , , , 
2012-03-28,구미보, , , , , , 
2012-03-27,구미보, , , , , , 
2012-03-26,구미보, , , , , , 
2012-03-25,구미보, , , , , , 
2012-03-24,구미보, , , , , , 
2012-03-23,구미보, , , , , , 
2012-03-22,구미보, , , , , , 
2012-03-21,구미보, , , , , , 
2012-03-20,구미보, , , , , , 
2012-03-19,구미보, , , , , , 
2012-03-18,구미보, , , , , , 
2012-03-17,구미보, , , , , , 
2012-03-16,구미보, , , , , , 
2012-03-15,구미보, , , , , , 
2012-03-14,구미보, , , , , , 
2012-03-13,구미보, , , , , , 
2012-03-12,구미보, , , , , , 
2012-03-11,구미보, , , , , , 
2012-03-10,구미보, , , , , , 
2012-03-09,구미보, , , , , , 
2012-03-08,구미보, , , , , , 
2012-03-07,구미보, , , , , , 
2012-03-06,구미보, , , , , , 
2012-03-05,구미보, , , , , , 
2012-03-04,구미보, , , , , , 
2012-03-03,구미보, , , , , , 
2012-03-02,구미보, , , , , , 
2012-03-01,구미보, , , , , , 
2012-02-29,구미보, , , , , , 
2012-02-28,구미보, , , , , , 
2012-02-27,구미보, , , , , , 
2012-02-26,구미보, , , , , , 
2012-02-25,구미보, , , , , , 
2012-02-24,구미보, , , , , , 
2012-02-23,구미보, , , , , , 
2012-02-22,구미보, , , , , , 
2012-02-21,구미보, , , , , , 
2012-02-20,구미보, , , , , , 
2012-02-19,구미보, , , , , , 
2012-02-18,구미보, , , , , , 
2012-02-17,구미보, , , , , , 
2012-02-16,구미보, , , , , , 
2012-02-15,구미보, , , , , , 
2012-02-14,구미보, , , , , , 
