년/월/일,측정소명_DAY,보상류수위_DAY,보하류수위_DAY,유입량_DAY,저수량_DAY,공용량_DAY,총방류량_DAY
2012-07-10,이포보, , , , , , 
2012-07-09,이포보, , , , , , 
2012-07-08,이포보, , , , , , 
2012-07-07,이포보, , , , , , 
2012-07-06,이포보, , , , , , 
2012-07-05,이포보, , , , , , 
2012-07-04,이포보, , , , , , 
2012-07-03,이포보, , , , , , 
2012-07-02,이포보, , , , , , 
2012-07-01,이포보, , , , , , 
2012-06-30,이포보, , , , , , 
2012-06-29,이포보, , , , , , 
2012-06-28,이포보, , , , , , 
2012-06-27,이포보, , , , , , 
2012-06-26,이포보, , , , , , 
2012-06-25,이포보, , , , , , 
2012-06-24,이포보, , , , , , 
2012-06-23,이포보, , , , , , 
2012-06-22,이포보, , , , , , 
2012-06-21,이포보, , , , , , 
2012-06-20,이포보, , , , , , 
2012-06-19,이포보, , , , , , 
2012-06-18,이포보, , , , , , 
2012-06-17,이포보, , , , , , 
2012-06-16,이포보, , , , , , 
2012-06-15,이포보, , , , , , 
2012-06-14,이포보, , , , , , 
2012-06-13,이포보, , , , , , 
2012-06-12,이포보, , , , , , 
2012-06-11,이포보, , , , , , 
2012-06-10,이포보, , , , , , 
2012-06-09,이포보, , , , , , 
2012-06-08,이포보, , , , , , 
2012-06-07,이포보, , , , , , 
2012-06-06,이포보, , , , , , 
2012-06-05,이포보, , , , , , 
2012-06-04,이포보, , , , , , 
2012-06-03,이포보, , , , , , 
2012-06-02,이포보, , , , , , 
2012-06-01,이포보, , , , , , 
2012-05-31,이포보, , , , , , 
2012-05-30,이포보, , , , , , 
2012-05-29,이포보, , , , , , 
2012-05-28,이포보, , , , , , 
2012-05-27,이포보, , , , , , 
2012-05-26,이포보, , , , , , 
2012-05-25,이포보, , , , , , 
2012-05-24,이포보, , , , , , 
2012-05-23,이포보, , , , , , 
2012-05-22,이포보, , , , , , 
2012-05-21,이포보, , , , , , 
2012-05-20,이포보, , , , , , 
2012-05-19,이포보, , , , , , 
2012-05-18,이포보, , , , , , 
2012-05-17,이포보, , , , , , 
2012-05-16,이포보, , , , , , 
2012-05-15,이포보, , , , , , 
2012-05-14,이포보, , , , , , 
2012-05-13,이포보, , , , , , 
2012-05-12,이포보, , , , , , 
2012-05-11,이포보, , , , , , 
2012-05-10,이포보, , , , , , 
2012-05-09,이포보, , , , , , 
2012-05-08,이포보, , , , , , 
2012-05-07,이포보, , , , , , 
2012-05-06,이포보, , , , , , 
2012-05-05,이포보, , , , , , 
2012-05-04,이포보, , , , , , 
2012-05-03,이포보, , , , , , 
2012-05-02,이포보, , , , , , 
2012-05-01,이포보, , , , , , 
2012-04-30,이포보, , , , , , 
2012-04-29,이포보, , , , , , 
2012-04-28,이포보, , , , , , 
2012-04-27,이포보, , , , , , 
2012-04-26,이포보, , , , , , 
2012-04-25,이포보, , , , , , 
2012-04-24,이포보, , , , , , 
2012-04-23,이포보, , , , , , 
2012-04-22,이포보, , , , , , 
2012-04-21,이포보, , , , , , 
2012-04-20,이포보, , , , , , 
2012-04-19,이포보, , , , , , 
2012-04-18,이포보, , , , , , 
2012-04-17,이포보, , , , , , 
2012-04-16,이포보, , , , , , 
2012-04-15,이포보, , , , , , 
2012-04-14,이포보, , , , , , 
2012-04-13,이포보, , , , , , 
2012-04-12,이포보, , , , , , 
2012-04-11,이포보, , , , , , 
2012-04-10,이포보, , , , , , 
2012-04-09,이포보, , , , , , 
2012-04-08,이포보, , , , , , 
2012-04-07,이포보, , , , , , 
2012-04-06,이포보, , , , , , 
2012-04-05,이포보, , , , , , 
2012-04-04,이포보, , , , , , 
2012-04-03,이포보, , , , , , 
2012-04-02,이포보, , , , , , 
2012-04-01,이포보, , , , , , 
2012-03-31,이포보, , , , , , 
2012-03-30,이포보, , , , , , 
2012-03-29,이포보, , , , , , 
2012-03-28,이포보, , , , , , 
2012-03-27,이포보, , , , , , 
2012-03-26,이포보, , , , , , 
2012-03-25,이포보, , , , , , 
2012-03-24,이포보, , , , , , 
2012-03-23,이포보, , , , , , 
2012-03-22,이포보, , , , , , 
2012-03-21,이포보, , , , , , 
2012-03-20,이포보, , , , , , 
2012-03-19,이포보, , , , , , 
2012-03-18,이포보, , , , , , 
2012-03-17,이포보, , , , , , 
2012-03-16,이포보, , , , , , 
2012-03-15,이포보, , , , , , 
2012-03-14,이포보, , , , , , 
2012-03-13,이포보, , , , , , 
2012-03-12,이포보, , , , , , 
2012-03-11,이포보, , , , , , 
2012-03-10,이포보, , , , , , 
2012-03-09,이포보, , , , , , 
2012-03-08,이포보, , , , , , 
2012-03-07,이포보, , , , , , 
2012-03-06,이포보, , , , , , 
2012-03-05,이포보, , , , , , 
2012-03-04,이포보, , , , , , 
2012-03-03,이포보, , , , , , 
2012-03-02,이포보, , , , , , 
2012-03-01,이포보, , , , , , 
2012-02-29,이포보, , , , , , 
2012-02-28,이포보, , , , , , 
2012-02-27,이포보, , , , , , 
2012-02-26,이포보, , , , , , 
2012-02-25,이포보, , , , , , 
2012-02-24,이포보, , , , , , 
2012-02-23,이포보, , , , , , 
2012-02-22,이포보, , , , , , 
2012-02-21,이포보, , , , , , 
2012-02-20,이포보, , , , , , 
2012-02-19,이포보, , , , , , 
2012-02-18,이포보, , , , , , 
2012-02-17,이포보, , , , , , 
2012-02-16,이포보, , , , , , 
2012-02-15,이포보, , , , , , 
2012-02-14,이포보, , , , , , 
2012-02-13,이포보, , , , , , 
2012-02-12,이포보, , , , , , 
2012-02-11,이포보, , , , , , 
2012-02-10,이포보, , , , , , 
2012-02-09,이포보, , , , , , 
2012-02-08,이포보, , , , , , 
2012-02-07,이포보, , , , , , 
2012-02-06,이포보, , , , , , 
2012-02-05,이포보, , , , , , 
2012-02-04,이포보, , , , , , 
2012-02-03,이포보, , , , , , 
2012-02-02,이포보, , , , , , 
2012-02-01,이포보, , , , , , 
2012-01-31,이포보, , , , , , 
2012-01-30,이포보, , , , , , 
2012-01-29,이포보, , , , , , 
2012-01-28,이포보, , , , , , 
2012-01-27,이포보, , , , , , 
2012-01-26,이포보, , , , , , 
2012-01-25,이포보, , , , , , 
2012-01-24,이포보, , , , , , 
2012-01-23,이포보, , , , , , 
2012-01-22,이포보, , , , , , 
2012-01-21,이포보, , , , , , 
2012-01-20,이포보, , , , , , 
2012-01-19,이포보, , , , , , 
2012-01-18,이포보, , , , , , 
2012-01-17,이포보, , , , , , 
2012-01-16,이포보, , , , , , 
2012-01-15,이포보, , , , , , 
2012-01-14,이포보, , , , , , 
2012-01-13,이포보, , , , , , 
2012-01-12,이포보, , , , , , 
2012-01-11,이포보, , , , , , 
2012-01-10,이포보, , , , , , 
2012-01-09,이포보, , , , , , 
2012-01-08,이포보, , , , , , 
2012-01-07,이포보, , , , , , 
2012-01-06,이포보, , , , , , 
2012-01-05,이포보, , , , , , 
2012-01-04,이포보, , , , , , 
2012-01-03,이포보, , , , , , 
2012-01-02,이포보, , , , , , 
2012-01-01,이포보, , , , , , 
2013-12-31,이포보, , , , , , 
2013-12-30,이포보, , , , , , 
2013-12-29,이포보, , , , , , 
2013-12-28,이포보, , , , , , 
2013-12-27,이포보, , , , , , 
2013-12-26,이포보, , , , , , 
2013-12-25,이포보, , , , , , 
2013-12-24,이포보, , , , , , 
2013-12-23,이포보, , , , , , 
2013-12-22,이포보, , , , , , 
2013-12-21,이포보, , , , , , 
2013-12-20,이포보, , , , , , 
2013-12-19,이포보, , , , , , 
2013-12-18,이포보, , , , , , 
2013-12-17,이포보, , , , , , 
2013-12-16,이포보, , , , , , 
2013-12-15,이포보, , , , , , 
2013-12-14,이포보, , , , , , 
2013-12-13,이포보, , , , , , 
2013-12-12,이포보, , , , , , 
2013-12-11,이포보, , , , , , 
2013-12-10,이포보, , , , , , 
2013-12-09,이포보, , , , , , 
2013-12-08,이포보, , , , , , 
2013-12-07,이포보, , , , , , 
2013-12-06,이포보, , , , , , 
2013-12-05,이포보, , , , , , 
2013-12-04,이포보, , , , , , 
2013-12-03,이포보, , , , , , 
2013-12-02,이포보, , , , , , 
2013-12-01,이포보, , , , , , 
2013-11-30,이포보, , , , , , 
2013-11-29,이포보, , , , , , 
2013-11-28,이포보, , , , , , 
2013-11-27,이포보, , , , , , 
2013-11-26,이포보, , , , , , 
2013-11-25,이포보, , , , , , 
2013-11-24,이포보, , , , , , 
2013-11-23,이포보, , , , , , 
2013-11-22,이포보, , , , , , 
2013-11-21,이포보, , , , , , 
2013-11-20,이포보, , , , , , 
2013-11-19,이포보, , , , , , 
2013-11-18,이포보, , , , , , 
2013-11-17,이포보, , , , , , 
2013-11-16,이포보, , , , , , 
2013-11-15,이포보, , , , , , 
2013-11-14,이포보, , , , , , 
2013-11-13,이포보, , , , , , 
2013-11-12,이포보, , , , , , 
2013-11-11,이포보, , , , , , 
2013-11-10,이포보, , , , , , 
2013-11-09,이포보, , , , , , 
2013-11-08,이포보, , , , , , 
2013-11-07,이포보, , , , , , 
2013-11-06,이포보, , , , , , 
2013-11-05,이포보, , , , , , 
2013-11-04,이포보, , , , , , 
2013-11-03,이포보, , , , , , 
2013-11-02,이포보, , , , , , 
2013-11-01,이포보, , , , , , 
2013-10-31,이포보, , , , , , 
2013-10-30,이포보, , , , , , 
2013-10-29,이포보, , , , , , 
2013-10-28,이포보, , , , , , 
2013-10-27,이포보, , , , , , 
2013-10-26,이포보, , , , , , 
2013-10-25,이포보, , , , , , 
2013-10-24,이포보, , , , , , 
2013-10-23,이포보, , , , , , 
2013-10-22,이포보, , , , , , 
2013-10-21,이포보, , , , , , 
2013-10-20,이포보, , , , , , 
2013-10-19,이포보, , , , , , 
2013-10-18,이포보, , , , , , 
2013-10-17,이포보, , , , , , 
2013-10-16,이포보, , , , , , 
2013-10-15,이포보, , , , , , 
2013-10-14,이포보, , , , , , 
2013-10-13,이포보, , , , , , 
2013-10-12,이포보, , , , , , 
2013-10-11,이포보, , , , , , 
2013-10-10,이포보, , , , , , 
2013-10-09,이포보, , , , , , 
2013-10-08,이포보, , , , , , 
2013-10-07,이포보, , , , , , 
2013-10-06,이포보, , , , , , 
2013-10-05,이포보, , , , , , 
2013-10-04,이포보, , , , , , 
2013-10-03,이포보, , , , , , 
2013-10-02,이포보, , , , , , 
2013-10-01,이포보, , , , , , 
2013-09-30,이포보, , , , , , 
2013-09-29,이포보, , , , , , 
2013-09-28,이포보, , , , , , 
2013-09-27,이포보, , , , , , 
2013-09-26,이포보, , , , , , 
2013-09-25,이포보, , , , , , 
2013-09-24,이포보, , , , , , 
2013-09-23,이포보, , , , , , 
2013-09-22,이포보, , , , , , 
2013-09-21,이포보, , , , , , 
2013-09-20,이포보, , , , , , 
2013-09-19,이포보, , , , , , 
2013-09-18,이포보, , , , , , 
2013-09-17,이포보, , , , , , 
2013-09-16,이포보, , , , , , 
2013-09-15,이포보, , , , , , 
2013-09-14,이포보, , , , , , 
2013-09-13,이포보, , , , , , 
2013-09-12,이포보, , , , , , 
2013-09-11,이포보, , , , , , 
2013-09-10,이포보, , , , , , 
2013-09-09,이포보, , , , , , 
2013-09-08,이포보, , , , , , 
2013-09-07,이포보, , , , , , 
2013-09-06,이포보, , , , , , 
2013-09-05,이포보, , , , , , 
2013-09-04,이포보, , , , , , 
2013-09-03,이포보, , , , , , 
2013-09-02,이포보, , , , , , 
2013-09-01,이포보, , , , , , 
2013-08-31,이포보, , , , , , 
2013-08-30,이포보, , , , , , 
2013-08-29,이포보, , , , , , 
2013-08-28,이포보, , , , , , 
2013-08-27,이포보, , , , , , 
2013-08-26,이포보, , , , , , 
2013-08-25,이포보, , , , , , 
2013-08-24,이포보, , , , , , 
2013-08-23,이포보, , , , , , 
2013-08-22,이포보, , , , , , 
2013-08-21,이포보, , , , , , 
2013-08-20,이포보, , , , , , 
2013-08-19,이포보, , , , , , 
2013-08-18,이포보, , , , , , 
2013-08-17,이포보, , , , , , 
2013-08-16,이포보, , , , , , 
2013-08-15,이포보, , , , , , 
2013-08-14,이포보, , , , , , 
2013-08-13,이포보, , , , , , 
2013-08-12,이포보, , , , , , 
2013-08-11,이포보, , , , , , 
2013-08-10,이포보, , , , , , 
2013-08-09,이포보, , , , , , 
2013-08-08,이포보, , , , , , 
2013-08-07,이포보, , , , , , 
2013-08-06,이포보, , , , , , 
2013-08-05,이포보, , , , , , 
2013-08-04,이포보, , , , , , 
2013-08-03,이포보, , , , , , 
2013-08-02,이포보, , , , , , 
2013-08-01,이포보, , , , , , 
2013-07-31,이포보, , , , , , 
2013-07-30,이포보, , , , , , 
2013-07-29,이포보, , , , , , 
2013-07-28,이포보, , , , , , 
2013-07-27,이포보, , , , , , 
2013-07-26,이포보, , , , , , 
2013-07-25,이포보, , , , , , 
2013-07-24,이포보, , , , , , 
2013-07-23,이포보, , , , , , 
2013-07-22,이포보, , , , , , 
2013-07-21,이포보, , , , , , 
2013-07-20,이포보, , , , , , 
2013-07-19,이포보, , , , , , 
2013-07-18,이포보, , , , , , 
2013-07-17,이포보, , , , , , 
2013-07-16,이포보, , , , , , 
2013-07-15,이포보, , , , , , 
2013-07-14,이포보, , , , , , 
2013-07-13,이포보, , , , , , 
2013-07-12,이포보, , , , , , 
2013-07-11,이포보, , , , , , 
2013-07-10,이포보, , , , , , 
2013-07-09,이포보, , , , , , 
2013-07-08,이포보, , , , , , 
2013-07-07,이포보, , , , , , 
2013-07-06,이포보, , , , , , 
2013-07-05,이포보, , , , , , 
2013-07-04,이포보, , , , , , 
