,보방류량_DAY,보유입량_DAY,보자체유입량_DAY,보저수량_DAY,보저수위_DAY
2012-01-01,           0.00,           0.00,           0.00,0.0,30.7
2012-01-02,           0.00,           0.00,           0.00,0.0,30.7
2012-01-03,           0.00,           0.00,           0.00,0.0,30.76
2012-01-04,           0.00,           0.00,           0.00,0.0,30.76
2012-01-05,           0.00,           0.00,           0.00,0.0,30.76
2012-01-06,           0.00,           0.00,           0.00,0.0,30.76
2012-01-07,           0.00,           0.00,           0.00,0.0,30.76
2012-01-08,           0.00,           0.00,           0.00,0.0,30.76
2012-01-09,           0.00,           0.00,           0.00,0.0,30.7
2012-01-10,           0.00,           0.00,           0.00,0.0,30.7
2012-01-11,           0.00,           0.00,           0.00,0.0,30.7
2012-01-12,           0.00,           0.00,           0.00,0.0,30.7
2012-01-13,           0.00,           0.00,           0.00,0.0,30.7
2012-01-14,           0.00,           0.00,           0.00,0.0,30.7
2012-01-15,           0.00,           0.00,           0.00,0.0,30.7
2012-01-16,           0.00,           0.00,           0.00,0.0,30.7
2012-01-17,           0.00,           0.00,           0.00,0.0,30.7
2012-01-18,           0.00,           0.00,           0.00,0.0,30.7
2012-01-19,           0.00,           0.00,           0.00,0.0,30.7
2012-01-20,           0.00,           0.00,           0.00,0.0,30.7
2012-01-21,           0.00,           0.00,           0.00,0.0,30.7
2012-01-22,           0.00,           0.00,           0.00,0.0,30.7
2012-01-23,           0.00,           0.00,           0.00,0.0,30.7
2012-01-24,           0.00,           0.00,           0.00,0.0,30.7
2012-01-25,           0.00,           0.00,           0.00,0.0,30.75
2012-01-26,           0.00,           0.00,           0.00,0.0,30.75
2012-01-27,           0.00,           0.00,           0.00,0.0,30.75
2012-01-28,           0.00,           0.00,           0.00,0.0,30.75
2012-01-29,           0.00,           0.00,           0.00,0.0,30.75
2012-01-30,           0.00,           0.00,           0.00,0.0,30.75
2012-01-31,           0.00,           0.00,           0.00,0.0,30.75
2012-02-01,           0.00,           0.00,           0.00,0.0,30.75
2012-02-02,           0.00,           0.00,           0.00,0.0,30.75
2012-02-03,           0.00,           0.00,           0.00,0.0,30.75
2012-02-04,           0.00,           0.00,           0.00,0.0,30.75
2012-02-05,           0.00,           0.00,           0.00,0.0,30.75
2012-02-06,           0.00,           0.00,           0.00,0.0,30.75
2012-02-07,           0.00,           0.00,           0.00,0.0,30.75
2012-02-08,           0.00,           0.00,           0.00,0.0,30.75
2012-02-09,           0.00,           0.00,           0.00,0.0,30.75
2012-02-10,           0.00,          28.17,          28.17,2.43,30.75
2012-02-11,           0.00,           0.00,           0.00,2.43,30.75
2012-02-12,           0.00,           0.00,           0.00,2.43,30.75
2012-02-13,           0.00,          10.96,          10.96,3.38,30.75
2012-02-14,           0.00,           0.00,           0.00,3.38,30.75
2012-02-15,           0.00,           0.00,           0.00,3.38,30.75
2012-02-16,           0.00,           0.00,           0.00,3.38,30.75
2012-02-17,           0.00,           0.00,           0.00,3.38,30.75
2012-02-18,           0.00,           0.00,           0.00,3.38,30.75
2012-02-19,           0.00,           0.00,           0.00,3.38,30.75
2012-02-20,           0.00,           0.00,         -39.13,0.0,30.75
2012-02-21,           0.00,          39.13,          39.13,3.38,30.75
2012-02-22,           0.00,           0.00,           0.00,3.38,30.75
2012-02-23,           0.00,           0.00,           0.00,3.38,30.75
2012-02-24,           0.00,           0.00,           0.00,3.38,30.75
2012-02-25,           0.00,           0.00,           0.00,3.38,30.75
2012-02-26,           0.00,           0.00,           0.00,3.38,30.75
2012-02-27,           0.00,           0.00,           0.00,3.38,30.75
2012-02-28,           0.00,          55.27,          55.27,8.16,33.49
2012-02-29,           0.00,           0.00,         -33.75,5.24,32.15
2012-03-01,           0.00,           5.41,           5.41,5.71,32.39
2012-03-02,           0.00,          26.55,          26.55,8.0,33.43
2012-03-03,           0.00,           9.54,           9.54,8.83,33.75
2012-03-04,           0.00,           8.19,           8.19,9.53,34.02
2012-03-05,           0.00,           0.00,          -1.33,9.42,33.98
2012-03-06,           0.00,           0.00,        -109.01,0.0,33.63
2012-03-07,           0.00,          96.18,          96.18,8.31,33.55
2012-03-08,           0.00,          23.45,          23.45,10.34,34.27
2012-03-09,           0.00,          15.24,          15.24,11.65,34.68
2012-03-10,           0.00,           0.00,          -2.60,11.43,34.61
2012-03-11,           0.00,           0.37,           0.37,11.46,34.62
2012-03-12,           0.00,          27.36,          27.36,13.82,35.29
2012-03-13,           0.00,          41.16,          41.16,17.38,36.19
2012-03-14,           0.00,           7.38,           7.38,18.02,36.35
2012-03-15,           0.00,          85.10,          85.10,25.37,37.89
2012-03-16,           0.00,           0.00,         -67.58,19.53,36.73
2012-03-17,           0.00,           1.39,           1.39,19.65,36.76
2012-03-18,           0.00,           0.00,         -10.15,18.77,36.54
2012-03-19,           0.00,           0.00,          -6.00,18.26,36.41
2012-03-20,           0.00,           1.85,           1.85,18.42,36.45
2012-03-21,           0.00,           5.53,           5.53,18.89,36.57
2012-03-22,           0.00,           6.00,           6.00,19.41,36.7
2012-03-23,           0.00,          38.26,          38.26,22.72,37.48
2012-03-24,           0.00,          27.71,          27.71,25.11,37.85
2012-03-25,           0.00,          16.55,          16.55,26.54,38.09
2012-03-26,           0.00,           4.75,           4.75,26.95,38.17
2012-03-27,           0.00,          13.02,          13.02,28.08,38.39
2012-03-28,           0.00,          78.41,          78.41,34.85,39.83
2012-03-29,           0.00,          21.51,          21.51,36.71,40.17
2012-03-30,           0.00,           0.00,          -9.07,35.93,40.05
2012-03-31,           0.00,           4.54,           4.54,36.32,40.11
2012-04-01,           0.00,           0.00,          -0.75,36.25,40.1
2012-04-02,           0.00,           0.00,          -2.27,36.06,40.07
2012-04-03,           0.00,           8.31,           8.31,36.78,40.18
2012-04-04,           0.00,           0.00,         -56.40,31.9,39.16
2012-04-05,           0.00,          55.65,          55.65,36.71,40.17
2012-04-06,           0.00,           0.00,         -12.10,35.67,40.01
2012-04-07,           0.00,           0.76,           0.76,35.73,40.02
2012-04-08,           0.00,           1.51,           1.51,35.86,40.04
2012-04-09,           0.00,           3.02,           3.02,36.12,40.08
2012-04-10,           0.00,           0.00,          -2.27,35.93,40.05
2012-04-11,           0.00,           0.00,           0.00,35.93,40.05
2012-04-12,           0.00,           0.76,           0.76,35.99,40.06
2012-04-13,           0.00,           0.00,          -2.27,35.8,40.03
2012-04-14,           0.00,           0.00,           0.00,35.8,40.03
2012-04-15,           0.00,           5.29,           5.29,36.25,40.1
2012-04-16,           0.00,           0.00,          -0.75,36.19,40.09
2012-04-17,           0.00,           0.00,          -3.79,35.86,40.04
2012-04-18,           0.00,           0.00,          -1.51,35.73,40.02
2012-04-19,           0.00,           3.02,           3.02,35.99,40.06
2012-04-20,           0.00,           1.51,           1.51,36.12,40.08
2012-04-21,           0.00,           3.02,           3.02,36.38,40.12
2012-04-22,           0.00,           3.03,           3.03,36.65,40.16
2012-04-23,           0.00,           0.00,         -12.10,35.6,40.0
2012-04-24,           0.00,           0.00,          -1.02,35.51,39.98
2012-04-25,           0.00,          10.85,          10.85,36.45,40.13
2012-04-26,           0.00,           0.00,          -0.76,36.38,40.12
2012-04-27,           0.00,           0.00,          -6.79,35.8,40.03
2012-04-28,           0.00,           3.77,           3.77,36.12,40.08
2012-04-29,           0.00,           0.00,          -4.53,35.73,40.02
2012-04-30,           0.00,           0.00,          -5.59,35.25,39.92
2012-05-01,           0.00,          11.63,          11.63,36.25,40.1
2012-05-02,           0.00,           0.00,          -0.75,36.19,40.09
2012-05-03,           0.00,           0.00,          -3.03,35.93,40.05
2012-05-04,           0.00,           0.00,          -2.26,35.73,40.02
2012-05-05,           0.00,           3.02,           3.02,35.99,40.06
2012-05-06,           0.00,           0.00,           0.00,35.99,40.06
2012-05-07,           0.00,           0.75,           0.75,36.06,40.07
2012-05-08,           0.00,           4.54,           4.54,36.45,40.13
2012-05-09,           0.00,           0.00,          -2.27,36.25,40.1
2012-05-10,           0.00,           0.75,           0.75,36.32,40.11
2012-05-11,           0.00,           0.00,         -10.35,35.42,39.96
2012-05-12,           0.00,           2.04,           2.04,35.6,40.0
2012-05-13,           0.00,           0.00,         -13.75,34.41,39.73
2012-05-14,           0.00,           4.58,           4.58,34.81,39.82
2012-05-15,           0.00,           9.92,           9.92,35.67,40.01
2012-05-16,           0.00,           5.29,           5.29,36.12,40.08
2012-05-17,           0.00,           1.52,           1.52,36.25,40.1
2012-05-18,           0.00,           0.00,           0.00,36.25,40.1
2012-05-19,           0.00,           0.00,           0.00,36.25,40.1
2012-05-20,           0.00,           0.00,           0.00,36.25,40.1
2012-05-21,           0.00,           0.00,           0.00,36.25,40.1
2012-05-22,           0.00,           0.00,           0.00,36.25,40.1
2012-05-23,           0.00,           0.00,           0.00,36.25,40.1
2012-05-24,           0.00,           0.00,         -20.29,34.5,39.75
2012-05-25,           0.00,           0.51,           0.51,34.54,39.76
2012-05-26,           0.00,           0.00,          -2.56,34.32,39.71
2012-05-27,           0.00,           0.00,          -1.02,34.24,39.69
2012-05-28,           0.00,           6.63,           6.63,34.81,39.82
2012-05-29,           0.00,          14.46,          14.46,36.06,40.07
2012-05-30,           0.00,           0.00,         -10.38,35.16,39.9
2012-05-31,           0.00,           6.61,           6.61,35.73,40.02
2012-06-01,           0.00,           2.26,           2.26,35.93,40.05
2012-06-02,           0.00,           0.00,          -4.28,35.56,39.99
2012-06-03,           0.00,          12.60,          12.60,36.65,40.16
2012-06-04,           0.00,           0.00,          -4.54,36.25,40.1
2012-06-05,           0.00,           0.00,         -11.12,35.29,39.93
2012-06-06,           0.00,           0.00,        -408.47,0.0,40.12
2012-06-07,          29.73,         450.07,         403.34,36.32,40.11
2012-06-08,          15.61,           0.00,         -56.34,34.76,39.81
2012-06-09,           0.00,           6.62,           6.62,35.34,39.94
2012-06-10,           0.00,           5.32,           5.32,35.8,40.03
2012-06-11,           0.00,           4.54,           4.54,36.19,40.09
2012-06-12,           0.00,           0.00,          -5.29,35.73,40.02
2012-06-13,           0.00,           4.53,           4.53,36.12,40.08
2012-06-14,           0.00,           0.00,          -0.75,36.06,40.07
2012-06-15,           0.00,           0.75,           0.75,36.12,40.08
2012-06-16,           0.00,           0.00,          -3.02,35.86,40.04
2012-06-17,           0.00,           6.81,           6.81,36.45,40.13
2012-06-18,           0.00,           0.00,         -12.88,35.34,39.94
2012-06-19,           0.00,          14.39,          14.39,36.58,40.15
2012-06-20,           0.00,           0.00,          -3.02,36.32,40.11
2012-06-21,           0.00,           0.00,           0.00,36.32,40.11
2012-06-22,           0.00,           0.75,           0.75,36.38,40.12
2012-06-23,           0.00,           0.00,          -3.77,36.06,40.07
2012-06-24,           0.00,           2.27,           2.27,36.25,40.1
2012-06-25,           0.00,           0.00,         -13.33,35.1,40.09
2012-06-26,           0.00,           0.00,           0.00,35.1,40.09
2012-06-27,           0.00,           0.00,          -7.63,34.44,39.96
2012-06-28,           0.00,           4.35,           4.35,34.82,40.03
2012-06-29,           0.00,           3.28,           3.28,35.1,40.09
2012-06-30,           0.00,          13.65,          13.65,36.28,40.34
2012-07-01,           0.00,           0.00,          -4.91,35.86,40.25
2012-07-02,           0.00,           0.00,         -15.00,34.56,39.98
2012-07-03,           0.00,           0.00,           0.00,34.56,39.98
2012-07-04,           0.00,           0.00,        -222.64,15.32,39.95
2012-07-05,           0.00,         223.31,         223.31,34.62,39.99
2012-07-06,           0.00,          21.41,          21.41,36.47,40.38
2012-07-07,           0.00,           0.00,         -23.45,34.44,39.96
2012-07-08,           0.00,           2.04,           2.04,34.62,39.99
2012-07-09,           0.00,           0.00,          -0.67,34.56,39.98
2012-07-10,          51.74,          57.46,          57.46,35.05,40.08
2012-07-11,          99.19,          96.45,          96.45,34.82,40.03
2012-07-12,         132.53,         131.99,         131.99,34.77,40.02
2012-07-13,         126.09,         127.19,         127.19,34.87,40.04
2012-07-14,         214.13,         212.49,         212.49,34.72,40.01
2012-07-15,         919.40,         920.49,         920.49,34.82,40.03
2012-07-16,"       1,224.61","       1,216.18","       1,216.18",34.09,39.9
2012-07-17,         604.33,         615.48,         615.48,35.05,40.08
2012-07-18,         406.09,         411.00,         411.00,35.48,40.17
2012-07-19,         669.32,         652.59,         652.59,34.03,39.89
2012-07-20,         539.53,         554.64,         554.64,35.34,40.14
2012-07-21,         447.08,         444.35,         444.35,35.1,40.09
2012-07-22,         382.49,         388.50,         388.50,35.62,40.2
2012-07-23,         355.91,         345.00,         345.00,34.68,40.0
2012-07-24,         250.65,         247.93,         247.93,34.44,39.96
2012-07-25,         174.57,         182.20,         182.20,35.1,40.09
2012-07-26,         150.59,         150.59,         150.59,35.1,40.09
2012-07-27,          96.31,          99.04,          99.04,35.34,40.14
2012-07-28,         104.01,         104.01,         104.01,35.34,40.14
2012-07-29,         101.77,         100.14,         100.14,35.2,40.11
2012-07-30,          90.91,          84.90,          84.90,34.68,40.0
2012-07-31,          73.73,          75.91,          75.91,34.87,40.04
2012-08-01,          78.75,          78.75,           4.08,34.87,40.04
2012-08-02,          61.21,          63.93,           8.79,35.1,40.09
2012-08-03,          83.07,          78.16,          18.75,34.68,40.0
2012-08-04,          61.17,          61.71,           4.19,34.72,40.01
2012-08-05,          62.84,          63.39,          12.08,34.77,40.02
2012-08-06,          41.57,          48.12,           1.77,35.34,40.14
2012-08-07,         122.00,         122.00,          11.06,35.34,40.14
2012-08-08,          89.69,          85.33,          11.03,34.96,40.06
2012-08-09,          50.90,          54.18,          16.58,35.24,40.12
2012-08-10,          68.52,          65.79,           7.63,35.01,40.07
2012-08-11,          69.53,          68.99,         -11.90,34.96,40.06
2012-08-12,         100.83,         104.10,           7.15,35.24,40.12
2012-08-13,         728.35,         731.07,         174.23,35.48,40.17
2012-08-14,         545.87,         538.23,         144.31,34.82,40.03
2012-08-15,         371.43,         381.80,          68.36,35.71,40.22
2012-08-16,"       1,671.40","       1,661.03",         308.68,34.82,40.03
2012-08-17,         865.23,         873.97,         114.24,35.57,40.19
2012-08-18,         957.41,         949.23,         186.50,34.87,40.04
2012-08-19,         500.31,         504.13,         132.52,35.2,40.11
2012-08-20,         384.95,         383.31,         132.01,35.05,40.08
2012-08-21,         280.66,         285.57,         106.25,35.48,40.17
2012-08-22,         317.83,         322.20,         123.80,35.86,40.25
2012-08-23,         786.55,         770.87,         106.80,34.5,39.97
2012-08-24,"       1,019.28","       1,022.41",         275.79,34.77,40.02
2012-08-25,"       1,035.05","       1,031.24",         238.54,34.44,39.96
2012-08-26,         784.05,         784.05,         137.60,34.44,39.96
2012-08-27,         515.85,         516.54,         138.91,34.5,39.97
2012-08-28,         408.03,         421.53,          99.10,35.67,40.21
2012-08-29,         529.42,         521.24,         127.54,34.96,40.06
2012-08-30,"       1,049.15","       1,055.15",         206.38,35.48,40.17
2012-08-31,"       1,376.29","       1,370.84",         191.31,35.01,40.07
2012-09-01,         752.36,         756.72,          88.01,35.38,40.15
2012-09-02,         544.78,         543.70,         111.75,35.29,40.13
2012-09-03,         377.04,         374.85,         104.71,35.1,40.09
2012-09-04,         301.57,         308.12,          98.90,35.67,40.21
2012-09-05,         682.94,         678.03,         166.66,35.24,40.12
2012-09-06,         483.48,         490.57,         131.25,35.86,40.25
2012-09-07,         361.70,         356.78,         113.99,35.43,40.16
2012-09-08,         961.24,         954.15,         305.16,34.82,40.03
2012-09-09,         674.91,         687.47,         183.08,35.9,40.26
2012-09-10,         473.83,         464.55,         160.13,35.1,40.09
2012-09-11,         426.21,         433.85,          65.04,35.76,40.23
2012-09-12,         229.51,         225.15,          87.20,35.38,40.15
2012-09-13,         257.39,         262.30,          91.07,35.81,40.24
2012-09-14,         273.13,         270.95,          76.46,35.62,40.2
2012-09-15,         281.51,         284.78,          76.67,35.9,40.26
2012-09-16,         487.33,         457.53,          43.73,33.33,39.77
2012-09-17,"       2,520.99","       2,528.45","       1,148.93",33.97,39.88
2012-09-18,"       2,803.64","       2,800.92",         935.02,33.74,39.84
2012-09-19,         836.26,         851.49,         148.20,35.05,40.08
2012-09-20,         478.33,         488.70,         128.19,35.95,40.27
2012-09-21,         401.55,         405.37,         121.98,36.28,40.34
2012-09-22,         346.92,         343.10,         139.41,35.95,40.27
2012-09-23,         299.96,         293.41,         100.17,35.38,40.15
2012-09-24,         286.44,         234.11,          93.57,30.86,39.35
2012-09-25,         326.48,         244.30,          81.63,23.76,37.98
2012-09-26,         157.10,         204.06,          22.92,27.82,38.8
2012-09-27,         105.52,         148.22,          34.04,31.51,39.46
2012-09-28,          76.38,         119.05,          29.66,35.2,40.11
2012-09-29,         127.10,         133.10,          20.25,35.71,40.22
2012-09-30,         152.40,         148.03,          28.75,35.34,40.14
2012-10-01,         137.88,         138.42,          16.40,35.38,40.15
2012-10-02,         131.25,         128.52,          19.75,35.15,40.1
2012-10-03,         113.80,         107.67,          23.52,34.62,39.99
2012-10-04,          82.75,          88.88,           9.17,35.15,40.1
2012-10-05,          94.79,          98.61,          12.45,35.48,40.17
2012-10-06,         106.91,         105.28,          12.87,35.34,40.14
2012-10-07,         105.29,         106.92,           7.65,35.48,40.17
2012-10-08,         100.73,         100.18,          11.22,35.43,40.16
2012-10-09,         146.64,         140.10,          15.87,34.87,40.04
2012-10-10,          80.01,          86.55,          -4.47,35.43,40.16
2012-10-11,          98.18,          99.28,           9.04,35.53,40.18
2012-10-12,         134.40,         126.76,          29.56,34.87,40.04
2012-10-13,          58.94,          63.31,          11.75,35.24,40.12
2012-10-14,          82.01,          85.83,          -3.09,35.57,40.19
2012-10-15,          88.24,          87.70,          -0.65,35.53,40.18
2012-10-16,          87.00,          86.44,           0.73,35.48,40.17
2012-10-17,          96.83,          95.20,           6.03,35.34,40.14
2012-10-18,          90.08,          87.89,          20.44,35.15,40.1
2012-10-19,          76.00,          78.19,          -1.39,35.34,40.14
2012-10-20,          84.30,          84.30,           6.32,35.34,40.14
2012-10-21,          79.93,          80.48,           0.90,35.38,40.15
2012-10-22,          93.67,          98.03,          10.27,35.76,40.23
2012-10-23,         127.44,         126.35,          32.85,35.67,40.21
2012-10-24,         125.69,         125.69,          21.85,35.67,40.21
2012-10-25,         125.00,         122.27,          21.12,35.43,40.16
2012-10-26,         104.14,         100.86,          11.14,35.15,40.1
2012-10-27,         101.89,         106.26,          14.84,35.53,40.18
2012-10-28,         101.37,         102.46,          12.72,35.62,40.2
2012-10-29,          96.17,          87.99,           7.43,34.91,40.05
2012-10-30,          75.19,          74.65,         -21.54,34.87,40.04
2012-10-31,          66.90,          68.53,         -23.74,35.01,40.07
2012-11-01,          75.64,          73.45,         -14.99,34.82,40.03
2012-11-02,          60.61,          60.61,           9.78,34.82,40.03
2012-11-03,          65.90,          69.18,          -6.23,35.1,40.09
2012-11-04,          69.24,          68.69,         -12.09,35.05,40.08
2012-11-05,          70.80,          70.80,         -10.93,35.05,40.08
2012-11-06,          70.01,          70.55,         -13.16,35.1,40.09
2012-11-07,          78.30,          78.84,          -7.91,35.15,40.1
2012-11-08,          74.35,          76.54,           6.17,35.34,40.14
2012-11-09,          92.65,          88.83,          27.95,35.01,40.07
2012-11-10,          70.84,          73.02,          -0.90,35.2,40.11
2012-11-11,          99.62,         109.98,          11.72,36.09,40.3
2012-11-12,         153.09,         146.55,          32.08,35.53,40.18
2012-11-13,         132.76,         132.76,          25.21,35.53,40.18
2012-11-14,         118.46,         118.46,          29.06,35.53,40.18
2012-11-15,         132.63,         132.63,          37.43,35.53,40.18
2012-11-16,          92.43,          90.78,          17.74,35.38,40.15
2012-11-17,         107.79,         106.71,          27.57,35.29,40.13
2012-11-18,         122.45,         122.45,          33.64,35.29,40.13
2012-11-19,         117.87,         116.78,          33.46,35.2,40.11
2012-11-20,         106.75,         112.20,          33.00,35.67,40.21
2012-11-21,         127.19,         127.19,          45.03,35.67,40.21
2012-11-22,         117.05,         114.32,          47.18,35.43,40.16
2012-11-23,         105.25,         103.61,          36.33,35.29,40.13
2012-11-24,         102.26,         102.26,          33.55,35.29,40.13
2012-11-25,         104.26,         105.35,          25.91,35.38,40.15
2012-11-26,          94.82,          93.74,          20.43,35.29,40.13
2012-11-27,          80.59,          80.59,          11.72,35.29,40.13
2012-11-28,          72.20,          71.65,           9.58,35.24,40.12
2012-11-29,          72.06,          74.78,           6.46,35.48,40.17
2012-11-30,          74.01,          74.56,           2.45,35.53,40.18
2012-12-01,          69.93,          70.47,           8.46,35.57,40.19
2012-12-02,          77.79,          77.24,          20.49,35.53,40.18
2012-12-03,          84.67,          79.75,          24.52,35.1,40.09
2012-12-04,          71.89,          72.44,          11.01,35.15,40.1
2012-12-05,          73.95,          77.77,          13.24,35.48,40.17
2012-12-06,          83.01,          81.38,          24.32,35.34,40.14
2012-12-07,          74.44,          74.44,          15.11,35.34,40.14
2012-12-08,          72.23,          71.69,          12.97,35.29,40.13
2012-12-09,          74.81,          74.81,          25.53,35.29,40.13
2012-12-10,          68.72,          65.45,          25.34,35.01,40.07
2012-12-11,          67.44,          70.17,           8.74,35.24,40.12
2012-12-12,          69.09,          67.99,           4.37,35.15,40.1
2012-12-13,          71.06,          72.16,          -3.13,35.24,40.12
2012-12-14,          81.18,          79.54,           7.95,35.1,40.09
2012-12-15,          88.16,          97.98,          -0.81,35.95,40.27
2012-12-16,         154.58,         154.58,          16.44,35.95,40.27
2012-12-17,         163.29,         154.00,          26.25,35.15,40.1
2012-12-18,         113.16,         113.72,          11.06,35.2,40.11
2012-12-19,         106.89,         109.61,         -10.62,35.43,40.16
2012-12-20,         112.64,         108.83,          -6.14,35.1,40.09
2012-12-21,          94.07,          98.99,          24.67,35.53,40.18
2012-12-22,         106.58,         103.30,          45.08,35.24,40.12
2012-12-23,          99.81,          97.62,          40.86,35.05,40.08
2012-12-24,          91.63,          91.63,          36.68,35.05,40.08
2012-12-25,          83.14,          83.14,          31.47,35.05,40.08
2012-12-26,          72.58,          72.58,          34.34,35.05,40.08
2012-12-27,          65.83,          65.83,          17.82,35.05,40.08
2012-12-28,          77.99,          78.54,          21.20,35.1,40.09
2012-12-29,          78.17,          78.17,          15.18,35.1,40.09
2012-12-30,          85.99,          89.26,          26.39,35.38,40.15
2012-12-31,          85.25,          83.07,          31.87,35.2,40.11
2013-01-01,          78.42,          75.68,29.82,34.96,40.06
2013-01-02,          53.97,          52.88,8.69,34.87,40.04
2013-01-03,          52.80,          53.34,6.74,34.91,40.05
2013-01-04,          48.12,          48.12,5.77,34.91,40.05
2013-01-05,          44.32,          44.32,0.2,34.91,40.05
2013-01-06,          44.17,          44.17,-0.5,34.91,40.05
2013-01-07,          44.25,          44.25,3.28,34.91,40.05
2013-01-08,          44.47,          45.67,-13.25,35.02,40.07
2013-01-09,          45.40,          46.61,-34.71,35.12,40.09
2013-01-10,          47.07,          47.93,-25.61,35.2,40.11
2013-01-11,          48.89,          44.51,-22.3,34.82,40.03
2013-01-12,          42.00,          43.64,-18.83,34.96,40.06
2013-01-13,          45.13,          43.48,-35.53,34.82,40.03
2013-01-14,          43.15,          44.79,-42.59,34.96,40.06
2013-01-15,          45.63,          45.63,-44.9,34.96,40.06
2013-01-16,          44.92,          44.37,-32.48,34.91,40.05
2013-01-17,          51.57,          55.39,-6.43,35.24,40.12
2013-01-18,          48.14,          44.86,-0.14,34.96,40.06
2013-01-19,          44.96,          44.42,-0.34,34.91,40.05
2013-01-20,          44.31,          44.31,-0.0,34.91,40.05
2013-01-21,          43.97,          46.15,1.59,35.1,40.09
2013-01-22,          72.58,          78.05,13.23,35.57,40.19
2013-01-23,         112.49,         113.03,23.43,35.62,40.2
2013-01-24,         107.32,         101.86,23.37,35.15,40.1
2013-01-25,          94.83,          93.74,33.42,35.05,40.08
2013-01-26,          81.46,          70.31,14.75,34.09,39.9
2013-01-27,          46.32,          55.30,0.03,34.87,40.04
2013-01-28,          60.14,          55.23,-4.4,34.44,39.96
2013-01-29,          66.89,          75.06,8.51,35.15,40.1
2013-01-30,          78.66,          77.57,10.68,35.05,40.08
2013-01-31,          81.01,          78.83,8.78,34.87,40.04
2013-02-01,         108.41,         128.05,27.09,36.56,40.4
2013-02-02,         434.83,         404.86,50.12,33.97,39.88
2013-02-03,         201.48,         221.63,14.77,35.71,40.22
2013-02-04,         200.92,         199.83,44.76,35.62,40.2
2013-02-05,         155.99,         159.27,0.9,35.9,40.26
2013-02-06,         153.58,         147.58,37.32,35.38,40.15
2013-02-07,         140.70,         139.07,30.58,35.24,40.12
2013-02-08,          92.42,          90.78,23.14,35.1,40.09
2013-02-09,          76.71,          84.35,-9.55,35.76,40.23
2013-02-10,          89.29,          90.39,-16.92,35.86,40.25
2013-02-11,          85.80,          83.07,-8.44,35.62,40.2
2013-02-12,          83.98,          84.53,-14.34,35.67,40.21
2013-02-13,          79.84,          77.65,-7.41,35.48,40.17
2013-02-14,          78.73,          78.73,-8.38,35.48,40.17
2013-02-15,          78.04,          77.50,-8.67,35.43,40.16
2013-02-16,          76.48,          75.93,-6.27,35.38,40.15
2013-02-17,          86.25,          87.34,-2.85,35.48,40.17
2013-02-18,         102.61,          75.69,22.97,33.15,39.74
2013-02-19,          43.63,          62.37,4.2,34.77,40.02
2013-02-20,          58.38,          57.29,8.08,34.68,40.0
2013-02-21,          66.85,          67.39,1.66,34.72,40.01
2013-02-22,          48.17,          51.44,-4.91,35.01,40.07
2013-02-23,          55.26,          57.45,-19.78,35.2,40.11
2013-02-24,          62.99,          61.89,-20.7,35.1,40.09
2013-02-25,          56.21,          58.94,-20.33,35.34,40.14
2013-02-26,          66.34,          63.61,0.64,35.1,40.09
2013-02-27,          65.20,          63.57,9.41,34.96,40.06
2013-02-28,          57.45,          56.36,6.61,34.87,40.04
2013-03-01,          53.41,          55.59,0.52,35.05,40.08
2013-03-02,          57.73,          59.37,-1.07,35.2,40.11
2013-03-03,          64.86,          63.76,-0.13,35.1,40.09
2013-03-04,          63.11,          63.11,0.25,35.1,40.09
2013-03-05,          63.85,          62.22,1.71,34.96,40.06
2013-03-06,          60.23,          60.23,5.08,34.96,40.06
2013-03-07,          60.59,          61.14,-0.05,35.01,40.07
2013-03-08,          61.50,          61.50,0.61,35.01,40.07
2013-03-09,          61.56,          62.11,2.37,35.05,40.08
2013-03-10,          64.41,          64.95,-1.67,35.1,40.09
2013-03-11,          66.79,          67.33,-4.04,35.15,40.1
2013-03-12,          65.87,          64.24,1.59,35.01,40.07
2013-03-13,          69.48,          73.30,-3.01,35.34,40.14
2013-03-14,          84.41,          92.05,0.97,36.0,40.28
2013-03-15,          96.26,          96.80,-3.58,36.04,40.29
2013-03-16,          96.79,          96.79,-2.38,36.04,40.29
2013-03-17,          91.53,          88.80,2.73,35.81,40.24
2013-03-18,         126.52,         132.52,32.89,36.33,40.35
2013-03-19,         270.55,         264.00,102.24,35.76,40.23
2013-03-20,         200.13,         207.22,46.15,36.37,40.36
2013-03-21,         195.52,         178.06,55.04,34.87,40.04
2013-03-22,         126.45,         136.26,4.03,35.71,40.22
2013-03-23,         123.40,         123.40,10.2,35.71,40.22
2013-03-24,         130.43,         133.17,21.83,35.95,40.27
2013-03-25,         119.77,         106.12,31.99,34.77,40.02
2013-03-26,         106.39,         106.93,17.07,34.82,40.03
2013-03-27,          78.15,          84.70,9.97,35.38,40.15
2013-03-28,         108.77,         103.86,28.55,34.96,40.06
2013-03-29,          76.26,          82.81,10.87,35.53,40.18
2013-03-30,          83.39,          86.65,10.01,35.81,40.24
2013-03-31,          86.24,          85.69,11.83,35.76,40.23
2013-04-01,          85.10,          84.55,15.0,35.71,40.22
2013-04-02,          83.71,          83.17,15.93,35.67,40.21
2013-04-03,          82.10,          81.56,15.15,35.62,40.2
2013-04-04,          81.63,          82.17,14.64,35.67,40.21
2013-04-05,          82.49,          81.94,15.64,35.62,40.2
2013-04-06,          84.70,          89.06,16.99,36.0,40.28
2013-04-07,         145.97,         154.70,46.45,36.75,40.44
